"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17"
3.297646682,26.0796381803736,4.71787209666667,24.9123296203736,5.67117408733333,14.095270297707,9.426016622,33.5698681070403,10.2625877566667,4.62061581904029,14.5427191433333,13.4727057323736,16.19640627,23.550469633707,16.896791406,21.449314225707,20.7099993686667,35.9044852270403,24.1730147633333,10.8462614723736,27.169106734,24.9123296203736,32.655456966,34.4453495270403,35.45699751,13.8423534430403,37.5776080606667,24.951239905707,40.3986037473333,4.52334010570696,46.721525114,31.8578155523736,46.8188008273333,17.6750165483736
3.27821097504029,26.0990738873333,4.69843638970696,24.9317653273333,5.65173838037363,14.1147060046667,9.40658091504029,33.589303814,10.243152049707,4.640051526,14.5232834363736,13.4921414393333,16.1769705630403,23.5699053406667,16.8773556990403,21.4687499326667,20.690563661707,35.923920934,24.1535790563736,10.8656971793333,27.1496710270403,24.9317653273333,32.6360212590403,34.464785234,35.4375618030403,13.86178915,37.558172353707,24.9706756126667,40.3791680403736,4.54277581266667,46.7020894070403,31.8772512593333,46.7993651203736,17.6944522553333
3.27821097504029,26.11852903,4.71787209666667,24.951201034293,5.67117408733333,14.1341417116264,9.426016622,33.6087395209597,10.2625877566667,4.65948723295971,14.5427191433333,13.511577146293,16.19640627,23.5893410476264,16.8773556990403,21.4882050753333,20.690563661707,35.9433760766667,24.1730147633333,10.885132886293,27.1496710270403,24.95122047,32.655456966,34.4842209409597,35.4375618030403,13.8812442926667,37.558172353707,24.9901307553333,40.3986037473333,4.56221151962637,46.721525114,31.896686966293,46.8188008273333,17.713887962293
3.297646682,26.1379647369597,4.71789153237363,24.95122047,5.69060979429304,14.1147060046667,9.42603605770696,33.6087589566667,10.2626071923736,4.65950666866667,14.5427385790403,13.511596582,16.196425705707,23.5893604833333,16.8773556990403,21.507660218,20.690563661707,35.9628312193333,24.1730341990403,10.885152322,27.1496710270403,24.9706756126667,32.655476401707,34.4842403766667,35.45699751,13.9006799996264,37.5776080606667,25.009566462293,40.3986231830403,4.56223095533333,46.721544549707,31.896706402,46.838236534293,17.6944522553333
3.29766611770696,26.1379841726667,4.73732723933333,24.9706561769597,5.69062923,14.1146865689597,9.42603605770696,33.6282140993333,10.2625877566667,4.65952610437363,14.5427385790403,13.5310517246667,16.2158614126667,23.608796190293,16.896791406,21.5270959249597,20.690563661707,35.982286362,24.1730341990403,10.9046074646667,27.1496710270403,24.9901307553333,32.655456966,34.4842598123736,35.457016945707,13.9006994353333,37.5776274963736,25.009585898,40.3986231830403,4.581686098,46.721544549707,31.9161615446667,46.83825597,17.6944328196264
3.31710182466667,26.1574198796264,4.73734667504029,24.9706756126667,5.71006493695971,14.095250862,9.426016622,33.6282335350403,10.243152049707,4.67896181133333,14.5427385790403,13.5505068673333,16.2158808483736,23.608815626,16.896810841707,21.5271153606667,20.690563661707,36.0017415046667,24.1730341990403,10.9240626073333,27.1496710270403,25.009585898,32.6360212590403,34.5036955193333,35.457016945707,13.920154578,37.5776274963736,25.0290410406667,40.3986231830403,4.60114124066667,46.721544549707,31.9356166873333,46.8577111126667,17.6944328196264
3.33655696733333,26.1574198796264,4.73734667504029,24.9901307553333,5.71008437266667,14.095231426293,9.40658091504029,33.647669242,10.2625877566667,4.69839751829304,14.5427385790403,13.56996201,16.2158614126667,23.608835061707,16.9162465486667,21.5465510676264,20.690563661707,36.0211966473333,24.1730341990403,10.94351775,27.169106734,25.0290216049597,32.6360212590403,34.523150662,35.457016945707,13.9396097206667,37.5776080606667,25.0290604763736,40.3986231830403,4.62059638333333,46.721544549707,31.95507183,46.8577305483736,17.6944522553333
3.35601211,26.1574198796264,4.756782382,25.009566462293,5.72952007962637,14.0757957193333,9.426016622,33.6671049489597,10.2626071923736,4.698416954,14.5427385790403,13.5894171526667,16.196425705707,23.6282707686667,16.9356822556264,21.5271153606667,20.690563661707,36.04065179,24.192469906,10.9629534569597,27.169126169707,25.0290410406667,32.655456966,34.5425863689597,35.45699751,13.9396291563736,37.558172353707,25.0484961833333,40.3986231830403,4.640051526,46.7409802566667,31.9745075369597,46.8771662553333,17.713887962293
3.35603154570696,26.1574393153333,4.75680181770696,25.009585898,5.72953951533333,14.0757762836264,9.42603605770696,33.6671243846667,10.2626071923736,4.71787209666667,14.5427385790403,13.6088722953333,16.19640627,23.6282902043736,16.9162465486667,21.507679653707,20.690563661707,36.0601069326667,24.192489341707,10.9629728926667,27.169106734,25.0290604763736,32.655476401707,34.5426058046667,35.4375618030403,13.9590648633333,37.5776080606667,25.067931890293,40.3986231830403,4.65950666866667,46.7409996923736,31.9745269726667,46.8771856910403,17.713907398
3.37546725266667,26.176875022293,4.77623752466667,25.0290216049597,5.72955895104029,14.0757957193333,9.42603605770696,33.6865795273333,10.2820428993333,4.73730780362637,14.5427385790403,13.628327438,16.1769705630403,23.6477259113333,16.9162271129597,21.507660218,20.690563661707,36.0795620753333,24.192469906,10.9629923283736,27.1496710270403,25.0484961833333,32.655476401707,34.5620609473333,35.4375618030403,13.978520006,37.5776274963736,25.067951326,40.3986231830403,4.67896181133333,46.7409802566667,31.9745464083736,46.8771662553333,17.713926833707
