"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
36.4229752622701,31.9701455754233,209.737205956417,0.0194551426666667,0.64,2.4,255,29.2383966608294,21.3421647015934,0.000334626633118735
32.1647208881104,26.4875670623572,NA,NA,NA,NA,NA,NA,NA,NA
34.8059504333523,23.9229244659257,NA,NA,NA,NA,NA,NA,NA,NA
38.5555820449183,23.9354664364981,NA,NA,NA,NA,NA,NA,NA,NA
33.0467080828006,33.3119777134951,NA,NA,NA,NA,NA,NA,NA,NA
34.6692013473698,30.9509922787342,NA,NA,NA,NA,NA,NA,NA,NA
36.4257578799774,23.3168125518587,NA,NA,NA,NA,NA,NA,NA,NA
36.8050151925655,23.2240202251471,NA,NA,NA,NA,NA,NA,NA,NA
30.9028704364361,21.3421647015934,NA,NA,NA,NA,NA,NA,NA,NA
38.7207640101302,26.2296923759432,NA,NA,NA,NA,NA,NA,NA,NA
29.2383966608294,22.071683421192,NA,NA,NA,NA,NA,NA,NA,NA
33.290608185257,24.397333767948,NA,NA,NA,NA,NA,NA,NA,NA
44.4706026948713,25.3381920488451,NA,NA,NA,NA,NA,NA,NA,NA
38.7037699628577,23.7134012832143,NA,NA,NA,NA,NA,NA,NA,NA
35.3364395657007,22.6942479865254,NA,NA,NA,NA,NA,NA,NA,NA
