"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
30.7775452463203,24.1524754972318,198.322923620774,0.0194551426666667,0.64,2.4,255,27.1829998662332,20.7518344720615,0.000334626633118735
34.379387861223,23.3203877491871,NA,NA,NA,NA,NA,NA,NA,NA
34.1762981635337,24.9664907370287,NA,NA,NA,NA,NA,NA,NA,NA
31.2239402569195,27.3632857049198,NA,NA,NA,NA,NA,NA,NA,NA
35.1819870709265,24.4323333725875,NA,NA,NA,NA,NA,NA,NA,NA
28.1307175684912,21.6806252275117,NA,NA,NA,NA,NA,NA,NA,NA
33.8661413929151,22.9229890893405,NA,NA,NA,NA,NA,NA,NA,NA
35.0565138450467,24.3887024780696,NA,NA,NA,NA,NA,NA,NA,NA
30.705823167499,23.9626446797498,NA,NA,NA,NA,NA,NA,NA,NA
38.7080127083782,31.0590918448557,NA,NA,NA,NA,NA,NA,NA,NA
27.4331494205612,20.7518344720615,NA,NA,NA,NA,NA,NA,NA,NA
35.7196564084998,23.803428341088,NA,NA,NA,NA,NA,NA,NA,NA
39.374082144062,25.0301494801414,NA,NA,NA,NA,NA,NA,NA,NA
27.1829998662332,30.5815817906302,NA,NA,NA,NA,NA,NA,NA,NA
33.7979859730139,24.8355980534748,NA,NA,NA,NA,NA,NA,NA,NA
31.0331407384855,41.7381894912257,NA,NA,NA,NA,NA,NA,NA,NA
30.10214483341,21.7187255843543,NA,NA,NA,NA,NA,NA,NA,NA
29.9084935001844,25.190175747294,NA,NA,NA,NA,NA,NA,NA,NA
36.2135975440537,36.4996593203853,NA,NA,NA,NA,NA,NA,NA,NA
