"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11"
12.4415637353333,23.7061107750403,16.663329694,11.2159091830403,22.7527893486667,34.8344523803736,23.49208477,19.4259793883736,26.5659973113333,3.53112782970696,32.1496232566667,25.359797901707,35.4180872246667,13.4143403043736,36.04065179,36.2546777950403,43.5503368593333,3.58949325770696,46.954986826,15.4571302843736,47.13008311,28.4142553003736
12.4221280283736,23.725546482,16.6438939870403,11.23534489,22.733353641707,34.8538880873333,23.4726490630403,19.4454150953333,26.5465616043736,3.55056353666667,32.130187549707,25.3792336086667,35.398651517707,13.4337760113333,36.0212160830403,36.274113502,43.5309011523736,3.60892896466667,46.9355511190403,15.4765659913333,47.1106474030403,28.4336910073333
12.4221280283736,23.7450016246667,16.663329694,11.2547805969597,22.733353641707,34.87334323,23.49208477,19.464850802293,26.5659973113333,3.56999924362637,32.1496232566667,25.3986693156264,35.4180872246667,13.453211718293,36.04065179,36.2935492089597,43.5503368593333,3.62836467162637,46.9355511190403,15.496021134,47.13008311,28.453126714293
12.4415637353333,23.7644373316264,16.663349129707,11.2548000326667,22.733353641707,34.8927983726667,23.5115399126667,19.464850802293,26.5660167470403,3.57001867933333,32.1496426923736,25.3986887513333,35.4181066603736,13.453231154,36.040671225707,36.2935686446667,43.5503562950403,3.62838410733333,46.954986826,15.5154568409597,47.1495188169597,28.4336910073333
12.4415831710403,23.7644567673333,16.663349129707,11.2742551753333,22.733353641707,34.9122535153333,23.5115593483736,19.464870238,26.5660167470403,3.589473822,32.1496426923736,25.418143894,35.4181066603736,13.4726862966667,36.040671225707,36.3130237873333,43.5503368593333,3.62840354304029,46.9744419686667,15.5154568409597,47.1495382526667,28.4336715716264
12.461018878,23.783892474293,16.663349129707,11.293710318,22.733353641707,34.931708658,23.5115399126667,19.464889673707,26.5660167470403,3.60892896466667,32.1496232566667,25.418163329707,35.4181066603736,13.4921414393333,36.040671225707,36.33247893,43.5309011523736,3.64783925,46.9744614043736,15.5154762766667,47.1495576883736,28.4336910073333
12.4804740206667,23.783892474293,16.6827848366667,11.3131460249597,22.733353641707,34.9511638006667,23.492104205707,19.4843253806667,26.5659973113333,3.60894840037363,32.130187549707,25.4375990366667,35.4181066603736,13.511596582,36.040671225707,36.3519340726667,43.5309011523736,3.66729439266667,46.9938971113333,15.5349119836264,47.1495576883736,28.45314615
12.4999097276264,23.7644567673333,16.7022205436264,11.293710318,22.733353641707,34.9706189433333,23.5115399126667,19.5037610876264,26.5465616043736,3.62838410733333,32.1496232566667,25.4570347436264,35.4181066603736,13.5310517246667,36.040671225707,36.3713892153333,43.5309011523736,3.68674953533333,47.013352254,15.5349119836264,47.1495576883736,28.4726012926667
12.4999291633333,23.7644373316264,16.7022205436264,11.2742551753333,22.733353641707,34.990074086,23.5115593483736,19.5037805233333,26.5659973113333,3.64781981429304,32.1496426923736,25.4570541793333,35.4181066603736,13.5505068673333,36.04065179,36.3714086510403,43.5503368593333,3.70618524229304,47.0328073966667,15.5349119836264,47.1495382526667,28.4726207283736
12.4999485990403,23.7644567673333,16.7022205436264,11.2548000326667,22.733353641707,35.0095292286667,23.5115399126667,19.5037999590403,26.5660167470403,3.64783925,32.1496426923736,25.476509322,35.4375423673333,13.569942574293,36.0212160830403,36.390844358,43.5503562950403,3.706204678,47.0328268323736,15.5349314193333,47.130102545707,28.4920564353333
