"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
37.5397127039996,34.3610745222736,209.919069446351,0.0194551426666667,0.64,2.4,255,28.901729584915,21.1287308381881,0.000334626633118735
39.7761883831344,40.4147653447672,NA,NA,NA,NA,NA,NA,NA,NA
34.8814989427109,33.6457176302288,NA,NA,NA,NA,NA,NA,NA,NA
34.7353358810782,25.3178287168849,NA,NA,NA,NA,NA,NA,NA,NA
35.1140339477831,37.3450989674931,NA,NA,NA,NA,NA,NA,NA,NA
42.3221795337024,40.8341471935553,NA,NA,NA,NA,NA,NA,NA,NA
37.3547610689138,25.3586943425652,NA,NA,NA,NA,NA,NA,NA,NA
28.901729584915,21.1287308381881,NA,NA,NA,NA,NA,NA,NA,NA
44.0318728341894,28.4141988922853,NA,NA,NA,NA,NA,NA,NA,NA
35.4641475071263,24.9440331029615,NA,NA,NA,NA,NA,NA,NA,NA
48.1988823750533,36.2834601881424,NA,NA,NA,NA,NA,NA,NA,NA
36.7569483903834,23.3746052739306,NA,NA,NA,NA,NA,NA,NA,NA
39.2812295256905,32.5640510022833,NA,NA,NA,NA,NA,NA,NA,NA
35.6984685829635,23.3915323703222,NA,NA,NA,NA,NA,NA,NA,NA
39.7876064178891,23.9327011676604,NA,NA,NA,NA,NA,NA,NA,NA
32.3701148761753,22.5491934754175,NA,NA,NA,NA,NA,NA,NA,NA
