"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23"
6.748626665,16.4909086236414,9.808792535,23.8086965736414,11.937603575,21.5024846136414,12.041087445,17.4222634536414,13.356810935,25.1983371136414,14.435999865,12.8985399936414,16.564810905,16.6091759036414,17.170930715,23.1138763036414,18.043151905,12.5289547436414,20.349363865,18.1466505436414,21.206801645,11.9819685736414,21.990322375,9.04006998364136,22.374691035,21.0737657236414,23.217345405,6.00947093364136,23.350396095,16.0326229136414,25.346156445,13.4455261636414,25.360939855,22.3007887536414,26.188810815,9.08442021364136,27.844552735,18.8266874036414,28.273271625,15.5299869736414,30.579483585,11.4941160436414,32.057824585,14.3325307636414,34.097935165,9.69054002364136
6.73385802364136,16.505677265,9.79402389364136,23.823465215,11.9228349336414,21.517253255,12.0263188036414,17.437032095,13.3420422936414,25.213105755,14.4212312236414,12.913308635,16.5500422636414,16.623944545,17.1561620736414,23.128644945,18.0283832636414,12.543723385,20.3345952236414,18.161419185,21.1920330036414,11.996737215,21.9755537336414,9.054838625,22.3599223936414,21.088534365,23.2025767636414,6.024239575,23.3356274536414,16.047391555,25.3313878036414,13.460294805,25.3461712136414,22.315557395,26.1740421736414,9.099188855,27.8297840936414,18.841456045,28.2585029836414,15.544755615,30.5647149436414,11.508884685,32.0430559436414,14.347299405,34.0831665236414,9.705308665
6.73385802364136,16.520460675,9.79402389364136,23.838248625,11.9228349336414,21.532036665,12.0263188036414,17.451815505,13.3420422936414,25.227889165,14.4212312236414,12.928092045,16.5500422636414,16.638727955,17.1561620736414,23.143428355,18.0283832636414,12.558506795,20.3345952236414,18.176202595,21.1920330036414,12.011520625,21.9755537336414,9.069622035,22.374691035,21.1033030063586,23.2025767636414,6.039022985,23.3356274536414,16.062174965,25.3313878036414,13.475078215,25.3461712136414,22.330340805,26.1740421736414,9.113972265,27.8297840936414,18.856239455,28.2585029836414,15.559539025,30.5647149436414,11.523668095,32.0430559436414,14.362082815,34.0831665236414,9.720092075
6.73385802364136,16.535244085,9.79402389364136,23.853032035,11.9228349336414,21.546820075,12.0263188036414,17.466598915,13.3420422936414,25.242672575,14.4212312236414,12.942875455,16.5500422636414,16.653511365,17.1561620736414,23.158211765,18.0283832636414,12.573290205,20.3345952236414,18.190986005,21.1920330036414,12.026304035,21.9755537336414,9.084405445,22.3747058036414,21.103317775,23.2025767636414,6.053806395,23.3356274536414,16.076958375,25.3313878036414,13.489861625,25.3461712136414,22.345124215,26.1740421736414,9.128755675,27.8297840936414,18.871022865,28.2585029836414,15.574322435,30.5647149436414,11.538451505,32.0430559436414,14.376866225,34.0831665236414,9.734875485
6.73385802364136,16.550027495,9.79402389364136,23.867815445,11.9228349336414,21.561603485,12.0263188036414,17.481382325,13.3420422936414,25.257455985,14.4212312236414,12.957658865,16.5500422636414,16.668294775,17.1561620736414,23.172995175,18.0283832636414,12.588073615,20.3345952236414,18.205769415,21.206801645,12.0410726763586,21.9755537336414,9.099188855,22.374691035,21.1033325436414,23.2025767636414,6.068589805,23.3356274536414,16.091741785,25.346156445,13.5046302663586,25.3461712136414,22.359907625,26.188810815,9.14352431635864,27.8297840936414,18.885806275,28.2585029836414,15.589105845,30.5647149436414,11.553234915,32.0430559436414,14.391649635,34.0831665236414,9.749658895
6.73385802364136,16.564810905,9.79402389364136,23.882598855,11.9228349336414,21.576386895,12.0263188036414,17.496165735,13.3420422936414,25.272239395,14.4212312236414,12.972442275,16.5500422636414,16.683078185,17.1561620736414,23.187778585,18.0283832636414,12.602857025,20.3345952236414,18.220552825,21.2068164136414,12.041087445,21.9755537336414,9.113972265,22.3599223936414,21.118101185,23.2025767636414,6.083373215,23.3356274536414,16.106525195,25.3461712136414,13.504645035,25.3461712136414,22.374691035,26.1888255836414,9.143539085,27.8297840936414,18.900589685,28.2585029836414,15.603889255,30.5647149436414,11.568018325,32.0430559436414,14.406433045,34.0831665236414,9.764442305
6.73385802364136,16.579594315,9.79402389364136,23.897382265,11.9228349336414,21.591170305,12.0263188036414,17.510949145,13.356810935,25.2870080363586,14.4212312236414,12.987225685,16.5500422636414,16.697861595,17.1561620736414,23.202561995,18.0283832636414,12.617640435,20.3345952236414,18.235336235,21.2068164136414,12.055870855,21.9755537336414,9.128755675,22.3599223936414,21.132884595,23.2025767636414,6.098156625,23.3356274536414,16.121308605,25.3461712136414,13.519428445,25.3461712136414,22.389474445,26.1888255836414,9.158322495,27.8297840936414,18.915373095,28.2585029836414,15.618672665,30.5647149436414,11.582801735,32.0430559436414,14.421216455,34.0831665236414,9.779225715
6.748626665,16.5943629563586,9.79402389364136,23.912165675,11.9228349336414,21.605953715,12.0263188036414,17.525732555,13.3568257036414,25.287022805,14.4212312236414,13.002009095,16.5500422636414,16.712645005,17.1561620736414,23.217345405,18.043151905,12.6324090763586,20.3345952236414,18.250119645,21.2068164136414,12.070654265,21.9755537336414,9.143539085,22.3599223936414,21.147668005,23.2025767636414,6.112940035,23.3356274536414,16.136092015,25.3461712136414,13.534211855,25.3461712136414,22.404257855,26.188810815,9.15833726364136,27.8297840936414,18.930156505,28.2585029836414,15.633456075,30.5647149436414,11.597585145,32.0430559436414,14.435999865,34.0831665236414,9.794009125
6.74864143364136,16.594377725,9.79402389364136,23.926949085,11.9228349336414,21.620737125,12.0263188036414,17.540515965,13.3568257036414,25.301806215,14.4212312236414,13.016792505,16.5500422636414,16.727428415,17.1561620736414,23.232128815,18.0431666736414,12.632423845,20.3345952236414,18.264903055,21.2068164136414,12.085437675,21.9755537336414,9.158322495,22.3599223936414,21.162451415,23.2025767636414,6.127723445,23.3356274536414,16.150875425,25.3461712136414,13.548995265,25.3461712136414,22.419041265,26.1740421736414,9.173105905,27.8297840936414,18.944939915,28.2585029836414,15.648239485,30.5647149436414,11.612368555,32.0430559436414,14.450783275,34.0831665236414,9.808792535
6.74864143364136,16.609161135,9.79402389364136,23.941732495,11.9228349336414,21.635520535,12.0263188036414,17.555299375,13.3568257036414,25.316589625,14.4212312236414,13.031575915,16.5500422636414,16.742211825,17.1561620736414,23.246912225,18.0431666736414,12.647207255,20.3345952236414,18.279686465,21.2068164136414,12.100221085,21.9755537336414,9.173105905,22.3599223936414,21.177234825,23.2025767636414,6.142506855,23.3356274536414,16.165658835,25.3461712136414,13.563778675,25.3461712136414,22.433824675,26.1740421736414,9.187889315,27.8297840936414,18.959723325,28.2585029836414,15.663022895,30.5647149436414,11.627151965,32.0430559436414,14.465566685,34.0831665236414,9.823575945
