"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16"
15.869990635,18.3831851036414,20.792866165,14.1994800736414,21.147668005,20.3641620436414,24.518285485,13.6672773136414,25.907926025,27.4158486136414,26.218377635,9.40965523364136,26.839280855,21.2807334636414,28.554156415,15.1456183136414,29.204626455,28.2880698036414,30.520349945,4.47199629364136,30.549916765,23.3504108636414,31.629105695,13.4011759336414,32.072607995,17.7031482436414,33.521382175,21.1033325436414,36.182395975,19.6102081336414,38.902543415,16.0030560936414
15.8552219936414,18.397953745,20.7780975236414,14.214248715,21.1328993636414,20.378930685,24.5035168436414,13.682045955,25.8931573836414,27.430617255,26.2036089936414,9.424423875,26.8245122136414,21.295502105,28.5393877736414,15.160386955,29.1898578136414,28.302838445,30.5055813036414,4.486764935,30.5351481236414,23.365179505,31.6143370536414,13.415944575,32.0578393536414,17.717916885,33.5066135336414,21.118101185,36.1676273336414,19.624976775,38.8877747736414,16.017824735
15.8552219936414,18.412737155,20.7780975236414,14.229032125,21.1328993636414,20.393714095,24.5035168436414,13.696829365,25.8931573836414,27.445400665,26.2036089936414,9.439207285,26.8245122136414,21.310285515,28.5393877736414,15.175170365,29.1898578136414,28.317621855,30.5055813036414,4.501548345,30.5351481236414,23.379962915,31.6143370536414,13.430727985,32.0578393536414,17.732700295,33.5066135336414,21.132884595,36.1676273336414,19.639760185,38.8877747736414,16.032608145
15.8552219936414,18.427520565,20.7780975236414,14.243815535,21.147668005,20.4084827363586,24.5035168436414,13.711612775,25.8931573836414,27.460184075,26.2036089936414,9.453990695,26.8245122136414,21.325068925,28.5393877736414,15.189953775,29.1898578136414,28.332405265,30.5055813036414,4.516331755,30.5351481236414,23.394746325,31.6143370536414,13.445511395,32.0578393536414,17.747483705,33.5066135336414,21.147668005,36.1676273336414,19.654543595,38.8877747736414,16.047391555
15.8552219936414,18.442303975,20.7780975236414,14.258598945,21.1476827736414,20.408497505,24.5035168436414,13.726396185,25.8931573836414,27.474967485,26.2036089936414,9.468774105,26.8245122136414,21.339852335,28.5393877736414,15.204737185,29.1898578136414,28.347188675,30.5055813036414,4.531115165,30.5351481236414,23.409529735,31.6143370536414,13.460294805,32.0578393536414,17.762267115,33.5066135336414,21.162451415,36.1676273336414,19.669327005,38.8877747736414,16.062174965
15.8552219936414,18.457087385,20.7780975236414,14.273382355,21.1476827736414,20.423280915,24.5035168436414,13.741179595,25.8931573836414,27.489750895,26.2036089936414,9.483557515,26.8245122136414,21.354635745,28.5393877736414,15.219520595,29.1898578136414,28.361972085,30.5055813036414,4.545898575,30.5351481236414,23.424313145,31.6143370536414,13.475078215,32.0578393536414,17.777050525,33.5066135336414,21.177234825,36.1676273336414,19.684110415,38.8877747736414,16.076958375
15.8552219936414,18.471870795,20.7780975236414,14.288165765,21.1476827736414,20.438064325,24.518285485,13.7559482363586,25.8931573836414,27.504534305,26.2036089936414,9.498340925,26.8245122136414,21.369419155,28.554156415,15.2342892363586,29.1898578136414,28.376755495,30.5055813036414,4.560681985,30.5351481236414,23.439096555,31.6143370536414,13.489861625,32.0578393536414,17.791833935,33.5066135336414,21.192018235,36.182395975,19.6988790563586,38.8877747736414,16.091741785
15.8552219936414,18.486654205,20.7780975236414,14.302949175,21.147668005,20.4380790936414,24.5183002536414,13.755963005,25.8931573836414,27.519317715,26.2036089936414,9.513124335,26.8245122136414,21.384202565,28.5541711836414,15.234304005,29.1898578136414,28.391538905,30.5055813036414,4.575465395,30.5351481236414,23.453879965,31.6143370536414,13.504645035,32.0578393536414,17.806617345,33.5066135336414,21.206801645,36.1824107436414,19.698893825,38.8877747736414,16.106525195
15.8552219936414,18.501437615,20.7780975236414,14.317732585,21.1328993636414,20.452847735,24.5183002536414,13.770746415,25.8931573836414,27.534101125,26.2036089936414,9.527907745,26.8245122136414,21.398985975,28.554156415,15.2343187736414,29.1898578136414,28.406322315,30.5055813036414,4.590248805,30.5351481236414,23.468663375,31.6143370536414,13.519428445,32.0578393536414,17.821400755,33.5066135336414,21.221585055,36.1824107436414,19.713677235,38.8877747736414,16.121308605
15.8552219936414,18.516221025,20.7780975236414,14.332515995,21.147668005,20.4676163763586,24.5183002536414,13.785529825,25.8931573836414,27.548884535,26.2036089936414,9.542691155,26.8245122136414,21.413769385,28.5393877736414,15.249087415,29.1898578136414,28.421105725,30.5055813036414,4.605032215,30.5351481236414,23.483446785,31.6143370536414,13.534211855,32.0578393536414,17.836184165,33.5066135336414,21.236368465,36.1824107436414,19.728460645,38.8877747736414,16.136092015
15.8552219936414,18.531004435,20.7780975236414,14.347299405,21.1476827736414,20.467631145,24.5183002536414,13.800313235,25.8931573836414,27.563667945,26.2036089936414,9.557474565,26.8245122136414,21.428552795,28.5393877736414,15.263870825,29.1898578136414,28.435889135,30.5055813036414,4.619815625,30.5351481236414,23.498230195,31.6143370536414,13.548995265,32.0578393536414,17.850967575,33.521382175,21.2511371063586,36.1824107436414,19.743244055,38.8877747736414,16.150875425
15.869990635,18.5457730763586,20.7780975236414,14.362082815,21.1476827736414,20.482414555,24.5183002536414,13.815096645,25.8931573836414,27.578451355,26.2036089936414,9.572257975,26.8245122136414,21.443336205,28.554156415,15.2786394663586,29.1898578136414,28.450672545,30.5055813036414,4.634599035,30.5351481236414,23.513013605,31.6143370536414,13.563778675,32.0578393536414,17.865750985,33.5213969436414,21.251151875,36.1824107436414,19.758027465,38.8877747736414,16.165658835
15.8700054036414,18.545787845,20.792866165,14.3768514563586,21.1476827736414,20.497197965,24.5183002536414,13.829880055,25.8931573836414,27.593234765,26.218377635,9.58702661635864,26.8245122136414,21.458119615,28.5541711836414,15.278654235,29.1898578136414,28.465455955,30.5055813036414,4.649382445,30.5351481236414,23.527797015,31.6143370536414,13.578562085,32.072607995,17.8805196263586,33.5213969436414,21.265935285,36.1824107436414,19.772810875,38.8877747736414,16.180442245
15.8700054036414,18.560571255,20.7928809336414,14.376866225,21.1476827736414,20.511981375,24.5183002536414,13.844663465,25.8931573836414,27.608018175,26.2183924036414,9.587041385,26.8245122136414,21.472903025,28.5541711836414,15.293437645,29.1898578136414,28.480239365,30.5055813036414,4.664165855,30.5351481236414,23.542580425,31.6143370536414,13.593345495,32.0726227636414,17.880534395,33.5213969436414,21.280718695,36.1824107436414,19.787594285,38.8877747736414,16.195225655
15.8700054036414,18.575354665,20.7928809336414,14.391649635,21.1476827736414,20.526764785,24.5183002536414,13.859446875,25.8931573836414,27.622801585,26.2183924036414,9.601824795,26.8245122136414,21.487686435,28.5541711836414,15.308221055,29.1898578136414,28.495022775,30.5055813036414,4.678949265,30.549916765,23.5573490663586,31.6143370536414,13.608128905,32.0726227636414,17.895317805,33.5213969436414,21.295502105,36.1824107436414,19.802377695,38.8877747736414,16.210009065
15.8700054036414,18.590138075,20.7928809336414,14.406433045,21.1476827736414,20.541548195,24.5183002536414,13.874230285,25.8931573836414,27.637584995,26.2183924036414,9.616608205,26.8245122136414,21.502469845,28.5541711836414,15.323004465,29.1898578136414,28.509806185,30.5055813036414,4.693732675,30.5499315336414,23.557363835,31.6143370536414,13.622912315,32.0726227636414,17.910101215,33.5213969436414,21.310285515,36.197179385,19.8171463363586,38.902543415,16.2247777063586
15.8700054036414,18.604921485,20.7928809336414,14.421216455,21.1476827736414,20.556331605,24.533068895,13.8889989263586,25.8931573836414,27.652368405,26.2183924036414,9.631391615,26.8245122136414,21.517253255,28.5541711836414,15.337787875,29.1898578136414,28.524589595,30.5055813036414,4.708516085,30.5499315336414,23.572147245,31.6143370536414,13.637695725,32.0726227636414,17.924884625,33.536165585,21.3250541563586,36.1971941536414,19.817161105,38.9025581836414,16.224792475
15.8700054036414,18.619704895,20.7928809336414,14.435999865,21.1476827736414,20.571115015,24.5330836636414,13.889013695,25.8931573836414,27.667151815,26.2183924036414,9.646175025,26.8245122136414,21.532036665,28.5541711836414,15.352571285,29.1898578136414,28.539373005,30.5055813036414,4.723299495,30.5499315336414,23.586930655,31.6143370536414,13.652479135,32.0726227636414,17.939668035,33.5361803536414,21.325068925,36.1971941536414,19.831944515,38.9025581836414,16.239575885
15.884774045,18.6344735363586,20.7928809336414,14.450783275,21.162451415,20.5858836563586,24.5330836636414,13.903797105,25.8931573836414,27.681935225,26.2183924036414,9.660958435,26.839280855,21.5468053063586,28.5541711836414,15.367354695,29.1898578136414,28.554156415,30.5055813036414,4.738082905,30.5499315336414,23.601714065,31.6143370536414,13.667262545,32.0726227636414,17.954451445,33.5361803536414,21.339852335,36.1971941536414,19.846727925,38.9025581836414,16.254359295
15.8847888136414,18.634488305,20.807649575,14.4655519163586,21.1624661836414,20.585898425,24.5330836636414,13.918580515,25.8931573836414,27.696718635,26.233161045,9.67572707635864,26.8392956236414,21.546820075,28.568939825,15.3821233363586,29.1898578136414,28.568939825,30.520349945,4.75285154635864,30.564700175,23.6164827063586,31.6143370536414,13.682045955,32.0726227636414,17.969234855,33.5361803536414,21.354635745,36.1971941536414,19.861511335,38.9025581836414,16.269142705
15.8847888136414,18.649271715,20.8076643436414,14.465566685,21.1624661836414,20.600681835,24.5330836636414,13.933363925,25.8931573836414,27.711502045,26.2331758136414,9.675741845,26.8392956236414,21.561603485,28.5689545936414,15.382138105,29.1898578136414,28.583723235,30.5203647136414,4.752866315,30.5647149436414,23.616497475,31.6143370536414,13.696829365,32.0726227636414,17.984018265,33.550948995,21.3694043863586,36.1971941536414,19.876294745,38.9025581836414,16.283926115
15.8847888136414,18.664055125,20.8076643436414,14.480350095,21.1624661836414,20.615465245,24.547852305,13.9481325663586,25.8931573836414,27.726285455,26.2331758136414,9.690525255,26.8392956236414,21.576386895,28.5689545936414,15.396921515,29.1898578136414,28.598506645,30.5203647136414,4.767649725,30.5647149436414,23.631280885,31.629105695,13.7115980063586,32.0726227636414,17.998801675,33.5509637636414,21.369419155,36.211962795,19.8910633863586,38.9025581836414,16.298709525
15.899557455,18.6788237663586,20.8076643436414,14.495133505,21.1624661836414,20.630248655,24.5478670736414,13.948147335,25.907926025,27.7410540963586,26.2331758136414,9.705308665,26.8392956236414,21.591170305,28.5689545936414,15.411704925,29.1898578136414,28.613290055,30.5203647136414,4.782433135,30.5647149436414,23.646064295,31.6291204636414,13.711612775,32.0726227636414,18.013585085,33.5509637636414,21.384202565,36.2119775636414,19.891078155,38.917326825,16.3134781663586
15.8995722236414,18.678838535,20.822432985,14.5099021463586,21.1624661836414,20.645032065,24.5478670736414,13.962930745,25.9079407936414,27.741068865,26.247944455,9.72007730635864,26.8392956236414,21.605953715,28.5689545936414,15.426488335,29.1898578136414,28.628073465,30.5203647136414,4.797216545,30.5647149436414,23.660847705,31.6291204636414,13.726396185,32.0726227636414,18.028368495,33.5509637636414,21.398985975,36.2119775636414,19.905861565,38.9173415936414,16.313492935
15.8995722236414,18.693621945,20.8224477536414,14.509916915,21.177234825,20.6598007063586,24.5478670736414,13.977714155,25.9079407936414,27.755852275,26.2479592236414,9.720092075,26.8392956236414,21.620737125,28.583723235,15.4412569763586,29.1898578136414,28.642856875,30.5203647136414,4.811999955,30.579483585,23.6756163463586,31.6291204636414,13.741179595,32.0726227636414,18.043151905,33.5509637636414,21.413769385,36.226746205,19.9206302063586,38.9173415936414,16.328276345
15.8995722236414,18.708405355,20.8224477536414,14.524700325,21.1772495936414,20.659815475,24.5478670736414,13.992497565,25.9079407936414,27.770635685,26.2479592236414,9.734875485,26.854064265,21.6355057663586,28.5837380036414,15.441271745,29.1898578136414,28.657640285,30.5203647136414,4.826783365,30.5794983536414,23.675631115,31.6291204636414,13.755963005,32.0726227636414,18.057935315,33.5509637636414,21.428552795,36.2267609736414,19.920644975,38.9173415936414,16.343059755
15.914340865,18.7231739963586,20.8224477536414,14.539483735,21.1772495936414,20.674598885,24.562635715,14.0072662063586,25.9079407936414,27.785419095,26.2479592236414,9.749658895,26.8540790336414,21.635520535,28.5837380036414,15.456055155,29.204626455,28.6724089263586,30.535133355,4.84155200635864,30.5794983536414,23.690414525,31.643889105,13.7707316463586,32.0726227636414,18.072718725,33.565732405,21.4433214363586,36.2267609736414,19.935428385,38.9173415936414,16.357843165
15.9143556336414,18.723188765,20.837216395,14.5542523763586,21.1772495936414,20.689382295,24.5626504836414,14.007280975,25.922709435,27.8001877363586,26.262727865,9.76442753635864,26.8540790336414,21.650303945,28.5837380036414,15.470838565,29.2046412236414,28.672423695,30.5351481236414,4.841566775,30.594266995,23.7051831663586,31.6439038736414,13.770746415,32.0726227636414,18.087502135,33.5657471736414,21.443336205,36.2267609736414,19.950211795,38.932110235,16.3726118063586
15.9143556336414,18.737972175,20.8372311636414,14.554267145,21.192018235,20.7041509363586,24.5626504836414,14.022064385,25.9227242036414,27.800202505,26.2627426336414,9.764442305,26.8540790336414,21.665087355,28.598506645,15.4856072063586,29.2046412236414,28.687207105,30.5351481236414,4.856350185,30.5942817636414,23.705197935,31.6439038736414,13.785529825,32.087391405,18.1022707763586,33.5657471736414,21.458119615,36.241529615,19.9649804363586,38.9321250036414,16.372626575
