"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27"
3.24494372635864,5.314635895,4.752866315,21.5616182536414,5.521603635,12.5585215636414,6.452958465,27.3714983836414,10.030543685,9.40962569635864,11.301916945,14.3916644036414,13.208976835,4.11719445364136,13.1055077336414,20.837216395,14.731668065,25.2279039336414,15.3230192336414,8.345234945,17.762267115,20.2606781736414,19.077990605,11.7897842436414,21.014617315,25.0209361936414,21.177234825,3.25975667364136,24.163483645,8.71483496364136,25.760091925,13.0759409136414,27.741068865,19.1962726536414,27.504534305,1.53009770364136,29.263760095,24.5183002536414,33.743133325,6.40862300364136,33.624866045,19.0188717336414,32.323925965,12.4402542836414,36.8180678363586,25.774875335,37.2172199063586,2.904940065,38.6216733936414,12.795041355,38.902543415,7.84261377364136,40.395667825,21.2807334636414
3.230175085,5.29986725364136,4.73809767364136,21.576386895,5.52158886635864,12.558506795,6.43818982364136,27.386267025,10.0453123263586,9.394857055,11.287133535,14.3916644036414,13.1942081936414,4.131963095,13.105492965,20.8372311636414,14.7316532963586,25.227889165,15.323004465,8.34524971364136,17.7474984736414,20.275446815,19.0779758363586,11.789769475,20.9998486736414,25.035704835,21.1772200563586,3.259741905,24.1487150036414,8.729603605,25.745308515,13.0759409136414,27.7410540963586,19.196257885,27.4897656636414,1.544866345,29.248976685,24.5183002536414,33.7431185563586,6.408608235,33.610082635,19.0188717336414,32.3091573236414,12.455022925,36.818082605,25.7748605663586,37.202451265,2.89017142364136,38.621658625,12.7950561236414,38.8877747736414,7.857382415,40.380884415,21.2807334636414
3.23016031635864,5.299852485,4.738082905,21.5764016636414,5.506820225,12.5437381536414,6.438175055,27.3862817936414,10.030543685,9.38008841364136,11.2723648936414,14.406433045,13.194193425,4.13197786364136,13.1054781963586,20.837216395,14.7316532963586,25.213105755,15.3082358236414,8.360018355,17.747483705,20.2754615836414,19.063207195,11.7750008336414,20.999833905,25.0357196036414,21.162451415,3.24497326364136,24.148700235,8.72961837364136,25.730525105,13.0759409136414,27.7410540963586,19.181474475,27.489750895,1.54488111364136,29.2489619163586,24.518285485,33.728349915,6.39383959364136,33.6100678663586,19.018856965,32.309142555,12.4550376936414,36.8328512463586,25.760091925,37.2024364963586,2.890156655,38.606875215,12.7950561236414,38.887760005,7.85739718364136,40.3661157736414,21.295502105
3.215391675,5.28508384364136,4.723299495,21.5764016636414,5.50680545635864,12.543723385,6.423391645,27.3862817936414,10.0305289163586,9.380073645,11.272350125,14.4064478136414,13.1941786563586,4.131963095,13.090709555,20.8224477536414,14.716884655,25.1983371136414,15.3082358236414,8.374801765,17.7327150636414,20.290230225,19.048423785,11.7750008336414,20.985050495,25.0357196036414,21.147668005,3.24497326364136,24.133916825,8.72961837364136,25.7305103363586,13.075926145,27.726285455,19.1667058336414,27.4749822536414,1.559649755,29.234193275,24.5035168436414,33.7283351463586,6.393824825,33.595299225,19.0040883236414,32.2943739136414,12.469806335,36.8328512463586,25.745308515,37.187667855,2.87538801364136,38.6068604463586,12.795041355,38.872976595,7.85739718364136,40.366101005,21.2955168736414
3.21537690635864,5.285069075,4.708516085,21.5764016636414,5.492036815,12.5289547436414,6.42337687635864,27.386267025,10.015760275,9.36530500364136,11.257566715,14.4064478136414,13.179410015,4.11719445364136,13.0906947863586,20.822432985,14.7021160136414,25.213105755,15.308221055,8.37481653364136,17.732700295,20.2902449936414,19.0484090163586,11.774986065,20.970267085,25.0357196036414,21.1476532363586,3.244958495,24.1339020563586,8.729603605,25.715741695,13.0611575036414,27.711502045,19.1667058336414,27.474967485,1.55966452364136,29.2194246336414,24.518285485,33.7283351463586,6.379041415,33.5805305836414,19.018856965,32.294359145,12.4698211036414,36.818082605,25.7305398736414,37.1876530863586,2.875373245,38.6068604463586,12.780257945,38.8582079536414,7.872165825,40.3513323636414,21.310285515
3.200608265,5.27030043364136,4.70850131635864,21.576386895,5.49202204635864,12.528939975,6.42337687635864,27.371483615,10.0009916336414,9.380073645,11.242783305,14.4064478136414,13.1793952463586,4.117179685,13.090709555,20.8224182163586,14.702101245,25.2131205236414,15.293437645,8.37481653364136,17.7179316536414,20.305013635,19.033640375,11.7602174236414,20.9554984436414,25.050488245,21.1476532363586,3.230175085,24.119133415,8.71483496364136,25.700958285,13.0611575036414,27.7114872763586,19.166691065,27.4601988436414,1.574433165,29.219409865,24.5183002536414,33.713566505,6.36427277364136,33.580515815,19.0188717336414,32.279575735,12.4698211036414,36.803299195,25.7305398736414,37.172884445,2.86060460364136,38.592091805,12.7654893036414,38.858193185,7.87218059364136,40.351317595,21.3103002836414
3.20059349635864,5.270285665,4.693732675,21.5616182536414,5.477253405,12.5141713336414,6.408608235,27.3567149736414,10.000976865,9.38008841364136,11.2280146636414,14.421216455,13.1793952463586,4.102396275,13.1054781963586,20.807649575,14.687317835,25.2131205236414,15.2786690036414,8.389585175,17.717916885,20.3050284036414,19.018856965,11.7602174236414,20.955483675,25.0505030136414,21.132884595,3.21540644364136,24.1043647736414,8.729603605,25.686174875,13.0611575036414,27.7114872763586,19.151907655,27.460184075,1.57444793364136,29.2193950963586,24.518285485,33.7135517363586,6.364258005,33.5805010463586,19.018856965,32.2648070936414,12.484589745,36.8032844263586,25.730525105,37.158101035,2.86060460364136,38.577308395,12.7654893036414,38.8434245436414,7.886949235,40.3365489536414,21.325068925
3.185824855,5.25551702364136,4.67896403364136,21.576386895,5.462469995,12.5141713336414,6.39383959364136,27.371483615,10.0009620963586,9.380073645,11.227999895,14.4212312236414,13.164626605,4.08762763364136,13.1054781963586,20.792866165,14.6873030663586,25.213105755,15.278654235,8.38959994364136,17.7031482436414,20.319797045,19.004073555,11.7602174236414,20.9554689063586,25.050488245,21.1328698263586,3.215391675,24.104350005,8.72961837364136,25.671391465,13.0611575036414,27.7114872763586,19.137124245,27.4454154336414,1.589216575,29.204626455,24.5035168436414,33.698783095,6.34948936364136,33.565732405,19.0040883236414,32.264792325,12.4846045136414,36.788515785,25.7157564636414,37.1580862663586,2.860589835,38.5772936263586,12.765474535,38.843409775,7.88696400364136,40.336534185,21.3250836936414
3.171041445,5.25551702364136,4.678949265,21.5764016636414,5.447686585,12.5141713336414,6.39383959364136,27.386267025,10.0009620963586,9.365290235,11.213216485,14.4212312236414,13.149843195,4.08762763364136,13.105492965,20.7928513963586,14.6873030663586,25.198322345,15.2638855936414,8.404368585,17.703133475,20.3198118136414,18.989290145,11.7602174236414,20.940700265,25.0357196036414,21.118101185,3.20062303364136,24.1043352363586,8.729603605,25.656608055,13.0611575036414,27.696718635,19.1223556036414,27.4454154336414,1.603999985,29.1898578136414,24.518285485,33.6987683263586,6.349474595,33.550948995,19.0040883236414,32.2500236836414,12.499373155,36.773732375,25.7157564636414,37.1580862663586,2.845806425,38.5772936263586,12.750691125,38.8286411336414,7.901732645,40.3217655436414,21.339852335
3.156258035,5.25551702364136,4.664165855,21.5764016636414,5.44767181635864,12.514156565,6.393824825,27.3862817936414,10.0009620963586,9.350506825,11.1984478436414,14.435999865,13.135059785,4.08762763364136,13.1202616063586,20.778082755,14.672534425,25.1835537036414,15.263870825,8.40438335364136,17.688350065,20.3198118136414,18.9892753763586,11.760202655,20.925916855,25.0357196036414,21.1180864163586,3.200608265,24.089566595,8.71483496364136,25.641824645,13.0611575036414,27.6819499936414,19.137124245,27.445400665,1.60401475364136,29.189843045,24.5183002536414,33.683999685,6.33470595364136,33.536165585,19.0040883236414,32.250008915,12.4993879236414,36.7737176063586,25.715741695,37.1580862663586,2.831023015,38.562524985,12.7359224836414,38.8286411336414,7.916516055,40.321750775,21.3398671036414
