"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
5.87227364455965,11.4542241115063,199.383829622994,0.01478341,0.64,2.4,255,5.46645177568192,9.69333225526365,0.000230982388660756
9.2693776941938,13.6783998764771,NA,NA,NA,NA,NA,NA,NA,NA
7.56832719993264,11.5181756915509,NA,NA,NA,NA,NA,NA,NA,NA
8.1015754854734,12.120528186107,NA,NA,NA,NA,NA,NA,NA,NA
8.3744343940224,12.1731031542283,NA,NA,NA,NA,NA,NA,NA,NA
6.70504820903245,12.0951638645094,NA,NA,NA,NA,NA,NA,NA,NA
8.93752010516239,12.8283911342728,NA,NA,NA,NA,NA,NA,NA,NA
9.20872832310207,13.8298210332374,NA,NA,NA,NA,NA,NA,NA,NA
7.34703324205512,12.494496193193,NA,NA,NA,NA,NA,NA,NA,NA
7.77636596260089,13.2946466581192,NA,NA,NA,NA,NA,NA,NA,NA
8.0116213069789,14.2709671597611,NA,NA,NA,NA,NA,NA,NA,NA
7.47774139017722,11.3443618283112,NA,NA,NA,NA,NA,NA,NA,NA
7.05254887812767,11.6415158358704,NA,NA,NA,NA,NA,NA,NA,NA
8.11761156116595,14.7461375289625,NA,NA,NA,NA,NA,NA,NA,NA
7.48615400649481,11.0620658963436,NA,NA,NA,NA,NA,NA,NA,NA
8.26057636823105,11.7346737185477,NA,NA,NA,NA,NA,NA,NA,NA
9.39897868643601,13.6141933721576,NA,NA,NA,NA,NA,NA,NA,NA
7.44386538911421,11.3790015126308,NA,NA,NA,NA,NA,NA,NA,NA
7.93525473245436,12.9356423197167,NA,NA,NA,NA,NA,NA,NA,NA
6.28490721853674,10.425328641743,NA,NA,NA,NA,NA,NA,NA,NA
7.45271903380623,11.1612726023497,NA,NA,NA,NA,NA,NA,NA,NA
5.46645177568192,9.69333225526365,NA,NA,NA,NA,NA,NA,NA,NA
5.85349282221776,10.16009762766,NA,NA,NA,NA,NA,NA,NA,NA
