"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30"
1.72228203364136,2.742322555,3.037990755,7.93131423364136,3.658893975,16.1656736036414,7.02949668635864,22.359907625,6.068589805,12.5880883836414,6.65994097364136,4.797216545,10.281861655,18.1318671336414,10.7549455436414,26.987114955,11.4349824036414,2.165769565,12.4698211036414,12.617640435,13.6524939036414,22.271207165,16.712645005,7.47302852364136,17.570082785,17.1413786636414,19.4032108563586,1.840534545,NA,NA,19.624976775,13.0611575036414,23.734764755,20.4528625036414,NA,NA,25.405290085,14.5986321436414,28.228921395,23.5425951936414,27.9480513736414,9.040055215,30.4612310736414,2.032718875,31.363004315,15.8404385836414,35.2510263763586,22.374691035,32.782211675,11.3167151236414,36.7441803236414,6.600792565,36.1528439236414,17.747483705,40.410451235,0.953544713641359,39.6121618636414,12.129787905,40.987004225,20.0093602036414
1.722267265,2.74233732364136,3.023207345,7.93131423364136,3.65887920635864,16.165658835,7.014728045,22.3451389836414,6.05382116364136,12.602857025,6.659926205,4.79723131364136,10.2670930136414,18.146635775,10.754930775,26.9871297236414,11.434967635,2.16578433364136,12.469806335,12.6176552036414,13.652479135,22.2712219336414,16.697861595,7.47302852364136,17.555299375,17.1413786636414,19.388442215,1.82576590364136,NA,NA,19.6102081336414,13.075926145,23.719981345,20.4528625036414,NA,NA,25.4052753163586,14.598617375,28.214137985,23.5425951936414,27.948036605,9.04006998364136,30.461216305,2.03273364364136,31.348220905,15.8404385836414,35.236257735,22.3599223936414,32.767428265,11.3167151236414,36.744165555,6.60080733364136,36.1528439236414,17.762267115,40.3956825936414,0.968313355,39.612147095,12.1298026736414,40.972220815,20.0093602036414
1.70749862364136,2.757105965,3.008423935,7.93131423364136,3.658893975,16.1656440663586,6.999944635,22.3451389836414,6.053806395,12.6028717936414,6.64515756364136,4.811999955,10.267078245,18.1466505436414,10.740147365,26.9871297236414,11.4201989936414,2.180552975,12.455022925,12.6176552036414,13.637695725,22.2712219336414,16.683078185,7.47302852364136,17.540515965,17.1413786636414,19.3884274463586,1.825751135,NA,NA,19.610193365,13.0759409136414,23.705197935,20.4528625036414,NA,NA,25.390506675,14.5838487336414,28.199354575,23.5425951936414,27.9332679636414,9.054838625,30.446432895,2.03273364364136,31.3334522636414,15.855207225,35.2362429663586,22.359907625,32.7526596236414,11.331483765,36.7441507863586,6.600792565,36.152829155,17.7622818836414,40.395667825,0.968328123641359,39.597363685,12.1298026736414,40.9574521736414,20.024128845
1.707483855,2.75712073364136,2.99365529364136,7.946082875,3.67366261635864,16.150875425,6.985161225,22.3451389836414,6.03903775364136,12.617640435,6.645142795,4.81201472364136,10.252294835,18.1466505436414,10.725363955,26.9871297236414,11.420184225,2.18056774364136,12.4402542836414,12.632423845,13.6229270836414,22.285990575,16.668294775,7.47302852364136,17.525732555,17.1413786636414,19.3884274463586,1.810967725,NA,NA,19.5954247236414,13.090709555,23.690414525,20.4528625036414,NA,NA,25.375723265,14.5838487336414,28.1993398063586,23.542580425,27.9332679636414,9.069622035,30.431649485,2.03273364364136,31.333437495,15.8552219936414,35.2362429663586,22.345124215,32.752644855,11.3314985336414,36.729382145,6.58602392364136,36.1380605136414,17.777050525,40.380884415,0.968328123641359,39.582580275,12.1298026736414,40.957437405,20.0241436136414
1.69271521364136,2.771889375,2.993640525,7.94609764364136,3.658893975,16.1361067836414,6.970377815,22.3451389836414,6.039022985,12.6176552036414,6.63037415364136,4.826783365,10.2375261936414,18.161419185,10.710580545,26.9871297236414,11.4054155836414,2.195336385,12.440239515,12.6324386136414,13.622912315,22.2860053436414,16.6535261336414,7.487797165,17.510949145,17.1413786636414,19.373658805,1.79619908364136,NA,NA,19.595409955,13.0907243236414,23.675631115,20.4528625036414,NA,NA,25.360939855,14.5838487336414,28.184571165,23.5278117836414,27.933253195,9.06963680364136,30.4168808436414,2.047502285,31.3186688536414,15.869990635,35.221474325,22.3303555736414,32.7378762136414,11.346267175,36.7146135036414,6.600792565,36.1380605136414,17.791833935,40.366101005,0.968328123641359,39.567796865,12.1298026736414,40.942653995,20.0241436136414
1.692700445,2.77190414364136,2.978857115,7.94609764364136,3.64412533364136,16.150875425,6.97036304635864,22.345124215,6.024239575,12.6176552036414,6.630359385,4.82679813364136,10.252294835,18.1761878263586,10.6958119036414,27.001898365,11.4054155836414,2.210119795,12.425456105,12.6324386136414,13.6081436736414,22.300773985,16.653511365,7.48781193364136,17.4961805036414,17.156147305,19.358875395,1.79619908364136,NA,NA,19.580626545,13.0907243236414,23.6608624736414,20.467631145,NA,NA,25.346156445,14.5838487336414,28.1845563963586,23.527797015,27.9184845536414,9.084405445,30.416866075,2.04751705364136,31.318654085,15.8700054036414,35.2214595563586,22.330340805,32.7378762136414,11.361050585,36.714598735,6.60080733364136,36.138045745,17.7918487036414,40.351317595,0.968328123641359,39.5530282236414,12.144571315,40.9278853536414,20.038912255
1.67793180364136,2.786672785,2.964073705,7.94609764364136,3.644110565,16.1508901936414,6.955594405,22.3303555736414,6.00947093364136,12.632423845,6.61559074364136,4.841566775,10.2523096036414,18.176202595,10.695797135,27.0019131336414,11.405400815,2.21013456364136,12.4106874636414,12.647207255,13.608128905,22.3007887536414,16.6534965963586,7.487797165,17.496165735,17.1561620736414,19.3588606263586,1.796184315,NA,NA,19.5658579036414,13.105492965,23.660847705,20.4676459136414,NA,NA,25.3461416763586,14.583833965,28.169787755,23.5130283736414,27.918469785,9.08442021364136,30.402082665,2.04751705364136,31.303870675,15.8700054036414,35.206690915,22.3155721636414,32.737861445,11.3610653536414,36.699815325,6.60080733364136,36.1380309763586,17.791833935,40.3365489536414,0.983096765,39.553013455,12.1445860836414,40.927870585,20.0389270236414
1.677917035,2.78668755364136,2.96405893635864,7.946082875,3.62934192364136,16.165658835,6.940810995,22.3303555736414,6.009456165,12.6324386136414,6.615575975,4.84158154364136,10.252294835,18.1762173636414,10.681013725,27.0019131336414,11.3906321736414,2.224903205,12.410672695,12.6472220236414,13.593345495,22.3007887536414,16.638727955,7.47302852364136,17.481382325,17.1561620736414,19.344091985,1.78141567364136,NA,NA,19.565843135,13.1055077336414,23.6608329363586,20.467631145,NA,NA,25.331373035,14.5690653236414,28.155004345,23.5130283736414,27.9037011436414,9.099188855,30.3873140236414,2.062285695,31.2891020336414,15.884774045,35.2066761463586,22.315557395,32.723078035,11.3610653536414,36.6850466836414,6.615575975,36.123262335,17.7770652936414,40.336534185,0.983111533641359,39.538230045,12.1445860836414,40.913087175,20.0389270236414
1.66314839364136,2.801456195,2.949290295,7.93131423364136,3.629327155,16.1656736036414,6.926027585,22.3303555736414,5.99468752364136,12.647207255,6.60080733364136,4.856350185,10.2375261936414,18.190986005,10.666230315,27.0019131336414,11.390617405,2.22491797364136,12.3959040536414,12.661990665,13.5785768536414,22.315557395,16.623944545,7.47302852364136,17.4813675563586,17.156147305,19.3440772163586,1.781400905,NA,NA,19.5510744936414,13.120276375,23.646064295,20.4528625036414,NA,NA,25.316589625,14.5690653236414,28.140220935,23.5130283736414,27.9037011436414,9.113972265,30.387299255,2.06230046364136,31.289087265,15.8847888136414,35.191907505,22.3007887536414,32.7083093936414,11.375833995,36.6850466836414,6.630359385,36.1084936936414,17.791833935,40.321750775,0.983111533641359,39.5234614036414,12.159354725,40.898303765,20.0389270236414
1.663133625,2.80147096364136,2.93452165364136,7.946082875,3.62931238635864,16.165658835,6.911244175,22.3303555736414,5.994672755,12.6472220236414,6.600792565,4.85636495364136,10.237511425,18.1910007736414,10.651446905,27.0019131336414,11.3758487636414,2.239686615,12.395889285,12.6620054336414,13.578562085,22.3155721636414,16.609161135,7.47302852364136,17.466598915,17.1413786636414,19.329308575,1.76663226364136,NA,NA,19.551059725,13.1202911436414,23.631280885,20.4528625036414,NA,NA,25.301806215,14.5690653236414,28.1402061663586,23.513013605,27.9037011436414,9.128755675,30.372515845,2.06230046364136,31.2743186236414,15.899557455,35.1918927363586,22.300773985,32.7083093936414,11.390617405,36.685031915,6.63037415364136,36.108478925,17.7918487036414,40.306967365,0.983111533641359,39.523446635,12.1593694936414,40.8835351236414,20.053695665
