"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
10.6879745110169,13.9453716223942,205.572006466018,0.01478341,0.64,2.4,255,6.93486689613188,10.9321670801454,0.000230982388660756
7.30934376465941,11.7690584785922,NA,NA,NA,NA,NA,NA,NA,NA
7.89765990150983,13.1823226083556,NA,NA,NA,NA,NA,NA,NA,NA
8.38186113725219,12.6106622239917,NA,NA,NA,NA,NA,NA,NA,NA
7.04673963924653,13.2125048699978,NA,NA,NA,NA,NA,NA,NA,NA
8.41584968788082,12.4093827899533,NA,NA,NA,NA,NA,NA,NA,NA
7.61793044763887,11.9228358088289,NA,NA,NA,NA,NA,NA,NA,NA
7.69496926292747,11.9876577547905,NA,NA,NA,NA,NA,NA,NA,NA
7.74206683627778,11.8197871217875,NA,NA,NA,NA,NA,NA,NA,NA
8.57210364068239,13.0742010569947,NA,NA,NA,NA,NA,NA,NA,NA
7.78872381791504,12.1823785169503,NA,NA,NA,NA,NA,NA,NA,NA
8.04856660354816,13.3409178786368,NA,NA,NA,NA,NA,NA,NA,NA
8.12781099736995,11.5925279245094,NA,NA,NA,NA,NA,NA,NA,NA
7.79003074656917,12.5392816061515,NA,NA,NA,NA,NA,NA,NA,NA
8.18899167667407,12.6999781256337,NA,NA,NA,NA,NA,NA,NA,NA
10.0893821946255,13.0237273380747,NA,NA,NA,NA,NA,NA,NA,NA
9.8315913917955,14.1123718894802,NA,NA,NA,NA,NA,NA,NA,NA
7.42374707182544,12.2017996083112,NA,NA,NA,NA,NA,NA,NA,NA
9.27189996168008,12.8089700429119,NA,NA,NA,NA,NA,NA,NA,NA
9.00746283933661,12.3063341029119,NA,NA,NA,NA,NA,NA,NA,NA
8.01186605586956,12.0438197796722,NA,NA,NA,NA,NA,NA,NA,NA
8.82955854146103,12.7101238542728,NA,NA,NA,NA,NA,NA,NA,NA
9.88349442782496,14.0606672872759,NA,NA,NA,NA,NA,NA,NA,NA
9.67140529983714,13.1333346969948,NA,NA,NA,NA,NA,NA,NA,NA
6.93486689613188,10.9321670801454,NA,NA,NA,NA,NA,NA,NA,NA
9.01368428694474,12.9105329223942,NA,NA,NA,NA,NA,NA,NA,NA
9.41220287869136,13.3280554591546,NA,NA,NA,NA,NA,NA,NA,NA
8.55320459217775,12.6005164953527,NA,NA,NA,NA,NA,NA,NA,NA
