"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24"
2.638838685,7.44343216635864,3.49629123364136,13.918580515,3.895428535,22.8920956163586,9.675741845,29.3080955563586,9.734875485,23.6016992963586,10.0896920936414,5.994672755,12.011520625,15.9734597363586,15.367354695,22.9660126663586,15.7221713036414,28.657640285,17.599649605,7.67996672635864,18.2649178236414,15.943907685,21.162451415,22.2564089863586,22.7590744636414,27.711502045,24.207833875,8.09390220635864,23.912165675,15.5151740263586,27.9184845536414,23.069511305,31.111686345,6.77817871635864,30.919502015,17.7918191663586,31.1708347536414,28.421105725,34.319686315,12.1741233663586,35.8128254936414,21.812921455,37.4390005936414,5.580737275,40.247833725,17.4961509663586,40.661769205,26.1887960463586
2.653622095,7.44343216635864,3.511059875,13.9333491563586,3.91019717635864,22.877326975,9.69051048635864,29.293326915,9.749658895,23.6016992963586,10.104460735,6.00944139635864,12.0262892663586,15.958691095,15.3673694636414,22.966027435,15.736939945,28.6724089263586,17.614433015,7.67996672635864,18.279686465,15.9586763263586,21.1624661836414,22.256423755,22.7590744636414,27.726285455,24.2226025163586,8.079133565,23.9121804436414,15.515188795,27.933253195,23.0842799463586,31.126469755,6.77817871635864,30.934285425,17.7918191663586,31.1708347536414,28.435889135,34.334469725,12.1741233663586,35.827594135,21.8276900963586,37.453769235,5.59550591635864,40.2626023663586,17.481382325,40.6765378463586,26.174027405
2.668405505,7.44343216635864,3.51107464364136,13.933363925,3.910211945,22.8773122063586,9.690525255,29.2933121463586,9.764442305,23.6016992963586,10.119244145,6.00944139635864,12.026304035,15.9586763263586,15.382138105,22.9807960763586,15.7369547136414,28.672423695,17.629216425,7.67996672635864,18.294469875,15.9586763263586,21.177234825,22.2711923963586,22.773843105,27.7410540963586,24.222617285,8.07911879635864,23.9121804436414,15.529972205,27.9332679636414,23.084294715,31.141253165,6.77817871635864,30.949068835,17.7918191663586,31.185603395,28.4506577763586,34.349253135,12.1741233663586,35.842377545,21.8276900963586,37.4537840036414,5.595520685,40.262617135,17.4813675563586,40.676552615,26.1740126363586
2.683188915,7.44343216635864,3.525843285,13.9481325663586,3.924995355,22.8773122063586,9.70529389635864,29.278543505,9.779225715,23.6016992963586,10.1192589136414,6.009456165,12.0410726763586,15.943907685,15.396921515,22.9807960763586,15.751723355,28.6871923363586,17.643999835,7.67996672635864,18.309253285,15.9586763263586,21.1772495936414,22.271207165,22.7738578736414,27.741068865,24.2226320536414,8.079133565,23.926949085,15.5447408463586,27.9332679636414,23.099078125,31.156036575,6.77817871635864,30.963852245,17.7918191663586,31.1856181636414,28.450672545,34.3640217763586,12.159354725,35.8571461863586,21.812921455,37.468552645,5.61028932635864,40.277400545,17.4813675563586,40.691336025,26.1740126363586
2.697972325,7.44343216635864,3.540626695,13.9481325663586,3.939778765,22.8773122063586,9.705308665,29.2785287363586,9.79399435635864,23.586930655,10.134027555,6.02422480635864,12.041087445,15.9438929163586,15.3969362836414,22.980810845,15.766506765,28.6871923363586,17.6440146036414,7.679981495,18.324036695,15.9586763263586,21.1772495936414,22.285990575,22.788626515,27.7558375063586,24.237400695,8.09390220635864,23.9269638536414,15.544755615,27.948036605,23.1138467663586,31.170819985,6.77817871635864,30.978635655,17.7918191663586,31.200386805,28.4654411863586,34.364036545,12.1593399563586,35.857160955,21.8129066863586,37.4685674136414,5.610304095,40.292183955,17.4813675563586,40.706119435,26.1740126363586
2.712755735,7.44343216635864,3.54064146364136,13.948147335,3.95454740635864,22.862543565,9.72007730635864,29.263760095,9.794009125,23.5869158863586,10.1340423236414,6.024239575,12.0558560863586,15.929124275,15.411704925,22.9955794863586,15.7665215336414,28.687207105,17.658783245,7.69475013635864,18.338820105,15.9586763263586,21.192018235,22.3007592163586,22.7886412836414,27.755852275,24.2521693363586,8.079133565,23.9269638536414,15.559539025,27.9480513736414,23.113861535,31.185603395,6.77817871635864,30.993419065,17.7918191663586,31.2004015736414,28.465455955,34.378819955,12.1593399563586,35.8571757236414,21.812921455,37.483336055,5.62507273635864,40.3069525963586,17.466598915,40.720902845,26.1740126363586
2.727539145,7.44343216635864,3.555410105,13.9629159763586,3.954562175,22.8625287963586,9.720092075,29.2637453263586,9.808792535,23.5869158863586,10.148810965,6.03900821635864,12.055870855,15.9291095063586,15.426488335,22.9955794863586,15.781290175,28.7019757463586,17.673566655,7.69475013635864,18.3388348736414,15.958691095,21.1920330036414,22.300773985,22.803409925,27.7706209163586,24.252184105,8.07911879635864,23.9269638536414,15.574322435,27.962820015,23.1286301763586,31.200386805,6.77817871635864,31.008202475,17.7918191663586,31.2004015736414,28.480239365,34.393603365,12.1593399563586,35.871944365,21.8276900963586,37.4833508236414,5.625087505,40.306967365,17.4665841463586,40.7356714863586,26.159243995
2.72755391364136,7.443446935,3.55542487364136,13.962930745,3.969345585,22.8625287963586,9.734875485,29.2637453263586,9.823575945,23.5869158863586,10.163594375,6.03900821635864,12.070654265,15.9291095063586,15.441271745,22.9955794863586,15.7813049436414,28.701990515,17.688350065,7.69475013635864,18.353603515,15.9734597363586,21.206801645,22.3155426263586,22.8034246936414,27.770635685,24.266967515,8.07911879635864,23.941732495,15.5890910763586,27.977603425,23.1286301763586,31.2151554463586,6.763410075,31.022985885,17.7918191663586,31.215170215,28.4950080063586,34.408386775,12.1593399563586,35.8867130063586,21.812921455,37.498119465,5.63985614635864,40.321750775,17.4665841463586,40.735686255,26.1592292263586
2.742322555,7.45821557635864,3.570193515,13.9776993863586,3.984128995,22.8625287963586,9.74964412635864,29.248976685,9.838359355,23.5869158863586,10.1636091436414,6.039022985,12.0854229063586,15.914340865,15.456055155,22.9955794863586,15.796073585,28.7167591563586,17.703133475,7.69475013635864,18.368386925,15.9734597363586,21.221585055,22.3155426263586,22.818193335,27.7854043263586,24.2817361563586,8.064350155,23.9417472636414,15.589105845,27.9776181936414,23.128644945,31.215170215,6.76339530635864,31.037769295,17.7918191663586,31.2151849836414,28.495022775,34.4231554163586,12.144571315,35.886727775,21.8129066863586,37.4981342336414,5.639870915,40.3365194163586,17.451815505,40.750469665,26.1592292263586
2.757105965,7.45821557635864,3.584976925,13.9776993863586,3.99889763635864,22.847760155,9.749658895,29.2489619163586,9.85312799635864,23.572147245,10.1636091436414,6.053806395,12.085437675,15.9143260963586,15.4560699236414,22.995594255,15.7960883536414,28.716773925,17.717916885,7.69475013635864,18.383170335,15.9734597363586,21.2215998236414,22.315557395,22.8182081036414,27.785419095,24.281750925,8.06433538635864,23.9417472636414,15.603889255,27.9776181936414,23.143428355,31.229953625,6.76339530635864,31.052552705,17.7918191663586,31.229953625,28.5097914163586,34.423170185,12.1445565463586,35.8867425436414,21.812921455,37.512902875,5.65463955635864,40.336534185,17.4518007363586,40.765253075,26.1592292263586
