"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28"
1.648350215,8.64088837635864,3.79192989635864,16.830912285,6.541658925,29.6628973963586,7.42867829364136,21.665087355,8.59656768364136,13.312460705,9.794009125,6.27554277635864,12.721124305,27.6523536363586,12.7654597663586,18.205769415,14.4803353263586,10.104460735,18.294469875,4.69371790635864,17.762267115,23.5721324763586,18.471870795,28.5245748263586,20.778082755,14.3768514563586,22.626009005,20.5711002463586,24.000866135,9.79399435635864,27.2236347463586,14.657751015,28.554156415,27.4749527163586,27.5193324836414,5.846838655,30.002930595,21.8424735063586,32.678727805,17.3483168663586,33.1517821563586,10.695797135,34.7927406663586,3.658893975,36.5667498663586,28.879391435,38.0599038136414,8.093916975,39.1834429736414,13.933363925,38.8877747736414,20.083262485,40.898303765,2.80144142635864,42.687096375,26.1592292263586
1.663133625,8.64088837635864,3.791944665,16.8308975163586,6.54167369364136,29.662912165,7.443446935,21.6798559963586,8.611336325,13.3272293463586,9.808792535,6.27554277635864,12.7358929463586,27.637584995,12.765474535,18.2057546463586,14.480350095,10.1044459663586,18.309253285,4.69371790635864,17.777050525,23.5721324763586,18.486654205,28.5245748263586,20.7928513963586,14.362082815,22.640792415,20.5711002463586,24.015649545,9.79399435635864,27.223649515,14.6577362463586,28.568939825,27.4749527163586,27.534101125,5.86160729635864,30.017714005,21.8424735063586,32.693511215,17.3483168663586,33.1517821563586,10.681013725,34.792755435,3.65887920635864,36.566764635,28.8793766663586,38.059889045,8.09393174364136,39.198211615,13.9481325663586,38.8877747736414,20.098045895,40.913087175,2.80144142635864,42.7018650163586,26.144460585
1.67790226635864,8.626119735,3.806728075,16.8308975163586,6.556442335,29.6776808063586,7.44346170364136,21.679870765,8.61135109364136,13.327244115,9.823575945,6.27554277635864,12.7358929463586,27.622801585,12.780257945,18.2057546463586,14.4803648636414,10.104460735,18.3092680536414,4.693732675,17.791833935,23.5721324763586,18.501437615,28.5245748263586,20.792866165,14.3620680463586,22.655575825,20.5711002463586,24.030432955,9.79399435635864,27.238432925,14.6577362463586,28.583723235,27.4749527163586,27.548884535,5.86160729635864,30.0177287736414,21.842488275,32.6935259836414,17.348331635,33.1517821563586,10.666230315,34.807538845,3.65887920635864,36.5815332763586,28.864608025,38.0451204036414,8.108700385,39.212995025,13.9481325663586,38.902543415,20.1128145363586,40.9131019436414,2.801456195,42.701879785,26.1444458163586
1.677917035,8.62610496635864,3.821511485,16.8308975163586,6.55645710364136,29.677695575,7.458230345,21.6946394063586,8.626119735,13.3420127563586,9.838359355,6.27554277635864,12.735907715,27.6227868163586,12.795041355,18.2057546463586,14.495133505,10.1192293763586,18.324036695,4.70850131635864,17.7918487036414,23.572147245,18.516221025,28.5245748263586,20.807649575,14.3620680463586,22.6555905936414,20.571115015,24.0304477236414,9.794009125,27.253216335,14.6577362463586,28.5984918763586,27.460184075,27.5488993036414,5.861622065,30.032497415,21.8572569163586,32.708294625,17.3631002763586,33.151796925,10.6662155463586,34.822322255,3.65887920635864,36.581548045,28.8645932563586,38.045105635,8.10871515364136,39.227778435,13.9481325663586,38.9025581836414,20.112829305,40.927870585,2.81622483635864,42.716663195,26.1444458163586
1.67793180364136,8.626119735,3.83628012635864,16.816128875,6.571225745,29.6924642163586,7.45824511364136,21.694654175,8.640903145,13.3420127563586,9.85312799635864,6.260774135,12.7506763563586,27.608018175,12.8098099963586,18.190986005,14.5099021463586,10.104460735,18.338820105,4.70850131635864,17.806617345,23.5869158863586,18.531004435,28.5245748263586,20.8224182163586,14.347299405,22.670359235,20.5858836563586,24.045216365,9.80877776635864,27.267999745,14.6577362463586,28.598506645,27.4601693063586,27.563667945,5.87639070635864,30.047280825,21.8572569163586,32.723078035,17.3631002763586,33.1665655663586,10.651446905,34.8370908963586,3.644110565,36.5963166863586,28.849824615,38.0303369936414,8.123483795,39.2277932036414,13.948147335,38.917326825,20.1275979463586,40.942653995,2.81622483635864,42.731446605,26.1444458163586
1.692700445,8.64088837635864,3.836294895,16.8161141063586,6.57124051364136,29.692478985,7.473013755,21.7094228163586,8.64091791364136,13.342027525,9.853142765,6.26075936635864,12.750691125,27.6080034063586,12.809824765,18.1909712363586,14.509916915,10.1044459663586,18.3388348736414,4.708516085,17.821400755,23.5869158863586,18.545787845,28.5245748263586,20.822432985,14.3472846363586,22.685142645,20.5858836563586,24.059999775,9.80877776635864,27.282783155,14.6577362463586,28.613290055,27.4601693063586,27.578451355,5.87639070635864,30.0472955936414,21.857271685,32.7230928036414,17.363115045,33.166580335,10.6514321363586,34.837105665,3.64409579635864,36.5963166863586,28.835041205,38.045105635,8.13825243635864,39.242561845,13.9629159763586,38.9173415936414,20.127612715,40.957437405,2.81622483635864,42.7462152463586,26.129677175
1.707483855,8.64088837635864,3.851078305,16.8161141063586,6.586009155,29.7072476263586,7.487797165,21.7094228163586,8.655686555,13.3567961663586,9.86791140635864,6.245990725,12.7654597663586,27.593234765,12.824608175,18.1909712363586,14.5246855563586,10.089677325,18.353603515,4.72328472635864,17.836184165,23.5869158863586,18.560571255,28.5245748263586,20.837216395,14.3472846363586,22.699926055,20.5858836563586,24.074783185,9.80877776635864,27.297566565,14.6577362463586,28.6280586963586,27.445400665,27.5784661236414,5.876405475,30.062064235,21.8720403263586,32.737861445,17.3778836863586,33.1813489763586,10.636663495,34.851889075,3.64409579635864,36.596331455,28.8350264363586,38.0451204036414,8.138267205,39.257345255,13.9629159763586,38.932110235,20.1423813563586,40.972220815,2.81622483635864,42.746230015,26.1296624063586
1.722267265,8.64088837635864,3.86584694635864,16.801345465,6.600792565,29.7072476263586,7.48781193364136,21.709437585,8.670469965,13.3567961663586,9.867926175,6.24597595635864,12.765474535,27.5932199963586,12.8393768163586,18.176202595,14.524700325,10.0896625563586,18.368386925,4.72328472635864,17.850967575,23.5869158863586,18.575354665,28.5245748263586,20.8519850363586,14.332515995,22.6999408236414,20.585898425,24.089566595,9.80877776635864,27.312349975,14.6577362463586,28.628073465,27.4453858963586,27.593234765,5.89117411635864,30.0620790036414,21.872055095,32.752644855,17.3778836863586,33.181363745,10.6366487263586,34.866672485,3.64409579635864,36.6111000963586,28.820257795,38.0451204036414,8.153050615,39.272128665,13.9629159763586,38.9321250036414,20.142396125,40.987004225,2.81622483635864,42.761013425,26.1296624063586
1.737050675,8.64088837635864,3.865861715,16.8013306963586,6.615575975,29.7072476263586,7.502580575,21.7242062263586,8.67048473364136,13.356810935,9.882709585,6.24597595635864,12.7802431763586,27.578451355,12.839391585,18.1761878263586,14.5394689663586,10.074893915,18.3684016936414,4.723299495,17.865750985,23.5869158863586,18.590138075,28.5245748263586,20.851999805,14.3325012263586,22.714709465,20.6006670663586,24.104350005,9.80877776635864,27.3271186163586,14.642967605,28.642856875,27.4453858963586,27.5932495336414,5.891188885,30.076847645,21.8868237363586,32.767428265,17.3778836863586,33.1961323863586,10.621880085,34.881455895,3.64409579635864,36.611114865,28.8202430263586,38.045105635,8.15306538364136,39.286912075,13.9629159763586,38.946893645,20.1571647663586,40.9870189936414,2.816239605,42.7757820663586,26.114893765
1.73706544364136,8.640903145,3.880645125,16.8013306963586,6.61559074364136,29.707262395,7.50259534364136,21.724220995,8.685253375,13.3715795763586,9.89747822635864,6.231207315,12.780257945,27.5784365863586,12.854174995,18.1761878263586,14.539483735,10.0748791463586,18.383170335,4.73806813635864,17.8657657536414,23.586930655,18.604921485,28.5245748263586,20.866783215,14.3325012263586,22.729492875,20.6006670663586,24.119133415,9.80877776635864,27.327133385,14.6429528363586,28.6576255163586,27.430617255,27.608018175,5.90595752635864,30.091631055,21.8868237363586,32.782211675,17.3778836863586,33.1961323863586,10.607096675,34.8962245363586,3.629327155,36.6258835063586,28.805474385,38.0303369936414,8.167834025,39.301695485,13.9629159763586,38.961677055,20.1571647663586,41.001787635,2.83100824635864,42.775796835,26.1148789963586
