"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
16.166329576701,24.1745772383863,205.222441477344,0.01478341,0.64,2.4,255,12.9622400686978,20.2921977868471,0.000230982388660756
14.4915607713806,25.7036468815814,NA,NA,NA,NA,NA,NA,NA,NA
17.8525976512424,27.8569518772619,NA,NA,NA,NA,NA,NA,NA,NA
13.4395342976794,20.2921977868471,NA,NA,NA,NA,NA,NA,NA,NA
18.2380390965438,27.638053938698,NA,NA,NA,NA,NA,NA,NA,NA
16.6743289876997,34.0082925067302,NA,NA,NA,NA,NA,NA,NA,NA
15.9122676469631,25.2651737078101,NA,NA,NA,NA,NA,NA,NA,NA
12.9622400686978,36.5188611089794,NA,NA,NA,NA,NA,NA,NA,NA
16.6420771499615,27.117632046079,NA,NA,NA,NA,NA,NA,NA,NA
17.4543024119817,28.0082237028394,NA,NA,NA,NA,NA,NA,NA,NA
18.9882360096995,32.5770930931652,NA,NA,NA,NA,NA,NA,NA,NA
17.6461123127641,25.1574564119071,NA,NA,NA,NA,NA,NA,NA,NA
15.5393276094954,22.693774471818,NA,NA,NA,NA,NA,NA,NA,NA
14.9548175257351,24.0006140439638,NA,NA,NA,NA,NA,NA,NA,NA
16.384394530084,28.4700218040083,NA,NA,NA,NA,NA,NA,NA,NA
