"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14"
0.317843315,12.0115353936414,4.989400875,4.81201472364136,5.506820225,22.4338394436414,7.975649695,19.0188717336414,12.115004495,23.8973970336414,13.741179595,4.48677970364136,18.531004435,13.1646413736414,18.619704895,18.9153878636414,20.763299345,4.22067832364136,28.361972085,5.86163683364136,28.775907565,20.4380790936414,29.396810785,27.4158486136414,33.521382175,13.4898763936414,35.295391375,17.9692496236414
0.303074673641359,12.026304035,4.97463223364136,4.826783365,5.49205158364136,22.448608085,7.96088105364136,19.033640375,12.1002358536414,23.912165675,13.7264109536414,4.501548345,18.5162357936414,13.179410015,18.6049362536414,18.930156505,20.7485307036414,4.235446965,28.3472034436414,5.876405475,28.7611389236414,20.452847735,29.3820421436414,27.430617255,33.5066135336414,13.504645035,35.2806227336414,17.984018265
0.317843315,12.0410726763586,4.989400875,4.84155200635864,5.49205158364136,22.463391495,7.975649695,19.0484090163586,12.115004495,23.9269343163586,13.7264109536414,4.516331755,18.531004435,13.1941786563586,18.6049362536414,18.944939915,20.763299345,4.25021560635864,28.361972085,5.89117411635864,28.775907565,20.4676163763586,29.3820421436414,27.445400665,33.5066135336414,13.519428445,35.2806227336414,17.998801675
0.317858083641359,12.041087445,4.98941564364136,4.841566775,5.49205158364136,22.478174905,7.97566446364136,19.048423785,12.1150192636414,23.926949085,13.741179595,4.53110039635864,18.5310192036414,13.194193425,18.619704895,18.9597085563586,20.7633141136414,4.250230375,28.3619868536414,5.891188885,28.7759223336414,20.467631145,29.3820421436414,27.460184075,33.521382175,13.5341970863586,35.295391375,18.0135703163586
0.317843315,12.0411022136414,4.98941564364136,4.856350185,5.49205158364136,22.492958315,7.990433105,19.0631924263586,12.129787905,23.9417177263586,13.7411943636414,4.531115165,18.531004435,13.1942081936414,18.634488305,18.9597085563586,20.778082755,4.26499901635864,28.3619868536414,5.905972295,28.775907565,20.4676459136414,29.396810785,27.4749527163586,33.536165585,13.5341970863586,35.2954061436414,18.013585085
0.303074673641359,12.055870855,4.98941564364136,4.871133595,5.49205158364136,22.507741725,8.005216515,19.0631924263586,12.1298026736414,23.941732495,13.7411943636414,4.545898575,18.5162357936414,13.208976835,18.6345030736414,18.959723325,20.792866165,4.26499901635864,28.3619868536414,5.920755705,28.7611389236414,20.482414555,29.3968255536414,27.474967485,33.5361803536414,13.534211855,35.2954061436414,18.028368495
0.303074673641359,12.070654265,4.98941564364136,4.885917005,5.49205158364136,22.522525135,8.00523128364136,19.063207195,12.1298026736414,23.956515905,13.7411943636414,4.560681985,18.531004435,13.2237454763586,18.649271715,18.9744919663586,20.7928809336414,4.265013785,28.376755495,5.93552434635864,28.775907565,20.4971831963586,29.3968255536414,27.489750895,33.550948995,13.5489804963586,35.2954061436414,18.043151905
0.303074673641359,12.085437675,4.98941564364136,4.900700415,5.49205158364136,22.537308545,8.019999925,19.0779758363586,12.1298026736414,23.971299315,13.7411943636414,4.575465395,18.545787845,13.2237454763586,18.6492864836414,18.974506735,20.792866165,4.26502855364136,28.3767702636414,5.935539115,28.7759223336414,20.497197965,29.411594195,27.5045195363586,33.5657176363586,13.534211855,35.2954061436414,18.057935315
0.303074673641359,12.100221085,4.98941564364136,4.915483825,5.49205158364136,22.552091955,8.034783335,19.0779758363586,12.144571315,23.9860679563586,13.7411943636414,4.590248805,18.560571255,13.2237454763586,18.6492864836414,18.989290145,20.7780975236414,4.279797195,28.3767702636414,5.950322525,28.775907565,20.4972127336414,29.426377605,27.5045195363586,33.565732405,13.5341970863586,35.310174785,18.0727039563586
0.317843315,12.1149897263586,4.98941564364136,4.930267235,5.49205158364136,22.566875365,8.049566745,19.0779758363586,12.159354725,23.9860679563586,13.7411943636414,4.605032215,18.575354665,13.2237454763586,18.664055125,19.0040587863586,20.7780975236414,4.294580605,28.376755495,5.95033729364136,28.7611389236414,20.511981375,29.441161015,27.5045195363586,33.580515815,13.5341970863586,35.3101895536414,18.072718725
0.317858083641359,12.115004495,5.004184285,4.94503587635864,5.49205158364136,22.581658775,8.064350155,19.0779758363586,12.174138135,23.9860679563586,13.7411943636414,4.619815625,18.590138075,13.2237454763586,18.6640698936414,19.004073555,20.792866165,4.30934924635864,28.3767407263586,5.950322525,28.7611389236414,20.526764785,29.455944425,27.5045195363586,33.5952844563586,13.519428445,35.3101895536414,18.087502135
0.317858083641359,12.129787905,5.00419905364136,4.945050645,5.49205158364136,22.596442185,8.079133565,19.0779758363586,12.1741529036414,23.986082725,13.7411943636414,4.634599035,18.604921485,13.2237454763586,18.678838535,19.0188421963586,20.807649575,4.30934924635864,28.361972085,5.93555388364136,28.7611389236414,20.541548195,29.470727835,27.5045195363586,33.595299225,13.5194136763586,35.3101895536414,18.102285545
0.317858083641359,12.144571315,5.00419905364136,4.959834055,5.49205158364136,22.611225595,8.093916975,19.0779758363586,12.188921545,24.0008513663586,13.7411943636414,4.649382445,18.6196901263586,13.208976835,18.6788533036414,19.018856965,20.8076643436414,4.309364015,28.3472034436414,5.950322525,28.7611389236414,20.556331605,29.485511245,27.5045195363586,33.610082635,13.5194136763586,35.324958195,18.1170541863586
