"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
16.3602839234316,24.9848734319516,208.460375327717,0.01478341,0.64,2.4,255,12.8458830275266,22.7791427993326,0.000230982388660756
15.5683396352622,26.9090729054278,NA,NA,NA,NA,NA,NA,NA,NA
18.5388666275327,25.9685173782973,NA,NA,NA,NA,NA,NA,NA,NA
17.4000209885908,36.1897403698522,NA,NA,NA,NA,NA,NA,NA,NA
17.4159093632626,23.1592652228394,NA,NA,NA,NA,NA,NA,NA,NA
14.778887157342,23.6741481406796,NA,NA,NA,NA,NA,NA,NA,NA
14.5897367451944,41.7149993219107,NA,NA,NA,NA,NA,NA,NA,NA
16.384015070956,22.7791427993326,NA,NA,NA,NA,NA,NA,NA,NA
12.8458830275266,26.5862996519961,NA,NA,NA,NA,NA,NA,NA,NA
18.6853046422662,25.5824079864632,NA,NA,NA,NA,NA,NA,NA,NA
15.4938575837043,24.8514931520849,NA,NA,NA,NA,NA,NA,NA,NA
18.6840954166928,25.6477397809747,NA,NA,NA,NA,NA,NA,NA,NA
18.0705893545785,29.768245193165,NA,NA,NA,NA,NA,NA,NA,NA
18.3344061988556,27.7657459126028,NA,NA,NA,NA,NA,NA,NA,NA
18.1799926662273,29.1199819954583,NA,NA,NA,NA,NA,NA,NA,NA
