"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
18.0015522568646,29.4474238577516,211.092684217207,0.01478341,0.64,2.4,255,16.7364154125206,23.6392972701757,0.000230982388660756
19.9796952046383,32.7895998079435,NA,NA,NA,NA,NA,NA,NA,NA
21.2698401045862,29.7353025025888,NA,NA,NA,NA,NA,NA,NA,NA
21.2991169656641,29.0896941407242,NA,NA,NA,NA,NA,NA,NA,NA
20.0009886879176,33.9504953431068,NA,NA,NA,NA,NA,NA,NA,NA
20.4520167296533,29.571168257529,NA,NA,NA,NA,NA,NA,NA,NA
20.2520083951511,32.7672071014647,NA,NA,NA,NA,NA,NA,NA,NA
20.4602700736438,34.8970996935662,NA,NA,NA,NA,NA,NA,NA,NA
22.0335277919541,31.8339312809469,NA,NA,NA,NA,NA,NA,NA,NA
16.7364154125206,23.6392972701757,NA,NA,NA,NA,NA,NA,NA,NA
22.2263557697066,34.4799814122628,NA,NA,NA,NA,NA,NA,NA,NA
