"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11"
3.141474625,22.2564385236414,6.009456165,6.30513913364136,7.458230345,17.9101159836414,12.129787905,22.4781896736414,17.348331635,2.69798709364136,22.138156475,12.3515538236414,22.433824675,28.3767702636414,22.951244025,1.91446636364136,23.586930655,21.4877012036414,34.851889075,2.34318525364136,35.931078005,19.4328072136414
3.12670598364136,22.271207165,5.99468752364136,6.319907775,7.44346170364136,17.924884625,12.1150192636414,22.492958315,17.3335629936414,2.712755735,22.1233878336414,12.366322465,22.4190560336414,28.391538905,22.9364753836414,1.929235005,23.5721620136414,21.502469845,34.8371204336414,2.357953895,35.9163093636414,19.447575855
3.141474625,22.2859758063586,5.99468752364136,6.334691185,7.44346170364136,17.939668035,12.129787905,22.5077269563586,17.348331635,2.72752437635864,22.1233878336414,12.381105875,22.4190560336414,28.406322315,22.9364753836414,1.944018415,23.586930655,21.5172384863586,34.8371204336414,2.372737305,35.9163093636414,19.462359265
3.14148939364136,22.285990575,6.009456165,6.34945982635864,7.458230345,17.9544366763586,12.1298026736414,22.507741725,17.3483464036414,2.727539145,22.1233878336414,12.395889285,22.433824675,28.4210909563586,22.9364753836414,1.958801825,23.5869454236414,21.517253255,34.8371204336414,2.387520715,35.9163093636414,19.477142675
3.14148939364136,22.300773985,6.00947093364136,6.349474595,7.473013755,17.9544366763586,12.1298026736414,22.522525135,17.3483464036414,2.742322555,22.1233878336414,12.410672695,22.4338394436414,28.421105725,22.951244025,1.97357046635864,23.586930655,21.5172680236414,34.8371204336414,2.402304125,35.931078005,19.4919113163586
3.156258035,22.3155426263586,6.00947093364136,6.364258005,7.487797165,17.9544366763586,12.129787905,22.5225399036414,17.3483464036414,2.757105965,22.138156475,12.4254413363586,22.4338394436414,28.435889135,22.9512587936414,1.973585235,23.5721620136414,21.532036665,34.8371204336414,2.417087535,35.9310927736414,19.491926085
3.15627280364136,22.315557395,6.024239575,6.37902664635864,7.502580575,17.9544366763586,12.1150192636414,22.537308545,17.3483464036414,2.771889375,22.1381712436414,12.425456105,22.4338394436414,28.450672545,22.966027435,1.98835387635864,23.5721620136414,21.546820075,34.8371204336414,2.431870945,35.945861415,19.5066947263586
3.171041445,22.3303260363586,6.039022985,6.37902664635864,7.517363985,17.9544366763586,12.1150192636414,22.552091955,17.348331635,2.77190414364136,22.1381712436414,12.440239515,22.4338394436414,28.465455955,22.9660422036414,1.988368645,23.5721620136414,21.561603485,34.8371204336414,2.446654355,35.9458761836414,19.506709495
3.17105621364136,22.330340805,6.053806395,6.37902664635864,7.532147395,17.9544366763586,12.1150192636414,22.566875365,17.3335629936414,2.786672785,22.152939885,12.4550081563586,22.4338394436414,28.480239365,22.980810845,2.00313728635864,23.5721620136414,21.576386895,34.8371204336414,2.461437765,35.9458761836414,19.521492905
3.185824855,22.3451094463586,6.068589805,6.37902664635864,7.53216216364136,17.954451445,12.1150192636414,22.581658775,17.3335629936414,2.801456195,22.1529546536414,12.455022925,22.4338394436414,28.495022775,22.9808256136414,2.003152055,23.5721620136414,21.591170305,34.8371204336414,2.476221175,35.9458761836414,19.536276315
3.18583962364136,22.345124215,6.06860457364136,6.379041415,7.546930805,17.9692200863586,12.1150192636414,22.596442185,17.3335629936414,2.816239605,22.167723295,12.4697915663586,22.448608085,28.5097914163586,22.995594255,2.01792069635864,23.586930655,21.6059389463586,34.8371204336414,2.491004585,35.960644825,19.5510449563586
3.18583962364136,22.359907625,6.083373215,6.39381005635864,7.54694557364136,17.969234855,12.129787905,22.6112108263586,17.3335629936414,2.831023015,22.182506705,12.4697915663586,22.4486228536414,28.509806185,23.010377665,2.01792069635864,23.5869454236414,21.605953715,34.8371204336414,2.505787995,35.9754134663586,19.536276315
3.200608265,22.3746762663586,6.098156625,6.39381005635864,7.54694557364136,17.984018265,12.1298026736414,22.611225595,17.3335629936414,2.845806425,22.1825214736414,12.469806335,22.463391495,28.5245748263586,23.0103924336414,2.017935465,23.601714065,21.6207223563586,34.851889075,2.52055663635864,35.975428235,19.5362615463586
3.215391675,22.3746762663586,6.112940035,6.39381005635864,7.561714215,17.9987869063586,12.1298026736414,22.626009005,17.3335629936414,2.860589835,22.1825214736414,12.484589745,22.4634062636414,28.524589595,23.025161075,2.03270410635864,23.6017288336414,21.620737125,34.8519038436414,2.520571405,35.9754430036414,19.536276315
3.21540644364136,22.374691035,6.127723445,6.39381005635864,7.56172898364136,17.998801675,12.1298026736414,22.640792415,17.348331635,2.87535847635864,22.1825214736414,12.499373155,22.463391495,28.5246043636414,23.0251758436414,2.032718875,23.616497475,21.6355057663586,34.8519038436414,2.535354815,35.990211645,19.5510449563586
3.230175085,22.3894596763586,6.142506855,6.39381005635864,7.576497625,18.0135703163586,12.144571315,22.6555610563586,17.3483464036414,2.875373245,22.182506705,12.4993879236414,22.4486228536414,28.539373005,23.039944485,2.04748751635864,23.631280885,21.6355057663586,34.8519038436414,2.550138225,35.9902264136414,19.551059725
3.23018985364136,22.389474445,6.157290265,6.39381005635864,7.591281035,18.0135703163586,12.1445860836414,22.655575825,17.348331635,2.87538801364136,22.1677380636414,12.514156565,22.4486228536414,28.554156415,23.054727895,2.04748751635864,23.6312956536414,21.635520535,34.851889075,2.55015299364136,35.9902264136414,19.565843135
3.244958495,22.4042430863586,6.17205890635864,6.379041415,7.606064445,18.0135703163586,12.144571315,22.6555905936414,17.3335629936414,2.890156655,22.1677380636414,12.528939975,22.4486228536414,28.568939825,23.0547426636414,2.047502285,23.646064295,21.6502891763586,34.8371204336414,2.564921635,35.990211645,19.5658579036414
3.24497326364136,22.404257855,6.172073675,6.37902664635864,7.62083308635864,17.998801675,12.1298026736414,22.670359235,17.3335629936414,2.904940065,22.167723295,12.5289547436414,22.4486228536414,28.583723235,23.069511305,2.06227092635864,23.660847705,21.6502891763586,34.851889075,2.57969027635864,35.9901968763586,19.565843135
3.259741905,22.4190264963586,6.186857085,6.37902664635864,7.620847855,17.9987869063586,12.144571315,22.6851278763586,17.348331635,2.91970870635864,22.1529546536414,12.543723385,22.4486228536414,28.598506645,23.0695260736414,2.062285695,23.675631115,21.6502891763586,34.8519038436414,2.579705045,35.975428235,19.5510744936414
3.25975667364136,22.419041265,6.201640495,6.37902664635864,7.62086262364136,17.998801675,12.1445860836414,22.685142645,17.3483464036414,2.919723475,22.167723295,12.5584920263586,22.4486228536414,28.613290055,23.084294715,2.07705433635864,23.690414525,21.6502891763586,34.8519038436414,2.594488455,35.9606595936414,19.565843135
3.274525315,22.4338099063586,6.216423905,6.37902664635864,7.635631265,18.0135703163586,12.1445860836414,22.699926055,17.3483464036414,2.934506885,22.1677380636414,12.558506795,22.4486228536414,28.628073465,23.099078125,2.07705433635864,23.705197935,21.6502891763586,34.8519038436414,2.609271865,35.975428235,19.5806117763586
3.27454008364136,22.433824675,6.231207315,6.37902664635864,7.65039990635864,17.998801675,12.1445860836414,22.714709465,17.348331635,2.93452165364136,22.1677380636414,12.573290205,22.463391495,28.6428421063586,23.0990928936414,2.077069105,23.7052127036414,21.650303945,34.8519038436414,2.624055275,35.9754430036414,19.580626545
3.289308725,22.4485933163586,6.245990725,6.37902664635864,7.650414675,17.9987869063586,12.1445860836414,22.729492875,17.3335629936414,2.949290295,22.182506705,12.5880588463586,22.4634062636414,28.642856875,23.113861535,2.09183774635864,23.7052127036414,21.665087355,34.8519038436414,2.638838685,35.9754430036414,19.595409955
3.28932349364136,22.448608085,6.260774135,6.37902664635864,7.65042944364136,17.998801675,12.1445860836414,22.744276285,17.3335629936414,2.964073705,22.197290115,12.5880588463586,22.463391495,28.6428716436414,23.128644945,2.09183774635864,23.719981345,21.6798559963586,34.8519038436414,2.653622095,35.990211645,19.6101785963586
3.304092135,22.4633767263586,6.275557545,6.37902664635864,7.665198085,18.0135703163586,12.1445860836414,22.759059695,17.3335629936414,2.978857115,22.1973048836414,12.588073615,22.4486228536414,28.657640285,23.1286597136414,2.091852515,23.7199961136414,21.679870765,34.8519038436414,2.668405505,35.9902264136414,19.610193365
3.318875545,22.4633767263586,6.290340955,6.37902664635864,7.679981495,18.0135703163586,12.159354725,22.7738283363586,17.348331635,2.99362575635864,22.212073525,12.6028422563586,22.463391495,28.6724089263586,23.143428355,2.10662115635864,23.7199961136414,21.694654175,34.8519038436414,2.683188915,35.9902264136414,19.624976775
3.333658955,22.4633767263586,6.30510959635864,6.364258005,7.694764905,18.0135703163586,12.1593694936414,22.773843105,17.3483464036414,2.993640525,22.2120882936414,12.602857025,22.4634062636414,28.672423695,23.1434431236414,2.106635925,23.7199961136414,21.709437585,34.866672485,2.69795755635864,35.9902264136414,19.639760185
3.348442365,22.4633767263586,6.305124365,6.36424323635864,7.709548315,18.0135703163586,12.1593694936414,22.788626515,17.348331635,2.99365529364136,22.226856935,12.6176256663586,22.4634062636414,28.687207105,23.158211765,2.12140456635864,23.734764755,21.7242062263586,34.8666872536414,2.697972325,36.004995055,19.6545288263586
3.34845713364136,22.463391495,6.319907775,6.36424323635864,7.70956308364136,18.013585085,12.174138135,22.8033951563586,17.3335629936414,3.008423935,22.2268717036414,12.617640435,22.478174905,28.7019757463586,23.1582265336414,2.121419335,23.7347795236414,21.724220995,34.8666872536414,2.712755735,36.0050098236414,19.654543595
3.363225775,22.4781601363586,6.334691185,6.36424323635864,7.724331725,18.0283537263586,12.1741529036414,22.803409925,17.348331635,3.02319257635864,22.241640345,12.6324090763586,22.4781896736414,28.701990515,23.172995175,2.13618797635864,23.7347795236414,21.739004405,34.8666872536414,2.727539145,36.0050098236414,19.669327005
3.36324054364136,22.478174905,6.349474595,6.36424323635864,7.72434649364136,18.028368495,12.1741529036414,22.818193335,17.3483464036414,3.023207345,22.2416551136414,12.632423845,22.4781896736414,28.716773925,23.187778585,2.13618797635864,23.749548165,21.7537730463586,34.8666872536414,2.742322555,36.004995055,19.6693417736414
