"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14"
5.477253405,15.1012680836414,6.319907775,23.4538947336414,9.261806365,20.7337472936414,11.449751045,8.95136952364136,11.715852425,7.57651239364136,17.348331635,1.87011613364136,17.910101215,22.8477749236414,24.296534335,12.0706690336414,24.503502075,2.53536958364136,24.710469815,26.0853417136414,25.331373035,19.6545583636414,26.543612655,22.4338394436414,29.042008945,12.3959040536414,29.722045805,23.2617104036414
5.46248476364136,15.116036725,6.30513913364136,23.468663375,9.24703772364136,20.748515935,11.4349824036414,8.966138165,11.7010837836414,7.591281035,17.3335629936414,1.884884775,17.8953325736414,22.862543565,24.2817656936414,12.085437675,24.4887334336414,2.550138225,24.6957011736414,26.100110355,25.3166043936414,19.669327005,26.5288440136414,22.448608085,29.0272403036414,12.410672695,29.7072771636414,23.276479045
5.46248476364136,15.130820135,6.319907775,23.4834320163586,9.261806365,20.7632845763586,11.4349824036414,8.980921575,11.7010837836414,7.606064445,17.348331635,1.89965341635864,17.8953325736414,22.877326975,24.2817656936414,12.100221085,24.4887334336414,2.564921635,24.710469815,26.1148789963586,25.331373035,19.6840956463586,26.5288440136414,22.463391495,29.042008945,12.4254413363586,29.7072771636414,23.291262455
5.477253405,15.1455887763586,6.31992254364136,23.483446785,9.26182113364136,20.763299345,11.4349824036414,8.995704985,11.715852425,7.62083308635864,17.3483464036414,1.899668185,17.8953325736414,22.892110385,24.2817656936414,12.115004495,24.4887334336414,2.579705045,24.725253225,26.1148789963586,25.3313878036414,19.684110415,26.5288440136414,22.478174905,29.0420237136414,12.425456105,29.7072771636414,23.306045865
5.49202204635864,15.130820135,6.334691185,23.4982154263586,9.276589775,20.7780679863586,11.4349824036414,9.010488395,11.730635835,7.62083308635864,17.363115045,1.91443682635864,17.910101215,22.9068790263586,24.296534335,12.1297731363586,24.503502075,2.59447368635864,24.7252679936414,26.114893765,25.3313878036414,19.698893825,26.543612655,22.4929435463586,29.056792355,12.4402247463586,29.722045805,23.3208145063586
5.492036815,15.1308053663586,6.349474595,23.4982154263586,9.291373185,20.7780679863586,11.4349824036414,9.025271805,11.745419245,7.62083308635864,17.3631298136414,1.914451595,17.9101159836414,22.906893795,24.311317745,12.1297731363586,24.518285485,2.59447368635864,24.725253225,26.1149085336414,25.3313878036414,19.713677235,26.558396065,22.4929435463586,29.0568071236414,12.440239515,29.7220605736414,23.320829275
5.506820225,15.1308053663586,6.364258005,23.4982154263586,9.29138795364136,20.778082755,11.449751045,9.04004044635864,11.760202655,7.62083308635864,17.3631298136414,1.929235005,17.9101159836414,22.921677205,24.326101155,12.1297731363586,24.5183002536414,2.594488455,24.7104845836414,26.129677175,25.3313878036414,19.728460645,26.5584108336414,22.492958315,29.071575765,12.4550081563586,29.7220605736414,23.335612685
5.50683499364136,15.130820135,6.36427277364136,23.498230195,9.306156595,20.7928513963586,11.4497658136414,9.040055215,11.7602174236414,7.620847855,17.377898455,1.94400364635864,17.9101159836414,22.936460615,24.3261159236414,12.129787905,24.533068895,2.60925709635864,24.725253225,26.1444458163586,25.3313878036414,19.743244055,26.558396065,22.4929730836414,29.086359175,12.4550081563586,29.736829215,23.3503813263586
5.50683499364136,15.145603545,6.379041415,23.5129988363586,9.320940005,20.7928513963586,11.464534455,9.05482385635864,11.774986065,7.63561649635864,17.392681865,1.94400364635864,17.924884625,22.9512292563586,24.326101155,12.1298026736414,24.547852305,2.60925709635864,24.7252679936414,26.144460585,25.331373035,19.7432588236414,26.5436274236414,22.507741725,29.0863739436414,12.455022925,29.751612625,23.3503813263586
5.521603635,15.1603721863586,6.37905618364136,23.513013605,9.335723415,20.7928513963586,11.479317865,9.05482385635864,11.7750008336414,7.635631265,17.3926966336414,1.944018415,17.9248993936414,22.951244025,24.3113325136414,12.144571315,24.5478670736414,2.609271865,24.725253225,26.1444753536414,25.3166043936414,19.758027465,26.558396065,22.5225103663586,29.0863739436414,12.469806335,29.766396035,23.3503813263586
