"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15"
3.008423935,15.1604017236414,4.752866315,24.2226320536414,9.986193455,8.43395017364136,12.839391585,19.9945767936414,14.199465305,27.1645306436414,18.279686465,2.66842027364136,20.378930685,13.1794247836414,22.773843105,28.1993693436414,25.567907595,3.95457694364136,26.617529705,20.1719777136414,28.968091895,13.5342266236414,30.609050405,29.0568071236414,34.230985855,23.3356274536414,34.423170185,10.1636091436414,35.088423635,16.4169915736414
2.99365529364136,15.175170365,4.73809767364136,24.237400695,9.97142481364136,8.448718815,12.8246229436414,20.009345435,14.1846966636414,27.179299285,18.2649178236414,2.683188915,20.3641620436414,13.194193425,22.7590744636414,28.214137985,25.5531389536414,3.969345585,26.6027610636414,20.186746355,28.9533232536414,13.548995265,30.5942817636414,29.071575765,34.2162172136414,23.350396095,34.4084015436414,10.178377785,35.0736549936414,16.431760215
2.99365529364136,15.189953775,4.73809767364136,24.252184105,9.97142481364136,8.463502225,12.8246229436414,20.024128845,14.1846966636414,27.194082695,18.2649178236414,2.697972325,20.3641620436414,13.208976835,22.7590744636414,28.228921395,25.5531389536414,3.984128995,26.6027610636414,20.201529765,28.968091895,13.5637639063586,30.5942817636414,29.086359175,34.2162172136414,23.365179505,34.4084015436414,10.193161195,35.0736549936414,16.446543625
2.99365529364136,15.204737185,4.73809767364136,24.266967515,9.97142481364136,8.478285635,12.8246229436414,20.038912255,14.1846966636414,27.208866105,18.2649178236414,2.712755735,20.3641620436414,13.223760245,22.7590744636414,28.243704805,25.5531389536414,3.998912405,26.6027610636414,20.216313175,28.9681066636414,13.563778675,30.5942817636414,29.101142585,34.2162172136414,23.379962915,34.4084015436414,10.207944605,35.0736549936414,16.461327035
2.99365529364136,15.219520595,4.73809767364136,24.281750925,9.97142481364136,8.493069045,12.8246229436414,20.053695665,14.1846966636414,27.223649515,18.2649178236414,2.727539145,20.3641620436414,13.238543655,22.7590744636414,28.258488215,25.567907595,4.01368104635864,26.6027610636414,20.231096585,28.9681066636414,13.578562085,30.5942817636414,29.115925995,34.2162172136414,23.394746325,34.4084015436414,10.222728015,35.0736549936414,16.476110445
3.008423935,15.2342892363586,4.73809767364136,24.296534335,9.97142481364136,8.507852455,12.8246229436414,20.068479075,14.1846966636414,27.238432925,18.2649178236414,2.742322555,20.3641620436414,13.253327065,22.7590744636414,28.273271625,25.5679223636414,4.013695815,26.6027610636414,20.245879995,28.9681066636414,13.593345495,30.5942817636414,29.130709405,34.2162172136414,23.409529735,34.4084015436414,10.237511425,35.0736549936414,16.490893855
3.00843870364136,15.234304005,4.73809767364136,24.311317745,9.97142481364136,8.522635865,12.8246229436414,20.083262485,14.1846966636414,27.253216335,18.2649178236414,2.757105965,20.3641620436414,13.268110475,22.7590744636414,28.288055035,25.567907595,4.01371058364136,26.617529705,20.2606486363586,28.9681066636414,13.608128905,30.5942817636414,29.145492815,34.2162172136414,23.424313145,34.4084015436414,10.252294835,35.0736549936414,16.505677265
3.00843870364136,15.249087415,4.752866315,24.3260863863586,9.97142481364136,8.537419275,12.8246229436414,20.098045895,14.1846966636414,27.267999745,18.2649178236414,2.771889375,20.3641620436414,13.282893885,22.7590744636414,28.302838445,25.5531389536414,4.028479225,26.6175444736414,20.260663405,28.9681066636414,13.622912315,30.5942817636414,29.160276225,34.2162172136414,23.439096555,34.423170185,10.2670634763586,35.0736549936414,16.520460675
3.00843870364136,15.263870825,4.75288108364136,24.326101155,9.97142481364136,8.552202685,12.8246229436414,20.112829305,14.1846966636414,27.282783155,18.2649178236414,2.786672785,20.3641620436414,13.297677295,22.7590744636414,28.317621855,25.5531389536414,4.043262635,26.6175444736414,20.275446815,28.9681066636414,13.637695725,30.5942817636414,29.175059635,34.2162172136414,23.453879965,34.4231849536414,10.267078245,35.088423635,16.5352293163586
3.00843870364136,15.278654235,4.75288108364136,24.340884565,9.97142481364136,8.566986095,12.8246229436414,20.127612715,14.199465305,27.2975517963586,18.279686465,2.80144142635864,20.3641620436414,13.312460705,22.7590744636414,28.332405265,25.5531389536414,4.058046045,26.6175444736414,20.290230225,28.982875305,13.6524643663586,30.5942817636414,29.189843045,34.2162172136414,23.468663375,34.4231849536414,10.281861655,35.0884384036414,16.535244085
3.00843870364136,15.293437645,4.75288108364136,24.355667975,9.97142481364136,8.581769505,12.8246229436414,20.142396125,14.1994800736414,27.297566565,18.2797012336414,2.801456195,20.3641620436414,13.327244115,22.7590744636414,28.347188675,25.5531389536414,4.072829455,26.6175444736414,20.305013635,28.9828900736414,13.652479135,30.5942817636414,29.204626455,34.2162172136414,23.483446785,34.4231849536414,10.296645065,35.0884384036414,16.550027495
3.00843870364136,15.308221055,4.767649725,24.3704366163586,9.97142481364136,8.596552915,12.8246229436414,20.157179535,14.1994800736414,27.312349975,18.2797012336414,2.816239605,20.3641620436414,13.342027525,22.7590744636414,28.361972085,25.5531389536414,4.087612865,26.6175444736414,20.319797045,28.9828900736414,13.667262545,30.5942817636414,29.219409865,34.2162172136414,23.498230195,34.4231849536414,10.311428475,35.0884384036414,16.564810905
