"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12"
2.195336385,7.16257691364136,6.393824825,15.3969362836414,11.346267175,24.6365675336414,11.449751045,7.32519442364136,15.071686495,17.4666136836414,16.934396155,5.43291794364136,19.831944515,20.8667979836414,24.222617285,12.5733049736414,26.691446755,5.38856771364136,29.515078065,20.9111482136414,33.270064205,4.47199629364136,34.674488155,12.1889363136414
2.18056774364136,7.177345555,6.37905618364136,15.411704925,11.3314985336414,24.651336175,11.4349824036414,7.339963065,15.0569178536414,17.481382325,16.9196275136414,5.447686585,19.8171758736414,20.881566625,24.2078486436414,12.588073615,26.6766781136414,5.403336355,29.5003094236414,20.925916855,33.2552955636414,4.486764935,34.6597195136414,12.203704955
2.18056774364136,7.192128965,6.37905618364136,15.426488335,11.3314985336414,24.666119585,11.4349824036414,7.354746475,15.0569178536414,17.496165735,16.934396155,5.46245522635864,19.8171758736414,20.896350035,24.222617285,12.6028422563586,26.6766781136414,5.418119765,29.515078065,20.9406854963586,33.2552955636414,4.501548345,34.6597195136414,12.218488365
2.18056774364136,7.206912375,6.37905618364136,15.441271745,11.3314985336414,24.680902995,11.4349824036414,7.369529885,15.0569178536414,17.510949145,16.949179565,5.46245522635864,19.8171758736414,20.911133445,24.2226320536414,12.602857025,26.6766781136414,5.432903175,29.5150928336414,20.940700265,33.2552955636414,4.516331755,34.6597195136414,12.233271775
2.18056774364136,7.221695785,6.37905618364136,15.456055155,11.3314985336414,24.695686405,11.4349824036414,7.384313295,15.0569178536414,17.525732555,16.9491943336414,5.462469995,19.8171758736414,20.925916855,24.2226320536414,12.617640435,26.6766781136414,5.447686585,29.5150928336414,20.955483675,33.2552955636414,4.531115165,34.6597195136414,12.248055185
2.18056774364136,7.236479195,6.37905618364136,15.470838565,11.3314985336414,24.710469815,11.4349824036414,7.399096705,15.071686495,17.5405011963586,16.9491943336414,5.477253405,19.8171758736414,20.940700265,24.2226320536414,12.632423845,26.6766781136414,5.462469995,29.515078065,20.9554984436414,33.270064205,4.54588380635864,34.6597195136414,12.262838595
2.18056774364136,7.251262605,6.37905618364136,15.485621975,11.3314985336414,24.725253225,11.4349824036414,7.413880115,15.0717012636414,17.540515965,16.963962975,5.49202204635864,19.8171758736414,20.955483675,24.2226320536414,12.647207255,26.691446755,5.47723863635864,29.5003094236414,20.970267085,33.2700789736414,4.545898575,34.6597195136414,12.277622005
2.18056774364136,7.266046015,6.37905618364136,15.500405385,11.3314985336414,24.740036635,11.4349824036414,7.428663525,15.0717012636414,17.555299375,16.9639777436414,5.492036815,19.8171758736414,20.970267085,24.2226320536414,12.661990665,26.6914615236414,5.477253405,29.5003094236414,20.985050495,33.2700789736414,4.560681985,34.6597195136414,12.292405415
2.18056774364136,7.280829425,6.37905618364136,15.515188795,11.3314985336414,24.754820045,11.4349824036414,7.443446935,15.0717012636414,17.570082785,16.9639777436414,5.506820225,19.8171758736414,20.985050495,24.2226320536414,12.676774075,26.6914615236414,5.492036815,29.5003094236414,20.999833905,33.2700789736414,4.575465395,34.6597195136414,12.307188825
2.18056774364136,7.295612835,6.37905618364136,15.529972205,11.3314985336414,24.769603455,11.4349824036414,7.458230345,15.0717012636414,17.584866195,16.9639777436414,5.521603635,19.8171758736414,20.999833905,24.2226320536414,12.691557485,26.6914615236414,5.506820225,29.5003094236414,21.014617315,33.2700789736414,4.590248805,34.6597195136414,12.321972235
2.18056774364136,7.310396245,6.37905618364136,15.544755615,11.3314985336414,24.784386865,11.449751045,7.47299898635864,15.086469905,17.5996348363586,16.9639777436414,5.536387045,19.8171758736414,21.014617315,24.2226320536414,12.706340895,26.6914615236414,5.521603635,29.5003094236414,21.029400725,33.2700789736414,4.605032215,34.6597195136414,12.336755645
2.18056774364136,7.325179655,6.37905618364136,15.559539025,11.3314985336414,24.799170275,11.4497658136414,7.473013755,15.0864846736414,17.599649605,16.9639777436414,5.551170455,19.831944515,21.0293859563586,24.2226320536414,12.721124305,26.6914615236414,5.536387045,29.5003094236414,21.044184135,33.2700789736414,4.619815625,34.6597195136414,12.351539055
2.18056774364136,7.339963065,6.37905618364136,15.574322435,11.3314985336414,24.813953685,11.4497658136414,7.487797165,15.0864846736414,17.614433015,16.978746385,5.56593909635864,19.8319592836414,21.029400725,24.2226320536414,12.735907715,26.6914615236414,5.551170455,29.5003094236414,21.058967545,33.284847615,4.63458426635864,34.6597195136414,12.366322465
2.18056774364136,7.354746475,6.37905618364136,15.589105845,11.3314985336414,24.828737095,11.4497658136414,7.502580575,15.0864846736414,17.629216425,16.9787611536414,5.565953865,19.8319592836414,21.044184135,24.2226320536414,12.750691125,26.6914615236414,5.565953865,29.5003094236414,21.073750955,33.2848623836414,4.634599035,34.6597195136414,12.381105875
2.18056774364136,7.369529885,6.37905618364136,15.603889255,11.3314985336414,24.843520505,11.464534455,7.51734921635864,15.101253315,17.6439850663586,16.978746385,5.56596863364136,19.8319592836414,21.058967545,24.2226320536414,12.765474535,26.6914615236414,5.580737275,29.5003094236414,21.088534365,33.2848623836414,4.649382445,34.6597195136414,12.395889285
2.18056774364136,7.384313295,6.37905618364136,15.618672665,11.3314985336414,24.858303915,11.4645492236414,7.517363985,15.1012680836414,17.643999835,16.9639777436414,5.580737275,19.8319592836414,21.073750955,24.237400695,12.7802431763586,26.706230165,5.59550591635864,29.5003094236414,21.103317775,33.2848623836414,4.664165855,34.6597195136414,12.410672695
