"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20"
0.776129025,28.1549895763586,7.132995325,25.3904919063586,7.221695785,16.8752477463586,9.202672725,22.9807960763586,11.257566715,20.6006670663586,11.996737215,24.3556532063586,11.9671851636414,28.347188675,13.889013695,25.9966117163586,14.583833965,17.8657362163586,15.1160514936414,11.627151965,16.091741785,22.7738283363586,24.710469815,15.1012385463586,28.081087295,13.3272293463586,32.442193245,21.7094228163586,36.404147125,13.7411648263586,36.877216245,7.85736764635864,40.277400545,24.4295702563586,41.208755375,20.6302338863586,41.208755375,15.8256256363586,44.771557185,22.4633767263586
0.776143793641359,28.155004345,7.147778735,25.3904919063586,7.236479195,16.8752477463586,9.217456135,22.9807960763586,11.272350125,20.6006670663586,12.011520625,24.3556532063586,11.981953805,28.3619573163586,13.903797105,25.9966117163586,14.598617375,17.8657362163586,15.130820135,11.6419206063586,16.0917565536414,22.773843105,24.725253225,15.1012385463586,28.095870705,13.3272293463586,32.456976655,21.7094228163586,36.418930535,13.7411648263586,36.891999655,7.85736764635864,40.292183955,24.4295702563586,41.223538785,20.6302338863586,41.223538785,15.8256256363586,44.786340595,22.4633767263586
0.790912435,28.1697729863586,7.162562145,25.3904919063586,7.23649396364136,16.875262515,9.232239545,22.9807960763586,11.287133535,20.6006670663586,12.026304035,24.3556532063586,11.996737215,28.3619573163586,13.918580515,25.9966117163586,14.613400785,17.8657362163586,15.145603545,11.6419206063586,16.106525195,22.7886117463586,24.740036635,15.1012385463586,28.110654115,13.3272293463586,32.471760065,21.7094228163586,36.433713945,13.7411648263586,36.9067682963586,7.842599005,40.306967365,24.4295702563586,41.238322195,20.6302338863586,41.238322195,15.8256256363586,44.801124005,22.4633767263586
0.805695845,28.1697729863586,7.177345555,25.3904919063586,7.251262605,16.8900311563586,9.247022955,22.9807960763586,11.301916945,20.6006670663586,12.041087445,24.3556532063586,12.011520625,28.3619573163586,13.933363925,25.9966117163586,14.628184195,17.8657362163586,15.160386955,11.6419206063586,16.121308605,22.7886117463586,24.754820045,15.1012385463586,28.125437525,13.3272293463586,32.486543475,21.7094228163586,36.448497355,13.7411648263586,36.906783065,7.84258423635864,40.321750775,24.4295702563586,41.253105605,20.6302338863586,41.253105605,15.8256256363586,44.8158926463586,22.448608085
0.820479255,28.1697729863586,7.192128965,25.3904919063586,7.26603124635864,16.875262515,9.261806365,22.9807960763586,11.316700355,20.6006670663586,12.055870855,24.3556532063586,12.026304035,28.3619573163586,13.948147335,25.9966117163586,14.6429528363586,17.850967575,15.175170365,11.6419206063586,16.136092015,22.7886117463586,24.7548348136414,15.101253315,28.140220935,13.3272293463586,32.4865582436414,21.709437585,36.463280765,13.7411648263586,36.921566475,7.84258423635864,40.336534185,24.4295702563586,41.267889015,20.6302338863586,41.267889015,15.8256256363586,44.815907415,22.4485933163586
0.835262665,28.1697729863586,7.206912375,25.3904919063586,7.266046015,16.8752477463586,9.276589775,22.9807960763586,11.331483765,20.6006670663586,12.070654265,24.3556532063586,12.041087445,28.3619573163586,13.9629159763586,25.981843075,14.642967605,17.8509528063586,15.189953775,11.6419206063586,16.150875425,22.7886117463586,24.769603455,15.1160219563586,28.155004345,13.3272293463586,32.501326885,21.7242062263586,36.4780494063586,13.726396185,36.936349885,7.84258423635864,40.351317595,24.4295702563586,41.282672425,20.6302338863586,41.282672425,15.8256256363586,44.830690825,22.4485933163586
0.850046075,28.1697729863586,7.221695785,25.3904919063586,7.26606078364136,16.875262515,9.29135841635864,22.966027435,11.346267175,20.6006670663586,12.085437675,24.3556532063586,12.055870855,28.3619573163586,13.962930745,25.9818283063586,14.657751015,17.8509528063586,15.204737185,11.6419206063586,16.165658835,22.7886117463586,24.784386865,15.1160219563586,28.1697729863586,13.312460705,32.516110295,21.7242062263586,36.478064175,13.7263814163586,36.951133295,7.84258423635864,40.366101005,24.4295702563586,41.2974410663586,20.615465245,41.297455835,15.8256256363586,44.845474235,22.4485933163586
0.850060843641359,28.169787755,7.236479195,25.3904919063586,7.280829425,16.8900311563586,9.291373185,22.9660126663586,11.361050585,20.6006670663586,12.100221085,24.3556532063586,12.070654265,28.3619573163586,13.9629455136414,25.981843075,14.672534425,17.8509528063586,15.2047519536414,11.641935375,16.1656736036414,22.788626515,24.799170275,15.1160219563586,28.169787755,13.3124459363586,32.530893705,21.7242062263586,36.492847585,13.7263814163586,36.965916705,7.84258423635864,40.380884415,24.4295702563586,41.297455835,20.6154504763586,41.312239245,15.8256256363586,44.860257645,22.4485933163586
0.864829485,28.1845563963586,7.251262605,25.3904919063586,7.295612835,16.8900311563586,9.306156595,22.9660126663586,11.375833995,20.6006670663586,12.1149897263586,24.340884565,12.085437675,28.3619573163586,13.977714155,25.9966117163586,14.687317835,17.8509528063586,15.219520595,11.6567040163586,16.180442245,22.8033951563586,24.813953685,15.1160219563586,28.184571165,13.3124459363586,32.545677115,21.7242062263586,36.507630995,13.7263814163586,36.9806853463586,7.827815595,40.395667825,24.4295702563586,41.312239245,20.6154504763586,41.3270078863586,15.810856995,44.875041055,22.4485933163586
0.879612895,28.1845563963586,7.266046015,25.3904919063586,7.310396245,16.8900311563586,9.320940005,22.9660126663586,11.390617405,20.6006670663586,12.115004495,24.3408697963586,12.100221085,28.3619573163586,13.9924827963586,25.981843075,14.702101245,17.8509528063586,15.234304005,11.6567040163586,16.195225655,22.8033951563586,24.828737095,15.1160219563586,28.1993398063586,13.297677295,32.560460525,21.7242062263586,36.522414405,13.7263814163586,36.980700115,7.82780082635864,40.410451235,24.4295702563586,41.327022655,20.6154504763586,41.327022655,15.8108422263586,44.8898096963586,22.433824675
