"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
1.3997513690414,4.42638512804411,165.747460278137,0.01478341,0.64,2.4,255,1.23901213580439,4.168943669124,0.000230982388660756
1.63610731937936,4.84600891400571,NA,NA,NA,NA,NA,NA,NA,NA
1.23901213580439,4.168943669124,NA,NA,NA,NA,NA,NA,NA,NA
1.65534052329009,4.84811016320692,NA,NA,NA,NA,NA,NA,NA,NA
1.51634628157828,4.64114242320693,NA,NA,NA,NA,NA,NA,NA,NA
1.33899599830396,4.32543769020387,NA,NA,NA,NA,NA,NA,NA,NA
1.50705815843175,4.64472947996728,NA,NA,NA,NA,NA,NA,NA,NA
1.54224283479418,4.64052698156484,NA,NA,NA,NA,NA,NA,NA,NA
1.40554314146961,4.46671311832521,NA,NA,NA,NA,NA,NA,NA,NA
1.4500163776399,4.50283861020389,NA,NA,NA,NA,NA,NA,NA,NA
1.33243952196712,4.33768466804411,NA,NA,NA,NA,NA,NA,NA,NA
1.4393070296284,4.52015845236362,NA,NA,NA,NA,NA,NA,NA,NA
