15,0
14.99722565,0.188848353
14.9889053,0.377547028
14.97504704,0.565946541
14.95566438,0.753897799
14.93077617,0.941252288
14.90040662,1.127862273
14.86458524,1.313580983
14.82334682,1.498262809
14.77673138,1.681763485
14.7247841,1.86394028
14.66755528,2.044652182
14.60510026,2.223760077
14.53747935,2.401126935
14.46475772,2.57661798
14.38700538,2.750100869
14.30429702,2.921445857
14.21671192,3.090525969
14.12433388,3.257217157
14.02725106,3.421398464
13.92555592,3.582952172
13.81934501,3.741763956
13.70871893,3.897723028
13.59378212,4.050722276
13.47464278,4.200658397
13.35141269,4.347432028
13.22420705,4.490947871
13.09314437,4.631114808
12.95834627,4.767846013
12.81993731,4.901059061
12.67804488,5.030676025
12.53279897,5.15662357
12.38433202,5.278833041
12.23277875,5.397240542
12.07827596,5.511787009
11.92096236,5.622418281
11.7609784,5.729085153
11.59846605,5.831743437
11.43356864,5.930354001
11.26643063,6.024882811
11.09719749,6.115300965
10.92601542,6.20158471
10.75303123,6.283715469
10.57839209,6.361679842
10.4022454,6.435469616
10.2247385,6.505081753
10.04601859,6.570518385
9.866232449,6.631786791
9.685526275,6.688899372
9.5040455,6.741873617
9.321934591,6.790732062
9.139336865,6.835502243
8.9563943,6.876216641
8.773247355,6.91291262
8.590034786,6.94563236
8.406893468,6.97442278
8.223958223,6.999335458
8.041361641,7.020426539
7.859233916,7.037756646
7.67770268,7.051390776
7.496892843,7.061398192
7.316926431,7.067852312
7.137922441,7.070830589
6.959996687,7.070414388
6.783261659,7.066688857
6.607826386,7.059742789
6.433796301,7.049668485
6.261273115,7.036561608
6.090354695,7.020521034
5.921134947,7.001648698
5.753703709,6.980049435
5.58814664,6.955830822
5.424545129,6.929103007
5.262976202,6.899978544
5.103512432,6.868572217
4.946221867,6.835000868
4.791167954,6.799383219
4.638409478,6.761839686
4.488000497,6.722492204
4.339990298,6.681464036
4.19442335,6.638879589
4.051339265,6.594864226
3.910772773,6.549544077
3.772753694,6.503045849
3.637306926,6.455496633
3.504452436,6.407023718
3.374205257,6.357754396
3.246575499,6.30781577
3.121568355,6.25733457
2.99918413,6.206436956
2.879418264,6.155248333
2.762261365,6.103893166
2.647699256,6.052494789
2.535713021,6.001175225
2.426279063,5.950055001
2.319369164,5.899252974
2.214950554,5.848886149
2.112985992,5.799069504
2.013433844,5.749915827
1.916248173,5.701535538
1.821378838,5.654036533
1.728771588,5.607524022
1.638368178,5.562100371
1.550106475,5.517864949
1.463920582,5.474913988
1.37974096,5.433340432
1.29749456,5.393233804
1.217104952,5.354680072
1.138492473,5.317761523
1.061574366,5.28255664
0.98626493,5.249139987
0.912475674,5.217582097
0.840115474,5.18794937
0.769090733,5.160303974
0.699305549,5.134703751
0.63066188,5.111202135
0.563059715,5.089848072
0.496397251,5.070685947
0.430571067,5.053755519
0.365476304,5.039091859
0.301006847,5.026725307
0.237055504,5.016681416
0.173514198,5.008980924
0.110274145,5.003639716
0.047226046,5.000668806
-0.015739728,5.000074318
-0.078732948,5.001857477
-0.141863337,5.006014607
-0.205240381,5.012537139
-0.268973147,5.02141162
-0.333170089,5.032619735
-0.397938863,5.046138335
-0.463386147,5.061939468
-0.529617449,5.079990424
-0.596736932,5.100253778
-0.664847232,5.122687452
-0.734049276,5.147244772
-0.804442113,5.173874538
-0.876122735,5.202521103
-0.949185915,5.233124449
-1.023724031,5.265620281
-1.099826912,5.29994012
-1.177581673,5.336011404
-1.257072561,5.373757595
-1.338380807,5.413098294
-1.421584472,5.453949358
-1.506758314,5.496223024
-1.593973644,5.539828041
-1.683298196,5.584669806
-1.774796,5.6306505
-1.868527259,5.677669235
-1.964548235,5.725622204
-2.062911137,5.774402836
-2.163664017,5.823901951
-2.266850671,5.874007926
-2.372510549,5.924606855
-2.480678664,5.975582725
-2.59138552,6.026817585
-2.704657033,6.07819172
-2.820514468,6.129583831
-2.938974376,6.180871217
-3.060048549,6.231929957
-3.183743967,6.282635092
-3.310062761,6.332860814
-3.439002186,6.382480657
-3.570554591,6.43136768
-3.704707408,6.479394661
-3.841443135,6.526434286
-3.980739341,6.572359342
-4.122568664,6.617042904
-4.266898827,6.660358532
-4.413692657,6.702180455
-4.562908107,6.742383764
-4.714498296,6.7808446
-4.868411545,6.817440343
-5.024591424,6.852049792
-5.182976812,6.884553357
-5.343501952,6.914833233
-5.506096523,6.942773585
-5.670685715,6.968260722
-5.837190312,6.991183271
-6.005526776,7.01143235
-6.175607346,7.028901732
-6.347340137,7.043488012
-6.520629249,7.055090765
-6.695374878,7.063612702
-6.871473435,7.068959823
-7.048817675,7.071041564
-7.227296819,7.069770936
-7.406796699,7.065064666
-7.587199891,7.056843331
-7.768385864,7.045031478
-7.950231132,7.029557753
-8.132609404,7.010355013
-8.315391746,6.987360434
-8.498446744,6.96051562
-8.681640672,6.929766698
-8.864837661,6.895064409
-9.047899871,6.856364193
-9.230687673,6.813626271
-9.413059826,6.76681571
-9.594873658,6.715902496
-9.775985256,6.660861586
-9.956249647,6.601672961
-10.13552099,6.538321672
-10.31365277,6.470797876
-10.49049798,6.399096865
-10.66590932,6.323219089
-10.8397394,6.243170172
-11.0118409,6.158960921
-11.18206683,6.070607326
-11.35027064,5.978130552
-11.51630647,5.881556931
-11.68002935,5.780917933
-11.84129534,5.676250147
-11.99996177,5.567595236
-12.15588741,5.454999905
-12.30893267,5.338515843
-12.45895976,5.218199671
-12.60583289,5.094112876
-12.74941847,4.966321745
-12.88958525,4.834897283
-13.02620453,4.699915133
-13.15915032,4.561455481
-13.28829948,4.419602968
-13.41353196,4.274446577
-13.53473086,4.126079531
-13.65178269,3.974599178
-13.76457743,3.820106864
-13.87300874,3.662707813
-13.97697409,3.502510994
-14.07637489,3.339628981
-14.1711166,3.174177812
-14.26110893,3.006276846
-14.34626585,2.836048603
-14.42650583,2.663618616
-14.50175186,2.489115264
-14.57193158,2.312669614
-14.6369774,2.134415245
-14.69682654,1.954488084
-14.75142119,1.773026224
-14.80070852,1.59016975
-14.84464078,1.406060557
-14.88317535,1.220842167
-14.91627484,1.034659541
-14.94390708,0.847658893
-14.96604521,0.6599875
-14.98266769,0.47179351
-14.99375834,0.28322575
-14.99930637,0.094433534
-14.99930637,-0.094433534
-14.99375834,-0.28322575
-14.98266769,-0.47179351
-14.96604521,-0.6599875
-14.94390708,-0.847658893
-14.91627484,-1.034659541
-14.88317535,-1.220842167
-14.84464078,-1.406060557
-14.80070852,-1.59016975
-14.75142119,-1.773026224
-14.69682654,-1.954488084
-14.6369774,-2.134415245
-14.57193158,-2.312669614
-14.50175186,-2.489115264
-14.42650583,-2.663618616
-14.34626585,-2.836048603
-14.26110893,-3.006276846
-14.1711166,-3.174177812
-14.07637489,-3.339628981
-13.97697409,-3.502510994
-13.87300874,-3.662707813
-13.76457743,-3.820106864
-13.65178269,-3.974599178
-13.53473086,-4.126079531
-13.41353196,-4.274446577
-13.28829948,-4.419602968
-13.15915032,-4.561455481
-13.02620453,-4.699915133
-12.88958525,-4.834897283
-12.74941847,-4.966321745
-12.60583289,-5.094112876
-12.45895976,-5.218199671
-12.30893267,-5.338515843
-12.15588741,-5.454999905
-11.99996177,-5.567595236
-11.84129534,-5.676250147
-11.68002935,-5.780917933
-11.51630647,-5.881556931
-11.35027064,-5.978130552
-11.18206683,-6.070607326
-11.0118409,-6.158960921
-10.8397394,-6.243170172
-10.66590932,-6.323219089
-10.49049798,-6.399096865
-10.31365277,-6.470797876
-10.13552099,-6.538321672
-9.956249647,-6.601672961
-9.775985256,-6.660861586
-9.594873658,-6.715902496
-9.413059826,-6.76681571
-9.230687673,-6.813626271
-9.047899871,-6.856364193
-8.864837661,-6.895064409
-8.681640672,-6.929766698
-8.498446744,-6.96051562
-8.315391746,-6.987360434
-8.132609404,-7.010355013
-7.950231132,-7.029557753
-7.768385864,-7.045031478
-7.587199891,-7.056843331
-7.406796699,-7.065064666
-7.227296819,-7.069770936
-7.048817675,-7.071041564
-6.871473435,-7.068959823
-6.695374878,-7.063612702
-6.520629249,-7.055090765
-6.347340137,-7.043488012
-6.175607346,-7.028901732
-6.005526776,-7.01143235
-5.837190312,-6.991183271
-5.670685715,-6.968260722
-5.506096523,-6.942773585
-5.343501952,-6.914833233
-5.182976812,-6.884553357
-5.024591424,-6.852049792
-4.868411545,-6.817440343
-4.714498296,-6.7808446
-4.562908107,-6.742383764
-4.413692657,-6.702180455
-4.266898827,-6.660358532
-4.122568664,-6.617042904
-3.980739341,-6.572359342
-3.841443135,-6.526434286
-3.704707408,-6.479394661
-3.570554591,-6.43136768
-3.439002186,-6.382480657
-3.310062761,-6.332860814
-3.183743967,-6.282635092
-3.060048549,-6.231929957
-2.938974376,-6.180871217
-2.820514468,-6.129583831
-2.704657033,-6.07819172
-2.59138552,-6.026817585
-2.480678664,-5.975582725
-2.372510549,-5.924606855
-2.266850671,-5.874007926
-2.163664017,-5.823901951
-2.062911137,-5.774402836
-1.964548235,-5.725622204
-1.868527259,-5.677669235
-1.774796,-5.6306505
-1.683298196,-5.584669806
-1.593973644,-5.539828041
-1.506758314,-5.496223024
-1.421584472,-5.453949358
-1.338380807,-5.413098294
-1.257072561,-5.373757595
-1.177581673,-5.336011404
-1.099826912,-5.29994012
-1.023724031,-5.265620281
-0.949185915,-5.233124449
-0.876122735,-5.202521103
-0.804442113,-5.173874538
-0.734049276,-5.147244772
-0.664847232,-5.122687452
-0.596736932,-5.100253778
-0.529617449,-5.079990424
-0.463386147,-5.061939468
-0.397938863,-5.046138335
-0.333170089,-5.032619735
-0.268973147,-5.02141162
-0.205240381,-5.012537139
-0.141863337,-5.006014607
-0.078732948,-5.001857477
-0.015739728,-5.000074318
0.047226046,-5.000668806
0.110274145,-5.003639716
0.173514198,-5.008980924
0.237055504,-5.016681416
0.301006847,-5.026725307
0.365476304,-5.039091859
0.430571067,-5.053755519
0.496397251,-5.070685947
0.563059715,-5.089848072
0.63066188,-5.111202135
0.699305549,-5.134703751
0.769090733,-5.160303974
0.840115474,-5.18794937
0.912475674,-5.217582097
0.98626493,-5.249139987
1.061574366,-5.28255664
1.138492473,-5.317761523
1.217104952,-5.354680072
1.29749456,-5.393233804
1.37974096,-5.433340432
1.463920582,-5.474913988
1.550106475,-5.517864949
1.638368178,-5.562100371
1.728771588,-5.607524022
1.821378838,-5.654036533
1.916248173,-5.701535538
2.013433844,-5.749915827
2.112985992,-5.799069504
2.214950554,-5.848886149
2.319369164,-5.899252974
2.426279063,-5.950055001
2.535713021,-6.001175225
2.647699256,-6.052494789
2.762261365,-6.103893166
2.879418264,-6.155248333
2.99918413,-6.206436956
3.121568355,-6.25733457
3.246575499,-6.30781577
3.374205257,-6.357754396
3.504452436,-6.407023718
3.637306926,-6.455496633
3.772753694,-6.503045849
3.910772773,-6.549544077
4.051339265,-6.594864226
4.19442335,-6.638879589
4.339990298,-6.681464036
4.488000497,-6.722492204
4.638409478,-6.761839686
4.791167954,-6.799383219
4.946221867,-6.835000868
5.103512432,-6.868572217
5.262976202,-6.899978544
5.424545129,-6.929103007
5.58814664,-6.955830822
5.753703709,-6.980049435
5.921134947,-7.001648698
6.090354695,-7.020521034
6.261273115,-7.036561608
6.433796301,-7.049668485
6.607826386,-7.059742789
6.783261659,-7.066688857
6.959996687,-7.070414388
7.137922441,-7.070830589
7.316926431,-7.067852312
7.496892843,-7.061398192
7.67770268,-7.051390776
7.859233916,-7.037756646
8.041361641,-7.020426539
8.223958223,-6.999335458
8.406893468,-6.97442278
8.590034786,-6.94563236
8.773247355,-6.91291262
8.9563943,-6.876216641
9.139336865,-6.835502243
9.321934591,-6.790732062
9.5040455,-6.741873617
9.685526275,-6.688899372
9.866232449,-6.631786791
10.04601859,-6.570518385
10.2247385,-6.505081753
10.4022454,-6.435469616
10.57839209,-6.361679842
10.75303123,-6.283715469
10.92601542,-6.20158471
11.09719749,-6.115300965
11.26643063,-6.024882811
11.43356864,-5.930354001
11.59846605,-5.831743437
11.7609784,-5.729085153
11.92096236,-5.622418281
12.07827596,-5.511787009
12.23277875,-5.397240542
12.38433202,-5.278833041
12.53279897,-5.15662357
12.67804488,-5.030676025
12.81993731,-4.901059061
12.95834627,-4.767846013
13.09314437,-4.631114808
13.22420705,-4.490947871
13.35141269,-4.347432028
13.47464278,-4.200658397
13.59378212,-4.050722276
13.70871893,-3.897723028
13.81934501,-3.741763956
13.92555592,-3.582952172
14.02725106,-3.421398464
14.12433388,-3.257217157
14.21671192,-3.090525969
14.30429702,-2.921445857
14.38700538,-2.750100869
14.46475772,-2.57661798
14.53747935,-2.401126935
14.60510026,-2.223760077
14.66755528,-2.044652182
14.7247841,-1.86394028
14.77673138,-1.681763485
14.82334682,-1.498262809
14.86458524,-1.313580983
14.90040662,-1.127862273
14.93077617,-0.941252288
14.95566438,-0.753897799
14.97504704,-0.565946541
14.9889053,-0.377547028
14.99722565,-0.188848353
15,-3.67E-15
