"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
14.6463507065075,31.5454371944676,245,0.01478341,0.64,2.4,255,8.54683773634869,17.010025842572,0.000230982388660756
13.6451776431943,30.2983467039638,NA,NA,NA,NA,NA,NA,NA,NA
10.9422487676514,23.5103744129869,NA,NA,NA,NA,NA,NA,NA,NA
21.4641816612918,43.3373324408752,NA,NA,NA,NA,NA,NA,NA,NA
8.54683773634869,24.6221327056059,NA,NA,NA,NA,NA,NA,NA,NA
10.4776628149154,29.2669457295413,NA,NA,NA,NA,NA,NA,NA,NA
10.2185437960825,21.4507371485339,NA,NA,NA,NA,NA,NA,NA,NA
14.1634167722951,26.2578380926028,NA,NA,NA,NA,NA,NA,NA,NA
12.6235443563387,24.4939746212418,NA,NA,NA,NA,NA,NA,NA,NA
9.02740572782909,17.010025842572,NA,NA,NA,NA,NA,NA,NA,NA
14.7349835465244,31.2017570421158,NA,NA,NA,NA,NA,NA,NA,NA
9.11708852109227,19.8945624519071,NA,NA,NA,NA,NA,NA,NA,NA
8.82829560654461,17.8818118496137,NA,NA,NA,NA,NA,NA,NA,NA
10.7993031736847,25.2331451212418,NA,NA,NA,NA,NA,NA,NA,NA
