"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","x49","y49","x50","y50","x51","y51","x52","y52","x53","y53","x54","y54","x55","y55","x56","y56","x57","y57","x58","y58"
2.106635925,17.4518302736414,2.668405505,11.0653971536414,2.683188915,20.8520145736414,3.614543745,6.45297323364136,5.639870915,16.9935445636414,8.005216515,23.3947610936414,9.010488395,6.23122208364136,9.113972265,10.7697289536414,10.902764875,20.7928809336414,10.991465335,1.63358157364136,12.188921545,14.0516459736414,12.262838595,8.59656768364136,12.632423845,22.6703740036414,15.071686495,3.20062303364136,15.175170365,20.0241436136414,15.323004465,24.6513509436414,16.091741785,11.7454340136414,16.372626575,17.5109639136414,17.407465275,5.55118522364136,17.673566655,13.2385584236414,18.383170335,1.54488111364136,18.841456045,27.0758301836414,20.600681835,14.6577657836414,20.748515935,4.36851242364136,21.739004405,12.1889363136414,22.463391495,15.2491021836414,22.463391495,19.4475906236414,22.670359235,23.5869454236414,23.394746325,7.99044787364136,23.897382265,3.55542487364136,24.503502075,17.9248993936414,26.247944455,1.32312996364136,27.149732465,16.1804570136414,27.267999745,10.3262266536414,27.888902965,13.6081436736414,27.918469785,7.48781193364136,28.435889135,20.5711297836414,28.805474385,4.50156311364136,29.204626455,28.5541711836414,30.328165615,21.6798855336414,30.993419065,29.3672587336414,31.363004315,24.5035168436414,32.723078035,19.6102081336414,34.541437465,27.5193324836414,35.191907505,17.2596459436414,35.236257735,7.11822668364136,35.694543445,13.1498579636414,36.433713945,20.4528625036414,36.507630995,22.5964569536414,37.365068775,29.4855260136414,38.148589505,13.3420422936414,38.547741575,22.8477749236414,38.813842955,25.9227242036414,39.523446635,9.88272435364136,40.114783035,16.7422265936414,40.380884415,3.86587648364136,41.208755375,6.63037415364136,41.814875185,13.1942081936414
2.09186728364136,17.466598915,2.65363686364136,11.080165795,2.66842027364136,20.866783215,3.59977510364136,6.467741875,5.62510227364136,17.008313205,7.99044787364136,23.409529735,8.99571975364136,6.245990725,9.09920362364136,10.784497595,10.8879962336414,20.807649575,10.9766966936414,1.648350215,12.1741529036414,14.066414615,12.2480699536414,8.611336325,12.6176552036414,22.685142645,15.0569178536414,3.215391675,15.1604017236414,20.038912255,15.3082358236414,24.666119585,16.0769731436414,11.760202655,16.3578579336414,17.525732555,17.3926966336414,5.565953865,17.6587980136414,13.253327065,18.3684016936414,1.559649755,18.8266874036414,27.090598825,20.5859131936414,14.672534425,20.7337472936414,4.383281065,21.7242357636414,12.203704955,22.4486228536414,15.263870825,22.4486228536414,19.462359265,22.6555905936414,23.601714065,23.3799776836414,8.005216515,23.8826136236414,3.570193515,24.4887334336414,17.939668035,26.2331758136414,1.337898605,27.1349638236414,16.195225655,27.2532311036414,10.340995295,27.8741343236414,13.622912315,27.9037011436414,7.502580575,28.4211204936414,20.585898425,28.7907057436414,4.516331755,29.1898578136414,28.568939825,30.3133969736414,21.694654175,30.9786504236414,29.382027375,31.3482356736414,24.518285485,32.7083093936414,19.624976775,34.5266688236414,27.534101125,35.1771388636414,17.274414585,35.2214890936414,7.132995325,35.6797748036414,13.164626605,36.4189453036414,20.467631145,36.4928623536414,22.611225595,37.3503001336414,29.500294655,38.1338208636414,13.356810935,38.5329729336414,22.862543565,38.7990743136414,25.937492845,39.5086779936414,9.897492995,40.1000143936414,16.756995235,40.3661157736414,3.880645125,41.1939867336414,6.645142795,41.8001065436414,13.208976835
2.09186728364136,17.481382325,2.65363686364136,11.094949205,2.66842027364136,20.881566625,3.59977510364136,6.482525285,5.62510227364136,17.023096615,7.99044787364136,23.424313145,8.99571975364136,6.260774135,9.09920362364136,10.799281005,10.8879962336414,20.822432985,10.9766966936414,1.663133625,12.1741529036414,14.081198025,12.2480699536414,8.626119735,12.6176552036414,22.699926055,15.0569178536414,3.230175085,15.1604017236414,20.053695665,15.3082358236414,24.680902995,16.0769731436414,11.774986065,16.3578579336414,17.540515965,17.3926966336414,5.580737275,17.6587980136414,13.268110475,18.3684016936414,1.574433165,18.8266874036414,27.105382235,20.5859131936414,14.687317835,20.7337472936414,4.398064475,21.7242357636414,12.218488365,22.4486228536414,15.278654235,22.4486228536414,19.477142675,22.6555905936414,23.616497475,23.3799776836414,8.019999925,23.8826136236414,3.584976925,24.503502075,17.9544366763586,26.2331758136414,1.352682015,27.1349638236414,16.210009065,27.2532311036414,10.355778705,27.8741343236414,13.637695725,27.9037011436414,7.517363985,28.4211204936414,20.600681835,28.7907057436414,4.531115165,29.1898578136414,28.583723235,30.3133969736414,21.709437585,30.9786504236414,29.396810785,31.3482356736414,24.533068895,32.7083093936414,19.639760185,34.5266688236414,27.548884535,35.1771388636414,17.289197995,35.2214890936414,7.147778735,35.6797748036414,13.179410015,36.4189453036414,20.482414555,36.4928623536414,22.626009005,37.3503001336414,29.515078065,38.1338208636414,13.371594345,38.5329729336414,22.877326975,38.7990743136414,25.952276255,39.5086779936414,9.912276405,40.1000143936414,16.771778645,40.3661157736414,3.895428535,41.1939867336414,6.659926205,41.8001065436414,13.223760245
2.09186728364136,17.496165735,2.65363686364136,11.109732615,2.66842027364136,20.896350035,3.59977510364136,6.497308695,5.62510227364136,17.037880025,7.99044787364136,23.439096555,8.99571975364136,6.275557545,9.09920362364136,10.814064415,10.8879962336414,20.837216395,10.9766966936414,1.677917035,12.1741529036414,14.095981435,12.2480699536414,8.640903145,12.6176552036414,22.714709465,15.0569178536414,3.244958495,15.1604017236414,20.068479075,15.3082358236414,24.695686405,16.0769731436414,11.789769475,16.3578579336414,17.555299375,17.3926966336414,5.595520685,17.6587980136414,13.282893885,18.3684016936414,1.589216575,18.841456045,27.1201508763586,20.5859131936414,14.702101245,20.748515935,4.41283311635864,21.7242357636414,12.233271775,22.4486228536414,15.293437645,22.4486228536414,19.491926085,22.6555905936414,23.631280885,23.3799776836414,8.034783335,23.8826136236414,3.599760335,24.5035168436414,17.954451445,26.2331758136414,1.367465425,27.1349638236414,16.224792475,27.2532311036414,10.370562115,27.8741343236414,13.652479135,27.9037011436414,7.532147395,28.4211204936414,20.615465245,28.7907057436414,4.545898575,29.1898578136414,28.598506645,30.3133969736414,21.724220995,30.993419065,29.4115794263586,31.3482356736414,24.547852305,32.7083093936414,19.654543595,34.5266688236414,27.563667945,35.191907505,17.3039666363586,35.2214890936414,7.162562145,35.6797748036414,13.194193425,36.4189453036414,20.497197965,36.4928623536414,22.640792415,37.3503001336414,29.529861475,38.1338208636414,13.386377755,38.5329729336414,22.892110385,38.7990743136414,25.967059665,39.5086779936414,9.927059815,40.114783035,16.7865472863586,40.3661157736414,3.910211945,41.1939867336414,6.674709615,41.814875185,13.2385288863586
2.09186728364136,17.510949145,2.65363686364136,11.124516025,2.66842027364136,20.911133445,3.59977510364136,6.512092105,5.62510227364136,17.052663435,7.99044787364136,23.453879965,8.99571975364136,6.290340955,9.09920362364136,10.828847825,10.902764875,20.8519850363586,10.9766966936414,1.692700445,12.1741529036414,14.110764845,12.2480699536414,8.655686555,12.6176552036414,22.729492875,15.071686495,3.25972713635864,15.1604017236414,20.083262485,15.3082358236414,24.710469815,16.0769731436414,11.804552885,16.3578579336414,17.570082785,17.3926966336414,5.610304095,17.6587980136414,13.297677295,18.3684016936414,1.603999985,18.8414708136414,27.120165645,20.5859131936414,14.716884655,20.7485307036414,4.412847885,21.7242357636414,12.248055185,22.4486228536414,15.308221055,22.4486228536414,19.506709495,22.6555905936414,23.646064295,23.3799776836414,8.049566745,23.8826136236414,3.614543745,24.5035168436414,17.969234855,26.2331758136414,1.382248835,27.1349638236414,16.239575885,27.2532311036414,10.385345525,27.8741343236414,13.667262545,27.918469785,7.54691603635864,28.4211204936414,20.630248655,28.7907057436414,4.560681985,29.1898578136414,28.613290055,30.3133969736414,21.739004405,30.9934338336414,29.411594195,31.3482356736414,24.562635715,32.7083093936414,19.669327005,34.5266688236414,27.578451355,35.1919222736414,17.303981405,35.2214890936414,7.177345555,35.6797748036414,13.208976835,36.4189453036414,20.511981375,36.4928623536414,22.655575825,37.3503001336414,29.544644885,38.1338208636414,13.401161165,38.5329729336414,22.906893795,38.7990743136414,25.981843075,39.5086779936414,9.941843225,40.1147978036414,16.786562055,40.3661157736414,3.924995355,41.1939867336414,6.689493025,41.8148899536414,13.238543655
2.09186728364136,17.525732555,2.65363686364136,11.139299435,2.66842027364136,20.925916855,3.59977510364136,6.526875515,5.62510227364136,17.067446845,7.99044787364136,23.468663375,8.99571975364136,6.305124365,9.09920362364136,10.843631235,10.9027796436414,20.851999805,10.9766966936414,1.707483855,12.1741529036414,14.125548255,12.2480699536414,8.670469965,12.6176552036414,22.744276285,15.0717012636414,3.259741905,15.1604017236414,20.098045895,15.323004465,24.7252384563586,16.0769731436414,11.819336295,16.3578579336414,17.584866195,17.3926966336414,5.625087505,17.6587980136414,13.312460705,18.3684016936414,1.618783395,18.841456045,27.1201804136414,20.5859131936414,14.731668065,20.748515935,4.41286265364136,21.7242357636414,12.262838595,22.463391495,15.3229896963586,22.4486228536414,19.521492905,22.6555905936414,23.660847705,23.3799776836414,8.064350155,23.8826136236414,3.629327155,24.5035168436414,17.984018265,26.2331758136414,1.397032245,27.1349638236414,16.254359295,27.2532311036414,10.400128935,27.8741343236414,13.682045955,27.9184845536414,7.546930805,28.4211204936414,20.645032065,28.7907057436414,4.575465395,29.1898578136414,28.628073465,30.3133969736414,21.753787815,30.9934338336414,29.426377605,31.3482356736414,24.577419125,32.7083093936414,19.684110415,34.5266688236414,27.593234765,35.1919222736414,17.318764815,35.2214890936414,7.192128965,35.6797748036414,13.223760245,36.433713945,20.5267500163586,36.4928623536414,22.670359235,37.3503001336414,29.559428295,38.1338208636414,13.415944575,38.5329729336414,22.921677205,38.7990743136414,25.996626485,39.5086779936414,9.956626635,40.1147978036414,16.801345465,40.3661157736414,3.939778765,41.1939867336414,6.704276435,41.8148899536414,13.253327065
2.09186728364136,17.540515965,2.65363686364136,11.154082845,2.66842027364136,20.940700265,3.59977510364136,6.541658925,5.62510227364136,17.082230255,7.99044787364136,23.483446785,8.99571975364136,6.319907775,9.09920362364136,10.858414645,10.9027796436414,20.866783215,10.9766966936414,1.722267265,12.1741529036414,14.140331665,12.2480699536414,8.685253375,12.6176552036414,22.759059695,15.0717012636414,3.274525315,15.1604017236414,20.112829305,15.3230192336414,24.725253225,16.0769731436414,11.834119705,16.3578579336414,17.599649605,17.3926966336414,5.639870915,17.6587980136414,13.327244115,18.3684016936414,1.633566805,18.8266874036414,27.134949055,20.5859131936414,14.746451475,20.7337472936414,4.427631295,21.7242357636414,12.277622005,22.4634062636414,15.323004465,22.4486228536414,19.536276315,22.6555905936414,23.675631115,23.3799776836414,8.079133565,23.8826136236414,3.644110565,24.5035168436414,17.998801675,26.2331758136414,1.411815655,27.1349638236414,16.269142705,27.2532311036414,10.414912345,27.8741343236414,13.696829365,27.9184845536414,7.561714215,28.4211204936414,20.659815475,28.7907057436414,4.590248805,29.1898578136414,28.642856875,30.3133969736414,21.768571225,30.9934338336414,29.441161015,31.3482356736414,24.592202535,32.7083093936414,19.698893825,34.5266688236414,27.608018175,35.1919222736414,17.333548225,35.2214890936414,7.206912375,35.694543445,13.2385288863586,36.4337287136414,20.526764785,36.4928623536414,22.685142645,37.3503001336414,29.574211705,38.1338208636414,13.430727985,38.5329729336414,22.936460615,38.7990743136414,26.011409895,39.5086779936414,9.971410045,40.114783035,16.8013602336414,40.3661157736414,3.954562175,41.1939867336414,6.719059845,41.8148899536414,13.268110475
2.09186728364136,17.555299375,2.65363686364136,11.168866255,2.66842027364136,20.955483675,3.59977510364136,6.556442335,5.62510227364136,17.097013665,7.99044787364136,23.498230195,8.99571975364136,6.334691185,9.09920362364136,10.873198055,10.9027796436414,20.881566625,10.9766966936414,1.737050675,12.1741529036414,14.155115075,12.2480699536414,8.700036785,12.6176552036414,22.773843105,15.0717012636414,3.289308725,15.1604017236414,20.127612715,15.3230192336414,24.740036635,16.0769731436414,11.848903115,16.3578579336414,17.614433015,17.3926966336414,5.654654325,17.6587980136414,13.342027525,18.3684016936414,1.648350215,18.8266874036414,27.149732465,20.5859131936414,14.761234885,20.748515935,4.44239993635864,21.7242357636414,12.292405415,22.4634062636414,15.337787875,22.4486228536414,19.551059725,22.6555905936414,23.690414525,23.3799776836414,8.093916975,23.8826136236414,3.658893975,24.5035168436414,18.013585085,26.2331758136414,1.426599065,27.1349638236414,16.283926115,27.2532311036414,10.429695755,27.8741343236414,13.711612775,27.9184845536414,7.576497625,28.4211204936414,20.674598885,28.7907057436414,4.605032215,29.1898578136414,28.657640285,30.3133969736414,21.783354635,30.9934338336414,29.455944425,31.3482356736414,24.606985945,32.7083093936414,19.713677235,34.5266688236414,27.622801585,35.1919222736414,17.348331635,35.2214890936414,7.221695785,35.6945582136414,13.238543655,36.4337287136414,20.541548195,36.4928623536414,22.699926055,37.3503001336414,29.588995115,38.1338208636414,13.445511395,38.5329729336414,22.951244025,38.7990743136414,26.026193305,39.5086779936414,9.986193455,40.1000143936414,16.816128875,40.3661157736414,3.969345585,41.1939867336414,6.733843255,41.8148899536414,13.282893885
2.09186728364136,17.570082785,2.65363686364136,11.183649665,2.66842027364136,20.970267085,3.59977510364136,6.571225745,5.62510227364136,17.111797075,8.005216515,23.5129988363586,8.99571975364136,6.349474595,9.09920362364136,10.887981465,10.9027796436414,20.896350035,10.9766966936414,1.751834085,12.188921545,14.1698837163586,12.2480699536414,8.714820195,12.6176552036414,22.788626515,15.0717012636414,3.304092135,15.1604017236414,20.142396125,15.3230192336414,24.754820045,16.0769731436414,11.863686525,16.3578579336414,17.629216425,17.3926966336414,5.669437735,17.6587980136414,13.356810935,18.3684016936414,1.663133625,18.8266874036414,27.164515875,20.5859131936414,14.776018295,20.7485307036414,4.442414705,21.7242357636414,12.307188825,22.4634062636414,15.352571285,22.463391495,19.5658283663586,22.6555905936414,23.705197935,23.3799776836414,8.108700385,23.8826136236414,3.673677385,24.5035168436414,18.028368495,26.2331758136414,1.441382475,27.1349638236414,16.298709525,27.2532311036414,10.444479165,27.8741343236414,13.726396185,27.9184845536414,7.591281035,28.435889135,20.6893675263586,28.7907057436414,4.619815625,29.1898578136414,28.672423695,30.3133969736414,21.798138045,30.9934338336414,29.470727835,31.3482356736414,24.621769355,32.7083093936414,19.728460645,34.5266688236414,27.637584995,35.1919222736414,17.363115045,35.2214890936414,7.236479195,35.694543445,13.2385584236414,36.4337287136414,20.556331605,36.4928623536414,22.714709465,37.3503001336414,29.603778525,38.1338208636414,13.460294805,38.5329729336414,22.966027435,38.7990743136414,26.040976715,39.5086779936414,10.000976865,40.1000143936414,16.830912285,40.380884415,3.98411422635864,41.1939867336414,6.748626665,41.8148899536414,13.297677295
2.09186728364136,17.584866195,2.65363686364136,11.198433075,2.66842027364136,20.985050495,3.59977510364136,6.586009155,5.62510227364136,17.126580485,8.00523128364136,23.513013605,8.99571975364136,6.364258005,9.09920362364136,10.902764875,10.9027796436414,20.911133445,10.9766966936414,1.766617495,12.1889363136414,14.169898485,12.2480699536414,8.729603605,12.6176552036414,22.803409925,15.0717012636414,3.318875545,15.175170365,20.1571647663586,15.337787875,24.7695886863586,16.0769731436414,11.878469935,16.3578579336414,17.643999835,17.3926966336414,5.684221145,17.6587980136414,13.371594345,18.3684016936414,1.677917035,18.8266874036414,27.179299285,20.5859131936414,14.790801705,20.7485307036414,4.457198115,21.7242357636414,12.321972235,22.4634062636414,15.367354695,22.4634062636414,19.565843135,22.6555905936414,23.719981345,23.3799776836414,8.123483795,23.8826136236414,3.688460795,24.5035168436414,18.043151905,26.2331758136414,1.456165885,27.1349638236414,16.313492935,27.2532311036414,10.459262575,27.8741343236414,13.741179595,27.9184845536414,7.606064445,28.4359039036414,20.689382295,28.7907057436414,4.634599035,29.1898578136414,28.687207105,30.328165615,21.8129066863586,30.9934338336414,29.485511245,31.3482356736414,24.636552765,32.7083093936414,19.743244055,34.5266688236414,27.652368405,35.1919222736414,17.377898455,35.2214890936414,7.251262605,35.6797748036414,13.253327065,36.4337287136414,20.571115015,36.4928623536414,22.729492875,37.3503001336414,29.618561935,38.1338208636414,13.475078215,38.5329729336414,22.980810845,38.7990743136414,26.055760125,39.5086779936414,10.015760275,40.1000143936414,16.845695695,40.3808991836414,3.984128995,41.1939867336414,6.763410075,41.8148899536414,13.312460705
