"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","x49","y49","x50","y50","x51","y51","x52","y52","x53","y53","x54","y54","x55","y55","x56","y56","x57","y57","x58","y58","x59","y59","x60","y60","x61","y61","x62","y62","x63","y63","x64","y64","x65","y65","x66","y66","x67","y67","x68","y68","x69","y69","x70","y70","x71","y71","x72","y72","x73","y73"
2.712755735,8.59656768364136,3.008423935,5.68423591364136,3.939778765,11.2427980736414,4.294580605,18.4127519236414,4.383281065,15.1160514936414,5.920755705,20.5119961436414,6.039022985,4.30937878364136,6.039022985,8.24176584364136,6.837327125,16.7717934136414,7.325179655,1.64836498364136,7.354746475,11.7750008336414,8.019999925,24.9026689136414,8.877437705,7.16257691364136,9.069622035,22.2564385236414,9.128755675,19.0632219636414,9.453990695,14.9386505736414,10.311428475,4.85636495364136,10.710580545,26.5731942436414,10.932331695,0.938761303641359,11.568018325,13.3568257036414,11.745419245,24.2226320536414,12.026304035,10.2375261936414,12.026304035,19.3293233436414,12.661990665,7.56172898364136,13.327244115,22.0051205536414,13.386377755,27.9628347836414,13.415944575,17.4961805036414,13.918580515,2.12143410364136,14.273382355,4.84158154364136,14.302949175,14.4507980436414,14.421216455,8.87745247364136,14.731668065,29.2489914536414,15.012552855,20.6154800136414,15.116036725,25.2574707536414,15.884774045,12.6028717936414,15.943907685,17.6883648336414,16.490893855,9.45400546364136,16.727428415,15.1456183136414,16.816128875,27.7558670436414,16.919612745,6.61559074364136,17.303981405,24.6217841236414,18.235336235,20.2606781736414,18.752755585,12.1741529036414,19.181474475,26.3070928636414,19.196257885,22.8773417436414,19.403225625,3.39280736364136,19.447575855,7.04430963364136,19.477142675,10.2818764236414,19.624976775,17.0083279736414,20.645032065,14.7168994236414,21.546820075,23.7052127036414,23.039944485,20.1276274836414,23.054727895,13.0907243236414,23.128644945,17.4666136836414,24.533068895,26.1592587636414,24.784386865,4.98941564364136,25.405290085,9.66097320364136,26.247944455,22.7738578736414,27.593234765,15.1160514936414,28.081087295,28.1845859336414,28.849824615,25.0505030136414,29.293326915,18.7823371736414,29.633345345,9.40965523364136,30.239465155,6.51210687364136,30.475999715,22.6703740036414,31.599538875,26.3070928636414,31.850856845,20.5267795536414,31.924773895,17.0674616136414,32.353492785,11.0062635136414,33.403114895,24.5330836636414,33.831833785,14.7168994236414,35.265824555,21.7094523536414,35.517142525,17.5405307336414
2.69798709364136,8.611336325,2.99365529364136,5.699004555,3.92501012364136,11.257566715,4.27981196364136,18.427520565,4.36851242364136,15.130820135,5.90598706364136,20.526764785,6.02425434364136,4.324147425,6.02425434364136,8.256534485,6.82255848364136,16.786562055,7.31041101364136,1.663133625,7.33997783364136,11.789769475,8.00523128364136,24.917437555,8.86266906364136,7.177345555,9.05485339364136,22.271207165,9.11398703364136,19.077990605,9.43922205364136,14.953419215,10.2966598336414,4.871133595,10.6958119036414,26.587962885,10.9175630536414,0.953529945,11.5532496836414,13.371594345,11.7306506036414,24.237400695,12.0115353936414,10.252294835,12.0115353936414,19.344091985,12.6472220236414,7.576497625,13.3124754736414,22.019889195,13.3716091136414,27.977603425,13.4011759336414,17.510949145,13.9038118736414,2.136202745,14.2586137136414,4.856350185,14.2881805336414,14.465566685,14.4064478136414,8.892221115,14.7168994236414,29.263760095,14.9977842136414,20.630248655,15.1012680836414,25.272239395,15.8700054036414,12.617640435,15.9291390436414,17.703133475,16.4761252136414,9.468774105,16.7126597736414,15.160386955,16.8013602336414,27.770635685,16.9048441036414,6.630359385,17.2892127636414,24.636552765,18.2205675936414,20.275446815,18.7379869436414,12.188921545,19.1667058336414,26.321861505,19.1814892436414,22.892110385,19.3884569836414,3.407576005,19.4328072136414,7.059078275,19.4623740336414,10.296645065,19.6102081336414,17.023096615,20.6302634236414,14.731668065,21.5320514336414,23.719981345,23.0251758436414,20.142396125,23.0399592536414,13.105492965,23.1138763036414,17.481382325,24.5183002536414,26.174027405,24.7696182236414,5.004184285,25.3905214436414,9.675741845,26.2331758136414,22.788626515,27.5784661236414,15.130820135,28.0663186536414,28.199354575,28.8350559736414,25.065271655,29.2785582736414,18.797105815,29.6185767036414,9.424423875,30.2246965136414,6.526875515,30.4612310736414,22.685142645,31.5847702336414,26.321861505,31.8360882036414,20.541548195,31.9100052536414,17.082230255,32.3387241436414,11.021032155,33.3883462536414,24.547852305,33.8170651436414,14.731668065,35.2510559136414,21.724220995,35.5023738836414,17.555299375
2.69798709364136,8.626119735,3.008423935,5.71377319635864,3.92501012364136,11.272350125,4.27981196364136,18.442303975,4.36851242364136,15.145603545,5.90598706364136,20.541548195,6.02425434364136,4.338930835,6.02425434364136,8.271317895,6.82255848364136,16.801345465,7.31041101364136,1.677917035,7.33997783364136,11.804552885,8.00523128364136,24.932220965,8.86266906364136,7.192128965,9.05485339364136,22.285990575,9.11398703364136,19.092774015,9.43922205364136,14.968202625,10.2966598336414,4.885917005,10.6958119036414,26.602746295,10.9175630536414,0.968313355,11.5532496836414,13.386377755,11.7306506036414,24.252184105,12.0115353936414,10.267078245,12.0115353936414,19.358875395,12.6472220236414,7.591281035,13.327244115,22.0346578363586,13.3716091136414,27.992386835,13.4011759336414,17.525732555,13.9038118736414,2.150986155,14.2586137136414,4.871133595,14.2881805336414,14.480350095,14.4064478136414,8.907004525,14.7168994236414,29.278543505,15.012552855,20.6450172963586,15.1012680836414,25.287022805,15.8700054036414,12.632423845,15.9291390436414,17.717916885,16.4761252136414,9.483557515,16.7126597736414,15.175170365,16.8013602336414,27.785419095,16.9048441036414,6.645142795,17.2892127636414,24.651336175,18.2205675936414,20.290230225,18.7379869436414,12.203704955,19.1667058336414,26.336644915,19.196257885,22.9068790263586,19.3884569836414,3.422359415,19.4328072136414,7.073861685,19.4623740336414,10.311428475,19.6102081336414,17.037880025,20.6302634236414,14.746451475,21.5320514336414,23.734764755,23.0251758436414,20.157179535,23.054727895,13.1202616063586,23.1138763036414,17.496165735,24.5183002536414,26.188810815,24.7696182236414,5.018967695,25.3905214436414,9.690525255,26.2331758136414,22.803409925,27.5784661236414,15.145603545,28.081087295,28.2141232163586,28.8350559736414,25.080055065,29.2785582736414,18.811889225,29.6185767036414,9.439207285,30.2246965136414,6.541658925,30.4612310736414,22.699926055,31.5847702336414,26.336644915,31.8360882036414,20.556331605,31.9100052536414,17.097013665,32.3387241436414,11.035815565,33.3883462536414,24.562635715,33.8170651436414,14.746451475,35.2510559136414,21.739004405,35.517142525,17.5700680163586
2.69798709364136,8.640903145,3.00843870364136,5.713787965,3.92501012364136,11.287133535,4.27981196364136,18.457087385,4.36851242364136,15.160386955,5.90598706364136,20.556331605,6.02425434364136,4.353714245,6.02425434364136,8.286101305,6.82255848364136,16.816128875,7.31041101364136,1.692700445,7.33997783364136,11.819336295,8.00523128364136,24.947004375,8.86266906364136,7.206912375,9.05485339364136,22.300773985,9.11398703364136,19.107557425,9.43922205364136,14.982986035,10.2966598336414,4.900700415,10.6958119036414,26.617529705,10.9175630536414,0.983096765,11.5532496836414,13.401161165,11.7306506036414,24.266967515,12.0115353936414,10.281861655,12.0115353936414,19.373658805,12.6472220236414,7.606064445,13.3272588836414,22.034672605,13.386377755,28.0071554763586,13.4011759336414,17.540515965,13.9038118736414,2.165769565,14.2586137136414,4.885917005,14.2881805336414,14.495133505,14.4064478136414,8.921787935,14.7168994236414,29.293326915,15.0125676236414,20.645032065,15.1012680836414,25.301806215,15.8700054036414,12.647207255,15.9291390436414,17.732700295,16.4761252136414,9.498340925,16.7126597736414,15.189953775,16.8013602336414,27.800202505,16.9048441036414,6.659926205,17.2892127636414,24.666119585,18.2205675936414,20.305013635,18.7379869436414,12.218488365,19.1667058336414,26.351428325,19.1962726536414,22.906893795,19.3884569836414,3.437142825,19.4328072136414,7.088645095,19.4623740336414,10.326211885,19.6102081336414,17.052663435,20.6302634236414,14.761234885,21.5320514336414,23.749548165,23.0251758436414,20.171962945,23.0547426636414,13.120276375,23.1138763036414,17.510949145,24.5183002536414,26.203594225,24.7696182236414,5.033751105,25.3905214436414,9.705308665,26.2331758136414,22.818193335,27.5784661236414,15.160386955,28.0811020636414,28.214137985,28.8350559736414,25.094838475,29.2785582736414,18.826672635,29.6185767036414,9.453990695,30.2246965136414,6.556442335,30.4612310736414,22.714709465,31.5847702336414,26.351428325,31.8360882036414,20.571115015,31.9100052536414,17.111797075,32.3387241436414,11.050598975,33.3883462536414,24.577419125,33.8170651436414,14.761234885,35.2510559136414,21.753787815,35.5171572936414,17.570082785
2.69798709364136,8.655686555,3.00843870364136,5.728571375,3.92501012364136,11.301916945,4.27981196364136,18.471870795,4.36851242364136,15.175170365,5.90598706364136,20.571115015,6.02425434364136,4.368497655,6.02425434364136,8.300884715,6.82255848364136,16.830912285,7.325179655,1.70746908635864,7.33997783364136,11.834119705,8.00523128364136,24.961787785,8.86266906364136,7.221695785,9.05485339364136,22.315557395,9.11398703364136,19.122340835,9.43922205364136,14.997769445,10.2966598336414,4.915483825,10.6958119036414,26.632313115,10.9175630536414,0.997880175,11.5532496836414,13.415944575,11.7306506036414,24.281750925,12.0115353936414,10.296645065,12.0115353936414,19.388442215,12.6472220236414,7.620847855,13.327244115,22.0346873736414,13.3863925236414,28.007170245,13.4011759336414,17.555299375,13.9038118736414,2.180552975,14.2586137136414,4.900700415,14.2881805336414,14.509916915,14.4064478136414,8.936571345,14.7168994236414,29.308110325,15.0125676236414,20.659815475,15.1012680836414,25.316589625,15.8700054036414,12.661990665,15.9291390436414,17.747483705,16.4761252136414,9.513124335,16.7126597736414,15.204737185,16.8013602336414,27.814985915,16.9048441036414,6.674709615,17.2892127636414,24.680902995,18.2205675936414,20.319797045,18.752755585,12.2332570063586,19.1667058336414,26.366211735,19.196257885,22.9069085636414,19.3884569836414,3.451926235,19.4328072136414,7.103428505,19.4623740336414,10.340995295,19.6102081336414,17.067446845,20.6302634236414,14.776018295,21.5320514336414,23.764331575,23.0251758436414,20.186746355,23.0547426636414,13.135059785,23.1138763036414,17.525732555,24.5183002536414,26.218377635,24.7696182236414,5.048534515,25.3905214436414,9.720092075,26.2331758136414,22.832976745,27.5784661236414,15.175170365,28.0811020636414,28.228921395,28.8350559736414,25.109621885,29.2785582736414,18.841456045,29.6185767036414,9.468774105,30.2246965136414,6.571225745,30.4612310736414,22.729492875,31.5847702336414,26.366211735,31.8360882036414,20.585898425,31.9100052536414,17.126580485,32.3387241436414,11.065382385,33.3883462536414,24.592202535,33.8170651436414,14.776018295,35.2510559136414,21.768571225,35.517142525,17.5700975536414
2.69798709364136,8.670469965,3.00843870364136,5.743354785,3.92501012364136,11.316700355,4.27981196364136,18.486654205,4.36851242364136,15.189953775,5.90598706364136,20.585898425,6.02425434364136,4.383281065,6.02425434364136,8.315668125,6.82255848364136,16.845695695,7.32519442364136,1.707483855,7.33997783364136,11.848903115,8.00523128364136,24.976571195,8.86266906364136,7.236479195,9.05485339364136,22.330340805,9.11398703364136,19.137124245,9.43922205364136,15.012552855,10.2966598336414,4.930267235,10.6958119036414,26.647096525,10.9175630536414,1.012663585,11.5532496836414,13.430727985,11.7306506036414,24.296534335,12.0115353936414,10.311428475,12.0115353936414,19.403225625,12.6472220236414,7.635631265,13.3124754736414,22.049456015,13.3863925236414,28.021953655,13.4011759336414,17.570082785,13.9038118736414,2.195336385,14.2586137136414,4.915483825,14.2881805336414,14.524700325,14.4064478136414,8.951354755,14.7168994236414,29.322893735,15.0125676236414,20.674598885,15.1012680836414,25.331373035,15.8700054036414,12.676774075,15.9291390436414,17.762267115,16.490893855,9.52789297635864,16.7126597736414,15.219520595,16.8013602336414,27.829769325,16.9048441036414,6.689493025,17.2892127636414,24.695686405,18.2205675936414,20.334580455,18.7527703536414,12.233271775,19.1667058336414,26.380995145,19.1814892436414,22.921677205,19.3884569836414,3.466709645,19.4328072136414,7.118211915,19.4623740336414,10.355778705,19.6102081336414,17.082230255,20.6302634236414,14.790801705,21.5320514336414,23.779114985,23.0251758436414,20.201529765,23.0547426636414,13.149843195,23.1138763036414,17.540515965,24.5183002536414,26.233161045,24.7696182236414,5.063317925,25.3905214436414,9.734875485,26.2331758136414,22.847760155,27.5784661236414,15.189953775,28.0811020636414,28.243704805,28.8350559736414,25.124405295,29.2785582736414,18.856239455,29.6185767036414,9.483557515,30.2246965136414,6.586009155,30.4612310736414,22.744276285,31.5847702336414,26.380995145,31.8360882036414,20.600681835,31.9100052536414,17.141363895,32.3387241436414,11.080165795,33.3883462536414,24.606985945,33.8170651436414,14.790801705,35.2510559136414,21.783354635,35.5023738836414,17.584866195
2.69798709364136,8.685253375,3.00843870364136,5.758138195,3.92501012364136,11.331483765,4.294580605,18.5014228463586,4.36851242364136,15.204737185,5.90598706364136,20.600681835,6.02425434364136,4.398064475,6.02425434364136,8.330451535,6.82255848364136,16.860479105,7.32519442364136,1.722267265,7.33997783364136,11.863686525,8.00523128364136,24.991354605,8.86266906364136,7.251262605,9.05485339364136,22.345124215,9.11398703364136,19.151907655,9.43922205364136,15.027336265,10.2966598336414,4.945050645,10.6958119036414,26.661879935,10.9175630536414,1.027446995,11.5532496836414,13.445511395,11.7306506036414,24.311317745,12.0115353936414,10.326211885,12.0115353936414,19.418009035,12.6472220236414,7.650414675,13.3124754736414,22.064239425,13.3863925236414,28.036737065,13.415944575,17.5848514263586,13.9038118736414,2.210119795,14.2586137136414,4.930267235,14.2881805336414,14.539483735,14.4064478136414,8.966138165,14.731668065,29.3376623763586,15.012552855,20.6746136536414,15.1012680836414,25.346156445,15.8700054036414,12.691557485,15.9291390436414,17.777050525,16.4909086236414,9.527907745,16.7126597736414,15.234304005,16.8013602336414,27.844552735,16.9048441036414,6.704276435,17.2892127636414,24.710469815,18.2205675936414,20.349363865,18.7527703536414,12.248055185,19.181474475,26.3957637863586,19.196257885,22.9364458463586,19.3884569836414,3.481493055,19.4328072136414,7.132995325,19.4623740336414,10.370562115,19.6102081336414,17.097013665,20.6302634236414,14.805585115,21.5320514336414,23.793898395,23.0251758436414,20.216313175,23.0547426636414,13.164626605,23.1138763036414,17.555299375,24.5183002536414,26.247944455,24.7696182236414,5.078101335,25.3905214436414,9.749658895,26.2331758136414,22.862543565,27.5784661236414,15.204737185,28.0811020636414,28.258488215,28.8350559736414,25.139188705,29.2785582736414,18.871022865,29.6185767036414,9.498340925,30.2246965136414,6.600792565,30.4612310736414,22.759059695,31.5847702336414,26.395778555,31.8360882036414,20.615465245,31.9100052536414,17.156147305,32.3387241436414,11.094949205,33.3883462536414,24.621769355,33.8170651436414,14.805585115,35.2510559136414,21.798138045,35.5023738836414,17.599649605
2.69798709364136,8.700036785,3.00843870364136,5.772921605,3.92501012364136,11.346267175,4.29459537364136,18.501437615,4.36851242364136,15.219520595,5.90598706364136,20.615465245,6.02425434364136,4.412847885,6.02425434364136,8.345234945,6.82255848364136,16.875262515,7.32519442364136,1.737050675,7.33997783364136,11.878469935,8.00523128364136,25.006138015,8.86266906364136,7.266046015,9.05485339364136,22.359907625,9.11398703364136,19.166691065,9.43922205364136,15.042119675,10.2966598336414,4.959834055,10.6958119036414,26.676663345,10.9175630536414,1.042230405,11.5532496836414,13.460294805,11.7306506036414,24.326101155,12.0115353936414,10.340995295,12.0115353936414,19.432792445,12.6472220236414,7.665198085,13.3124754736414,22.079022835,13.3863925236414,28.051520475,13.4159593436414,17.584866195,13.9038118736414,2.224903205,14.2586137136414,4.945050645,14.2881805336414,14.554267145,14.4064478136414,8.980921575,14.7316828336414,29.337677145,14.9977842136414,20.689382295,15.1012680836414,25.360939855,15.8700054036414,12.706340895,15.9291390436414,17.791833935,16.4909086236414,9.542691155,16.7126597736414,15.249087415,16.8013602336414,27.859336145,16.9048441036414,6.719059845,17.2892127636414,24.725253225,18.2205675936414,20.364147275,18.7527703536414,12.262838595,19.1814892436414,26.395778555,19.1962726536414,22.936460615,19.3884569836414,3.496276465,19.4328072136414,7.147778735,19.4623740336414,10.385345525,19.6102081336414,17.111797075,20.6302634236414,14.820368525,21.5320514336414,23.808681805,23.0251758436414,20.231096585,23.0547426636414,13.179410015,23.1138763036414,17.570082785,24.5183002536414,26.262727865,24.7696182236414,5.092884745,25.3905214436414,9.764442305,26.2331758136414,22.877326975,27.5784661236414,15.219520595,28.0811020636414,28.273271625,28.8350559736414,25.153972115,29.293326915,18.8857915063586,29.6185767036414,9.513124335,30.2246965136414,6.615575975,30.4612310736414,22.773843105,31.5847702336414,26.410561965,31.8360882036414,20.630248655,31.9100052536414,17.170930715,32.3387241436414,11.109732615,33.3883462536414,24.636552765,33.8170651436414,14.820368525,35.2510559136414,21.812921455,35.5023738836414,17.614433015
2.69798709364136,8.714820195,3.00843870364136,5.787705015,3.92501012364136,11.361050585,4.29459537364136,18.516221025,4.36851242364136,15.234304005,5.90598706364136,20.630248655,6.02425434364136,4.427631295,6.02425434364136,8.360018355,6.837327125,16.8900311563586,7.32519442364136,1.751834085,7.33997783364136,11.893253345,8.00523128364136,25.020921425,8.86266906364136,7.280829425,9.05485339364136,22.374691035,9.11398703364136,19.181474475,9.43922205364136,15.056903085,10.2966598336414,4.974617465,10.6958119036414,26.691446755,10.932331695,1.05699904635864,11.5532496836414,13.475078215,11.7306506036414,24.340884565,12.0115353936414,10.355778705,12.0115353936414,19.447575855,12.6472220236414,7.679981495,13.3124754736414,22.093806245,13.401161165,28.0662891163586,13.4159593436414,17.599649605,13.9038118736414,2.239686615,14.2586137136414,4.959834055,14.2881805336414,14.569050555,14.4064478136414,8.995704985,14.7316828336414,29.352460555,14.9977842136414,20.704165705,15.116036725,25.3757084963586,15.8700054036414,12.721124305,15.9291390436414,17.806617345,16.4909086236414,9.557474565,16.7126597736414,15.263870825,16.8013602336414,27.874119555,16.9048441036414,6.733843255,17.303981405,24.7400218663586,18.2205675936414,20.378930685,18.7527703536414,12.277622005,19.181474475,26.3957933236414,19.1962726536414,22.951244025,19.3884569836414,3.511059875,19.4328072136414,7.162562145,19.4623740336414,10.400128935,19.6102081336414,17.126580485,20.6302634236414,14.835151935,21.5320514336414,23.823465215,23.0251758436414,20.245879995,23.0547426636414,13.194193425,23.1138763036414,17.584866195,24.5183002536414,26.277511275,24.7696182236414,5.107668155,25.3905214436414,9.779225715,26.2331758136414,22.892110385,27.5784661236414,15.234304005,28.0811020636414,28.288055035,28.8350559736414,25.168755525,29.2933416836414,18.885806275,29.6185767036414,9.527907745,30.2246965136414,6.630359385,30.4612310736414,22.788626515,31.5847702336414,26.425345375,31.8360882036414,20.645032065,31.9100052536414,17.185714125,32.3387241436414,11.124516025,33.403114895,24.6513214063586,33.831833785,14.8351371663586,35.2510559136414,21.827704865,35.5023738836414,17.629216425
2.69798709364136,8.729603605,3.00843870364136,5.802488425,3.939778765,11.3758192263586,4.29459537364136,18.531004435,4.36851242364136,15.249087415,5.90598706364136,20.645032065,6.02425434364136,4.442414705,6.02425434364136,8.374801765,6.83734189364136,16.890045925,7.32519442364136,1.766617495,7.33997783364136,11.908036755,8.00523128364136,25.035704835,8.86266906364136,7.295612835,9.05485339364136,22.389474445,9.11398703364136,19.196257885,9.453990695,15.0716717263586,10.2966598336414,4.989400875,10.6958119036414,26.706230165,10.9323464636414,1.057013815,11.5532496836414,13.489861625,11.7306506036414,24.355667975,12.0115353936414,10.370562115,12.0115353936414,19.462359265,12.661990665,7.69475013635864,13.3124754736414,22.108589655,13.4011759336414,28.066303885,13.4159593436414,17.614433015,13.9038118736414,2.254470025,14.2586137136414,4.974617465,14.2881805336414,14.583833965,14.4064478136414,9.010488395,14.7316828336414,29.367243965,14.9977842136414,20.718949115,15.1160514936414,25.375723265,15.8700054036414,12.735907715,15.9291390436414,17.821400755,16.4909086236414,9.572257975,16.7126597736414,15.278654235,16.8013602336414,27.888902965,16.9048441036414,6.748626665,17.3039961736414,24.740036635,18.2205675936414,20.393714095,18.7527703536414,12.292405415,19.1667058336414,26.410561965,19.1962726536414,22.966027435,19.3884569836414,3.525843285,19.4328072136414,7.177345555,19.4623740336414,10.414912345,19.6102081336414,17.141363895,20.6302634236414,14.849935345,21.5320514336414,23.838248625,23.0251758436414,20.260663405,23.0547426636414,13.208976835,23.1138763036414,17.599649605,24.5183002536414,26.292294685,24.7696182236414,5.122451565,25.3905214436414,9.794009125,26.2331758136414,22.906893795,27.5784661236414,15.249087415,28.0811020636414,28.302838445,28.8350559736414,25.183538935,29.2933416836414,18.900589685,29.6185767036414,9.542691155,30.2246965136414,6.645142795,30.4612310736414,22.803409925,31.5847702336414,26.440128785,31.8360882036414,20.659815475,31.9100052536414,17.200497535,32.3387241436414,11.139299435,33.4031296636414,24.651336175,33.8318485536414,14.835151935,35.2510559136414,21.842488275,35.517142525,17.6439850663586
