"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","x49","y49","x50","y50","x51","y51","x52","y52","x53","y53","x54","y54","x55","y55","x56","y56","x57","y57","x58","y58","x59","y59","x60","y60","x61","y61","x62","y62","x63","y63","x64","y64"
6.231207315,26.8392660863586,8.729603605,21.6946394063586,8.74440178364136,13.652479135,10.0305584536414,7.221695785,10.592313265,19.0040587863586,11.361050585,23.0251463063586,12.7950561236414,4.457198115,12.8837565836414,1.278764965,12.9724570436414,25.065271655,13.223760245,16.1508606563586,13.297677295,11.7601878863586,13.3568257036414,7.694764905,14.3768809936414,20.940700265,14.9090837536414,17.599649605,15.4117196936414,27.356700205,16.8309270536414,18.826672635,16.860479105,12.7950265863586,17.126580485,25.0504734763586,17.599649605,23.0694965363586,17.7918487036414,8.433935405,17.969234855,1.10134927635864,18.7084201236414,13.903797105,18.8562542236414,16.224792475,19.0336551436414,27.474967485,19.624976775,4.19108196635864,19.7432588236414,22.626009005,20.157179535,6.79296212635864,20.674598885,15.6186578963586,21.0146320836414,12.100221085,21.354635745,20.5119666063586,21.5764016636414,24.873087325,21.975538965,6.55642756635864,22.3155721636414,17.762267115,22.3451389836414,1.323115195,22.714709465,14.3768514563586,23.054727895,28.2732568563586,23.7052127036414,11.109732615,24.0156643136414,3.599760335,24.4443832036414,26.366211735,25.331373035,16.4908790863586,25.3905214436414,21.694654175,26.4253601436414,14.051631205,26.4105767336414,26.854064265,26.514045835,2.41707276635864,26.9871297236414,8.271317895,28.5541711836414,13.238543655,28.7463555136414,9.823575945,28.938525075,4.97460269635864,29.2933416836414,20.452847735,29.6481435236414,18.102285545,29.795962855,7.67996672635864,30.1212126436414,28.628073465,31.2743186236414,23.542580425,31.6734706936414,18.782322405,32.028257765,13.4602800363586,32.723078035,11.0062339763586,33.757916735,4.78241836635864,34.3936181336414,25.493990545,34.6153692836414,7.650414675,34.970156355,22.0198744263586,35.9606595936414,14.258598945,36.138045745,19.0040587863586,37.498119465,9.04004044635864,37.616386745,5.78769024635864
6.23122208364136,26.839280855,8.72961837364136,21.694654175,8.759170425,13.6672477763586,10.0305584536414,7.236479195,10.5923280336414,19.004073555,11.3610653536414,23.025161075,12.809824765,4.47196675635864,12.898525225,1.29353360635864,12.987225685,25.0800402963586,13.2237750136414,16.150875425,13.2976920636414,11.760202655,13.3568257036414,7.709548315,14.391649635,20.9554689063586,14.923852395,17.6144182463586,15.426488335,27.3714688463586,16.845695695,18.8414412763586,16.8604938736414,12.795041355,17.1265952536414,25.050488245,17.5996643736414,23.069511305,17.806617345,8.44870404635864,17.9692496236414,1.101364045,18.723188765,13.9185657463586,18.871022865,16.2395611163586,19.0336551436414,27.489750895,19.6249915436414,4.191096735,19.7432588236414,22.640792415,20.171962945,6.79296212635864,20.6746136536414,15.618672665,21.029400725,12.1149897263586,21.3546505136414,20.511981375,21.591170305,24.8878559663586,21.9755537336414,6.556442335,22.3155721636414,17.777050525,22.359907625,1.33788383635864,22.7147242336414,14.376866225,23.0547426636414,28.273271625,23.7052127036414,11.124516025,24.030432955,3.61452897635864,24.4443832036414,26.380995145,25.3313878036414,16.490893855,25.405290085,21.7094228163586,26.440128785,14.0663998463586,26.425345375,26.8688329063586,26.5140606036414,2.417087535,27.001898365,8.28608653635864,28.568939825,13.2533122963586,28.761124155,9.83834458635864,28.9385398436414,4.974617465,29.2933416836414,20.467631145,29.6481435236414,18.117068955,29.7959776236414,7.679981495,30.135981285,28.6428421063586,31.289087265,23.5573490663586,31.688239335,18.7970910463586,32.0282725336414,13.460294805,32.7230928036414,11.006248745,33.7579315036414,4.782433135,34.408386775,25.5087591863586,34.6153692836414,7.665198085,34.9701711236414,22.019889195,35.975428235,14.2733675863586,36.1380605136414,19.004073555,37.4981342336414,9.040055215,37.6164015136414,5.787705015
6.245990725,26.8540494963586,8.744387015,21.7094228163586,8.75918519364136,13.667262545,10.045327095,7.25124783635864,10.5923280336414,19.018856965,11.375833995,23.0399297163586,12.8098395336414,4.471981525,12.8985399936414,1.293548375,12.9872404536414,25.080055065,13.2237750136414,16.165658835,13.2976920636414,11.774986065,13.371594345,7.72431695635864,14.3916644036414,20.955483675,14.9238671636414,17.614433015,15.4265031036414,27.371483615,16.8457104636414,18.841456045,16.875262515,12.8098099963586,17.141363895,25.0652568863586,17.614433015,23.0842799463586,17.8066321136414,8.448718815,17.984018265,1.11613268635864,18.7232035336414,13.918580515,18.8710376336414,16.239575885,19.048423785,27.5045195363586,19.6249915436414,4.205880145,19.758027465,22.6555610563586,20.1719777136414,6.792976895,20.689382295,15.6334413063586,21.0294154936414,12.115004495,21.3546505136414,20.526764785,21.5911850736414,24.887870735,21.9755537336414,6.571225745,22.3155721636414,17.791833935,22.3599223936414,1.337898605,22.7147242336414,14.391649635,23.069511305,28.2880402663586,23.719981345,11.1392846663586,24.0304477236414,3.614543745,24.459151845,26.3957637863586,25.3313878036414,16.505677265,25.420073495,21.7094228163586,26.4401435536414,14.066414615,26.4253601436414,26.868847675,26.528829245,2.43185617635864,27.0019131336414,8.286101305,28.5689545936414,13.253327065,28.7611389236414,9.838359355,28.953308485,4.98938610635864,29.308110325,20.4823997863586,29.662912165,18.1318375963586,29.810746265,7.69475013635864,30.1359960536414,28.642856875,31.2891020336414,23.557363835,31.6882541036414,18.797105815,32.0282725336414,13.475078215,32.7230928036414,11.021032155,33.772700145,4.79720177635864,34.4084015436414,25.508773955,34.6153692836414,7.679981495,34.9701711236414,22.034672605,35.9754430036414,14.273382355,36.152829155,19.0188421963586,37.512902875,9.05482385635864,37.631170155,5.80247365635864
6.24600549364136,26.854064265,8.74440178364136,21.709437585,8.75918519364136,13.682045955,10.0453418636414,7.251262605,10.607096675,19.0336256063586,11.3758487636414,23.039944485,12.824608175,4.48675016635864,12.913308635,1.30831701635864,12.9872404536414,25.094838475,13.238543655,16.1804274763586,13.312460705,11.7897547063586,13.3716091136414,7.724331725,14.3916644036414,20.970267085,14.9238671636414,17.629216425,15.441271745,27.3862522563586,16.860479105,18.8562246863586,16.8752772836414,12.809824765,17.1413786636414,25.065271655,17.6144477836414,23.084294715,17.8066321136414,8.463502225,17.9840330336414,1.116147455,18.737972175,13.9333491563586,18.885806275,16.2543445263586,19.0484385536414,27.504534305,19.6249915436414,4.220663555,19.7580422336414,22.655575825,20.186746355,6.80774553635864,20.6893970636414,15.633456075,21.044184135,12.1297731363586,21.369419155,20.5415334263586,21.5911850736414,24.902654145,21.9755537336414,6.586009155,22.330340805,17.8066025763586,22.3599223936414,1.352682015,22.729492875,14.4064182763586,23.0695260736414,28.288055035,23.7199961136414,11.139299435,24.045216365,3.62931238635864,24.4591666136414,26.395778555,25.346156445,16.5204459063586,25.4200882636414,21.709437585,26.454912195,14.0811832563586,26.4253601436414,26.883631085,26.5288440136414,2.431870945,27.0019131336414,8.300884715,28.583723235,13.2680957063586,28.775907565,9.85312799635864,28.9533232536414,4.989400875,29.3081250936414,20.482414555,29.6629269336414,18.131852365,29.8107610336414,7.694764905,30.1359960536414,28.657640285,31.2891020336414,23.572147245,31.6882541036414,18.811889225,32.043041175,13.4898468563586,32.7230928036414,11.035815565,33.7727149136414,4.797216545,34.4084015436414,25.523557365,34.6153692836414,7.694764905,34.984939765,22.0494412463586,35.9754430036414,14.288165765,36.1528439236414,19.018856965,37.5129176436414,9.054838625,37.6311849236414,5.802488425
6.260774135,26.8688329063586,8.759170425,21.7242062263586,8.773953835,13.6968145963586,10.060110505,7.26603124635864,10.6071114436414,19.033640375,11.390617405,23.0547131263586,12.8246229436414,4.486764935,12.9133234036414,1.308331785,12.9872404536414,25.109621885,13.2385584236414,16.180442245,13.3124754736414,11.789769475,13.3716091136414,7.739115135,14.406433045,20.9850357263586,14.938635805,17.6439850663586,15.4412865136414,27.386267025,16.8604938736414,18.856239455,16.8752772836414,12.824608175,17.156147305,25.0800402963586,17.629216425,23.0990633563586,17.821400755,8.47827086635864,17.998801675,1.13091609635864,18.752755585,13.9333491563586,18.8858210436414,16.254359295,19.0484385536414,27.519317715,19.639760185,4.23543219635864,19.7580422336414,22.670359235,20.1867611236414,6.807760305,20.704165705,15.6482247163586,21.0441989036414,12.129787905,21.3694339236414,20.541548195,21.605953715,24.9174227863586,21.990322375,6.60077779635864,22.3303555736414,17.806617345,22.374691035,1.36745065635864,22.7295076436414,14.406433045,23.0695260736414,28.302838445,23.7199961136414,11.154082845,24.0452311336414,3.629327155,24.473935255,26.4105471963586,25.3461712136414,16.520460675,25.4200882636414,21.724220995,26.4549269636414,14.081198025,26.440128785,26.8983997263586,26.543612655,2.44663958635864,27.016681775,8.31565335635864,28.5837380036414,13.268110475,28.7759223336414,9.853142765,28.968091895,5.00416951635864,29.322893735,20.4971831963586,29.677695575,18.1466210063586,29.8107610336414,7.709548315,30.150764695,28.6724089263586,31.303870675,23.5869158863586,31.703022745,18.8266578663586,32.0430559436414,13.489861625,32.737861445,11.0505842063586,33.787483555,4.81198518635864,34.423170185,25.5383260063586,34.630137925,7.70953354635864,34.9849545336414,22.049456015,35.990211645,14.3029344063586,36.167612565,19.0336256063586,37.527686285,9.06960726635864,37.645953565,5.81725706635864
6.26078890364136,26.868847675,8.75918519364136,21.724220995,8.77396860364136,13.696829365,10.0601252736414,7.266046015,10.621880085,19.0484090163586,11.3906321736414,23.054727895,12.839391585,4.50153357635864,12.9133234036414,1.323115195,12.9872404536414,25.124405295,13.253327065,16.1952108863586,13.327244115,11.8045381163586,13.386377755,7.75388377635864,14.4064478136414,20.985050495,14.9386505736414,17.643999835,15.4412865136414,27.401050435,16.875262515,18.8710080963586,16.890045925,12.8393768163586,17.1561620736414,25.080055065,17.6292311936414,23.099078125,17.8214155236414,8.478285635,17.9988164436414,1.130930865,18.7527703536414,13.933363925,18.900589685,16.2691279363586,19.063207195,27.5340863563586,19.6397749536414,4.235446965,19.772810875,22.6851278763586,20.201529765,6.82252894635864,20.7041804736414,15.648239485,21.058967545,12.1445565463586,21.3694339236414,20.556331605,21.6059684836414,24.917437555,21.9903371436414,6.600792565,22.3303555736414,17.821400755,22.3747058036414,1.367465425,22.7295076436414,14.421216455,23.084294715,28.3176070863586,23.734764755,11.1688514863586,24.059999775,3.64409579635864,24.4739500236414,26.410561965,25.360939855,16.5352293163586,25.434856905,21.7389896363586,26.469695605,14.0959666663586,26.4401435536414,26.898414495,26.5436274236414,2.446654355,27.0166965436414,8.315668125,28.598506645,13.2828791163586,28.790690975,9.86791140635864,28.9681066636414,5.004184285,29.3229085036414,20.497197965,29.6777103436414,18.146635775,29.8107610336414,7.724331725,30.1507794636414,28.672423695,31.3038854436414,23.586930655,31.7030375136414,18.826672635,32.0430559436414,13.504645035,32.7378762136414,11.050598975,33.7874983236414,4.811999955,34.4231849536414,25.538340775,34.6301526936414,7.709548315,34.999723175,22.0642246563586,35.9902264136414,14.302949175,36.1676273336414,19.033640375,37.542469695,9.06960726635864,37.6459683336414,5.817271835
6.275557545,26.8836163163586,8.773953835,21.7389896363586,8.788737245,13.7115980063586,10.0601252736414,7.280829425,10.6218948536414,19.048423785,11.405400815,23.0694965363586,12.8394063536414,4.501548345,12.928092045,1.33788383635864,12.9872404536414,25.139188705,13.2533418336414,16.195225655,13.3272588836414,11.804552885,13.3863925236414,7.753898545,14.4064478136414,20.999833905,14.953419215,17.6587684763586,15.456055155,27.4158190763586,16.8752772836414,18.871022865,16.8900606936414,12.839391585,17.170930715,25.0948237063586,17.643999835,23.1138467663586,17.836184165,8.49305427635864,18.013585085,1.14569950635864,18.767538995,13.9481325663586,18.9006044536414,16.269142705,19.0632219636414,27.534101125,19.654543595,4.25021560635864,19.7728256436414,22.685142645,20.2015445336414,6.822543715,20.718949115,15.6630081263586,21.0589823136414,12.144571315,21.384202565,20.5711002463586,21.620737125,24.9322061963586,22.005105785,6.61556120635864,22.345124215,17.8361693963586,22.3747058036414,1.382248835,22.744276285,14.4359850963586,23.0843094836414,28.317621855,23.7347795236414,11.168866255,24.0600145436414,3.644110565,24.4739500236414,26.425345375,25.3609546236414,16.535244085,25.449640315,21.7389896363586,26.4697103736414,14.095981435,26.454912195,26.9131831363586,26.558396065,2.46142299635864,27.0166965436414,8.330451535,28.5985214136414,13.282893885,28.7907057436414,9.867926175,28.982875305,5.01895292635864,29.337677145,20.5119666063586,29.692478985,18.1614044163586,29.825529675,7.73910036635864,30.1507794636414,28.687207105,31.318654085,23.6016992963586,31.7030375136414,18.841456045,32.057824585,13.5194136763586,32.7378762136414,11.065382385,33.802266965,4.82676859635864,34.437953595,25.5531094163586,34.644921335,7.72431695635864,34.9997379436414,22.064239425,36.004995055,14.3177178163586,36.182395975,19.0484090163586,37.5424844636414,9.069622035,37.660736975,5.83204047635864
6.290340955,26.8836163163586,8.77396860364136,21.739004405,8.78875201364136,13.711612775,10.074893915,7.29559806635864,10.636663495,19.0631924263586,11.4054155836414,23.069511305,12.854174995,4.51631698635864,12.9281068136414,1.337898605,12.9872404536414,25.153972115,13.268110475,16.2099942963586,13.3272588836414,11.819336295,13.3863925236414,7.768681955,14.421216455,21.0146025463586,14.9534339836414,17.658783245,15.4560699236414,27.415833845,16.890045925,18.8857915063586,16.904829335,12.8541602263586,17.1709454836414,25.094838475,17.6440146036414,23.113861535,17.8361989336414,8.493069045,18.0135998536414,1.145714275,18.7675537636414,13.948147335,18.915373095,16.2839113463586,19.0632219636414,27.548884535,19.6545583636414,4.250230375,19.7728256436414,22.699926055,20.216313175,6.83731235635864,20.7189638836414,15.663022895,21.073750955,12.1593399563586,21.3842173336414,20.571115015,21.6207518936414,24.932220965,22.0051205536414,6.615575975,22.3451389836414,17.836184165,22.389474445,1.39701747635864,22.7442910536414,14.435999865,23.099078125,28.3323904963586,23.7347795236414,11.183649665,24.074783185,3.65887920635864,24.488718665,26.4401140163586,25.375723265,16.5500127263586,25.4496550836414,21.739004405,26.484479015,14.1107500763586,26.4549269636414,26.913197905,26.5584108336414,2.461437765,27.031465185,8.34522017635864,28.613290055,13.2976625263586,28.7907057436414,9.882709585,28.9828900736414,5.018967695,29.3376919136414,20.511981375,29.6924937536414,18.161419185,29.8255444436414,7.739115135,30.165548105,28.7019757463586,31.3186688536414,23.601714065,31.717806155,18.8562246863586,32.0578393536414,13.519428445,32.752644855,11.0801510263586,33.8022817336414,4.826783365,34.4379683636414,25.553124185,34.6449361036414,7.724331725,35.014506585,22.0790080663586,36.0050098236414,14.317732585,36.1824107436414,19.048423785,37.557253105,9.08439067635864,37.675520385,5.83204047635864
6.29035572364136,26.883631085,8.788737245,21.7537730463586,8.803520655,13.7263814163586,10.0749086836414,7.295612835,10.6366782636414,19.063207195,11.420184225,23.0842799463586,12.8541897636414,4.516331755,12.942875455,1.35266724635864,13.002009095,25.1687407563586,13.2681252436414,16.210009065,13.342027525,11.8341049363586,13.401161165,7.78345059635864,14.4212312236414,21.014617315,14.968202625,17.6735518863586,15.470838565,27.4306024863586,16.8900606936414,18.885806275,16.9048441036414,12.854174995,17.185714125,25.1096071163586,17.658783245,23.1286301763586,17.850967575,8.50783768635864,18.028368495,1.16048291635864,18.782322405,13.9629159763586,18.9153878636414,16.283926115,19.077990605,27.5636531763586,19.669327005,4.26499901635864,19.787594285,22.7146946963586,20.2163279436414,6.837327125,20.733732525,15.6777915363586,21.0737657236414,12.159354725,21.3842173336414,20.585898425,21.6207518936414,24.947004375,22.0051205536414,6.630359385,22.3451389836414,17.850967575,22.3894892136414,1.397032245,22.759059695,14.4507685063586,23.0990928936414,28.332405265,23.749548165,11.1984183063586,24.0747979536414,3.658893975,24.4887334336414,26.440128785,25.3757380336414,16.550027495,25.464423725,21.7537730463586,26.4844937836414,14.110764845,26.469695605,26.9279665463586,26.573179475,2.47620640635864,27.0314799536414,8.345234945,28.6133048236414,13.297677295,28.805474385,9.89747822635864,28.997658715,5.03373633635864,29.352460555,20.5267500163586,29.707262395,18.1761878263586,29.8255444436414,7.753898545,30.1655628736414,28.701990515,31.333437495,23.6164827063586,31.7178209236414,18.856239455,32.072607995,13.5341970863586,32.7526596236414,11.080165795,33.8022817336414,4.841566775,34.452737005,25.5678928263586,34.659704745,7.73910036635864,35.0145213536414,22.079022835,36.0050098236414,14.332515995,36.1824107436414,19.063207195,37.5572678736414,9.084405445,37.6755351536414,5.832055245
6.305124365,26.8983997263586,8.78875201364136,21.753787815,8.80353542364136,13.726396185,10.089677325,7.31038147635864,10.651446905,19.0779758363586,11.434967635,23.0842799463586,12.868958405,4.53110039635864,12.9428902236414,1.352682015,13.0020238636414,25.168755525,13.282893885,16.2247777063586,13.3420422936414,11.834119705,13.4011759336414,7.783465365,14.4212312236414,21.029400725,14.9682173936414,17.673566655,15.4708533336414,27.430617255,16.904829335,18.9005749163586,16.919612745,12.8689436363586,17.1857288936414,25.109621885,17.673566655,23.1286301763586,17.8509823436414,8.507852455,18.0283832636414,1.160497685,18.797105815,13.9629159763586,18.930156505,16.2986947563586,19.0780053736414,27.563667945,19.6693417736414,4.265013785,19.7876090536414,22.714709465,20.231096585,6.85209576635864,20.7337472936414,15.677806305,21.088534365,12.1741233663586,21.398985975,20.6006670663586,21.635520535,24.9617730163586,22.019889195,6.64512802635864,22.3451389836414,17.865750985,22.404257855,1.41180088635864,22.7590744636414,14.450783275,23.113861535,28.3471739063586,23.7495629336414,11.198433075,24.089566595,3.67366261635864,24.503502075,26.4548974263586,25.390506675,16.5647961363586,25.4644384936414,21.753787815,26.499262425,14.1255334863586,26.4697103736414,26.927981315,26.5731942436414,2.476221175,27.046248595,8.36000358635864,28.628073465,13.3124459363586,28.8054891536414,9.897492995,28.9976734836414,5.033751105,29.3524753236414,20.526764785,29.7072771636414,18.176202595,29.8255444436414,7.768681955,30.1655628736414,28.716773925,31.3334522636414,23.616497475,31.7178209236414,18.871022865,32.0726227636414,13.534211855,32.7526596236414,11.094949205,33.817050375,4.85633541635864,34.4527517736414,25.567907595,34.6597195136414,7.739115135,35.029289995,22.0937914763586,36.019778465,14.3472846363586,36.197179385,19.0779758363586,37.572036515,9.09917408635864,37.690303795,5.84682388635864
