"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","x49","y49","x50","y50","x51","y51","x52","y52","x53","y53","x54","y54","x55","y55","x56","y56","x57","y57","x58","y58","x59","y59"
8.10868561635864,14.362082815,8.330451535,9.52792251364136,8.788737245,23.9565306736414,8.655686555,6.54167369364136,9.365290235,17.6440146036414,10.267078245,11.8637012936414,10.0453418636414,2.624055275,10.666230315,20.6450468336414,10.4444939336414,8.877437705,11.183649665,27.0314799536414,12.750691125,11.5088994536414,13.002009095,17.4370468636414,13.445511395,7.82783036364136,13.238543655,14.2438303036414,14.391649635,25.2574707536414,14.007280975,5.22595020364136,14.302949175,20.1424108936414,15.189953775,10.2966598336414,15.5743372036414,7.147778735,15.692589715,17.4518302736414,15.8847888136414,13.874230285,16.875262515,9.35052159364136,17.496165735,22.2268717036414,17.880534395,4.76766449364136,17.865750985,16.6830929536414,18.5162357936414,1.441382475,18.5162357936414,10.814064415,19.831944515,6.92604235364136,19.551059725,13.9481621036414,19.787594285,27.6523831736414,19.950211795,19.2701897036414,19.9502265636414,24.651336175,20.364147275,10.1044755036414,21.3842173336414,4.102396275,22.093806245,17.5996643736414,22.5373233136414,11.730635835,23.2469269936414,23.010377665,24.030432955,7.35476124364136,25.065271655,10.5627612136414,25.3018209836414,19.447575855,25.4348716736414,15.618672665,25.774875335,25.7601066936414,25.745308515,3.65890874364136,26.366211735,22.4338394436414,27.829769325,8.98093634364136,28.0219684236414,26.262727865,29.396810785,2.43188571364136,29.086359175,22.1381712436414,29.1602909936414,6.157290265,29.248976685,17.8509823436414,29.795962855,12.6176552036414,31.865640255,27.9628347836414,31.688239335,15.4560699236414,31.584755465,10.7697289536414,32.338709375,25.1835537036414,34.541437465,13.1055077336414,34.984939765,22.0938210136414,34.437953595,17.7770652936414,36.9363646536414,18.693621945
8.093916975,14.3473141736414,8.315668125,9.52792251364136,8.773953835,23.9565306736414,8.64091791364136,6.556442335,9.35052159364136,17.658783245,10.252294835,11.8637012936414,10.045327095,2.62407004364136,10.651446905,20.6450468336414,10.444479165,8.87745247364136,11.1688810236414,27.046248595,12.735907715,11.5088994536414,12.987225685,17.4370468636414,13.430727985,7.82783036364136,13.2237750136414,14.258598945,14.376866225,25.2574707536414,13.9925123336414,5.240718845,14.2881805336414,20.157179535,15.175170365,10.2966598336414,15.574322435,7.14779350364136,15.6778210736414,17.466598915,15.884774045,13.8742450536414,16.8604938736414,9.365290235,17.4813970936414,22.241640345,17.865750985,4.76766449364136,17.8509823436414,16.697861595,18.516221025,1.44139724364136,18.516221025,10.8140791836414,19.8319297463586,6.926027585,19.5362910836414,13.962930745,19.772810875,27.6523831736414,19.935428385,19.2701897036414,19.950211795,24.6513509436414,20.3493786336414,10.119244145,21.384202565,4.10241104364136,22.0790376036414,17.614433015,22.537308545,11.7306506036414,23.246912225,23.0103924336414,24.015649545,7.35476124364136,25.050488245,10.5627612136414,25.301806215,19.4475906236414,25.434856905,15.6186874336414,25.760091925,25.7601066936414,25.730525105,3.65890874364136,26.3514430936414,22.448608085,27.814985915,8.98093634364136,28.0219684236414,26.277511275,29.382027375,2.43188571364136,29.0715905336414,22.152939885,29.160276225,6.15730503364136,29.2342080436414,17.865750985,29.781179445,12.6176552036414,31.850856845,27.9628347836414,31.673455925,15.4560699236414,31.5699868236414,10.784497595,32.3239407336414,25.198322345,34.526654055,13.1055077336414,34.9849249963586,22.093806245,34.423170185,17.7770652936414,36.936349885,18.6936367136414
8.079133565,14.3473141736414,8.31565335635864,9.527907745,8.759170425,23.9565306736414,8.64091791364136,6.571225745,9.350506825,17.6587980136414,10.2522800663586,11.863686525,10.030543685,2.62407004364136,10.636663495,20.6450468336414,10.429695755,8.87745247364136,11.168866255,27.0462633636414,12.721124305,11.5088994536414,12.9724570436414,17.451815505,13.415944575,7.82783036364136,13.223760245,14.2586137136414,14.362082815,25.2574707536414,13.9925123336414,5.255502255,14.288165765,20.1571943036414,15.160386955,10.2966598336414,15.5595537936414,7.162562145,15.677806305,17.4666136836414,15.869990635,13.8742450536414,16.860479105,9.36530500364136,17.481382325,22.2416551136414,17.850967575,4.76766449364136,17.850967575,16.6978763636414,18.501437615,1.44139724364136,18.501437615,10.8140791836414,19.817161105,6.91125894364136,19.536276315,13.9629455136414,19.758027465,27.6523831736414,19.920644975,19.2701897036414,19.9354431536414,24.666119585,20.349363865,10.1192589136414,21.3694339236414,4.117179685,22.079022835,17.6144477836414,22.5225399036414,11.745419245,23.232128815,23.0103924336414,24.0008809036414,7.369529885,25.035704835,10.5627612136414,25.2870375736414,19.462359265,25.4200882636414,15.633456075,25.745308515,25.7601066936414,25.7157564636414,3.673677385,26.351428325,22.4486228536414,27.800202505,8.98093634364136,28.0219684236414,26.292294685,29.367243965,2.43188571364136,29.071575765,22.1529546536414,29.1455075836414,6.172073675,29.2342080436414,17.880534395,29.766396035,12.6176552036414,31.8360882036414,27.977603425,31.6586872836414,15.470838565,31.569972055,10.7845123636414,32.323925965,25.1983371136414,34.511870645,13.1055077336414,34.970156355,22.0790376036414,34.4084015436414,17.791833935,36.9215812436414,18.708405355
8.07911879635864,14.347299405,8.300884715,9.51313910364136,8.744387015,23.9565306736414,8.640903145,6.57124051364136,9.33573818364136,17.673566655,10.237511425,11.8489178836414,10.0157750436414,2.638838685,10.621880085,20.6450468336414,10.4149271136414,8.892221115,11.1540976136414,27.061032005,12.7063556636414,11.523668095,12.972442275,17.4518302736414,13.401161165,7.82783036364136,13.2089916036414,14.273382355,14.347299405,25.2574707536414,13.9925123336414,5.270285665,14.2733971236414,20.171962945,15.1456183136414,10.311428475,15.5595537936414,7.177345555,15.6630376636414,17.481382325,15.8552219936414,13.889013695,16.8457104636414,9.380073645,17.466598915,22.2416551136414,17.8509528063586,4.767649725,17.8361989336414,16.712645005,18.486654205,1.44139724364136,18.486654205,10.8140791836414,19.802377695,6.91125894364136,19.521492905,13.9629455136414,19.743244055,27.6523831736414,19.905861565,19.2701897036414,19.935428385,24.6661343536414,20.3345952236414,10.134027555,21.369419155,4.11719445364136,22.0642541936414,17.629216425,22.522525135,11.7454340136414,23.2173601736414,23.025161075,24.0008809036414,7.384313295,25.020921425,10.5627612136414,25.287022805,19.4623740336414,25.420073495,15.6334708436414,25.730525105,25.7601066936414,25.715741695,3.67369215364136,26.336644915,22.4486228536414,27.7854338636414,8.995704985,28.021953655,26.2923094536414,29.352460555,2.43188571364136,29.0568071236414,22.167723295,29.145492815,6.17208844364136,29.234193275,17.8805491636414,29.751612625,12.6176552036414,31.836073435,27.9776181936414,31.658672515,15.4708533336414,31.5552034136414,10.799281005,32.3091573236414,25.213105755,34.497087235,13.1055077336414,34.955372945,22.0790376036414,34.408386775,17.7918487036414,36.921566475,18.7084201236414
8.064350155,14.3325307636414,8.286101305,9.51313910364136,8.72961837364136,23.971299315,8.62613450364136,6.586009155,9.335723415,17.6735814236414,10.222728015,11.8489178836414,10.015760275,2.63885345364136,10.6071114436414,20.659815475,10.414912345,8.89223588364136,11.154082845,27.0610467736414,12.706340895,11.5236828636414,12.957658865,17.4518302736414,13.3863925236414,7.842599005,13.208976835,14.2733971236414,14.332515995,25.2574707536414,13.992497565,5.27030043364136,14.2733971236414,20.186746355,15.145603545,10.3114432436414,15.559539025,7.17736032364136,15.663022895,17.4813970936414,15.855207225,13.8890284636414,16.845695695,9.38008841364136,17.451815505,22.2416551136414,17.836184165,4.75288108364136,17.8361989336414,16.727428415,18.4718855636414,1.456165885,18.4718855636414,10.828847825,19.8023629263586,6.911244175,19.5067242636414,13.977714155,19.7284754136414,27.667151815,19.891078155,19.2701897036414,19.9206597436414,24.680902995,20.334580455,10.1340423236414,21.3546505136414,4.131963095,22.064239425,17.6292311936414,22.5077564936414,11.760202655,23.217345405,23.0251758436414,24.000866135,7.38432806364136,25.006138015,10.5627612136414,25.2722541636414,19.477142675,25.4053048536414,15.648239485,25.7157564636414,25.774875335,25.700958285,3.67369215364136,26.3218762736414,22.463391495,27.785419095,8.99571975364136,28.0071850136414,26.307078095,29.3376919136414,2.446654355,29.056792355,22.1677380636414,29.130709405,6.17208844364136,29.2194246336414,17.895317805,29.736829215,12.6176552036414,31.821290025,27.9776181936414,31.643889105,15.4708533336414,31.5552034136414,10.814064415,32.309142555,25.2131205236414,34.482303825,13.1055077336414,34.940589535,22.0790376036414,34.3936181336414,17.806617345,36.9067978336414,18.723188765
8.049566745,14.3325307636414,8.271317895,9.51313910364136,8.729603605,23.9713140836414,8.626119735,6.58602392364136,9.320940005,17.6735814236414,10.207944605,11.8489178836414,10.0009916336414,2.653622095,10.607096675,20.6598302436414,10.400128935,8.89223588364136,11.1393142036414,27.075815415,12.691557485,11.5236828636414,12.942875455,17.4518302736414,13.386377755,7.84261377364136,13.194193425,14.2733971236414,14.3325012263586,25.257455985,13.9777289236414,5.285069075,14.273382355,20.1867611236414,15.130820135,10.3114432436414,15.5447703836414,7.192128965,15.6482542536414,17.496165735,15.840423815,13.8890284636414,16.830912285,9.38008841364136,17.437032095,22.2416551136414,17.821400755,4.75288108364136,17.836184165,16.7274431836414,18.471870795,1.45618065364136,18.471870795,10.8288625936414,19.787594285,6.89647553364136,19.506709495,13.9777289236414,19.728460645,27.6671665836414,19.876294745,19.2701897036414,19.920644975,24.6809177636414,20.319797045,10.1340423236414,21.354635745,4.13197786364136,22.0494707836414,17.643999835,22.507741725,11.7602174236414,23.202561995,23.0251758436414,23.9860974936414,7.399096705,24.991354605,10.5627612136414,25.2722541636414,19.491926085,25.405290085,15.6482542536414,25.715741695,25.7748901036414,25.6861896436414,3.688460795,26.321861505,22.4634062636414,27.770635685,8.99571975364136,28.0071850136414,26.321861505,29.337677145,2.44666912364136,29.0420237136414,22.182506705,29.1159407636414,6.186857085,29.2194246336414,17.910101215,29.7220605736414,12.632423845,31.806506615,27.9776181936414,31.6291204636414,15.485621975,31.555188645,10.8140791836414,32.294359145,25.2131205236414,34.467520415,13.1055077336414,34.9405747663586,22.079022835,34.393603365,17.8066321136414,36.906783065,18.7232035336414
8.04955197635864,14.332515995,8.256534485,9.51313910364136,8.714820195,23.9713140836414,8.61135109364136,6.600792565,9.30617136364136,17.688350065,10.193161195,11.8489178836414,10.000976865,2.65363686364136,10.592313265,20.6598302436414,10.3853602936414,8.907004525,11.139299435,27.0758301836414,12.676774075,11.5236828636414,12.9281068136414,17.466598915,13.371594345,7.84261377364136,13.1794247836414,14.288165765,14.317732585,25.2426873436414,13.9777289236414,5.299852485,14.2586137136414,20.201529765,15.116036725,10.3114432436414,15.544755615,7.19214373364136,15.648239485,17.4961805036414,15.8256551736414,13.903797105,16.8161436436414,9.394857055,17.422248685,22.2416551136414,17.806617345,4.75288108364136,17.8214155236414,16.742211825,18.457087385,1.45618065364136,18.457087385,10.8288625936414,19.772810875,6.89647553364136,19.491926085,13.9777289236414,19.713677235,27.6671665836414,19.8615261036414,19.284958345,19.9058763336414,24.695686405,20.3050284036414,10.148810965,21.339852335,4.13197786364136,22.049456015,17.6440146036414,22.4929730836414,11.774986065,23.1877933536414,23.039944485,23.986082725,7.39911147364136,24.976571195,10.5627612136414,25.2722541636414,19.506709495,25.3905214436414,15.663022895,25.700958285,25.7748901036414,25.686174875,3.68847556364136,26.307078095,22.4634062636414,27.755852275,8.99571975364136,28.0071850136414,26.336644915,29.322893735,2.44666912364136,29.042008945,22.1825214736414,29.115925995,6.18687185364136,29.219409865,17.9101159836414,29.722045805,12.6324386136414,31.791723205,27.9776181936414,31.629105695,15.4856367436414,31.5404200036414,10.828847825,32.2795905036414,25.227889165,34.452737005,13.1055077336414,34.925806125,22.0642541936414,34.3788347236414,17.821400755,36.8920144236414,18.737972175
8.034783335,14.3177473536414,8.241751075,9.51313910364136,8.70005155364136,23.986082725,8.61135109364136,6.615575975,9.306156595,17.6883648336414,10.178377785,11.8489178836414,9.98620822364136,2.668405505,10.577529855,20.6598302436414,10.385345525,8.90701929364136,11.1245307936414,27.090598825,12.6620054336414,11.538451505,12.928092045,17.4666136836414,13.356810935,7.84261377364136,13.179410015,14.2881805336414,14.302949175,25.2426873436414,13.9777289236414,5.314635895,14.2586137136414,20.216313175,15.1012680836414,10.326211885,15.5299869736414,7.206912375,15.6334708436414,17.510949145,15.825640405,13.9038118736414,16.816128875,9.39487182364136,17.4074800436414,22.256423755,17.791833935,4.75288108364136,17.821400755,16.7422265936414,18.4423187436414,1.470949295,18.442303975,10.8288625936414,19.7727961063586,6.896460765,19.4771574436414,13.992497565,19.6989085936414,27.681935225,19.861511335,19.2849731136414,19.9058763336414,24.710469815,20.305013635,10.1488257336414,21.3250836936414,4.146746505,22.0346873736414,17.658783245,22.492958315,11.7750008336414,23.187778585,23.0399592536414,23.9713140836414,7.413880115,24.961787785,10.5627612136414,25.272239395,19.5067242636414,25.390506675,15.6630376636414,25.6861896436414,25.789658745,25.671391465,3.68847556364136,26.2923094536414,22.478174905,27.741068865,8.99571975364136,28.007170245,26.3366596836414,29.3081250936414,2.461437765,29.0272403036414,22.197290115,29.1011573536414,6.201640495,29.2046412236414,17.924884625,29.707262395,12.6324386136414,31.776939795,27.9776181936414,31.614322285,15.4856367436414,31.540405235,10.8288625936414,32.279575735,25.2279039336414,34.437953595,13.1055077336414,34.911022715,22.0642541936414,34.378819955,17.8214155236414,36.891999655,18.7379869436414
8.019999925,14.3177473536414,8.226967665,9.51313910364136,8.700036785,23.9860974936414,8.61135109364136,6.630359385,9.29138795364136,17.703133475,10.163594375,11.8489178836414,9.986193455,2.66842027364136,10.562746445,20.6598302436414,10.370562115,8.90701929364136,11.124516025,27.0906135936414,12.661990665,11.5384662736414,12.913308635,17.4666136836414,13.342027525,7.84261377364136,13.1646413736414,14.302949175,14.288165765,25.2426873436414,13.9777289236414,5.329419305,14.258598945,20.2163279436414,15.101253315,10.3262266536414,15.529972205,7.20692714364136,15.633456075,17.5109639136414,15.8108717636414,13.918580515,16.8013602336414,9.409640465,17.407465275,22.2564385236414,17.7918191663586,4.752866315,17.8066321136414,16.756995235,18.442303975,1.47096406364136,18.4275353336414,10.843631235,19.758027465,6.88169212364136,19.477142675,13.9925123336414,19.698893825,27.6819499936414,19.846727925,19.2849731136414,19.905861565,24.7104845836414,20.2902449936414,10.163594375,21.325068925,4.14676127364136,22.034672605,17.6587980136414,22.4781896736414,11.789769475,23.1730099436414,23.054727895,23.971299315,7.41389488364136,24.947004375,10.5627612136414,25.2574707536414,19.521492905,25.3757380336414,15.677806305,25.686174875,25.7896735136414,25.6566228236414,3.703244205,26.292294685,22.4781896736414,27.7263002236414,9.010488395,27.9924016036414,26.351428325,29.308110325,2.46145253364136,29.027225535,22.1973048836414,29.101142585,6.20165526364136,29.2046412236414,17.939668035,29.692478985,12.6324386136414,31.762156385,27.9776181936414,31.5995536436414,15.500405385,31.5256365936414,10.843631235,32.2648070936414,25.242672575,34.423170185,13.1055077336414,34.896239305,22.0642541936414,34.364036545,17.8214155236414,36.8772310136414,18.752755585
8.01998515635864,14.317732585,8.212184255,9.51313910364136,8.685253375,23.9860974936414,8.611336325,6.63037415364136,9.291373185,17.7031482436414,10.148810965,11.8489178836414,9.97142481364136,2.683188915,10.5479778036414,20.674598885,10.3557934736414,8.921787935,11.1097473836414,27.105382235,12.647207255,11.5384662736414,12.8985399936414,17.481382325,13.327244115,7.84261377364136,13.164626605,14.3029639436414,14.273382355,25.2426873436414,13.977714155,5.32943407364136,14.2438303036414,20.231096585,15.086469905,10.3262266536414,15.5152035636414,7.221695785,15.6186874336414,17.525732555,15.810856995,13.9185952836414,16.801345465,9.40965523364136,17.392681865,22.2564385236414,17.777050525,4.73809767364136,17.8066321136414,16.771778645,18.427520565,1.47096406364136,18.427520565,10.8436460036414,19.743244055,6.88169212364136,19.462359265,13.9925123336414,19.684110415,27.6819499936414,19.831944515,19.2849731136414,19.8910929236414,24.725253225,20.290230225,10.1636091436414,21.3103002836414,4.161529915,22.0199039636414,17.673566655,22.478174905,11.7897842436414,23.172995175,23.0547426636414,23.9565306736414,7.428663525,24.9322357336414,10.577529855,25.2574707536414,19.536276315,25.375723265,15.6778210736414,25.671391465,25.7896735136414,25.656608055,3.70325897364136,26.277511275,22.4781896736414,27.726285455,9.01050316364136,27.9924016036414,26.366211735,29.293326915,2.46145253364136,29.012442125,22.1973048836414,29.0863739436414,6.216423905,29.2046412236414,17.954451445,29.6777103436414,12.647207255,31.747372975,27.9776181936414,31.599538875,15.5004201536414,31.5256365936414,10.858414645,32.264792325,25.2426873436414,34.408386775,13.1055077336414,34.8962245363586,22.064239425,34.3492679036414,17.836184165,36.877216245,18.7527703536414
