"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","x49","y49"
5.551170455,4.84158154364136,NA,NA,8.226967665,14.5838487336414,8.62613450364136,3.762377845,9.40965523364136,8.493069045,9.927059815,10.6958119036414,NA,NA,NA,NA,12.6324386136414,14.184681895,12.942875455,3.08235575364136,13.5046598036414,9.734875485,14.199465305,5.81728660364136,14.4212312236414,23.660847705,14.7908164736414,17.525732555,15.5299869736414,14.672534425,16.2987242936414,10.533179625,16.446543625,20.2015445336414,17.437032095,7.19214373364136,17.8214155236414,2.550138225,NA,NA,19.0188717336414,16.697861595,20.1867611236414,23.542580425,NA,NA,NA,NA,NA,NA,21.6798855336414,9.054838625,NA,NA,23.306045865,13.7411943636414,23.6017288336414,6.837327125,25.006138015,16.6683095436414,24.8435352736414,24.089566595,25.153972115,10.2966598336414,NA,NA,NA,NA,27.0314799536414,8.936571345,27.3714983836414,12.543723385,27.5488993036414,23.719981345,27.8593509136414,17.111797075,28.3176366236414,5.920755705,NA,NA,29.9585951336414,24.961787785,31.0377840636414,20.792866165,NA,NA,31.422137955,12.6915722536414,32.7822264436414,8.167834025,35.177124095,21.0441989036414,35.9458761836414,11.301916945,36.3006780236414,26.114893765,36.596331455,17.1857288936414
5.536387045,4.84158154364136,NA,NA,8.21219902364136,14.598617375,8.626119735,3.76239261364136,9.409640465,8.49308381364136,9.91229117364136,10.710580545,NA,NA,NA,NA,12.632423845,14.1846966636414,12.928092045,3.08235575364136,13.504645035,9.73489025364136,14.1846966636414,5.832055245,14.421216455,23.6608624736414,14.790801705,17.5257473236414,15.529972205,14.6725491936414,16.298709525,10.5331943936414,16.4317749836414,20.216313175,17.4222634536414,7.206912375,17.821400755,2.55015299364136,NA,NA,19.0188717336414,16.712645005,20.1867611236414,23.557363835,NA,NA,NA,NA,NA,NA,21.679870765,9.05485339364136,NA,NA,23.2912772236414,13.755963005,23.6017288336414,6.852110535,24.9913693736414,16.683078185,24.843520505,24.0895813636414,25.1392034736414,10.311428475,NA,NA,NA,NA,27.031465185,8.93658611364136,27.371483615,12.5437381536414,27.548884535,23.7199961136414,27.8593509136414,17.126580485,28.3176366236414,5.935539115,NA,NA,29.958580365,24.9618025536414,31.037769295,20.7928809336414,NA,NA,31.4073693136414,12.706340895,32.7822264436414,8.182617435,35.1623554536414,21.058967545,35.945861415,11.3019317136414,36.300663255,26.1149085336414,36.5815628136414,17.200497535
5.53637227635864,4.841566775,NA,NA,8.212184255,14.5986321436414,8.61135109364136,3.777161255,9.39487182364136,8.507852455,9.912276405,10.7105953136414,NA,NA,NA,NA,12.617640435,14.1846966636414,12.9133234036414,3.097124395,13.4898763936414,9.749658895,14.184681895,5.83207001364136,14.4064478136414,23.675631115,14.776018295,17.5257473236414,15.515188795,14.6725491936414,16.283926115,10.5331943936414,16.431760215,20.2163279436414,17.422248685,7.20692714364136,17.806617345,2.55015299364136,NA,NA,19.018856965,16.7126597736414,20.186746355,23.5573786036414,NA,NA,NA,NA,NA,NA,21.6651021236414,9.069622035,NA,NA,23.291262455,13.7559777736414,23.601714065,6.85212530364136,24.991354605,16.6830929536414,24.8287518636414,24.104350005,25.139188705,10.3114432436414,NA,NA,NA,NA,27.0166965436414,8.951354755,27.3567149736414,12.558506795,27.5341158936414,23.734764755,27.859336145,17.1265952536414,28.317621855,5.93555388364136,NA,NA,29.9438117236414,24.976571195,31.022985885,20.7928809336414,NA,NA,31.407354545,12.7063556636414,32.782211675,8.18263220364136,35.1623554536414,21.073750955,35.9310927736414,11.316700355,36.285879845,26.1149085336414,36.581548045,17.2005123036414
5.521603635,4.82679813364136,NA,NA,8.19741561364136,14.613400785,8.611336325,3.77717602364136,9.394857055,8.50786722364136,9.897492995,10.7105953136414,NA,NA,NA,NA,12.6028717936414,14.199465305,12.913308635,3.09713916364136,13.489861625,9.74967366364136,14.1699132536414,5.846838655,14.406433045,23.6756458836414,14.7612496536414,17.540515965,15.5004201536414,14.687317835,16.2691574736414,10.547963035,16.4169915736414,20.231096585,17.4074800436414,7.221695785,17.7918487036414,2.564921635,NA,NA,19.0040883236414,16.727428415,20.1719777136414,23.572147245,NA,NA,NA,NA,NA,NA,21.665087355,9.06963680364136,NA,NA,23.2764938136414,13.770746415,23.5869454236414,6.866893945,24.9765859636414,16.697861595,24.8287518636414,24.119133415,25.1244200636414,10.326211885,NA,NA,NA,NA,27.0166965436414,8.966138165,27.356700205,12.5585215636414,27.5341158936414,23.749548165,27.8445675036414,17.141363895,28.3028532136414,5.950322525,NA,NA,29.9438117236414,24.991354605,31.0082172436414,20.807649575,NA,NA,31.3925859036414,12.721124305,32.7674430336414,8.197400845,35.1623554536414,21.088534365,35.9310927736414,11.331483765,36.2711112036414,26.129677175,36.5667794036414,17.215280945
5.506820225,4.82679813364136,NA,NA,8.197400845,14.6134155536414,8.59656768364136,3.791944665,9.38008841364136,8.522635865,9.88272435364136,10.725363955,NA,NA,NA,NA,12.602857025,14.1994800736414,12.898525225,3.09713916364136,13.4750929836414,9.764442305,14.169898485,5.84685342364136,14.3916644036414,23.690414525,14.761234885,17.5405307336414,15.500405385,14.6873326036414,16.269142705,10.5479778036414,16.4169915736414,20.245879995,17.407465275,7.22171055364136,17.791833935,2.56493640364136,NA,NA,19.0040883236414,16.742211825,20.1719777136414,23.586930655,NA,NA,NA,NA,NA,NA,21.650303945,9.06963680364136,NA,NA,23.276479045,13.7707611836414,23.5869454236414,6.881677355,24.976571195,16.6978763636414,24.8287518636414,24.133916825,25.124405295,10.3262266536414,NA,NA,NA,NA,27.0166965436414,8.980921575,27.3419315636414,12.573290205,27.5341158936414,23.764331575,27.8445675036414,17.156147305,28.3028532136414,5.965105935,NA,NA,29.9438117236414,25.006138015,31.008202475,20.8076643436414,NA,NA,31.392571135,12.7211390736414,32.7674430336414,8.212184255,35.162340685,21.0885491336414,35.9310927736414,11.346267175,36.271096435,26.1296919436414,36.566764635,17.2152957136414
5.492036815,4.82679813364136,NA,NA,8.18263220364136,14.628184195,8.596552915,3.79195943364136,9.380073645,8.52265063364136,9.882709585,10.7253787236414,NA,NA,NA,NA,12.588073615,14.1994800736414,12.8837565836414,3.111907805,13.475078215,9.76445707364136,14.1551298436414,5.861622065,14.3916644036414,23.705197935,14.7464662436414,17.555299375,15.485621975,14.6873326036414,16.2543740636414,10.562746445,16.416976805,20.2458947636414,17.392681865,7.22171055364136,17.777050525,2.56493640364136,NA,NA,19.0040883236414,16.756995235,20.171962945,23.5869454236414,NA,NA,NA,NA,NA,NA,21.6355353036414,9.084405445,NA,NA,23.261695635,13.7707611836414,23.586930655,6.88169212364136,24.9618025536414,16.712645005,24.828737095,24.1339315936414,25.109621885,10.3262266536414,NA,NA,NA,NA,27.0166965436414,8.995704985,27.3419315636414,12.588073615,27.534101125,23.7643463436414,27.844552735,17.1561620736414,28.3028532136414,5.979889345,NA,NA,29.943796955,25.0061527836414,30.993419065,20.8076643436414,NA,NA,31.3778024936414,12.735907715,32.767428265,8.21219902364136,35.1475720436414,21.103317775,35.931078005,11.3462819436414,36.2563277936414,26.144460585,36.5519959936414,17.230064355
5.49202204635864,4.826783365,NA,NA,8.18263220364136,14.642967605,8.58178427364136,3.806728075,9.36530500364136,8.537419275,9.867926175,10.7253787236414,NA,NA,NA,NA,12.5733049736414,14.214248715,12.883741815,3.11192257364136,13.4603095736414,9.779225715,14.155115075,5.86163683364136,14.391649635,23.7052127036414,14.746451475,17.5553141436414,15.4708533336414,14.702101245,16.254359295,10.5627612136414,16.4022081636414,20.260663405,17.3779132236414,7.236479195,17.762267115,2.56493640364136,NA,NA,19.004073555,16.7570100036414,20.1571943036414,23.601714065,NA,NA,NA,NA,NA,NA,21.635520535,9.08442021364136,NA,NA,23.2469269936414,13.785529825,23.5721620136414,6.896460765,24.961787785,16.7126597736414,24.8139684536414,24.148700235,25.0948532436414,10.340995295,NA,NA,NA,NA,27.0166965436414,9.010488395,27.341916795,12.5880883836414,27.5193324836414,23.779114985,27.8297840936414,17.170930715,28.302838445,5.97990411364136,NA,NA,29.9290283136414,25.020921425,30.9786504236414,20.822432985,NA,NA,31.377787725,12.7359224836414,32.7526596236414,8.226967665,35.1475720436414,21.118101185,35.9163093636414,11.361050585,36.256313025,26.1444753536414,36.551981225,17.2300791236414
5.477253405,4.81201472364136,NA,NA,8.182617435,14.6429823736414,8.581769505,3.80674284364136,9.365290235,8.53743404364136,9.85315753364136,10.740147365,NA,NA,NA,NA,12.573290205,14.2142634836414,12.8689731736414,3.126691215,13.460294805,9.77924048364136,14.1403464336414,5.876405475,14.3768809936414,23.719981345,14.731668065,17.5553141436414,15.470838565,14.7021160136414,16.239575885,10.5627612136414,16.4022081636414,20.275446815,17.377898455,7.23649396364136,17.7474984736414,2.579705045,NA,NA,NA,NA,20.157179535,23.6017288336414,NA,NA,NA,NA,NA,NA,21.620737125,9.08442021364136,NA,NA,23.246912225,13.7855445936414,23.5721620136414,6.911244175,24.9470191436414,16.727428415,24.8139684536414,24.163483645,25.094838475,10.3410100636414,NA,NA,NA,NA,27.0166965436414,9.025271805,27.3271481536414,12.602857025,27.5193324836414,23.793898395,27.8297840936414,17.185714125,28.2880698036414,5.994672755,NA,NA,29.9290283136414,25.035704835,30.978635655,20.8224477536414,NA,NA,31.3630190836414,12.750691125,32.7526596236414,8.241751075,35.1475720436414,21.132884595,35.9163093636414,11.375833995,36.2415443836414,26.159243995,36.5372125836414,17.244847765
5.462469995,4.81201472364136,NA,NA,8.16784879364136,14.657751015,8.56700086364136,3.821511485,9.35052159364136,8.552202685,9.853142765,10.7401621336414,NA,NA,NA,NA,12.5585215636414,14.229032125,12.868958405,3.12670598364136,13.4455261636414,9.794009125,14.140331665,5.87642024364136,14.376866225,23.7199961136414,14.7168994236414,17.570082785,15.4560699236414,14.716884655,16.2248072436414,10.577529855,16.402193395,20.2754615836414,17.3631298136414,7.251262605,17.747483705,2.57971981364136,NA,NA,NA,NA,20.1424108936414,23.616497475,NA,NA,NA,NA,NA,NA,21.6059684836414,9.099188855,NA,NA,23.2321435836414,13.800313235,23.572147245,6.91125894364136,24.947004375,16.7274431836414,24.8139684536414,24.178267055,25.0800698336414,10.355778705,NA,NA,NA,NA,27.0166965436414,9.040055215,27.327133385,12.6028717936414,27.5193324836414,23.808681805,27.8297840936414,17.200497535,28.2880698036414,6.009456165,NA,NA,29.9290283136414,25.050488245,30.963852245,20.8224477536414,NA,NA,31.363004315,12.7507058936414,32.752644855,8.24176584364136,35.1475720436414,21.147668005,35.9163093636414,11.390617405,36.241529615,26.1592587636414,36.537197815,17.2448625336414
5.447686585,4.81201472364136,NA,NA,8.167834025,14.6577657836414,8.566986095,3.82152625364136,9.35052159364136,8.566986095,9.838359355,10.7401621336414,NA,NA,NA,NA,12.558506795,14.2290468936414,12.854174995,3.12670598364136,13.445511395,9.79402389364136,14.1255630236414,5.891188885,14.3620975836414,23.734764755,14.716884655,17.5700975536414,15.456055155,14.7168994236414,16.224792475,10.5775446236414,16.3874247536414,20.290230225,17.363115045,7.25127737364136,17.7327150636414,2.594488455,NA,NA,NA,NA,20.1424108936414,23.631280885,NA,NA,NA,NA,NA,NA,21.605953715,9.09920362364136,NA,NA,23.232128815,13.8003280036414,23.5573786036414,6.926027585,24.9322357336414,16.742211825,24.813953685,24.1782818236414,25.080055065,10.3557934736414,NA,NA,NA,NA,27.0166965436414,9.054838625,27.3123647436414,12.617640435,27.5193324836414,23.823465215,27.829769325,17.2005123036414,28.2880698036414,6.024239575,NA,NA,29.9290283136414,25.065271655,30.9490836036414,20.837216395,NA,NA,31.3482356736414,12.765474535,32.7378762136414,8.256534485,35.1475720436414,21.162451415,35.916294595,11.3906321736414,36.2267609736414,26.174027405,36.5224291736414,17.259631175
