"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
1.42280809249531,4.49627993832521,191.918518659144,0.01478341,0.64,2.4,255,0.998939975552902,3.73497165612093,0.000230982388660756
2.15963169333517,5.57144662860631,NA,NA,NA,NA,NA,NA,NA,NA
1.47034101762278,4.55689938588436,NA,NA,NA,NA,NA,NA,NA,NA
1.36106815865403,4.37739721668314,NA,NA,NA,NA,NA,NA,NA,NA
1.01915512259951,3.83443328640204,NA,NA,NA,NA,NA,NA,NA,NA
1.20480852925521,4.18267645452338,NA,NA,NA,NA,NA,NA,NA,NA
1.2832676960861,4.36638112212704,NA,NA,NA,NA,NA,NA,NA,NA
1.46793784962192,4.54675365724534,NA,NA,NA,NA,NA,NA,NA,NA
1.49645830335653,4.5799075340057,NA,NA,NA,NA,NA,NA,NA,NA
0.998939975552902,3.73497165612093,NA,NA,NA,NA,NA,NA,NA,NA
1.51077174837733,4.61603302588436,NA,NA,NA,NA,NA,NA,NA,NA
1.35669804775211,4.40399242156485,NA,NA,NA,NA,NA,NA,NA,NA
1.32118445591954,4.30453079128374,NA,NA,NA,NA,NA,NA,NA,NA
1.27933468360664,4.24601259292582,NA,NA,NA,NA,NA,NA,NA,NA
1.91639253449683,5.20649905996728,NA,NA,NA,NA,NA,NA,NA,NA
1.25835352266741,4.20209754588436,NA,NA,NA,NA,NA,NA,NA,NA
1.59119611146398,4.75879426156485,NA,NA,NA,NA,NA,NA,NA,NA
1.68014476711117,4.86691581292583,NA,NA,NA,NA,NA,NA,NA,NA
1.52552403846589,4.70534892752644,NA,NA,NA,NA,NA,NA,NA,NA
1.15651221020307,4.04919058156484,NA,NA,NA,NA,NA,NA,NA,NA
1.43548438340786,4.51570102968619,NA,NA,NA,NA,NA,NA,NA,NA
1.42663379534511,4.47747428860632,NA,NA,NA,NA,NA,NA,NA,NA
1.09816044412781,3.92882205236363,NA,NA,NA,NA,NA,NA,NA,NA
1.57983198914144,4.74147441940509,NA,NA,NA,NA,NA,NA,NA,NA
1.10559111730957,3.9533160080441,NA,NA,NA,NA,NA,NA,NA,NA
1.446958435328,4.50704110860632,NA,NA,NA,NA,NA,NA,NA,NA
1.09750479649413,3.99005694156484,NA,NA,NA,NA,NA,NA,NA,NA
1.35036055728782,4.36217862372461,NA,NA,NA,NA,NA,NA,NA,NA
1.10012738702886,3.94106903020386,NA,NA,NA,NA,NA,NA,NA,NA
1.1941026745343,4.09817849292581,NA,NA,NA,NA,NA,NA,NA,NA
1.55557390001777,4.71908171292582,NA,NA,NA,NA,NA,NA,NA,NA
1.22644577448944,4.13578979236363,NA,NA,NA,NA,NA,NA,NA,NA
1.2699366308625,4.2143445237246,NA,NA,NA,NA,NA,NA,NA,NA
1.24043205068539,4.18267645452338,NA,NA,NA,NA,NA,NA,NA,NA
1.03434538443318,3.80338065884291,NA,NA,NA,NA,NA,NA,NA,NA
1.06046092352163,3.87117421992277,NA,NA,NA,NA,NA,NA,NA,NA
1.28403152667209,4.26271699344352,NA,NA,NA,NA,NA,NA,NA,NA
1.04723978789564,3.86461554804411,NA,NA,NA,NA,NA,NA,NA,NA
1.13443961319168,4.01455089724535,NA,NA,NA,NA,NA,NA,NA,NA
