"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
1.60474790920542,4.8242316491685,194.572241990314,0.01478341,0.64,2.4,255,0.846942710765013,3.47753019720081,0.000230982388660756
1.11061687584517,3.97570871452338,NA,NA,NA,NA,NA,NA,NA,NA
1.38467103680534,4.41921101452339,NA,NA,NA,NA,NA,NA,NA,NA
1.60835331619869,4.87470536808862,NA,NA,NA,NA,NA,NA,NA,NA
0.938732506158168,3.65913361560325,NA,NA,NA,NA,NA,NA,NA,NA
1.47799154999974,4.56617474860631,NA,NA,NA,NA,NA,NA,NA,NA
1.65107815867915,4.82510201508557,NA,NA,NA,NA,NA,NA,NA,NA
1.0832990977643,3.92882205236362,NA,NA,NA,NA,NA,NA,NA,NA
1.62365001433937,4.79702100264472,NA,NA,NA,NA,NA,NA,NA,NA
1.38500126225947,4.40968072752643,NA,NA,NA,NA,NA,NA,NA,NA
1.09641117711534,4.02469662588435,NA,NA,NA,NA,NA,NA,NA,NA
1.38969941530888,4.44790746860631,NA,NA,NA,NA,NA,NA,NA,NA
2.11122457136278,5.43734531400571,NA,NA,NA,NA,NA,NA,NA,NA
1.21912503090528,4.14655096264473,NA,NA,NA,NA,NA,NA,NA,NA
0.846942710765013,3.47753019720081,NA,NA,NA,NA,NA,NA,NA,NA
1.46793653963795,4.63545411724533,NA,NA,NA,NA,NA,NA,NA,NA
1.20065740422585,4.10622297236362,NA,NA,NA,NA,NA,NA,NA,NA
1.9428365523941,5.22381890212705,NA,NA,NA,NA,NA,NA,NA,NA
1.0799113666596,3.92523499560326,NA,NA,NA,NA,NA,NA,NA,NA
1.39690979263411,4.43145799236363,NA,NA,NA,NA,NA,NA,NA,NA
1.25933502914198,4.26778985776302,NA,NA,NA,NA,NA,NA,NA,NA
1.61971743852123,4.80629636536667,NA,NA,NA,NA,NA,NA,NA,NA
1.30708868678731,4.27855102804412,NA,NA,NA,NA,NA,NA,NA,NA
1.31757730228096,4.33558341884289,NA,NA,NA,NA,NA,NA,NA,NA
1.19377419572547,4.08741732264473,NA,NA,NA,NA,NA,NA,NA,NA
1.32446400407193,4.35054708752644,NA,NA,NA,NA,NA,NA,NA,NA
1.37144990117935,4.43714629832521,NA,NA,NA,NA,NA,NA,NA,NA
1.10897841175294,3.94972895128375,NA,NA,NA,NA,NA,NA,NA,NA
1.62878657579521,4.78328821724534,NA,NA,NA,NA,NA,NA,NA,NA
1.53262666950014,4.66502093724534,NA,NA,NA,NA,NA,NA,NA,NA
1.20710307764244,4.14234846424228,NA,NA,NA,NA,NA,NA,NA,NA
1.0165329687261,3.79261948856179,NA,NA,NA,NA,NA,NA,NA,NA
1.48083225308438,4.55900063508557,NA,NA,NA,NA,NA,NA,NA,NA
1.57415145629481,4.74567691780754,NA,NA,NA,NA,NA,NA,NA,NA
1.32610246816416,4.32753893940509,NA,NA,NA,NA,NA,NA,NA,NA
1.30031366123924,4.29079800588436,NA,NA,NA,NA,NA,NA,NA,NA
1.28905903185298,4.31380615400569,NA,NA,NA,NA,NA,NA,NA,NA
1.17049892306034,4.05426344588437,NA,NA,NA,NA,NA,NA,NA,NA
1.52366658850112,4.64770109508557,NA,NA,NA,NA,NA,NA,NA,NA
1.37647740636025,4.39025963616545,NA,NA,NA,NA,NA,NA,NA,NA
1.56103894028245,4.7038631199673,NA,NA,NA,NA,NA,NA,NA,NA
