"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40"
1.308331785,6.77820825364136,4.368497655,11.0210469236414,5.610304095,25.6714062336414,6.45294369635864,21.975538965,6.52686074635864,1.382248835,8.005216515,28.6133048236414,8.419151995,12.0558856236414,8.80350588635864,15.781290175,8.75918519364136,8.700036785,11.9819685736414,27.267999745,12.1445860836414,21.369419155,13.0315906836414,1.441382475,13.9777289236414,16.890045925,15.914340865,10.5479778036414,15.7665215336414,3.732811025,17.274414585,27.2827979236414,18.161419185,15.6039040236414,18.1023003136414,21.842488275,18.7675537636414,5.905972295,18.5162357936414,19.551059725,19.5067242636414,8.419151995,20.807649575,26.9427794936414,21.709437585,3.42237418364136,24.577419125,12.7654893036414,23.8234799836414,9.409640465,24.4887334336414,5.270285665,25.922709435,18.0431666736414,26.3810099136414,22.359907625,27.608018175,6.43818982364136,27.3862817936414,4.013695815,28.746340745,26.5584108336414,29.574211705,14.4951482736414,28.997658715,19.1667058336414,29.692478985,9.61662297364136,29.766396035,16.6091759036414,30.594266995,2.12143410364136,34.0979499336414,11.094949205,35.1475720436414,16.963962975,37.128534215,10.5479778036414,40.292183955,12.0263188036414
1.29356314364136,6.792976895,4.36848288635864,11.021032155,5.595520685,25.6714062336414,6.438175055,21.9607703236414,6.512092105,1.36748019364136,7.990433105,28.6133048236414,8.41913722635864,12.055870855,8.788737245,15.7665215336414,8.759170425,8.70005155364136,11.981953805,27.2680145136414,12.144571315,21.3694339236414,13.031575915,1.44139724364136,13.977714155,16.8900606936414,15.8995722236414,10.562746445,15.766506765,3.73282579364136,17.259631175,27.2827979236414,18.146635775,15.6039040236414,18.102285545,21.8425030436414,18.767538995,5.90598706364136,18.5162357936414,19.565843135,19.506709495,8.41916676364136,20.7928809336414,26.957548135,21.694654175,3.42237418364136,24.562635715,12.7654893036414,23.823465215,9.40965523364136,24.488718665,5.27030043364136,25.9079407936414,18.057935315,26.380995145,22.3599223936414,27.593234765,6.43818982364136,27.386267025,4.01371058364136,28.7315721036414,26.573179475,29.559428295,14.4951482736414,28.9828900736414,19.181474475,29.677695575,9.61662297364136,29.751612625,16.6091759036414,30.579483585,2.12143410364136,34.097935165,11.0949639736414,35.147557275,16.9639777436414,37.113750805,10.5479778036414,40.277400545,12.0263188036414
1.293548375,6.79299166364136,4.353714245,11.0062635136414,5.58075204364136,25.686174875,6.423391645,21.9607703236414,6.497308695,1.36748019364136,7.975649695,28.6133048236414,8.404368585,12.0411022136414,8.773953835,15.7665215336414,8.74440178364136,8.714820195,11.9671851636414,27.282783155,12.1298026736414,21.384202565,13.0168072736414,1.456165885,13.9629455136414,16.904829335,15.899557455,10.5627612136414,15.7517381236414,3.747594435,17.244847765,27.2827979236414,18.131852365,15.6039040236414,18.087502135,21.8425030436414,18.752755585,5.90598706364136,18.5162357936414,19.580626545,19.491926085,8.41916676364136,20.792866165,26.9575629036414,21.679870765,3.42237418364136,24.547852305,12.7654893036414,23.808681805,9.40965523364136,24.4739500236414,5.285069075,25.907926025,18.0579500836414,26.3662265036414,22.374691035,27.578451355,6.43818982364136,27.3714983836414,4.028479225,28.731557335,26.5731942436414,29.544644885,14.4951482736414,28.982875305,19.1814892436414,29.662912165,9.61662297364136,29.7368439836414,16.623944545,30.564700175,2.12143410364136,34.0831665236414,11.109732615,35.1327886336414,16.978746385,37.0989821636414,10.562746445,40.2626319036414,12.041087445
1.278764965,6.79299166364136,4.338930835,11.0062635136414,5.580737275,25.6861896436414,6.42337687635864,21.960755555,6.482525285,1.36748019364136,7.96088105364136,28.628073465,8.389585175,12.0411022136414,8.759170425,15.7665215336414,8.744387015,8.71483496364136,11.967170395,27.2827979236414,12.1298026736414,21.398985975,13.0168072736414,1.470949295,13.962930745,16.9048441036414,15.884774045,10.5627612136414,15.751723355,3.74760920364136,17.2448329963586,27.282783155,18.117068955,15.6039040236414,18.0727334936414,21.857271685,18.737972175,5.90598706364136,18.5162357936414,19.595409955,19.4771574436414,8.433935405,20.7780975236414,26.972331545,21.6651021236414,3.437142825,24.533068895,12.7654893036414,23.7939131636414,9.424423875,24.473935255,5.28508384364136,25.8931573836414,18.072718725,26.366211735,22.3747058036414,27.5636827136414,6.452958465,27.371483615,4.02849399364136,28.716773925,26.5731942436414,29.5446301163586,14.495133505,28.9681066636414,19.196257885,29.648128755,9.61662297364136,29.736829215,16.6239593136414,30.5499315336414,2.136202745,34.083151755,11.1097473836414,35.132773865,16.9787611536414,37.098967395,10.5627612136414,40.262617135,12.0411022136414
1.263981555,6.79299166364136,4.324147425,11.0062635136414,5.565953865,25.6861896436414,6.408608235,21.9459869136414,6.48251051635864,1.367465425,7.960866285,28.6280882336414,8.374801765,12.0411022136414,8.75915565635864,15.766506765,8.72961837364136,8.729603605,11.952386985,27.2827979236414,12.1298026736414,21.413769385,13.016792505,1.47096406364136,13.948147335,16.9048441036414,15.8700054036414,10.577529855,15.7369547136414,3.762377845,17.230064355,27.2680145136414,18.102285545,15.6039040236414,18.072718725,21.8572864536414,18.723188765,5.90598706364136,18.516221025,19.5954247236414,19.477142675,8.43395017364136,20.778082755,26.9723463136414,21.665087355,3.43715759364136,24.518285485,12.7654893036414,23.793898395,9.42443864364136,24.459151845,5.28508384364136,25.8931573836414,18.087502135,26.3514430936414,22.389474445,27.563667945,6.45297323364136,27.3567149736414,4.043262635,28.7020052836414,26.587962885,29.529861475,14.4803648636414,28.968091895,19.1962726536414,29.633345345,9.61662297364136,29.722045805,16.6239593136414,30.549916765,2.13621751364136,34.0683831136414,11.124516025,35.1180052236414,16.993529795,37.0841987536414,10.577529855,40.247833725,12.0411022136414
1.24921291364136,6.807760305,4.32413265635864,11.006248745,5.551170455,25.6861896436414,6.393824825,21.9459869136414,6.467741875,1.35269678364136,7.946082875,28.6280882336414,8.360018355,12.0411022136414,8.744387015,15.7517381236414,8.729603605,8.72961837364136,11.9376183436414,27.297566565,12.129787905,21.4137841536414,13.0020238636414,1.485732705,13.9333786936414,16.919612745,15.869990635,10.5775446236414,15.7369547136414,3.777161255,17.215280945,27.2680145136414,18.087502135,15.6039040236414,18.057935315,21.8572864536414,18.708405355,5.90598706364136,NA,NA,19.462359265,8.43395017364136,20.7633141136414,26.987114955,21.650303945,3.43715759364136,24.503502075,12.7654893036414,23.7791297536414,9.439207285,24.4443832036414,5.299852485,25.893142615,18.0875169036414,26.351428325,22.3894892136414,27.548884535,6.45297323364136,27.356700205,4.04327740364136,28.701990515,26.5879776536414,29.515078065,14.4803648636414,28.9533232536414,19.211041295,29.618561935,9.61662297364136,29.707262395,16.6239593136414,30.535133355,2.13621751364136,34.0683831136414,11.139299435,35.117990455,16.9935445636414,37.084183985,10.5775446236414,40.233050315,12.0411022136414
1.249198145,6.80777507364136,4.309364015,10.9914801036414,5.536387045,25.6861896436414,6.379041415,21.9459869136414,6.452958465,1.35269678364136,7.931299465,28.6280882336414,8.36000358635864,12.041087445,8.729603605,15.7517381236414,8.71483496364136,8.744387015,11.937603575,27.2975813336414,12.1150192636414,21.428552795,13.0020238636414,1.500516115,13.9333786936414,16.934396155,15.855207225,10.5775446236414,15.736939945,3.77717602364136,17.200497535,27.2680145136414,18.072718725,15.6039040236414,18.043151905,21.8572864536414,18.693621945,5.90598706364136,NA,NA,19.4475906236414,8.448718815,20.763299345,26.9871297236414,21.635520535,3.43715759364136,24.488718665,12.7654893036414,23.779114985,9.43922205364136,24.444368435,5.29986725364136,25.8783739736414,18.102285545,26.3366596836414,22.404257855,27.5341158936414,6.467741875,27.3419315636414,4.058046045,28.6872218736414,26.602746295,29.500294655,14.4803648636414,28.953308485,19.2110560636414,29.603778525,9.61662297364136,29.6924937536414,16.638727955,30.520349945,2.13621751364136,34.068368345,11.1393142036414,35.103207045,16.9935445636414,37.069400575,10.5775446236414,40.218266905,12.0411022136414
1.234414735,6.80777507364136,4.294580605,10.9914801036414,5.521603635,25.6861896436414,6.364258005,21.9459869136414,6.438175055,1.35269678364136,7.916516055,28.6280882336414,8.345234945,12.0263188036414,8.714820195,15.7517381236414,8.714820195,8.74440178364136,11.922820165,27.2975813336414,12.1150192636414,21.443336205,13.002009095,1.50053088364136,13.933363925,16.9344109236414,15.8404385836414,10.592313265,15.7221713036414,3.791944665,17.185714125,27.2680145136414,18.0579500836414,15.618672665,18.028368495,21.8572864536414,18.678838535,5.90598706364136,NA,NA,19.447575855,8.44873358364136,20.7485307036414,27.001898365,21.6207518936414,3.451926235,24.473935255,12.7654893036414,23.764331575,9.43922205364136,24.4295997936414,5.314635895,25.878359205,18.1023003136414,26.336644915,22.4042726236414,27.534101125,6.46775664364136,27.341916795,4.05806081364136,28.687207105,26.6027610636414,29.485511245,14.4803648636414,28.9385398436414,19.225824705,29.588995115,9.61662297364136,29.692478985,16.6387427236414,30.505566535,2.13621751364136,34.0535997036414,11.154082845,35.0884384036414,17.008313205,37.0546319336414,10.592313265,40.2034982636414,12.055870855
1.219631325,6.80777507364136,4.279797195,10.9914801036414,5.50683499364136,25.700958285,6.36424323635864,21.945972145,6.43816028635864,1.352682015,7.901732645,28.6280882336414,8.330451535,12.0263188036414,8.700036785,15.7517381236414,8.70005155364136,8.759170425,11.9080515236414,27.312349975,12.115004495,21.4433509736414,12.9872404536414,1.515299525,13.918580515,16.9344109236414,15.840423815,10.5923280336414,15.7221713036414,3.806728075,17.170930715,27.2680145136414,18.057935315,15.6186874336414,18.0135998536414,21.872055095,18.6640698936414,5.920755705,NA,NA,19.432792445,8.44873358364136,20.748515935,27.0019131336414,21.620737125,3.45194100364136,24.459151845,12.7654893036414,23.7495629336414,9.453990695,24.429585025,5.31465066364136,25.8635905636414,18.117068955,26.3218762736414,22.419041265,27.519317715,6.46775664364136,27.3271481536414,4.072829455,28.6724384636414,26.617529705,29.470727835,14.4803648636414,28.9385398436414,19.240608115,29.574211705,9.61662297364136,29.677695575,16.6387427236414,30.490783125,2.13621751364136,34.053584935,11.1540976136414,35.0884384036414,17.023096615,37.054617165,10.5923280336414,40.203483495,12.0558856236414
1.204847915,6.80777507364136,4.27978242635864,10.991465335,5.506820225,25.7009730536414,6.349474595,21.9312035036414,6.423391645,1.33791337364136,7.886949235,28.6280882336414,8.31568289364136,12.041087445,8.70002201635864,15.751723355,8.700036785,8.75918519364136,11.908036755,27.3123647436414,12.1002358536414,21.458119615,12.9872404536414,1.530082935,13.9038118736414,16.949179565,15.825640405,10.5923280336414,15.722156535,3.80674284364136,17.156147305,27.2680145136414,18.043151905,15.6186874336414,18.013585085,21.8720698636414,18.664055125,5.92077047364136,NA,NA,19.4180238036414,8.463502225,20.7337472936414,27.016681775,21.605953715,3.45194100364136,24.444368435,12.7654893036414,23.749548165,9.45400546364136,24.4148163836414,5.329419305,25.8635905636414,18.131852365,26.321861505,22.4190560336414,27.5045490736414,6.482525285,27.3271481536414,4.087612865,28.672423695,26.6175444736414,29.455944425,14.4803648636414,28.938525075,19.2406228836414,29.559428295,9.61662297364136,29.6629269336414,16.653511365,30.475999715,2.13621751364136,34.0388162936414,11.168866255,35.088423635,17.0231113836414,37.0398485236414,10.607096675,40.188700085,12.0558856236414
