"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
1.07193541210309,3.8941823680441,195.864044800851,0.01478341,0.64,2.4,255,1.01358277270518,3.81562763668313,0.000230982388660756
1.10646531415448,3.99005694156484,NA,NA,NA,NA,NA,NA,NA,NA
1.79149406191725,5.11123992808863,NA,NA,NA,NA,NA,NA,NA,NA
1.42739675260845,4.49417868912399,NA,NA,NA,NA,NA,NA,NA,NA
1.59939192521569,4.75013434048497,NA,NA,NA,NA,NA,NA,NA,NA
1.18951095779189,4.16028374804411,NA,NA,NA,NA,NA,NA,NA,NA
1.37756927909374,4.38815838696423,NA,NA,NA,NA,NA,NA,NA,NA
1.28283016100232,4.26123118588435,NA,NA,NA,NA,NA,NA,NA,NA
1.45875790942769,4.55689938588436,NA,NA,NA,NA,NA,NA,NA,NA
1.2925553825713,4.26989110696423,NA,NA,NA,NA,NA,NA,NA,NA
1.52322949007866,4.65994807292582,NA,NA,NA,NA,NA,NA,NA,NA
1.41264577250386,4.47537303940508,NA,NA,NA,NA,NA,NA,NA,NA
1.4694672574392,4.55182652156485,NA,NA,NA,NA,NA,NA,NA,NA
1.18142507363777,4.08172901668313,NA,NA,NA,NA,NA,NA,NA,NA
1.01358277270518,3.88193539020386,NA,NA,NA,NA,NA,NA,NA,NA
1.18863763426963,4.08890313020386,NA,NA,NA,NA,NA,NA,NA,NA
1.02232517781563,3.81562763668313,NA,NA,NA,NA,NA,NA,NA,NA
1.14558343965769,4.03991521884289,NA,NA,NA,NA,NA,NA,NA,NA
1.35560399171201,4.38247008100265,NA,NA,NA,NA,NA,NA,NA,NA
1.56049060227842,4.73281449832522,NA,NA,NA,NA,NA,NA,NA,NA
1.68462437094936,4.89289557616545,NA,NA,NA,NA,NA,NA,NA,NA
1.24381890846744,4.18416226208252,NA,NA,NA,NA,NA,NA,NA,NA
1.32347987762941,4.3275389394051,NA,NA,NA,NA,NA,NA,NA,NA
1.43570336928041,4.49838118752642,NA,NA,NA,NA,NA,NA,NA,NA
1.19191456245407,4.1041217231624,NA,NA,NA,NA,NA,NA,NA,NA
1.63796476934414,4.80568092372461,NA,NA,NA,NA,NA,NA,NA,NA
2.03506038958044,5.40419143724533,NA,NA,NA,NA,NA,NA,NA,NA
1.63075395535759,4.77821535292582,NA,NA,NA,NA,NA,NA,NA,NA
1.34948592378159,4.35500451020387,NA,NA,NA,NA,NA,NA,NA,NA
1.62474494370212,4.77165668104717,NA,NA,NA,NA,NA,NA,NA,NA
1.15388961966833,4.02469662588436,NA,NA,NA,NA,NA,NA,NA,NA
1.35822745556939,4.38457133020387,NA,NA,NA,NA,NA,NA,NA,NA
1.44772226591399,4.51359978048496,NA,NA,NA,NA,NA,NA,NA,NA
1.0468031261345,3.85954268372461,NA,NA,NA,NA,NA,NA,NA,NA
1.04876875905158,3.8625142988429,NA,NA,NA,NA,NA,NA,NA,NA
2.05932109867206,5.42064091348802,NA,NA,NA,NA,NA,NA,NA,NA
1.11039919995658,3.94106903020387,NA,NA,NA,NA,NA,NA,NA,NA
1.18142594696042,4.09607724372459,NA,NA,NA,NA,NA,NA,NA,NA
1.39275823094343,4.43355924156485,NA,NA,NA,NA,NA,NA,NA,NA
1.54486455200627,4.69966062156484,NA,NA,NA,NA,NA,NA,NA,NA
1.34380495427363,4.35203289508558,NA,NA,NA,NA,NA,NA,NA,NA
1.32282510331838,4.29289925508558,NA,NA,NA,NA,NA,NA,NA,NA
1.13968435759982,4.0318707394051,NA,NA,NA,NA,NA,NA,NA,NA
1.48236209756298,4.59574156860631,NA,NA,NA,NA,NA,NA,NA,NA
1.29725440894337,4.27347816372461,NA,NA,NA,NA,NA,NA,NA,NA
1.35418538681498,4.35351870264472,NA,NA,NA,NA,NA,NA,NA,NA
1.1077757360992,3.96346173668314,NA,NA,NA,NA,NA,NA,NA,NA
1.58584231078088,4.7573084540057,NA,NA,NA,NA,NA,NA,NA,NA
1.33888737869033,4.34844583832522,NA,NA,NA,NA,NA,NA,NA,NA
1.54114965207672,4.6578468237246,NA,NA,NA,NA,NA,NA,NA,NA
