"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","x49","y49","x50","y50","x51","y51","x52","y52","x53","y53","x54","y54","x55","y55"
1.515299525,18.7232035336414,4.102396275,13.5490100336414,4.368497655,19.3145399336414,5.891188885,8.72961837364136,6.142506855,16.0917565536414,6.467741875,12.0558856236414,7.236479195,19.6249915436414,9.128755675,19.1223556036414,9.173105905,16.3578579336414,9.675741845,23.5573786036414,10.296645065,12.7654893036414,10.385345525,9.30617136364136,11.257566715,3.64412533364136,11.597585145,19.7876090536414,12.218488365,6.85212530364136,12.913308635,24.2374154636414,13.046359325,13.6672773136414,13.563778675,10.1044755036414,13.608128905,20.5415629636414,15.175170365,19.0632219636414,15.988257915,15.8700054036414,16.239575885,5.44770135364136,16.269142705,24.9765859636414,17.023096615,8.24176584364136,17.230064355,21.9755537336414,17.407465275,12.5733049736414,18.575354665,17.0970284336414,19.802377695,24.6513509436414,20.009345435,21.5911850736414,20.171962945,7.01474281364136,21.147668005,16.6239593136414,21.147668005,19.4771574436414,21.502469845,11.3758487636414,23.320829275,24.5774338936414,23.439096555,22.3599223936414,23.498230195,14.5394985036414,23.734764755,17.5553141436414,24.281750925,10.2227427836414,25.139188705,20.0537104336414,26.129677175,12.9281068136414,26.144460585,23.7199961136414,26.573179475,15.5595537936414,27.711502045,9.76445707364136,27.948036605,20.6154800136414,28.391538905,17.3335629936414,28.908958255,12.0263188036414,28.997658715,25.5679223636414,29.204626455,7.14779350364136,29.929013545,22.8773417436414,30.313382205,15.0421344436414,30.830801555,17.8361989336414,32.634377575,20.6006966036414,33.964884475,11.8489178836414,34.393603365,15.6630376636414,34.630137925,17.6883648336414
1.50053088364136,18.737972175,4.08762763364136,13.563778675,4.35372901364136,19.329308575,5.87642024364136,8.744387015,6.12773821364136,16.106525195,6.45297323364136,12.070654265,7.22171055364136,19.639760185,9.11398703364136,19.137124245,9.15833726364136,16.372626575,9.66097320364136,23.572147245,10.2818764236414,12.780257945,10.3705768836414,9.320940005,11.2427980736414,3.658893975,11.5828165036414,19.802377695,12.2037197236414,6.866893945,12.8985399936414,24.252184105,13.0315906836414,13.682045955,13.5490100336414,10.119244145,13.5933602636414,20.556331605,15.1604017236414,19.077990605,15.9734892736414,15.884774045,16.2248072436414,5.462469995,16.2543740636414,24.991354605,17.0083279736414,8.256534485,17.2152957136414,21.990322375,17.3926966336414,12.588073615,18.5605860236414,17.111797075,19.7876090536414,24.666119585,19.9945767936414,21.605953715,20.1571943036414,7.029511455,21.1328993636414,16.638727955,21.1328993636414,19.491926085,21.4877012036414,11.390617405,23.3060606336414,24.592202535,23.4243279136414,22.374691035,23.4834615536414,14.554267145,23.7199961136414,17.570082785,24.2669822836414,10.237511425,25.1244200636414,20.068479075,26.1149085336414,12.942875455,26.1296919436414,23.734764755,26.5584108336414,15.574322435,27.6967334036414,9.779225715,27.9332679636414,20.630248655,28.3767702636414,17.348331635,28.8941896136414,12.041087445,28.9828900736414,25.582691005,29.1898578136414,7.162562145,29.9142449036414,22.892110385,30.2986135636414,15.056903085,30.8160329136414,17.850967575,32.6196089336414,20.615465245,33.9501158336414,11.863686525,34.3788347236414,15.677806305,34.6153692836414,17.703133475
1.50053088364136,18.752755585,4.08762763364136,13.578562085,4.35372901364136,19.344091985,5.87642024364136,8.759170425,6.12773821364136,16.121308605,6.45297323364136,12.085437675,7.22171055364136,19.654543595,9.11398703364136,19.151907655,9.15833726364136,16.387409985,9.66097320364136,23.586930655,10.2818764236414,12.795041355,10.3705768836414,9.335723415,11.2427980736414,3.673677385,11.5828165036414,19.817161105,12.2037197236414,6.881677355,12.913308635,24.2669527463586,13.0315906836414,13.696829365,13.5490100336414,10.134027555,13.5933602636414,20.571115015,15.1604017236414,19.092774015,15.9734892736414,15.899557455,16.2248072436414,5.477253405,16.2543740636414,25.006138015,17.0083279736414,8.271317895,17.2152957136414,22.005105785,17.3926966336414,12.602857025,18.5605860236414,17.126580485,19.7876090536414,24.680902995,19.9945767936414,21.620737125,20.1571943036414,7.044294865,21.1328993636414,16.653511365,21.1328993636414,19.506709495,21.4877012036414,11.405400815,23.3060606336414,24.606985945,23.4243279136414,22.389474445,23.498230195,14.5690357863586,23.7199961136414,17.584866195,24.2669822836414,10.252294835,25.139188705,20.0832477163586,26.1149085336414,12.957658865,26.1296919436414,23.749548165,26.5584108336414,15.589105845,27.6967334036414,9.794009125,27.9332679636414,20.645032065,28.3767702636414,17.363115045,28.8941896136414,12.055870855,28.9828900736414,25.597474415,29.1898578136414,7.177345555,29.9142449036414,22.906893795,30.2986135636414,15.071686495,30.8160329136414,17.865750985,32.6196089336414,20.630248655,33.9501158336414,11.878469935,34.3788347236414,15.692589715,34.6153692836414,17.717916885
1.50053088364136,18.767538995,4.08762763364136,13.593345495,4.35372901364136,19.358875395,5.87642024364136,8.773953835,6.12773821364136,16.136092015,6.45297323364136,12.100221085,7.22171055364136,19.669327005,9.11398703364136,19.166691065,9.15833726364136,16.402193395,9.66097320364136,23.601714065,10.2818764236414,12.809824765,10.3705768836414,9.350506825,11.2427980736414,3.688460795,11.5828165036414,19.831944515,12.2037197236414,6.896460765,12.9133234036414,24.266967515,13.0315906836414,13.711612775,13.5490100336414,10.148810965,13.5933602636414,20.585898425,15.1604017236414,19.107557425,15.9734892736414,15.914340865,16.2248072436414,5.492036815,16.2543740636414,25.020921425,17.0083279736414,8.286101305,17.2152957136414,22.019889195,17.3926966336414,12.617640435,18.5605860236414,17.141363895,19.7876090536414,24.695686405,19.9945767936414,21.635520535,20.1571943036414,7.059078275,21.1328993636414,16.668294775,21.1328993636414,19.521492905,21.4877012036414,11.420184225,23.3060606336414,24.621769355,23.4243279136414,22.404257855,23.4982449636414,14.569050555,23.734764755,17.5996348363586,24.2669822836414,10.267078245,25.1392034736414,20.083262485,26.1149085336414,12.972442275,26.1296919436414,23.764331575,26.5584108336414,15.603889255,27.6967334036414,9.808792535,27.9332679636414,20.659815475,28.3767702636414,17.377898455,28.8941896136414,12.070654265,28.9828900736414,25.612257825,29.1898578136414,7.192128965,29.9142449036414,22.921677205,30.2986135636414,15.086469905,30.8160329136414,17.880534395,32.6196089336414,20.645032065,33.9501158336414,11.893253345,34.3788347236414,15.707373125,34.6153692836414,17.732700295
1.50053088364136,18.782322405,4.08762763364136,13.608128905,4.35372901364136,19.373658805,5.87642024364136,8.788737245,6.12773821364136,16.150875425,6.45297323364136,12.115004495,7.22171055364136,19.684110415,9.11398703364136,19.181474475,9.15833726364136,16.416976805,9.66097320364136,23.616497475,10.2818764236414,12.824608175,10.3705768836414,9.365290235,11.2427980736414,3.703244205,11.5828165036414,19.846727925,12.2037197236414,6.911244175,12.9133234036414,24.281750925,13.0315906836414,13.726396185,13.5490100336414,10.163594375,13.5933602636414,20.600681835,15.1604017236414,19.122340835,15.9734892736414,15.929124275,16.2248072436414,5.506820225,16.2543740636414,25.035704835,17.0083279736414,8.300884715,17.2152957136414,22.034672605,17.3926966336414,12.632423845,18.5605860236414,17.156147305,19.7876090536414,24.710469815,19.9945767936414,21.650303945,20.1571943036414,7.073861685,21.1328993636414,16.683078185,21.1328993636414,19.536276315,21.4877012036414,11.434967635,23.3060606336414,24.636552765,23.439096555,22.4190264963586,23.498230195,14.5690653236414,23.7347795236414,17.599649605,24.2669822836414,10.281861655,25.1392034736414,20.098045895,26.1149085336414,12.987225685,26.1296919436414,23.779114985,26.5584108336414,15.618672665,27.6967334036414,9.823575945,27.9332679636414,20.674598885,28.3767702636414,17.392681865,28.8941896136414,12.085437675,28.9828900736414,25.627041235,29.1898578136414,7.206912375,29.9142449036414,22.936460615,30.2986135636414,15.101253315,30.8160329136414,17.895317805,32.6196089336414,20.659815475,33.9501158336414,11.908036755,34.3788347236414,15.722156535,34.6153692836414,17.747483705
1.50053088364136,18.797105815,4.08762763364136,13.622912315,4.368497655,19.3884274463586,5.87642024364136,8.803520655,6.12773821364136,16.165658835,6.45297323364136,12.129787905,7.22171055364136,19.698893825,9.11398703364136,19.196257885,9.15833726364136,16.431760215,9.66097320364136,23.631280885,10.2818764236414,12.839391585,10.3705768836414,9.380073645,11.2427980736414,3.718027615,11.5828165036414,19.861511335,12.2037197236414,6.926027585,12.9133234036414,24.296534335,13.0315906836414,13.741179595,13.5490100336414,10.178377785,13.5933602636414,20.615465245,15.1604017236414,19.137124245,15.9734892736414,15.943907685,16.2248072436414,5.521603635,16.2543740636414,25.050488245,17.0083279736414,8.315668125,17.2152957136414,22.049456015,17.3926966336414,12.647207255,18.5605860236414,17.170930715,19.7876090536414,24.725253225,19.9945767936414,21.665087355,20.1571943036414,7.088645095,21.1328993636414,16.697861595,21.1328993636414,19.551059725,21.4877012036414,11.449751045,23.3060606336414,24.651336175,23.4391113236414,22.419041265,23.4834615536414,14.583833965,23.7347795236414,17.614433015,24.2669822836414,10.296645065,25.1392034736414,20.112829305,26.1149085336414,13.002009095,26.1296919436414,23.793898395,26.5584108336414,15.633456075,27.6967334036414,9.838359355,27.9332679636414,20.689382295,28.3767702636414,17.407465275,28.8941896136414,12.100221085,28.9828900736414,25.641824645,29.1898578136414,7.221695785,29.9142449036414,22.951244025,30.2986135636414,15.116036725,30.8160329136414,17.910101215,32.6196089336414,20.674598885,33.9501158336414,11.922820165,34.3788347236414,15.736939945,34.6153692836414,17.762267115
1.50053088364136,18.811889225,4.08762763364136,13.637695725,4.36851242364136,19.388442215,5.87642024364136,8.818304065,6.12773821364136,16.180442245,6.45297323364136,12.144571315,7.236479195,19.7136624663586,9.11398703364136,19.211041295,9.15833726364136,16.446543625,9.66097320364136,23.646064295,10.2818764236414,12.854174995,10.3705768836414,9.394857055,11.2427980736414,3.732811025,11.5828165036414,19.876294745,12.2037197236414,6.940810995,12.9133234036414,24.311317745,13.0315906836414,13.755963005,13.563778675,10.1931464263586,13.5933602636414,20.630248655,15.1604017236414,19.151907655,15.9734892736414,15.958691095,16.2248072436414,5.536387045,16.2543740636414,25.065271655,17.0083279736414,8.330451535,17.2152957136414,22.064239425,17.3926966336414,12.661990665,18.5605860236414,17.185714125,19.7876090536414,24.740036635,19.9945767936414,21.679870765,20.1571943036414,7.103428505,21.1328993636414,16.712645005,21.147668005,19.5658283663586,21.4877012036414,11.464534455,23.3060606336414,24.666119585,23.4391113236414,22.433824675,23.4834615536414,14.598617375,23.7347795236414,17.629216425,24.2669822836414,10.311428475,25.1392034736414,20.127612715,26.1149085336414,13.016792505,26.1296919436414,23.808681805,26.5584108336414,15.648239485,27.711502045,9.85312799635864,27.9332679636414,20.704165705,28.3767702636414,17.422248685,28.8941896136414,12.115004495,28.9828900736414,25.656608055,29.1898578136414,7.236479195,29.9142449036414,22.966027435,30.2986135636414,15.130820135,30.8160329136414,17.924884625,32.6196089336414,20.689382295,33.9501158336414,11.937603575,34.3788347236414,15.751723355,34.6153692836414,17.777050525
1.515299525,18.8266578663586,4.08762763364136,13.652479135,4.36851242364136,19.403225625,5.87642024364136,8.833087475,6.12773821364136,16.195225655,6.45297323364136,12.159354725,7.23649396364136,19.713677235,9.11398703364136,19.225824705,9.15833726364136,16.461327035,9.66097320364136,23.660847705,10.2818764236414,12.868958405,10.3705768836414,9.409640465,11.2427980736414,3.747594435,11.5828165036414,19.891078155,12.2037197236414,6.955594405,12.928092045,24.3260863863586,13.0315906836414,13.770746415,13.5637934436414,10.193161195,13.5933602636414,20.645032065,15.1604017236414,19.166691065,15.988257915,15.9734597363586,16.2248072436414,5.551170455,16.2543740636414,25.080055065,17.0083279736414,8.345234945,17.2152957136414,22.079022835,17.3926966336414,12.676774075,18.5605860236414,17.200497535,19.7876090536414,24.754820045,19.9945767936414,21.694654175,20.1571943036414,7.118211915,21.1328993636414,16.727428415,21.1476827736414,19.565843135,21.502469845,11.4793030963586,23.3060606336414,24.680902995,23.4391113236414,22.448608085,23.4834615536414,14.613400785,23.7347795236414,17.643999835,24.2669822836414,10.326211885,25.1392034736414,20.142396125,26.1149085336414,13.031575915,26.1296919436414,23.823465215,26.5584108336414,15.663022895,27.7115168136414,9.853142765,27.9332679636414,20.718949115,28.3767702636414,17.437032095,28.8941896136414,12.129787905,28.9828900736414,25.671391465,29.1898578136414,7.251262605,29.9142449036414,22.980810845,30.2986135636414,15.145603545,30.8160329136414,17.939668035,32.6196089336414,20.704165705,33.9501158336414,11.952386985,34.3788347236414,15.766506765,34.6153692836414,17.791833935
1.51531429364136,18.826672635,4.08762763364136,13.667262545,4.36851242364136,19.418009035,5.87642024364136,8.847870885,6.12773821364136,16.210009065,6.45297323364136,12.174138135,7.23649396364136,19.728460645,9.11398703364136,19.240608115,9.15833726364136,16.476110445,9.66097320364136,23.675631115,10.2818764236414,12.883741815,10.3705768836414,9.424423875,11.2427980736414,3.762377845,11.5828165036414,19.905861565,12.2037197236414,6.970377815,12.9281068136414,24.326101155,13.0315906836414,13.785529825,13.5637934436414,10.207944605,13.5933602636414,20.659815475,15.1604017236414,19.181474475,15.9882726836414,15.973474505,16.2248072436414,5.565953865,16.2543740636414,25.094838475,17.0083279736414,8.360018355,17.2152957136414,22.093806245,17.3926966336414,12.691557485,18.5605860236414,17.215280945,19.7876090536414,24.769603455,19.9945767936414,21.709437585,20.1571943036414,7.132995325,21.1328993636414,16.742211825,21.1476827736414,19.580626545,21.5024846136414,11.479317865,23.3060606336414,24.695686405,23.4391113236414,22.463391495,23.4834615536414,14.628184195,23.7347795236414,17.658783245,24.2669822836414,10.340995295,25.1392034736414,20.157179535,26.1149085336414,13.046359325,26.1296919436414,23.838248625,26.5584108336414,15.677806305,27.7115168136414,9.867926175,27.9332679636414,20.733732525,28.3767702636414,17.451815505,28.8941896136414,12.144571315,28.9828900736414,25.686174875,29.1898578136414,7.266046015,29.9142449036414,22.995594255,30.2986135636414,15.160386955,30.8160329136414,17.954451445,32.6196089336414,20.718949115,33.9501158336414,11.967170395,34.3788347236414,15.781290175,34.6153692836414,17.806617345
1.51531429364136,18.841456045,4.08762763364136,13.682045955,4.36851242364136,19.432792445,5.87642024364136,8.862654295,6.12773821364136,16.224792475,6.45297323364136,12.188921545,7.236479195,19.7284754136414,9.128755675,19.2553767563586,9.15833726364136,16.490893855,9.66097320364136,23.690414525,10.2818764236414,12.898525225,10.3705768836414,9.439207285,11.2427980736414,3.777161255,11.5828165036414,19.920644975,12.2037197236414,6.985161225,12.9281068136414,24.340884565,13.0315906836414,13.800313235,13.5637934436414,10.222728015,13.5933602636414,20.674598885,15.1604017236414,19.196257885,15.988257915,15.9734892736414,16.2248072436414,5.580737275,16.2543740636414,25.109621885,17.0083279736414,8.374801765,17.2152957136414,22.108589655,17.3926966336414,12.706340895,18.5605860236414,17.230064355,19.7876090536414,24.784386865,19.9945767936414,21.724220995,20.1571943036414,7.147778735,21.147668005,16.7569804663586,21.1476827736414,19.595409955,21.502469845,11.4793326336414,23.3060606336414,24.710469815,23.4391113236414,22.478174905,23.4834615536414,14.642967605,23.7347795236414,17.673566655,24.2669822836414,10.355778705,25.1392034736414,20.171962945,26.1149085336414,13.061142735,26.1296919436414,23.853032035,26.5584108336414,15.692589715,27.7115168136414,9.882709585,27.9332679636414,20.748515935,28.3767702636414,17.466598915,28.8941896136414,12.159354725,28.9828900736414,25.700958285,29.1898578136414,7.280829425,29.9142449036414,23.010377665,30.2986135636414,15.175170365,30.8160329136414,17.969234855,32.6196089336414,20.733732525,33.9501158336414,11.981953805,34.3788347236414,15.796073585,34.6153692836414,17.821400755
