"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35"
3.289308725,12.7211390736414,5.89117411635864,24.799170275,6.512092105,13.5490100336414,6.955594405,22.0790376036414,8.537419275,16.4169915736414,10.4740312163586,6.896460765,13.1202616063586,4.782433135,13.7707316463586,25.109621885,14.923852395,12.7654893036414,17.3335629936414,21.665087355,17.9692200863586,10.222728015,18.043151905,25.6861896436414,20.3641325063586,14.997769445,21.546820075,8.50786722364136,22.522525135,28.6872218736414,22.404257855,23.7199961136414,22.685142645,18.3240514636414,24.902654145,8.99571975364136,26.203594225,11.4497658136414,26.514045835,25.7601066936414,26.085326945,18.3388348736414,27.962820015,14.9830008036414,29.293326915,7.93131423364136,30.135981285,23.6017288336414,30.446432895,18.9301712736414,33.565732405,20.5415629636414,34.038801525,27.5488993036414,34.3640217763586,16.490893855,35.738893675,21.1328993636414,37.719870615,18.5310192036414,38.059889045,24.7104845836414,41.9331276963586,15.367354695,42.7905654763586,12.055870855,44.0175885063586,17.969234855,44.638506495,13.1646413736414
3.274525315,12.7211390736414,5.89117411635864,24.784386865,6.51207733635864,13.548995265,6.940810995,22.0790376036414,8.53740450635864,16.416976805,10.459262575,6.88169212364136,13.105492965,4.76766449364136,13.755963005,25.0948532436414,14.9090837536414,12.780257945,17.333548225,21.6651021236414,17.954451445,10.2079593736414,18.028368495,25.6861896436414,20.349363865,14.9830008036414,21.532036665,8.50786722364136,22.5225103663586,28.687207105,22.389474445,23.7199961136414,22.6851278763586,18.324036695,24.9026393763586,8.995704985,26.2035794563586,11.449751045,26.5140310663586,25.760091925,26.070543535,18.3388348736414,27.9628052463586,14.982986035,29.2933121463586,7.931299465,30.1359665163586,23.601714065,30.431649485,18.9301712736414,33.550948995,20.5415629636414,34.0387867563586,27.548884535,34.349253135,16.4761252136414,35.724110265,21.1328993636414,37.705087205,18.5310192036414,38.0598742763586,24.710469815,41.918359055,15.3525860536414,42.775796835,12.0411022136414,44.002819865,17.9544662136414,44.6384917263586,13.164626605
3.27451054635864,12.721124305,5.89117411635864,24.769603455,6.497308695,13.5342266236414,6.926027585,22.0790376036414,8.522635865,16.4022081636414,10.4592478063586,6.881677355,13.090709555,4.76766449364136,13.7559482363586,25.094838475,14.909068985,12.7802727136414,17.318764815,21.6651021236414,17.939668035,10.2079593736414,18.0283537263586,25.686174875,20.3493490963586,14.982986035,21.517253255,8.50786722364136,22.507741725,28.6724384636414,22.3894596763586,23.719981345,22.670359235,18.3092680536414,24.887870735,8.98093634364136,26.188810815,11.4349824036414,26.499262425,25.7453232836414,26.055760125,18.3388348736414,27.948036605,14.9682173936414,29.2933121463586,7.916516055,30.121197875,23.5869454236414,30.416866075,18.9301712736414,33.536165585,20.5415629636414,34.024018115,27.5341158936414,34.3492383663586,16.476110445,35.7240954963586,21.132884595,37.690303795,18.5310192036414,38.045105635,24.6957011736414,41.9183442863586,15.352571285,42.761013425,12.0411022136414,43.988036455,17.9544662136414,44.623723085,13.1498579636414
3.259741905,12.7063556636414,5.89117411635864,24.754820045,6.49729392635864,13.534211855,6.92601281635864,22.079022835,8.507852455,16.4022081636414,10.444479165,6.86690871364136,13.0906947863586,4.767649725,13.741179595,25.0800698336414,14.894285575,12.7802727136414,17.303981405,21.6651021236414,17.9396532663586,10.207944605,18.013585085,25.6714062336414,20.334580455,14.9682173936414,21.502469845,8.50786722364136,22.492958315,28.6724384636414,22.374691035,23.7052127036414,22.655575825,18.3092680536414,24.8878559663586,8.980921575,26.174027405,11.4349824036414,26.484479015,25.7453232836414,26.040976715,18.3388348736414,27.933253195,14.9682173936414,29.278543505,7.90174741364136,30.106414465,23.5869454236414,30.4168513063586,18.930156505,33.521382175,20.5415629636414,34.009234705,27.5341158936414,34.334469725,16.4613418036414,35.709326855,21.1181159536414,37.675520385,18.5310192036414,38.030322225,24.6957011736414,41.903575645,15.3378026436414,42.7609986563586,12.041087445,43.9880216863586,17.954451445,44.6237083163586,13.149843195
3.244958495,12.7063556636414,5.876405475,24.7400514036414,6.482525285,13.5194432136414,6.911244175,22.0642541936414,8.493069045,16.4022081636414,10.429695755,6.86690871364136,13.075926145,4.75288108364136,13.7411648263586,25.080055065,14.879502165,12.7802727136414,17.2892127636414,21.679870765,17.924884625,10.1931759636414,17.998801675,25.6714062336414,20.3345656863586,14.968202625,21.487686435,8.50786722364136,22.4929435463586,28.672423695,22.359907625,23.7052127036414,22.640792415,18.3092680536414,24.873087325,8.96615293364136,26.159243995,11.4349824036414,26.4844642463586,25.745308515,26.0262080736414,18.353603515,27.9332384263586,14.968202625,29.2785287363586,7.901732645,30.1063996963586,23.586930655,30.402082665,18.9153878636414,33.506598765,20.5415629636414,34.0092199363586,27.534101125,34.319686315,16.4613418036414,35.7093120863586,21.118101185,37.660736975,18.5310192036414,38.015538815,24.6957011736414,41.9035608763586,15.337787875,42.746230015,12.0263188036414,43.973253045,17.9396828036414,44.608939675,13.1350745536414
3.230175085,12.7063556636414,5.87639070635864,24.740036635,6.48251051635864,13.519428445,6.896460765,22.0642541936414,8.478285635,16.4022081636414,10.4296809863586,6.866893945,13.061142735,4.75288108364136,13.726396185,25.0652864236414,14.8647335236414,12.795041355,17.289197995,21.6798855336414,17.910101215,10.1931759636414,17.9987869063586,25.671391465,20.3345656863586,14.953419215,21.472903025,8.50786722364136,22.478174905,28.6576550536414,22.3598928563586,23.705197935,22.626009005,18.3092680536414,24.8730725563586,8.966138165,26.144460585,11.4349824036414,26.469695605,25.7305398736414,26.026193305,18.3536182836414,27.918469785,14.9534339836414,29.263760095,7.88696400364136,30.091631055,23.5721620136414,30.387299255,18.9153878636414,33.491815355,20.5415629636414,33.994451295,27.5193324836414,34.3196715463586,16.461327035,35.694543445,21.1033325436414,37.645953565,18.5310192036414,38.000755405,24.6957011736414,41.888792235,15.3230192336414,42.731446605,12.0263188036414,43.958469635,17.9396828036414,44.594156265,13.1350745536414
3.23016031635864,12.706340895,5.861622065,24.7252679936414,6.467741875,13.5046598036414,6.881677355,22.0642541936414,8.47827086635864,16.402193395,10.414912345,6.85212530364136,13.0611279663586,4.752866315,13.7263814163586,25.065271655,14.864718755,12.7950561236414,17.274414585,21.6798855336414,17.895317805,10.1931759636414,17.984018265,25.6566228236414,20.319797045,14.9386505736414,21.458119615,8.50786722364136,22.463391495,28.6576550536414,22.345124215,23.6904292936414,22.6112403636414,18.324036695,24.858303915,8.95136952364136,26.129677175,11.4349824036414,26.454912195,25.7305398736414,26.011409895,18.3536182836414,27.9184550163586,14.953419215,29.2637453263586,7.886949235,30.076847645,23.5721620136414,30.372515845,18.9153878636414,33.477031945,20.5415629636414,33.979667885,27.5193324836414,34.304902905,16.4465583936414,35.679760035,21.1033325436414,37.631170155,18.5310192036414,37.985971995,24.6957011736414,41.8887774663586,15.323004465,42.7314318363586,12.026304035,43.9584548663586,17.939668035,44.5941414963586,13.135059785
3.215391675,12.6915722536414,5.86160729635864,24.725253225,6.46772710635864,13.504645035,6.866893945,22.0642541936414,8.463502225,16.3874247536414,10.400128935,6.85212530364136,13.046359325,4.73809767364136,13.711612775,25.0505030136414,14.849935345,12.7950561236414,17.2596459436414,21.694654175,17.8953030363586,10.193161195,17.969234855,25.6566228236414,20.3197822763586,14.938635805,21.443336205,8.50786722364136,22.4633767263586,28.657640285,22.330340805,23.6904292936414,22.611225595,18.3240514636414,24.843520505,8.95136952364136,26.1296624063586,11.434967635,26.4548974263586,25.730525105,25.996626485,18.3536182836414,27.903686375,14.9386505736414,29.248976685,7.87218059364136,30.062064235,23.5721620136414,30.357732435,18.9153878636414,33.462248535,20.5415629636414,33.9796531163586,27.519317715,34.290119495,16.4465583936414,35.6797452663586,21.103317775,37.616386745,18.5310192036414,37.971188585,24.6957011736414,41.874008825,15.3082358236414,42.716663195,12.0115353936414,43.943686225,17.9248993936414,44.579372855,13.1202911436414
