"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41"
4.575465395,17.9101159836414,6.053806395,7.47302852364136,6.423391645,3.34845713364136,6.822543715,26.3218762736414,7.295612835,14.8203832936414,8.049566745,22.2416551136414,8.064350155,17.5257473236414,8.862654295,8.40438335364136,10.754930775,17.8214155236414,11.449751045,23.8678302136414,11.582801735,9.72010684364136,11.922820165,27.9924016036414,14.495133505,25.4496550836414,14.923852395,20.4085122736414,14.982986035,4.84158154364136,15.914340865,11.0949639736414,16.904829335,8.65570132364136,17.126580485,20.7041804736414,17.703133475,16.1952404236414,17.791833935,24.0008809036414,18.590138075,27.7558670436414,18.797105815,5.61031886364136,20.068479075,21.8720698636414,20.319797045,8.24176584364136,20.497197965,25.3018209836414,21.472903025,15.9439224536414,22.596442185,13.4750929836414,23.335612685,28.1254522936414,24.222617285,19.3293233436414,24.296534335,23.7495629336414,25.168755525,8.65570132364136,25.316589625,14.1403464336414,25.730525105,11.2871483036414,26.440128785,27.7410836336414,27.962820015,11.0210469236414,28.036737065,18.4866689736414,28.923741665,14.9977842136414,28.982875305,2.78668755364136,30.017714005,24.3704661536414,32.885695545,22.0938210136414,41.888792235,1.50053088364136
4.56069675364136,17.924884625,6.03903775364136,7.487797165,6.40862300364136,3.363225775,6.80777507364136,26.336644915,7.28084419364136,14.835151935,8.03479810364136,22.256423755,8.04958151364136,17.540515965,8.84788565364136,8.419151995,10.7401621336414,17.836184165,11.4349824036414,23.882598855,11.5680330936414,9.734875485,11.9080515236414,28.007170245,14.4803648636414,25.464423725,14.9090837536414,20.423280915,14.9682173936414,4.856350185,15.8995722236414,11.109732615,16.8900606936414,8.670469965,17.1118118436414,20.718949115,17.6883648336414,16.210009065,17.7770652936414,24.015649545,18.5753694336414,27.770635685,18.7823371736414,5.625087505,20.0537104336414,21.886838505,20.3050284036414,8.256534485,20.4824293236414,25.316589625,21.4581343836414,15.958691095,22.5816735436414,13.489861625,23.3208440436414,28.140220935,24.2078486436414,19.344091985,24.2817656936414,23.764331575,25.1539868836414,8.670469965,25.3018209836414,14.155115075,25.7157564636414,11.301916945,26.4253601436414,27.755852275,27.9480513736414,11.035815565,28.0219684236414,18.501437615,28.9089730236414,15.012552855,28.9681066636414,2.801456195,30.0029453636414,24.385234795,32.8709269036414,22.108589655,41.8740235936414,1.515299525
4.56069675364136,17.939668035,6.03903775364136,7.502580575,6.40862300364136,3.378009185,6.80777507364136,26.351428325,7.28084419364136,14.849935345,8.03479810364136,22.271207165,8.04958151364136,17.555299375,8.84788565364136,8.433935405,10.7401621336414,17.850967575,11.4349824036414,23.897382265,11.5680330936414,9.749658895,11.9080515236414,28.021953655,14.4803648636414,25.479207135,14.9090837536414,20.438064325,14.9682173936414,4.871133595,15.8995722236414,11.124516025,16.8900606936414,8.685253375,17.1118118436414,20.733732525,17.6883648336414,16.224792475,17.7770652936414,24.030432955,18.5753694336414,27.785419095,18.797105815,5.63985614635864,20.0537104336414,21.901621915,20.3050284036414,8.271317895,20.4824293236414,25.331373035,21.4581343836414,15.973474505,22.596442185,13.5046302663586,23.3208440436414,28.155004345,24.2078486436414,19.358875395,24.2817656936414,23.779114985,25.1539868836414,8.685253375,25.3018209836414,14.169898485,25.7157564636414,11.316700355,26.4253601436414,27.770635685,27.9480513736414,11.050598975,28.0219684236414,18.516221025,28.923741665,15.0273214963586,28.9681066636414,2.816239605,30.017714005,24.4000034363586,32.8709269036414,22.123373065,41.8740235936414,1.530082935
4.56069675364136,17.954451445,6.03903775364136,7.517363985,6.40862300364136,3.392792595,6.80777507364136,26.366211735,7.28084419364136,14.864718755,8.03479810364136,22.285990575,8.04958151364136,17.570082785,8.84788565364136,8.448718815,10.7401621336414,17.865750985,11.4349824036414,23.912165675,11.5680330936414,9.764442305,11.9080515236414,28.036737065,14.4803648636414,25.493990545,14.9090837536414,20.452847735,14.9682173936414,4.885917005,15.8995722236414,11.139299435,16.8900606936414,8.700036785,17.1118118436414,20.748515935,17.6883648336414,16.239575885,17.7770652936414,24.045216365,18.5753694336414,27.800202505,18.7971205836414,5.639870915,20.0537104336414,21.916405325,20.3050284036414,8.286101305,20.4824293236414,25.346156445,21.4581343836414,15.988257915,22.5964569536414,13.504645035,23.3208440436414,28.169787755,24.2078486436414,19.373658805,24.2817656936414,23.793898395,25.1539868836414,8.700036785,25.3018209836414,14.184681895,25.7157564636414,11.331483765,26.4253601436414,27.785419095,27.9480513736414,11.065382385,28.036737065,18.5309896663586,28.9237564336414,15.027336265,28.9681066636414,2.831023015,30.0177287736414,24.400018205,32.8709269036414,22.138156475,41.8740235936414,1.544866345
4.56069675364136,17.969234855,6.03903775364136,7.532147395,6.40862300364136,3.407576005,6.80777507364136,26.380995145,7.28084419364136,14.879502165,8.03479810364136,22.300773985,8.04958151364136,17.584866195,8.84788565364136,8.463502225,10.7401621336414,17.880534395,11.449751045,23.9269343163586,11.5680330936414,9.779225715,11.9080515236414,28.051520475,14.4803648636414,25.508773955,14.9090837536414,20.467631145,14.9682173936414,4.900700415,15.8995722236414,11.154082845,16.8900606936414,8.714820195,17.1118118436414,20.763299345,17.703133475,16.2543445263586,17.7770652936414,24.059999775,18.5753694336414,27.814985915,18.797105815,5.63988568364136,20.0537104336414,21.931188735,20.3050284036414,8.300884715,20.4824293236414,25.360939855,21.4581343836414,16.003041325,22.5964569536414,13.519428445,23.3208440436414,28.184571165,24.2078486436414,19.388442215,24.2817656936414,23.808681805,25.1539868836414,8.714820195,25.3018209836414,14.199465305,25.7157564636414,11.346267175,26.4253601436414,27.800202505,27.9480513736414,11.080165795,28.0367518336414,18.531004435,28.923741665,15.0273510336414,28.9681066636414,2.845806425,30.0177287736414,24.414801615,32.8709269036414,22.152939885,41.8740235936414,1.559649755
4.56069675364136,17.984018265,6.03903775364136,7.546930805,6.40862300364136,3.422359415,6.80777507364136,26.395778555,7.28084419364136,14.894285575,8.03479810364136,22.315557395,8.04958151364136,17.599649605,8.84788565364136,8.478285635,10.7401621336414,17.895317805,11.4497658136414,23.926949085,11.5680330936414,9.794009125,11.9080515236414,28.066303885,14.4803648636414,25.523557365,14.9090837536414,20.482414555,14.9682173936414,4.915483825,15.8995722236414,11.168866255,16.8900606936414,8.729603605,17.1118118436414,20.778082755,17.7031482436414,16.254359295,17.7770652936414,24.074783185,18.5753694336414,27.829769325,18.7823371736414,5.654654325,20.0537104336414,21.945972145,20.3050284036414,8.315668125,20.4824293236414,25.375723265,21.4581343836414,16.017824735,22.5964569536414,13.534211855,23.3208440436414,28.199354575,24.2078486436414,19.403225625,24.2817656936414,23.823465215,25.1539868836414,8.729603605,25.3018209836414,14.214248715,25.7157564636414,11.361050585,26.4253601436414,27.814985915,27.9480513736414,11.094949205,28.0367518336414,18.545787845,28.9089730236414,15.042119675,28.9681066636414,2.860589835,30.0177287736414,24.429585025,32.8709269036414,22.167723295,41.8740235936414,1.574433165
4.575465395,17.9987869063586,6.03903775364136,7.561714215,6.40862300364136,3.437142825,6.80777507364136,26.410561965,7.28084419364136,14.909068985,8.03479810364136,22.330340805,8.04958151364136,17.614433015,8.84788565364136,8.493069045,10.7401621336414,17.910101215,11.4497658136414,23.941732495,11.5680330936414,9.808792535,11.9080515236414,28.081087295,14.4803648636414,25.538340775,14.9090837536414,20.497197965,14.9682173936414,4.930267235,15.8995722236414,11.183649665,16.8900606936414,8.744387015,17.1118118436414,20.792866165,17.7031482436414,16.269142705,17.7770652936414,24.089566595,18.5753694336414,27.844552735,18.7823371736414,5.669437735,20.0537104336414,21.960755555,20.3050284036414,8.330451535,20.4824293236414,25.390506675,21.4581343836414,16.032608145,22.5964569536414,13.548995265,23.3208440436414,28.214137985,24.2078486436414,19.418009035,24.2817656936414,23.838248625,25.1539868836414,8.744387015,25.3018209836414,14.229032125,25.7157564636414,11.375833995,26.4253601436414,27.829769325,27.9480513736414,11.109732615,28.0367518336414,18.560571255,28.923741665,15.0568883163586,28.9681066636414,2.875373245,30.0177287736414,24.444368435,32.8709269036414,22.182506705,41.8740235936414,1.589216575
4.57548016364136,17.998801675,6.03903775364136,7.576497625,6.423391645,3.45191146635864,6.80777507364136,26.425345375,7.28084419364136,14.923852395,8.03479810364136,22.345124215,8.04958151364136,17.629216425,8.862654295,8.50783768635864,10.7401621336414,17.924884625,11.4497658136414,23.956515905,11.5680330936414,9.823575945,11.9080515236414,28.095870705,14.4803648636414,25.553124185,14.9090837536414,20.511981375,14.9682173936414,4.945050645,15.914340865,11.1984183063586,16.8900606936414,8.759170425,17.1118118436414,20.807649575,17.7031482436414,16.283926115,17.7770652936414,24.104350005,18.5753694336414,27.859336145,18.7823371736414,5.684221145,20.0537104336414,21.975538965,20.3050284036414,8.345234945,20.4824293236414,25.405290085,21.4581343836414,16.047391555,22.5964569536414,13.563778675,23.3208440436414,28.228921395,24.2078486436414,19.432792445,24.2817656936414,23.853032035,25.1539868836414,8.759170425,25.3018209836414,14.243815535,25.7157564636414,11.390617405,26.4253601436414,27.844552735,27.9480513736414,11.124516025,28.0367518336414,18.575354665,28.9237564336414,15.056903085,28.9681066636414,2.890156655,30.0177287736414,24.459151845,32.8709269036414,22.197290115,41.8740235936414,1.603999985
4.57548016364136,18.013585085,6.053806395,7.59126626635864,6.42340641364136,3.451926235,6.80777507364136,26.440128785,7.28084419364136,14.938635805,8.03479810364136,22.359907625,8.04958151364136,17.643999835,8.86266906364136,8.507852455,10.7401621336414,17.939668035,11.4497658136414,23.971299315,11.5680330936414,9.838359355,11.9080515236414,28.110654115,14.4803648636414,25.567907595,14.9090837536414,20.526764785,14.9682173936414,4.959834055,15.9143556336414,11.198433075,16.8900606936414,8.773953835,17.1118118436414,20.822432985,17.7031482436414,16.298709525,17.7770652936414,24.119133415,18.5753694336414,27.874119555,18.797105815,5.69898978635864,20.0537104336414,21.990322375,20.3050284036414,8.360018355,20.4824293236414,25.420073495,21.4581343836414,16.062174965,22.5964569536414,13.578562085,23.3208440436414,28.243704805,24.2078486436414,19.447575855,24.296534335,23.8678006763586,25.168755525,8.77393906635864,25.3018209836414,14.258598945,25.7157564636414,11.405400815,26.4253601436414,27.859336145,27.9480513736414,11.139299435,28.0367518336414,18.590138075,28.9237564336414,15.071686495,28.9681066636414,2.904940065,30.0177287736414,24.473935255,32.8709269036414,22.212073525,41.8740235936414,1.618783395
4.57548016364136,18.028368495,6.05382116364136,7.591281035,6.42340641364136,3.466709645,6.80777507364136,26.454912195,7.28084419364136,14.953419215,8.03479810364136,22.374691035,8.04958151364136,17.658783245,8.86266906364136,8.522635865,10.754930775,17.9544366763586,11.4497658136414,23.986082725,11.582801735,9.85312799635864,11.9080515236414,28.125437525,14.4803648636414,25.582691005,14.9090837536414,20.541548195,14.9682173936414,4.974617465,15.9143556336414,11.213216485,16.8900606936414,8.788737245,17.1118118436414,20.837216395,17.7031482436414,16.313492935,17.7770652936414,24.133916825,18.5753694336414,27.888902965,18.7971205836414,5.699004555,20.0537104336414,22.005105785,20.3050284036414,8.374801765,20.4824293236414,25.434856905,21.4581343836414,16.076958375,22.5964569536414,13.593345495,23.3208440436414,28.258488215,24.2078486436414,19.462359265,24.2965491036414,23.867815445,25.1687702936414,8.773953835,25.3018209836414,14.273382355,25.7157564636414,11.420184225,26.440128785,27.8741047863586,27.9480513736414,11.154082845,28.0367518336414,18.604921485,28.9237564336414,15.086469905,28.9681066636414,2.919723475,30.0177287736414,24.488718665,32.8709269036414,22.226856935,41.8740235936414,1.633566805
