"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","x49","y49","x50","y50"
5.787705015,19.1519224236414,7.399096705,16.0769731436414,8.19738607635864,21.812921455,8.138267205,10.2523096036414,9.527907745,24.6957011736414,9.276589775,14.8647335236414,10.621880085,19.0632219636414,11.183649665,12.7211390736414,11.3906026363586,22.330340805,11.7010542463586,17.052663435,12.026304035,9.33573818364136,12.8985104563586,25.257455985,13.3124459363586,4.915483825,13.135059785,20.2902449936414,13.7559482363586,22.803409925,13.859446875,13.0463740936414,13.726396185,18.5753694336414,13.918580515,15.1751851336414,15.071686495,8.50786722364136,15.352571285,25.4053048536414,15.5151740263586,11.361050585,15.899557455,5.80250319364136,16.9195979763586,21.945972145,17.407465275,14.2290468936414,17.3778836863586,12.070654265,17.7918191663586,17.717916885,18.8414412763586,5.551170455,18.9153583263586,9.158322495,18.8414412763586,15.648239485,19.1666762963586,20.378930685,18.811889225,23.9713140836414,20.940700265,11.1836644336414,21.2954873363586,7.798248775,21.073750955,18.0283832636414,21.251151875,20.7337472936414,22.4190264963586,14.938635805,21.975538965,23.4686781436414,23.6164827063586,10.710580545,24.193050465,16.4909086236414,24.606985945,7.14779350364136,24.651336175,26.2183924036414,24.695686405,19.0040883236414,24.976571195,22.4042726236414,27.046248595,15.2638855936414,27.460184075,19.2110560636414,27.608018175,10.3557934736414,27.6227868163586,22.951244025,29.3228789663586,13.075926145,29.618561935,19.5510744936414,30.8455701963586,16.712645005
5.78769024635864,19.151907655,7.39908193635864,16.076958375,8.182617435,21.7981528136414,8.13825243635864,10.252294835,9.52789297635864,24.695686405,9.27657500635864,14.864718755,10.607096675,19.0632219636414,11.1836348963586,12.721124305,11.375833995,22.3155721636414,11.686285605,17.0378947936414,12.0262892663586,9.335723415,12.883741815,25.2426873436414,13.3124459363586,4.900700415,13.120276375,20.2902449936414,13.741179595,22.7886412836414,13.8594321063586,13.046359325,13.7116275436414,18.590138075,13.903797105,15.1751851336414,15.056903085,8.50786722364136,15.3525565163586,25.405290085,15.500405385,11.3462819436414,15.8995426863586,5.802488425,16.904829335,21.9312035036414,17.4074505063586,14.229032125,17.363115045,12.0558856236414,17.7918191663586,17.703133475,18.826672635,5.53640181364136,18.9153583263586,9.143539085,18.826672635,15.6334708436414,19.1666762963586,20.364147275,18.8118744563586,23.971299315,20.9406854963586,11.183649665,21.2954873363586,7.783465365,21.058967545,18.0283832636414,21.236368465,20.7337472936414,22.4190264963586,14.923852395,21.960755555,23.4686781436414,23.601714065,10.6958119036414,24.1930356963586,16.490893855,24.6069711763586,7.147778735,24.6513214063586,26.218377635,24.6956716363586,19.004073555,24.9765564263586,22.404257855,27.0462338263586,15.263870825,27.445400665,19.2110560636414,27.6080034063586,10.355778705,27.608018175,22.9364753836414,29.3228789663586,13.061142735,29.6185471663586,19.551059725,30.830801555,16.6978763636414
5.772921605,19.1371390136414,7.384313295,16.0621897336414,8.18260266635864,21.798138045,8.123483795,10.2375261936414,9.52789297635864,24.680902995,9.261806365,14.8499501136414,10.6070819063586,19.063207195,11.168866255,12.7063556636414,11.3758192263586,22.315557395,11.671502195,17.0378947936414,12.011520625,9.32095477364136,12.868958405,25.2426873436414,13.297677295,4.88593177364136,13.1202616063586,20.290230225,13.726396185,22.7886412836414,13.844663465,13.0315906836414,13.711612775,18.5901528436414,13.9037823363586,15.175170365,15.042119675,8.50786722364136,15.3525565163586,25.390506675,15.5003906163586,11.346267175,15.884774045,5.78771978364136,16.9048145663586,21.931188735,17.392681865,14.2142634836414,17.3631002763586,12.055870855,17.777050525,17.6883648336414,18.8266578663586,5.536387045,18.900589685,9.12877044364136,18.8266578663586,15.633456075,19.151907655,20.3493786336414,18.797105815,23.9565306736414,20.925916855,11.1688810236414,21.280718695,7.76869672364136,21.044184135,18.0283832636414,21.221585055,20.7337472936414,22.4190264963586,14.909068985,21.945972145,23.4686781436414,23.586930655,10.6958119036414,24.178267055,16.4761252136414,24.592202535,7.13301009364136,24.636552765,26.2036089936414,24.680902995,18.9893049136414,24.961787785,22.3894892136414,27.031465185,15.2491021836414,27.4453858963586,19.211041295,27.593234765,10.3410100636414,27.593234765,22.9364753836414,29.308110325,13.0463740936414,29.603778525,19.5362910836414,30.8307867863586,16.697861595
5.758138195,19.1371390136414,7.369529885,16.0621897336414,8.18260266635864,21.783354635,8.12346902635864,10.237511425,9.513124335,24.6661343536414,9.247022955,14.8499501136414,10.592313265,19.0484385536414,11.154082845,12.7063556636414,11.361050585,22.3007887536414,11.6714874263586,17.037880025,12.0115058563586,9.320940005,12.8689436363586,25.242672575,13.2976625263586,4.885917005,13.105492965,20.2754615836414,13.711612775,22.7886412836414,13.8446486963586,13.031575915,13.696829365,18.5901528436414,13.889013695,15.1604017236414,15.0421049063586,8.507852455,15.3525565163586,25.375723265,15.5003906163586,11.331483765,15.869990635,5.78771978364136,16.890045925,21.9164200936414,17.3926670963586,14.214248715,17.348331635,12.0411022136414,17.7770357563586,17.688350065,18.8266578663586,5.521603635,18.9005749163586,9.128755675,18.811889225,15.6186874336414,19.1518928863586,20.349363865,18.7970910463586,23.956515905,20.9259020863586,11.168866255,21.2807039263586,7.768681955,21.029400725,18.0283832636414,21.206801645,20.7337472936414,22.4190264963586,14.894285575,21.9459573763586,23.468663375,23.5869158863586,10.695797135,24.1782522863586,16.476110445,24.5921877663586,7.132995325,24.6365379963586,26.203594225,24.6808882263586,18.989290145,24.9617730163586,22.389474445,27.0314504163586,15.249087415,27.430617255,19.1962726536414,27.5932199963586,10.340995295,27.578451355,22.9364753836414,29.3080955563586,13.046359325,29.6037637563586,19.536276315,30.8307867863586,16.683078185
5.75812342635864,19.137124245,7.36951511635864,16.062174965,8.18260266635864,21.768571225,8.108700385,10.2227427836414,9.51310956635864,24.666119585,9.24700818635864,14.849935345,10.577529855,19.0484385536414,11.1540680763586,12.706340895,11.3610358163586,22.300773985,11.656718785,17.0231113836414,11.996737215,9.30617136364136,12.854174995,25.2279039336414,13.282893885,4.87114836364136,13.090709555,20.2754615836414,13.696829365,22.7886412836414,13.829880055,13.0168072736414,13.682045955,18.5901528436414,13.874230285,15.1604017236414,15.027336265,8.49308381364136,15.337787875,25.3609546236414,15.485621975,11.3167151236414,15.8699758663586,5.787705015,16.8900311563586,21.916405325,17.377898455,14.1994800736414,17.333548225,12.0411022136414,17.7770357563586,17.673566655,18.8266578663586,5.506820225,18.885806275,9.11398703364136,18.8118744563586,15.618672665,19.1518928863586,20.334580455,18.782322405,23.9417472636414,20.911133445,11.1540976136414,21.265935285,7.75391331364136,21.0293859563586,18.028368495,21.2067868763586,20.733732525,22.4190264963586,14.879502165,21.931188735,23.4538947336414,23.572147245,10.6810284936414,24.163483645,16.4613418036414,24.577419125,7.11822668364136,24.621769355,26.1888255836414,24.666119585,18.9745215036414,24.947004375,22.3747058036414,27.0314504163586,15.234304005,27.4306024863586,19.196257885,27.578451355,10.3262266536414,27.563667945,22.9364753836414,29.293326915,13.0315906836414,29.6037637563586,19.521492905,30.816018145,16.6683095436414
5.743354785,19.1223556036414,7.354746475,16.0474063236414,8.18260266635864,21.753787815,8.10868561635864,10.222728015,9.498340925,24.6513509436414,9.232239545,14.8351667036414,10.5775150863586,19.048423785,11.139299435,12.6915722536414,11.346267175,22.2860053436414,11.641935375,17.0231113836414,11.9967224463586,9.306156595,12.8541602263586,25.227889165,13.2828791163586,4.871133595,13.0906947863586,20.275446815,13.682045955,22.7886412836414,13.815096645,13.0168072736414,13.667262545,18.5901528436414,13.8742155163586,15.160386955,15.012552855,8.49308381364136,15.3377731063586,25.360939855,15.4856072063586,11.316700355,15.855207225,5.77293637364136,16.875262515,21.9016366836414,17.3778836863586,14.199465305,17.3335334563586,12.041087445,17.762267115,17.6587980136414,18.811889225,5.49205158364136,18.8857915063586,9.113972265,18.797105815,15.6039040236414,19.1518928863586,20.319797045,18.767538995,23.9417472636414,20.9111186763586,11.154082845,21.2659205163586,7.753898545,21.014617315,18.0135998536414,21.192018235,20.7189638836414,22.4190264963586,14.864718755,21.916405325,23.4538947336414,23.557363835,10.6810284936414,24.1634688763586,16.461327035,24.5774043563586,7.118211915,24.6217545863586,26.188810815,24.6661048163586,18.974506735,24.9469896063586,22.374691035,27.016681775,15.2195353636414,27.415833845,19.1814892436414,27.563667945,10.3262266536414,27.5636531763586,22.936460615,29.2933121463586,13.031575915,29.588995115,19.5067242636414,30.8160033763586,16.668294775
5.728571375,19.1223556036414,7.35473170635864,16.047391555,8.167834025,21.7390191736414,8.093916975,10.2079593736414,9.49832615635864,24.651336175,9.23222477635864,14.835151935,10.562746445,19.0336551436414,11.1392846663586,12.691557485,11.3462524063586,22.285990575,11.6419206063586,17.023096615,11.981953805,9.29138795364136,12.839391585,25.2131205236414,13.268110475,4.85636495364136,13.075926145,20.2606781736414,13.667262545,22.7886412836414,13.800313235,13.0168072736414,13.652479135,18.5901528436414,13.859446875,15.1456183136414,14.997769445,8.49308381364136,15.3377731063586,25.346156445,15.4856072063586,11.301916945,15.840423815,5.77293637364136,16.860479105,21.9016366836414,17.363115045,14.1846966636414,17.318764815,12.0263188036414,17.7622523463586,17.658783245,18.8118744563586,5.492036815,18.871022865,9.09920362364136,18.7970910463586,15.603889255,19.137124245,20.3050284036414,18.7675242263586,23.941732495,20.896350035,11.1393142036414,21.251151875,7.73912990364136,20.999833905,18.0135998536414,21.177234825,20.7189638836414,22.4190264963586,14.849935345,21.901621915,23.4538947336414,23.5573490663586,10.681013725,24.1634688763586,16.446543625,24.562635715,7.10344327364136,24.606985945,26.1740421736414,24.651336175,18.9597380936414,24.932220965,22.3599223936414,27.0166670063586,15.219520595,27.4158190763586,19.181474475,27.5636531763586,10.326211885,27.548884535,22.9216919736414,29.278543505,13.0168072736414,29.5889803463586,19.506709495,30.801234735,16.6535261336414
