"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","x49","y49","x50","y50","x51","y51","x52","y52","x53","y53"
5.832055245,11.3610358163586,6.06860457364136,19.033640375,6.09817139364136,6.260774135,7.13301009364136,13.903797105,7.280829425,23.7495333963586,7.783465365,20.4232661463586,8.404368585,11.2871187663586,8.714820195,8.74437224635864,9.690525255,14.1551003063586,10.178377785,5.90595752635864,10.488829395,18.3092385163586,10.577529855,21.1920034663586,10.814064415,9.79399435635864,11.183649665,15.4412569763586,12.336755645,16.3134781663586,12.528939975,12.4402247463586,12.809824765,6.71904507635864,13.711612775,9.20265795635864,13.859446875,13.9629159763586,14.288165765,21.7242062263586,14.923852395,16.9343813863586,15.101253315,10.4296809863586,15.456055155,23.9565011363586,15.648239485,4.36848288635864,16.003041325,19.3736440363586,16.062174965,12.7211095363586,16.520460675,26.5435978863586,16.668294775,8.84785611635864,17.762267115,15.5003906163586,18.856239455,22.7590449263586,19.255391525,17.3187500463586,19.388442215,11.1097178463586,19.447575855,20.4528329663586,19.610193365,8.03476856635864,20.186746355,15.8256256363586,20.216313175,24.9174227863586,20.807649575,18.5753398963586,21.398985975,13.0759113763586,21.739004405,23.3355979163586,22.552091955,21.0146025463586,23.187778585,17.3039666363586,23.113861535,10.0896625563586,23.187778585,14.0663998463586,24.710469815,25.8192107963586,24.947004375,23.1138467663586,25.420073495,20.2162984063586,26.380995145,16.4908790863586,27.031465185,25.1835241663586,28.775907565,20.9702523163586,28.938525075,14.3177178163586,29.914230135,17.5700680163586,32.190875275,22.5816440063586,40.735686255,25.5678928263586
5.84682388635864,11.346267175,6.083373215,19.0484090163586,6.112940035,6.27554277635864,7.147778735,13.9185657463586,7.28084419364136,23.749548165,7.78348013364136,20.423280915,8.419151995,11.2871187663586,8.72958883635864,8.729603605,9.705308665,14.1551003063586,10.193161195,5.90595752635864,10.4888441636414,18.309253285,10.5775446236414,21.192018235,10.828847825,9.79399435635864,11.198433075,15.4412569763586,12.351539055,16.3134781663586,12.543723385,12.4402247463586,12.824608175,6.71904507635864,13.7116275436414,9.202672725,13.874230285,13.9629159763586,14.302949175,21.7242062263586,14.938635805,16.9343813863586,15.1160219563586,10.414912345,15.470838565,23.9565011363586,15.6482542536414,4.368497655,16.017824735,19.3736440363586,16.0621897336414,12.721124305,16.535244085,26.5435978863586,16.683078185,8.84785611635864,17.777050525,15.5003906163586,18.8710080963586,22.744276285,19.270174935,17.3187500463586,19.403225625,11.1097178463586,19.462359265,20.4528329663586,19.624976775,8.03476856635864,20.201529765,15.8256256363586,20.231096585,24.9174227863586,20.822432985,18.5753398963586,21.413769385,13.0759113763586,21.753787815,23.3355979163586,22.566875365,21.0146025463586,23.202561995,17.3039666363586,23.1138763036414,10.089677325,23.1877933536414,14.066414615,24.725253225,25.8192107963586,24.9470191436414,23.113861535,25.4200882636414,20.216313175,26.395778555,16.4908790863586,27.046248595,25.1835241663586,28.790690975,20.9702523163586,28.953308485,14.3177178163586,29.929013545,17.5700680163586,32.205658685,22.5816440063586,40.750469665,25.5678928263586
5.846838655,11.3462524063586,6.098156625,19.0484090163586,6.127723445,6.27554277635864,7.162562145,13.9185657463586,7.295612835,23.7643168063586,7.798248775,20.4380495563586,8.433935405,11.2871187663586,8.729603605,8.72958883635864,9.72007730635864,14.140331665,10.2079298363586,5.891188885,10.503612805,18.3240219263586,10.592313265,21.2067868763586,10.843631235,9.79399435635864,11.213216485,15.4412569763586,12.3663076963586,16.298709525,12.558506795,12.4402247463586,12.839391585,6.71904507635864,13.726396185,9.21744136635864,13.889013695,13.9629159763586,14.317732585,21.7242062263586,14.953419215,16.9343813863586,15.116036725,10.4148975763586,15.4708533336414,23.956515905,15.663022895,4.38326629635864,16.032608145,19.3736440363586,16.076958375,12.7358929463586,16.550027495,26.5435978863586,16.697861595,8.84785611635864,17.791833935,15.5003906163586,18.871022865,22.7442615163586,19.284958345,17.3187500463586,19.418009035,11.1097178463586,19.477142675,20.4528329663586,19.639760185,8.03476856635864,20.216313175,15.8256256363586,20.245879995,24.9174227863586,20.837216395,18.5753398963586,21.428552795,13.0759113763586,21.7538025836414,23.335612685,22.581658775,21.0146025463586,23.217345405,17.3039666363586,23.128644945,10.1044459663586,23.202561995,14.0811832563586,24.740036635,25.8192107963586,24.961787785,23.1286301763586,25.434856905,20.2310818163586,26.410561965,16.4908790863586,27.061032005,25.1835241663586,28.805474385,20.9702523163586,28.968091895,14.3177178163586,29.943796955,17.5700680163586,32.220442095,22.5816440063586,40.765253075,25.5678928263586
5.861622065,11.3462524063586,6.112940035,19.0484090163586,6.142506855,6.27554277635864,7.177345555,13.9185657463586,7.310396245,23.7643168063586,7.813032185,20.4380495563586,8.448718815,11.2871187663586,8.744387015,8.72958883635864,9.720092075,14.1403168963586,10.207944605,5.89117411635864,10.518396215,18.3240219263586,10.607096675,21.2067868763586,10.858414645,9.79399435635864,11.227999895,15.4412569763586,12.366322465,16.2986947563586,12.573290205,12.4402247463586,12.8394063536414,6.719059845,13.741179595,9.21744136635864,13.903797105,13.9629159763586,14.332515995,21.7242062263586,14.968202625,16.9343813863586,15.1160514936414,10.414912345,15.485621975,23.9712845463586,15.6630376636414,4.383281065,16.047391555,19.3736440363586,16.091741785,12.7358929463586,16.564810905,26.5435978863586,16.712645005,8.84785611635864,17.806617345,15.5003906163586,18.885806275,22.7442615163586,19.2997269863586,17.303981405,19.432792445,11.1097178463586,19.491926085,20.4528329663586,19.654543595,8.03476856635864,20.231096585,15.8256256363586,20.260663405,24.9174227863586,20.851999805,18.5753398963586,21.4285675636414,13.075926145,21.768571225,23.3503813263586,22.596442185,21.0146025463586,23.232128815,17.3039666363586,23.143428355,10.1044459663586,23.217345405,14.0811832563586,24.754820045,25.8192107963586,24.976571195,23.1286301763586,25.449640315,20.2310818163586,26.425345375,16.4908790863586,27.0758006463586,25.168755525,28.8202430263586,20.955483675,28.982875305,14.3177178163586,29.958580365,17.5700680163586,32.235225505,22.5816440063586,40.780036485,25.5678928263586
5.876405475,11.3462524063586,6.12770867635864,19.033640375,6.157290265,6.27554277635864,7.192128965,13.9185657463586,7.31041101364136,23.764331575,7.827815595,20.4380495563586,8.463502225,11.2871187663586,8.759170425,8.72958883635864,9.734875485,14.1403168963586,10.222728015,5.89117411635864,10.533179625,18.3240219263586,10.621880085,21.2067868763586,10.873198055,9.79399435635864,11.242783305,15.4412569763586,12.381105875,16.2986947563586,12.588073615,12.4402247463586,12.854174995,6.73382848635864,13.755963005,9.21744136635864,13.918580515,13.9629159763586,14.347299405,21.7242062263586,14.982986035,16.9343813863586,15.130820135,10.4296809863586,15.500405385,23.9712845463586,15.677806305,4.39804970635864,16.062174965,19.3736440363586,16.1065104263586,12.721124305,16.579594315,26.5435978863586,16.727428415,8.84785611635864,17.8213859863586,15.485621975,18.900589685,22.7442615163586,19.299741755,17.3039666363586,19.447575855,11.1097178463586,19.5066947263586,20.438064325,19.669327005,8.03476856635864,20.2311113536414,15.825640405,20.275446815,24.9174227863586,20.866783215,18.5753398963586,21.443336205,13.0906947863586,21.783354635,23.3503813263586,22.6112108263586,20.999833905,23.246912225,17.3039666363586,23.158211765,10.1044459663586,23.232128815,14.0811832563586,24.769603455,25.8192107963586,24.991354605,23.1286301763586,25.464423725,20.2310818163586,26.440128785,16.4908790863586,27.075815415,25.1687407563586,28.820257795,20.9554689063586,28.9828900736414,14.317732585,29.973363775,17.5700680163586,32.250008915,22.5816440063586,40.794819895,25.5678928263586
5.891188885,11.3462524063586,6.127723445,19.0336256063586,6.172073675,6.27554277635864,7.206912375,13.9185657463586,7.325179655,23.7791002163586,7.82783036364136,20.438064325,8.478285635,11.2871187663586,8.773953835,8.72958883635864,9.74964412635864,14.125548255,10.237511425,5.89117411635864,10.547963035,18.3240219263586,10.6366487263586,21.192018235,10.8879666963586,9.779225715,11.257566715,15.4412569763586,12.3958745163586,16.283926115,12.602857025,12.4402247463586,12.868958405,6.73382848635864,13.770746415,9.21744136635864,13.933363925,13.9629159763586,14.362082815,21.7242062263586,14.9830008036414,16.934396155,15.145603545,10.4296809863586,15.5004201536414,23.971299315,15.692589715,4.39804970635864,16.076958375,19.3736440363586,16.106525195,12.7211095363586,16.594377725,26.5435978863586,16.742211825,8.84785611635864,17.821400755,15.4856072063586,18.9153583263586,22.729492875,19.314525165,17.3039666363586,19.462359265,11.1097178463586,19.506709495,20.4380495563586,19.6693417736414,8.034783335,20.245879995,15.8404090463586,20.290230225,24.9174227863586,20.881566625,18.5753398963586,21.458119615,13.0906947863586,21.7833694036414,23.350396095,22.611225595,20.9998191363586,23.261695635,17.3039666363586,23.1582265336414,10.104460735,23.2321435836414,14.081198025,24.784386865,25.8192107963586,25.006138015,23.1286301763586,25.479207135,20.2310818163586,26.454912195,16.4908790863586,27.090598825,25.1687407563586,28.835041205,20.9554689063586,28.997658715,14.3325012263586,29.988147185,17.5700680163586,32.264792325,22.5816440063586,40.809603305,25.5678928263586
5.90595752635864,11.331483765,6.142506855,19.0336256063586,6.186857085,6.27554277635864,7.20692714364136,13.918580515,7.32519442364136,23.779114985,7.842599005,20.4528329663586,8.493069045,11.2871187663586,8.78872247635864,8.714820195,9.749658895,14.1255334863586,10.252294835,5.89117411635864,10.562746445,18.3240219263586,10.636663495,21.1920034663586,10.887981465,9.77921094635864,11.272350125,15.4412569763586,12.395889285,16.2839113463586,12.617640435,12.4402247463586,12.883741815,6.73382848635864,13.785529825,9.21744136635864,13.948147335,13.9629159763586,14.376866225,21.7242062263586,14.997769445,16.9491647963586,15.160386955,10.4296809863586,15.515188795,23.9860679563586,15.6926044836414,4.398064475,16.091741785,19.3736440363586,16.1065399636414,12.721124305,16.609161135,26.5435978863586,16.756995235,8.84785611635864,17.836184165,15.4856072063586,18.915373095,22.7294781063586,19.329308575,17.3039666363586,19.477142675,11.1097178463586,19.521492905,20.4380495563586,19.684110415,8.04955197635864,20.260663405,15.8404090463586,20.305013635,24.9174227863586,20.896350035,18.5753398963586,21.472903025,13.0906947863586,21.798138045,23.3651647363586,22.626009005,20.9998191363586,23.276479045,17.3039666363586,23.172995175,10.1192293763586,23.246912225,14.0959666663586,24.7991555063586,25.804442155,25.020921425,23.1286301763586,25.493990545,20.2310818163586,26.469695605,16.4908790863586,27.105382235,25.1687407563586,28.849824615,20.9554689063586,29.012442125,14.3325012263586,30.002930595,17.5700680163586,32.279575735,22.5816440063586,40.824386715,25.5678928263586
5.905972295,11.3314689963586,6.157290265,19.0336256063586,6.201640495,6.27554277635864,7.221695785,13.9333491563586,7.339963065,23.7938836263586,7.857382415,20.4528329663586,8.507852455,11.2871187663586,8.788737245,8.71480542635864,9.76442753635864,14.110764845,10.267078245,5.89117411635864,10.577529855,18.3240219263586,10.651446905,21.1920034663586,10.902764875,9.77921094635864,11.287133535,15.4412569763586,12.4106579263586,16.269142705,12.632423845,12.4402247463586,12.898525225,6.73382848635864,13.800313235,9.21744136635864,13.9629159763586,13.948147335,14.391649635,21.7242062263586,15.012552855,16.9491647963586,15.175170365,10.4296809863586,15.529972205,23.9860679563586,15.707373125,4.41283311635864,16.106525195,19.3736440363586,16.121308605,12.7358929463586,16.623944545,26.5435978863586,16.771778645,8.84785611635864,17.850967575,15.4856072063586,18.930156505,22.7294781063586,19.344091985,17.3039666363586,19.491926085,11.1097178463586,19.536276315,20.4380495563586,19.698893825,8.04955197635864,20.275446815,15.8404090463586,20.319797045,24.9174227863586,20.911133445,18.5753398963586,21.487686435,13.0906947863586,21.812921455,23.3651647363586,22.640792415,20.9998191363586,23.291262455,17.3039666363586,23.187778585,10.1192293763586,23.261695635,14.0959666663586,24.799170275,25.8044273863586,25.035704835,23.1286301763586,25.508773955,20.2310818163586,26.484479015,16.4908790863586,27.120165645,25.1687407563586,28.864608025,20.9554689063586,29.0272107663586,14.317732585,30.0176992363586,17.555299375,32.294359145,22.5816440063586,40.839170125,25.5678928263586
5.920755705,11.3314689963586,6.172073675,19.0336256063586,6.216423905,6.27554277635864,7.236479195,13.9333491563586,7.33997783364136,23.793898395,7.872165825,20.4528329663586,8.522635865,11.2871187663586,8.803520655,8.71480542635864,9.764442305,14.1107500763586,10.281861655,5.89117411635864,10.5775446236414,18.324036695,10.666230315,21.1920034663586,10.917548285,9.77921094635864,11.301916945,15.4412569763586,12.410672695,16.2691279363586,12.647207255,12.4402247463586,12.913308635,6.73382848635864,13.815096645,9.21744136635864,13.962930745,13.9481325663586,14.406433045,21.7242062263586,15.027336265,16.9491647963586,15.189953775,10.4296809863586,15.544755615,23.9860679563586,15.722156535,4.41283311635864,16.121308605,19.3736440363586,16.136092015,12.7358929463586,16.638727955,26.5435978863586,16.786562055,8.84785611635864,17.8657362163586,15.470838565,18.9449251463586,22.714709465,19.358875395,17.3039666363586,19.506709495,11.1097178463586,19.551059725,20.4380495563586,19.713677235,8.04955197635864,20.290230225,15.8404090463586,20.334580455,24.9174227863586,20.925916855,18.5753398963586,21.502469845,13.0906947863586,21.827704865,23.3651647363586,22.6555610563586,20.985050495,23.306045865,17.3039666363586,23.202561995,10.1192293763586,23.276479045,14.0959666663586,24.813953685,25.8044273863586,25.050488245,23.1286301763586,25.523557365,20.2310818163586,26.499262425,16.4908790863586,27.1349342863586,25.153972115,28.8793766663586,20.940700265,29.027225535,14.3177178163586,30.017714005,17.5552846063586,32.309142555,22.5816440063586,40.853953535,25.5678928263586
5.93552434635864,11.316700355,6.186857085,19.0336256063586,6.231207315,6.27554277635864,7.251262605,13.9333491563586,7.354746475,23.8086670363586,7.886949235,20.4528329663586,8.537419275,11.2871187663586,8.81828929635864,8.700036785,9.77921094635864,14.095981435,10.296645065,5.89117411635864,10.592313265,18.3388053363586,10.681013725,21.1920034663586,10.932331695,9.77921094635864,11.3166855863586,15.426488335,12.425456105,16.2691279363586,12.661990665,12.4402247463586,12.928092045,6.73382848635864,13.829880055,9.21744136635864,13.977714155,13.9481325663586,14.421216455,21.7242062263586,15.042119675,16.9491647963586,15.204737185,10.4296809863586,15.5447703836414,23.986082725,15.7221713036414,4.412847885,16.136092015,19.3736440363586,16.150875425,12.7358929463586,16.653511365,26.5435978863586,16.801345465,8.84785611635864,17.865750985,15.4708237963586,18.944939915,22.7146946963586,19.3736440363586,17.289197995,19.521492905,11.1097178463586,19.5658283663586,20.423280915,19.728460645,8.04955197635864,20.305013635,15.8404090463586,20.349363865,24.9174227863586,20.940700265,18.5753398963586,21.5024846136414,13.090709555,21.842488275,23.3651647363586,22.655575825,20.9850357263586,23.320829275,17.3039666363586,23.217345405,10.1192293763586,23.291262455,14.0959666663586,24.828737095,25.8044273863586,25.065271655,23.1286301763586,25.538340775,20.2310818163586,26.514045835,16.4908790863586,27.134949055,25.1539573463586,28.879391435,20.9406854963586,29.042008945,14.3177178163586,30.032497415,17.5552846063586,32.323925965,22.5816440063586,40.8687221763586,25.553124185
