"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46"
2.53536958364136,7.266046015,2.757105965,18.5901528436414,3.525843285,11.0801805636414,4.028479225,2.69798709364136,4.61983039364136,14.923852395,4.82679813364136,26.794930625,5.743354785,21.3250836936414,6.14252162364136,10.311428475,8.10871515364136,24.695686405,10.340995295,7.47302852364136,9.83837412364136,1.544866345,10.725363955,19.0927887836414,9.91229117364136,24.414801615,10.651446905,14.6281989636414,13.711612775,20.8667979836414,14.4064478136414,26.469695605,14.4951482736414,15.145603545,15.943907685,9.79402389364136,16.8013602336414,3.422359415,17.200497535,16.9491943336414,18.397953745,12.9428902236414,18.723188765,8.56700086364136,19.092774015,0.465692183641359,19.1371390136414,19.743244055,22.123373065,10.6958119036414,23.113861535,12.3072035936414,23.0547426636414,26.942764725,23.912165675,21.1920330036414,23.6756458836414,3.555410105,25.346156445,17.2152957136414,25.7896735136414,5.196368615,26.321861505,25.7305398736414,27.164515875,8.12349856364136,28.1993693436414,16.313492935,29.2046412236414,28.613290055,29.618561935,10.8436460036414,30.3133969736414,24.636552765,30.8308163236414,6.615575975,31.6291204636414,3.244958495,32.3682909636414,13.075926145,32.5161250636414,16.756995235,33.358764665,28.0515352436414,37.054617165,21.5911850736414,36.847649425,25.0948532436414,37.793787665,5.95033729364136,37.9268531236414,13.253327065
2.535354815,7.26606078364136,2.74233732364136,18.604921485,3.51107464364136,11.094949205,4.01371058364136,2.712755735,4.619815625,14.9238671636414,4.82679813364136,26.809714035,5.728571375,21.3250836936414,6.142506855,10.3114432436414,8.108700385,24.6957011736414,10.326211885,7.47302852364136,9.838359355,1.54488111364136,10.710580545,19.0927887836414,9.91229117364136,24.429585025,10.6366782636414,14.642967605,13.696829365,20.8667979836414,14.406433045,26.4697103736414,14.4951482736414,15.160386955,NA,NA,16.801345465,3.42237418364136,17.1857288936414,16.963962975,18.3979389763586,12.942875455,18.7084201236414,8.581769505,19.077990605,0.465692183641359,19.137124245,19.7432588236414,22.1086044236414,10.710580545,23.099078125,12.3072035936414,23.0547426636414,26.957548135,23.897382265,21.1920330036414,23.6756458836414,3.570193515,25.3313878036414,17.230064355,25.7896735136414,5.211152025,26.3070928636414,25.745308515,27.1497472336414,8.138267205,28.199354575,16.3135077036414,29.204626455,28.6133048236414,29.6037932936414,10.858414645,30.3133969736414,24.651336175,30.830801555,6.61559074364136,31.629105695,3.24497326364136,32.368276195,13.0759409136414,32.516110295,16.7570100036414,33.3439960236414,28.066303885,37.039833755,21.5911850736414,36.8328807836414,25.109621885,37.779004255,5.95033729364136,37.9268531236414,13.268110475
2.520571405,7.26606078364136,2.742322555,18.6049362536414,3.511059875,11.0949639736414,4.013695815,2.71277050364136,4.605032215,14.9238671636414,4.826783365,26.8097288036414,5.713787965,21.3250836936414,6.127723445,10.3114432436414,8.093916975,24.6957011736414,10.3261971163586,7.473013755,9.823575945,1.54488111364136,10.695797135,19.0927887836414,9.912276405,24.4295997936414,10.6366782636414,14.657751015,13.6820607236414,20.881566625,14.391649635,26.4697103736414,14.495133505,15.1604017236414,NA,NA,16.786562055,3.42237418364136,17.185714125,16.9639777436414,18.383170335,12.9281068136414,18.708405355,8.58178427364136,19.0632219636414,0.480460825,19.122340835,19.7432588236414,22.1086044236414,10.725363955,23.0843094836414,12.321972235,23.054727895,26.9575629036414,23.882598855,21.1920330036414,23.675631115,3.57020828364136,25.331373035,17.2300791236414,25.789658745,5.21116679364136,26.307078095,25.7453232836414,27.149732465,8.13828197364136,28.1845859336414,16.328276345,29.1898578136414,28.628073465,29.603778525,10.8584294136414,30.313382205,24.6513509436414,30.8160329136414,6.630359385,31.614322285,3.24497326364136,32.353492785,13.0759409136414,32.5013416536414,16.771778645,33.343981255,28.0663186536414,37.025050345,21.5911850736414,36.832866015,25.1096366536414,37.764220845,5.95033729364136,37.9268531236414,13.282893885
2.50580276364136,7.280829425,2.72755391364136,18.619704895,3.496276465,11.0949639736414,3.998912405,2.71277050364136,4.590248805,14.9238671636414,4.81201472364136,26.824497445,5.699004555,21.3250836936414,6.11295480364136,10.326211885,8.07914833364136,24.710469815,10.3261971163586,7.458230345,9.80880730364136,1.559649755,10.6957823663586,19.092774015,9.89750776364136,24.444368435,10.636663495,14.6577657836414,13.682045955,20.8815813936414,14.3768809936414,26.484479015,14.4803648636414,15.175170365,NA,NA,16.771778645,3.42237418364136,17.170930715,16.9639777436414,18.368386925,12.9281068136414,18.6936367136414,8.596552915,19.063207195,0.480475593641359,19.107557425,19.7432588236414,22.1086044236414,10.740147365,23.0843094836414,12.336755645,23.0399592536414,26.972331545,23.8678302136414,21.206801645,23.6608624736414,3.584976925,25.316589625,17.2300791236414,25.7748901036414,5.225935435,26.292294685,25.7453232836414,27.134949055,8.13828197364136,28.184571165,16.3282911136414,29.1898578136414,28.642856875,29.5890098836414,10.873198055,30.2986135636414,24.666119585,30.8160329136414,6.645142795,31.5995536436414,3.259741905,32.3387241436414,13.090709555,32.5013416536414,16.786562055,33.329197845,28.0663186536414,37.0250355763586,21.591170305,36.818082605,25.1096366536414,37.749437435,5.95033729364136,37.9268531236414,13.297677295
2.505787995,7.28084419364136,2.727539145,18.6197196636414,3.48150782364136,11.109732615,3.98414376364136,2.727539145,4.57548016364136,14.938635805,4.81201472364136,26.839280855,5.68423591364136,21.339852335,6.112940035,10.3262266536414,8.079133565,24.7104845836414,10.311428475,7.44346170364136,9.808792535,1.55966452364136,10.681013725,19.0780053736414,9.89750776364136,24.459151845,10.6218948536414,14.672534425,13.667262545,20.8815813936414,14.376866225,26.4844937836414,14.4803648636414,15.189953775,NA,NA,16.7570100036414,3.437142825,17.1561620736414,16.978746385,18.353603515,12.9281068136414,18.693621945,8.59656768364136,19.048423785,0.480475593641359,19.0927887836414,19.758027465,22.1086044236414,10.754930775,23.084294715,12.3367704136414,23.039944485,26.9723463136414,23.867815445,21.2068164136414,23.660847705,3.58499169364136,25.3018209836414,17.244847765,25.7748901036414,5.240718845,26.2775260436414,25.760091925,27.1201804136414,8.153050615,28.169787755,16.3282911136414,29.189843045,28.6428716436414,29.5890098836414,10.887981465,30.2986135636414,24.680902995,30.816018145,6.64515756364136,31.599538875,3.25975667364136,32.338709375,13.0907243236414,32.501326885,16.7865768236414,33.3144292036414,28.081087295,37.010266935,21.5764016636414,36.8033139636414,25.124405295,37.734654025,5.95033729364136,37.926838355,13.2976920636414
2.491004585,7.28084419364136,2.71277050364136,18.634488305,3.481493055,11.1097473836414,3.984128995,2.72755391364136,4.575465395,14.9386505736414,4.811999955,26.8392956236414,5.684221145,21.3398671036414,6.09817139364136,10.340995295,8.064350155,24.7104845836414,10.3114137063586,7.443446935,9.79402389364136,1.574433165,10.666230315,19.0780053736414,9.89750776364136,24.473935255,10.621880085,14.6725491936414,13.6524939036414,20.896350035,14.362082815,26.4844937836414,14.480350095,15.1899685436414,NA,NA,16.756995235,3.43715759364136,17.156147305,16.9787611536414,18.338820105,12.9281068136414,18.6788533036414,8.611336325,19.033640375,0.480475593641359,19.092774015,19.7580422336414,22.108589655,10.7549455436414,23.0695260736414,12.351539055,23.0251758436414,26.987114955,23.853032035,21.2068164136414,23.6460790636414,3.599760335,25.301806215,17.2448625336414,25.7748901036414,5.255502255,26.277511275,25.7601066936414,27.120165645,8.15306538364136,28.1550191136414,16.343059755,29.1750744036414,28.657640285,29.588995115,10.8879962336414,30.2986135636414,24.695686405,30.8012495036414,6.659926205,31.584755465,3.25975667364136,32.323925965,13.0907243236414,32.4865582436414,16.801345465,33.314414435,28.0811020636414,36.995483525,21.5764016636414,36.803299195,25.1244200636414,37.719870615,5.95033729364136,NA,NA
2.47623594364136,7.295612835,2.712755735,18.6345030736414,3.466709645,11.1097473836414,3.96936035364136,2.742322555,4.560681985,14.9386505736414,4.79723131364136,26.854064265,5.669437735,21.3398671036414,6.098156625,10.3410100636414,8.04958151364136,24.725253225,10.296645065,7.42867829364136,9.794009125,1.57444793364136,10.651446905,19.0780053736414,9.89750776364136,24.488718665,10.6071114436414,14.687317835,13.652479135,20.8963648036414,14.3473141736414,26.499262425,14.4655814536414,15.204737185,NA,NA,16.7422265936414,3.451926235,17.1413786636414,16.993529795,18.3388053363586,12.928092045,18.678838535,8.61135109364136,19.0188717336414,0.495244235,19.0780053736414,19.772810875,22.0938210136414,10.769714185,23.069511305,12.3515538236414,23.0251758436414,27.001898365,23.8382633936414,21.221585055,23.6460790636414,3.614543745,25.287022805,17.2448625336414,25.7748901036414,5.270285665,26.2627426336414,25.774875335,27.1053970036414,8.167834025,28.155004345,16.3430745236414,29.1750744036414,28.672423695,29.5742264736414,10.902764875,30.2986135636414,24.710469815,30.801234735,6.65994097364136,31.5699868236414,3.274525315,32.3091573236414,13.105492965,32.4865582436414,16.816128875,33.2996457936414,28.095870705,36.980700115,21.5764016636414,36.7885305536414,25.139188705,37.705087205,5.95033729364136,NA,NA
2.476221175,7.29562760364136,2.697972325,18.6345030736414,3.45194100364136,11.124516025,3.969345585,2.74233732364136,4.54591334364136,14.953419215,4.79723131364136,26.868847675,5.654654325,21.3398671036414,6.08338798364136,10.355778705,8.049566745,24.7252679936414,10.2966302963586,7.428663525,9.77924048364136,1.589216575,10.636663495,19.0780053736414,9.897492995,24.4887334336414,10.6071114436414,14.702101245,13.637695725,20.8963648036414,14.347299405,26.4992771936414,14.4655814536414,15.219520595,NA,NA,16.742211825,3.45194100364136,17.141363895,16.9935445636414,18.324036695,12.9133234036414,18.6640698936414,8.626119735,19.018856965,0.495259003641359,19.077990605,19.7728256436414,22.0938210136414,10.784497595,23.0547426636414,12.366322465,23.025161075,27.0019131336414,23.838248625,21.2215998236414,23.646064295,3.61455851364136,25.2722541636414,17.259631175,25.7748901036414,5.285069075,26.262727865,25.7748901036414,27.105382235,8.16784879364136,28.1402357036414,16.357843165,29.175059635,28.6724384636414,29.5742264736414,10.917548285,30.298598795,24.7104845836414,30.7864660936414,6.674709615,31.569972055,3.27454008364136,32.309142555,13.1055077336414,32.486543475,16.8161436436414,33.299631025,28.0958854736414,36.965916705,21.5764016636414,36.788515785,25.1392034736414,37.690303795,5.95033729364136,NA,NA
