"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
0.975337970724241,3.71975306316242,192.056181494091,0.01478341,0.64,2.4,255,0.975337970724241,3.71975306316242,0.000230982388660756
1.5943661666801,4.7277416340057,NA,NA,NA,NA,NA,NA,NA,NA
1.25048531440188,4.20717041020387,NA,NA,NA,NA,NA,NA,NA,NA
1.36522146699001,4.40399242156484,NA,NA,NA,NA,NA,NA,NA,NA
1.37068519727072,4.3917454437246,NA,NA,NA,NA,NA,NA,NA,NA
1.65075142651562,4.81854334320692,NA,NA,NA,NA,NA,NA,NA,NA
1.31877997793471,4.35859156696423,NA,NA,NA,NA,NA,NA,NA,NA
1.42149767055059,4.47388723184594,NA,NA,NA,NA,NA,NA,NA,NA
1.36205359508051,4.39743374968618,NA,NA,NA,NA,NA,NA,NA,NA
1.18951226777586,4.08383026588437,NA,NA,NA,NA,NA,NA,NA,NA
1.39986173530033,4.44432041184594,NA,NA,NA,NA,NA,NA,NA,NA
1.46629851220705,4.51867264480448,NA,NA,NA,NA,NA,NA,NA,NA
1.56344036163801,4.73430030588436,NA,NA,NA,NA,NA,NA,NA,NA
1.48760553198716,4.65277395940509,NA,NA,NA,NA,NA,NA,NA,NA
1.671511854937,4.86332875616545,NA,NA,NA,NA,NA,NA,NA,NA
1.80023603036638,5.03775806104716,NA,NA,NA,NA,NA,NA,NA,NA
1.24393014804901,4.21644577292582,NA,NA,NA,NA,NA,NA,NA,NA
1.49307144557448,4.59066870428679,NA,NA,NA,NA,NA,NA,NA,NA
1.57699259604078,4.72118296212704,NA,NA,NA,NA,NA,NA,NA,NA
1.3623812005667,4.38159971508558,NA,NA,NA,NA,NA,NA,NA,NA
1.64583385093233,4.81495628644655,NA,NA,NA,NA,NA,NA,NA,NA
1.85137479914846,5.13153138536668,NA,NA,NA,NA,NA,NA,NA,NA
1.56551767079799,4.70324767832521,NA,NA,NA,NA,NA,NA,NA,NA
1.03948107256638,3.88552244696423,NA,NA,NA,NA,NA,NA,NA,NA
1.24152523340285,4.17760359020386,NA,NA,NA,NA,NA,NA,NA,NA
1.40641777497585,4.49838118752643,NA,NA,NA,NA,NA,NA,NA,NA
1.1412137654171,4.01244964804411,NA,NA,NA,NA,NA,NA,NA,NA
1.39035549960389,4.45508158212704,NA,NA,NA,NA,NA,NA,NA,NA
1.47656945181213,4.56555930696423,NA,NA,NA,NA,NA,NA,NA,NA
1.37789732124124,4.41623939940508,NA,NA,NA,NA,NA,NA,NA,NA
1.32533689093287,4.32902474696423,NA,NA,NA,NA,NA,NA,NA,NA
1.21344318807467,4.14147809832522,NA,NA,NA,NA,NA,NA,NA,NA
1.62310429630328,4.82002915076608,NA,NA,NA,NA,NA,NA,NA,NA
1.22218428320115,4.15162382696424,NA,NA,NA,NA,NA,NA,NA,NA
1.30588732111754,4.27706522048496,NA,NA,NA,NA,NA,NA,NA,NA
1.31441117701676,4.33322724536668,NA,NA,NA,NA,NA,NA,NA,NA
