"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43"
4.442414705,19.8319297463586,5.06333269364136,11.139299435,5.80250319364136,25.656608055,6.08338798364136,28.938525075,6.30513913364136,15.884774045,8.65570132364136,23.926949085,10.1931759636414,7.177345555,10.4888441636414,19.521492905,10.976681925,12.1889067763586,11.715852425,28.6724089263586,13.992497565,21.7094228163586,15.2047519536414,15.293437645,15.648239485,27.5193029463586,15.929124275,6.79296212635864,16.0326229136414,17.540515965,17.481382325,2.60925709635864,17.8953325736414,9.734875485,18.9449546836414,29.101142585,20.171962945,17.3778836863586,20.171962945,22.1677085263586,21.2068164136414,14.066414615,21.3990007436414,8.951354755,22.4781896736414,2.712755735,22.729492875,28.8350264363586,26.7062449336414,17.880534395,26.854064265,28.5689250563586,27.0610467736414,3.407576005,27.7263002236414,23.675631115,27.992386835,8.90698975635864,28.258488215,12.4697915663586,29.8403278536414,27.253216335,30.7568992736414,17.910101215,30.963852245,5.83204047635864,31.569972055,22.1529251163586,33.063096465,10.8436164663586,33.506598765,28.8054596163586,34.8814706636414,2.417087535,36.7146135036414,14.081198025,37.9120697136414,28.894174845,38.074672455,23.9712845463586,39.952165525,26.7062153963586,41.3122540136414,10.828847825,41.504423575,21.9163905563586
4.44242947364136,19.831944515,5.078101335,11.1540680763586,5.817271835,25.6713766963586,6.098156625,28.9532937163586,6.30513913364136,15.899557455,8.670469965,23.9417177263586,10.207944605,7.19211419635864,10.503612805,19.5362615463586,10.9766966936414,12.188921545,11.7158671936414,28.672423695,13.9925123336414,21.709437585,15.219520595,15.3082062863586,15.6482542536414,27.519317715,15.9291390436414,6.792976895,16.047391555,17.5552846063586,17.4813970936414,2.609271865,17.910101215,9.74964412635864,18.959723325,29.1159112263586,20.1719777136414,17.377898455,20.1719777136414,22.167723295,21.221585055,14.0811832563586,21.413769385,8.96612339635864,22.492958315,2.72752437635864,22.7295076436414,28.835041205,26.721013575,17.8953030363586,26.8540790336414,28.568939825,27.075815415,3.42234464635864,27.741068865,23.6903997563586,27.9924016036414,8.907004525,28.273271625,12.4697915663586,29.855096495,27.2679849763586,30.7568992736414,17.924884625,30.9638670136414,5.832055245,31.5699868236414,22.152939885,33.0631112336414,10.843631235,33.5066135336414,28.805474385,34.896239305,2.43185617635864,36.7146135036414,14.095981435,37.926838355,28.9089434863586,38.089455865,23.9712845463586,39.9521802936414,26.706230165,41.327022655,10.8436164663586,41.5044383436414,21.916405325
4.457198115,19.8467131563586,5.092884745,11.1540680763586,5.81728660364136,25.671391465,6.112940035,28.9532937163586,6.319907775,15.9143260963586,8.67048473364136,23.941732495,10.222728015,7.19211419635864,10.518396215,19.5362615463586,10.991465335,12.2036901863586,11.730635835,28.6871923363586,14.007280975,21.7242062263586,15.234304005,15.3082062863586,15.663022895,27.5340863563586,15.943907685,6.80774553635864,16.0474063236414,17.555299375,17.496165735,2.62404050635864,17.9101159836414,9.749658895,18.9597380936414,29.115925995,20.186746355,17.3926670963586,20.186746355,22.1824919363586,21.2215998236414,14.081198025,21.4137841536414,8.966138165,22.4929730836414,2.727539145,22.744276285,28.8498098463586,26.7210283436414,17.895317805,26.868847675,28.5837084663586,27.0758301836414,3.422359415,27.7410836336414,23.690414525,28.007170245,8.92177316635864,28.2732863936414,12.469806335,29.8551112636414,27.267999745,30.771667915,17.9396532663586,30.9638670136414,5.846838655,31.5699868236414,22.167723295,33.077879875,10.8583998763586,33.521382175,28.8202430263586,34.8962540736414,2.431870945,36.729382145,14.1107500763586,37.9268531236414,28.908958255,38.104239275,23.9712845463586,39.966948935,26.7209988063586,41.3270374236414,10.843631235,41.519206985,21.9311739663586
4.471981525,19.8467131563586,5.09289951364136,11.154082845,5.832055245,25.6861601063586,6.11295480364136,28.953308485,6.31992254364136,15.914340865,8.685253375,23.9565011363586,10.2227427836414,7.192128965,10.5184109836414,19.536276315,10.9914801036414,12.203704955,11.745419245,28.6871923363586,14.022064385,21.7242062263586,15.2343187736414,15.308221055,15.6630376636414,27.534101125,15.9439224536414,6.807760305,16.062174965,17.5700680163586,17.4961805036414,2.624055275,17.924884625,9.76442753635864,18.9597380936414,29.130709405,20.1867611236414,17.392681865,20.1867611236414,22.182506705,21.236368465,14.0959666663586,21.428552795,8.98090680635864,22.507741725,2.74230778635864,22.7442910536414,28.849824615,26.735796985,17.9100864463586,26.8688624436414,28.583723235,27.090598825,3.43712805635864,27.755852275,23.7051831663586,28.021953655,8.92177316635864,28.288055035,12.4845749763586,29.869879905,27.2827683863586,30.7716826836414,17.939668035,30.978635655,5.86160729635864,31.584755465,22.1824919363586,33.0778946436414,10.858414645,33.5213969436414,28.820257795,34.911022715,2.44663958635864,36.7293969136414,14.110764845,37.941621765,28.9237268963586,38.119022685,23.9712845463586,39.981732345,26.7209988063586,41.341806065,10.8583998763586,41.533990395,21.9311739663586
4.47199629364136,19.846727925,5.107668155,11.1688514863586,5.83207001364136,25.686174875,6.127723445,28.9680771263586,6.31992254364136,15.929124275,8.68526814364136,23.956515905,10.237511425,7.20689760635864,10.533179625,19.5510449563586,11.006248745,12.2184735963586,11.7454340136414,28.687207105,14.036847795,21.7242062263586,15.249087415,15.3229896963586,15.677806305,27.5488697663586,15.958691095,6.82252894635864,16.076958375,17.5700680163586,17.510949145,2.63882391635864,17.9248993936414,9.764442305,18.974506735,29.1454780463586,20.201529765,17.4074505063586,20.201529765,22.1972753463586,21.2363832336414,14.095981435,21.443336205,8.98090680635864,22.5077564936414,2.742322555,22.759059695,28.8645932563586,26.750580395,17.9100864463586,26.8688624436414,28.598506645,27.0906135936414,3.437142825,27.7558670436414,23.705197935,28.0219684236414,8.921787935,28.302838445,12.4845749763586,29.8698946736414,27.282783155,30.786451325,17.9544366763586,30.9786504236414,5.861622065,31.5847702336414,22.182506705,33.092663285,10.8731832863586,33.536165585,28.8350264363586,34.9110374836414,2.446654355,36.7293969136414,14.125548255,37.9416365336414,28.923741665,38.133806095,23.9712845463586,39.9817471136414,26.721013575,41.3418208336414,10.858414645,41.5340051636414,21.931188735
4.486764935,19.8614965663586,5.10768292364136,11.168866255,5.846838655,25.7009435163586,6.12773821364136,28.968091895,6.334691185,15.9438929163586,8.700036785,23.9712845463586,10.2375261936414,7.206912375,10.5331943936414,19.551059725,11.021032155,12.2184735963586,11.760202655,28.7019757463586,14.0368625636414,21.724220995,15.263870825,15.3229896963586,15.6778210736414,27.548884535,15.9587058636414,6.822543715,16.0769731436414,17.570082785,17.5109639136414,2.638838685,17.939668035,9.77921094635864,18.9745215036414,29.145492815,20.2015445336414,17.407465275,20.2015445336414,22.197290115,21.251151875,14.1107500763586,21.4433509736414,8.980921575,22.522525135,2.75709119635864,22.7590744636414,28.864608025,26.7505951636414,17.910101215,26.883631085,28.6132752863586,27.105382235,3.45191146635864,27.770635685,23.7199665763586,28.036737065,8.93655657635864,28.317621855,12.4845749763586,29.8698946736414,27.297566565,30.7864660936414,17.954451445,30.993419065,5.87639070635864,31.599538875,22.1972753463586,33.0926780536414,10.873198055,33.550948995,28.8350264363586,34.925806125,2.46142299635864,36.7293969136414,14.140331665,37.956405175,28.9385103063586,38.1338208636414,23.971299315,39.996515755,26.7357822163586,41.356589475,10.8731832863586,41.548773805,21.9459573763586
4.501548345,19.8614965663586,5.122451565,11.1836348963586,5.84685342364136,25.700958285,6.142506855,28.9828605363586,6.33470595364136,15.943907685,8.70005155364136,23.971299315,10.252294835,7.22168101635864,10.547963035,19.5658283663586,11.0210469236414,12.218488365,11.7602174236414,28.701990515,14.051631205,21.7389896363586,15.2638855936414,15.323004465,15.692589715,27.5636531763586,15.973474505,6.83731235635864,16.091741785,17.5848514263586,17.525732555,2.65360732635864,17.954451445,9.77921094635864,18.989290145,29.1602614563586,20.216313175,17.4222339163586,20.216313175,22.2120587563586,21.2511666436414,14.110764845,21.458119615,8.99569021635864,22.5225399036414,2.757105965,22.7590744636414,28.879391435,26.765363805,17.9248698563586,26.8836458536414,28.613290055,27.1053970036414,3.451926235,27.7706504536414,23.719981345,28.0367518336414,8.936571345,28.3176366236414,12.484589745,29.884663315,27.3123352063586,30.801234735,17.9692200863586,31.008202475,5.87639070635864,31.5995536436414,22.197290115,33.107446695,10.8879666963586,33.5509637636414,28.835041205,34.940589535,2.46142299635864,36.744165555,14.1551003063586,37.9564199436414,28.938525075,38.148589505,23.9860679563586,40.011299165,26.7357822163586,41.371372885,10.8731832863586,41.563557215,21.9459573763586
4.50156311364136,19.861511335,5.12246633364136,11.183649665,5.861622065,25.7157269263586,6.14252162364136,28.982875305,6.33470595364136,15.958691095,8.714820195,23.9860679563586,10.267078245,7.22168101635864,10.5479778036414,19.565843135,11.035815565,12.2332570063586,11.774986065,28.7167591563586,14.066414615,21.7389896363586,15.278654235,15.3377731063586,15.6926044836414,27.563667945,15.988257915,6.83731235635864,16.106525195,17.5848514263586,17.540515965,2.65360732635864,17.9544662136414,9.779225715,18.9893049136414,29.160276225,20.231096585,17.4222339163586,20.231096585,22.2120587563586,21.265935285,14.1255334863586,21.4581343836414,8.995704985,22.537308545,2.77187460635864,22.773843105,28.8941600763586,26.7653785736414,17.924884625,26.898414495,28.6280586963586,27.120165645,3.46669487635864,27.785419095,23.7347499863586,28.051520475,8.95133998635864,28.332405265,12.4993583863586,29.8846780836414,27.312349975,30.8012495036414,17.969234855,31.0082172436414,5.876405475,31.614322285,22.2120587563586,33.1074614636414,10.887981465,33.565732405,28.8498098463586,34.9406043036414,2.461437765,36.7441803236414,14.155115075,37.971188585,28.9532937163586,38.163372915,23.9860679563586,40.0113139336414,26.735796985,41.3713876536414,10.873198055,41.5635719836414,21.945972145
4.516331755,19.8762799763586,5.137234975,11.1984183063586,5.876405475,25.7157269263586,6.157290265,28.9976439463586,6.349474595,15.9734597363586,8.71483496364136,23.986082725,10.2670930136414,7.221695785,10.562746445,19.5806117763586,11.0358303336414,12.233271775,11.789769475,28.7167591563586,14.081198025,21.7389896363586,15.293437645,15.3377731063586,15.707373125,27.5784365863586,15.9882726836414,6.837327125,16.1065399636414,17.584866195,17.5405307336414,2.653622095,17.969234855,9.79399435635864,19.004073555,29.1750448663586,20.2311113536414,17.422248685,20.2311113536414,22.212073525,21.2659500536414,14.125548255,21.472903025,9.01047362635864,22.552091955,2.77187460635864,22.7738578736414,28.894174845,26.780147215,17.9396532663586,26.8984292636414,28.628073465,27.1201804136414,3.466709645,27.800202505,23.7347499863586,28.066303885,8.95133998635864,28.3324200336414,12.499373155,29.899446725,27.3271186163586,30.8012495036414,17.984018265,31.022985885,5.89117411635864,31.6143370536414,22.212073525,33.122230105,10.9027501063586,33.580515815,28.8498098463586,34.955372945,2.47620640635864,36.758948965,14.1698837163586,37.9712033536414,28.953308485,38.178156325,23.9860679563586,40.026082575,26.7505656263586,41.386156295,10.8879666963586,41.578340625,21.9607407863586
4.51634652364136,19.876294745,5.13724974364136,11.198433075,5.87642024364136,25.715741695,6.15730503364136,28.997658715,6.34948936364136,15.973474505,8.729603605,24.0008513663586,10.281861655,7.23646442635864,10.577529855,19.5806117763586,11.050598975,12.2480404163586,11.7897842436414,28.716773925,14.095981435,21.7389896363586,15.2934524136414,15.337787875,15.7073878936414,27.578451355,16.003041325,6.85209576635864,16.121308605,17.5996348363586,17.555299375,2.66839073635864,17.9692496236414,9.794009125,19.0040883236414,29.175059635,20.245879995,17.4370173263586,20.245879995,22.2268421663586,21.280718695,14.1403168963586,21.487686435,9.01047362635864,22.5521067236414,2.771889375,22.788626515,28.9089434863586,26.794930625,17.9396532663586,26.913197905,28.6428421063586,27.134949055,3.48147828635864,27.8002172736414,23.734764755,28.0663186536414,8.951354755,28.347188675,12.5141417963586,29.8994614936414,27.327133385,30.816018145,17.9987869063586,31.0230006536414,5.891188885,31.629105695,22.2268421663586,33.1222448736414,10.902764875,33.5805305836414,28.849824615,34.9553877136414,2.476221175,36.7589637336414,14.169898485,37.985971995,28.9680771263586,38.1781710936414,23.986082725,40.040865985,26.7505656263586,41.400939705,10.8879666963586,41.593124035,21.9607407863586
