"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","x49","y49","x50","y50","x51","y51","x52","y52","x53","y53","x54","y54","x55","y55","x56","y56","x57","y57","x58","y58","x59","y59","x60","y60","x61","y61"
4.575465395,15.7664919963586,5.063317925,11.3906026363586,6.349474595,13.9333491563586,6.586009155,9.57224320635864,6.600792565,20.8372016263586,7.931299465,17.8953030363586,7.975649695,7.51734921635864,8.10871515364136,12.026304035,8.907004525,24.4000034363586,9.20268749364136,5.166801795,9.690525255,16.2099942963586,10.163594375,20.7632845763586,10.3262266536414,8.330451535,10.5775446236414,12.854174995,12.351539055,4.59023403635864,12.366322465,14.6133860163586,12.4698211036414,17.865750985,12.7063556636414,24.414801615,12.8541897636414,9.971410045,13.6672773136414,6.733843255,13.859446875,22.2268421663586,14.8351667036414,11.774986065,15.308221055,17.2152661763586,15.426488335,2.97884234635864,16.490893855,20.9998191363586,16.860479105,14.8942708063586,17.244847765,9.11395749635864,17.437032095,23.9565011363586,18.0875169036414,18.412737155,18.383170335,13.0019943263586,18.324036695,4.48675016635864,19.196257885,16.0769436063586,19.270174935,21.6059389463586,20.068479075,26.9131831363586,20.674598885,19.9206302063586,21.2511666436414,23.734764755,21.265935285,10.5775150863586,22.138156475,3.59974556635864,22.596442185,14.1698837163586,22.877326975,17.4370173263586,22.966027435,27.9923720663586,23.409529735,7.99041833635864,23.660847705,20.2015149963586,24.740036635,23.5721324763586,25.2426873436414,26.587962885,25.656608055,16.9343813863586,25.6861896436414,10.222728015,26.1888255836414,13.504645035,26.987114955,21.1180864163586,28.1993693436414,26.839280855,28.4950375436414,15.707373125,28.5985214136414,11.390617405,29.042008945,23.8530172663586,30.269031975,19.5953951863586,31.836073435,22.9364458463586,31.924773895,26.2183628663586,32.7083093936414,14.569050555,33.9205490136414,20.378930685,34.5858024636414,25.760091925,34.9406043036414,16.890045925,35.472792295,22.7146946963586
4.57548016364136,15.766506765,5.078101335,11.3906026363586,6.34948936364136,13.933363925,6.600792565,9.57224320635864,6.615575975,20.8372016263586,7.93131423364136,17.895317805,7.97566446364136,7.517363985,8.123483795,12.0410726763586,8.90701929364136,24.400018205,9.217456135,5.18157043635864,9.69054002364136,16.210009065,10.1636091436414,20.763299345,10.340995295,8.34522017635864,10.592313265,12.8689436363586,12.366322465,4.59023403635864,12.3663372336414,14.613400785,12.484589745,17.8805196263586,12.721124305,24.4295702563586,12.868958405,9.98617868635864,13.682045955,6.74861189635864,13.874230285,22.2268421663586,14.849935345,11.7897547063586,15.3082358236414,17.215280945,15.4265031036414,2.978857115,16.4909086236414,20.999833905,16.875262515,14.8942708063586,17.2448625336414,9.113972265,17.4370468636414,23.956515905,18.102285545,18.4275057963586,18.397953745,13.0019943263586,18.3240514636414,4.486764935,19.1962726536414,16.076958375,19.2701897036414,21.605953715,20.0684938436414,26.913197905,20.6746136536414,19.920644975,21.265935285,23.7495333963586,21.2659500536414,10.577529855,22.1381712436414,3.599760335,22.611225595,14.1698837163586,22.8773417436414,17.437032095,22.9660422036414,27.992386835,23.424313145,7.99041833635864,23.6608624736414,20.201529765,24.7400514036414,23.572147245,25.257455985,26.6027315263586,25.6566228236414,16.934396155,25.700958285,10.2374966563586,26.203594225,13.5194136763586,26.9871297236414,21.118101185,28.214137985,26.8540494963586,28.509806185,15.7221417663586,28.613290055,11.4053860463586,29.0420237136414,23.853032035,30.2690467436414,19.595409955,31.850856845,22.9364458463586,31.9247886636414,26.218377635,32.723078035,14.5838191963586,33.935317655,20.3936993263586,34.600571105,25.7748605663586,34.9406043036414,16.904829335,35.4728070636414,22.714709465
4.590248805,15.7812754063586,5.07811610364136,11.390617405,6.364258005,13.9481325663586,6.60080733364136,9.572257975,6.61559074364136,20.837216395,7.946082875,17.9100864463586,7.990433105,7.53213262635864,8.138267205,12.0410726763586,8.921787935,24.4147868463586,9.232239545,5.18157043635864,9.705308665,16.2247777063586,10.1636091436414,20.778082755,10.355778705,8.34522017635864,10.607096675,12.8689436363586,12.3663372336414,4.590248805,12.3663372336414,14.628184195,12.4846045136414,17.880534395,12.735907715,24.4295702563586,12.883741815,9.98617868635864,13.6820607236414,6.748626665,13.8742450536414,22.226856935,14.864718755,11.7897547063586,15.323004465,17.2300495863586,15.441271745,2.99362575635864,16.505677265,21.0146025463586,16.8752772836414,14.894285575,17.259631175,9.12874090635864,17.451815505,23.9712845463586,18.1023003136414,18.427520565,18.3979685136414,13.002009095,18.338820105,4.50153357635864,19.211041295,16.0917270163586,19.284958345,21.6207223563586,20.083262485,26.9279665463586,20.689382295,19.9354136163586,21.2659500536414,23.749548165,21.280718695,10.5922984963586,22.152939885,3.61452897635864,22.6112403636414,14.169898485,22.892110385,17.4518007363586,22.980810845,28.0071554763586,23.4243279136414,7.990433105,23.6608624736414,20.216313175,24.754820045,23.5869158863586,25.272239395,26.6027315263586,25.671391465,16.9491647963586,25.7009730536414,10.237511425,26.2036089936414,13.519428445,27.001898365,21.1328698263586,28.2141527536414,26.854064265,28.524589595,15.7221417663586,28.6133048236414,11.405400815,29.056792355,23.8678006763586,30.283815385,19.6101785963586,31.8508716136414,22.936460615,31.939557305,26.2331462763586,32.737861445,14.5838191963586,33.9353324236414,20.393714095,34.6005858736414,25.774875335,34.955372945,16.9195979763586,35.487575705,22.7294781063586
4.59026357364136,15.781290175,5.092884745,11.4053860463586,6.36427277364136,13.948147335,6.615575975,9.58702661635864,6.630359385,20.8519850363586,7.94609764364136,17.910101215,8.005216515,7.53213262635864,8.13828197364136,12.041087445,8.936571345,24.4147868463586,9.247022955,5.18157043635864,9.70532343364136,16.224792475,10.178377785,20.7928513963586,10.3557934736414,8.345234945,10.6071114436414,12.868958405,12.381105875,4.60501744635864,12.381105875,14.6429528363586,12.499373155,17.8953030363586,12.7359224836414,24.429585025,12.8837565836414,9.986193455,13.696829365,6.76339530635864,13.889013695,22.2416255763586,14.8647335236414,11.789769475,15.337787875,17.2300495863586,15.4412865136414,2.993640525,16.520460675,21.0146025463586,16.890045925,14.9090542163586,17.2596459436414,9.128755675,17.4518302736414,23.971299315,18.117068955,18.4422892063586,18.412737155,13.0167777363586,18.3388348736414,4.501548345,19.2110560636414,16.091741785,19.2849731136414,21.620737125,20.0832772536414,26.927981315,20.6893970636414,19.935428385,21.280718695,23.7643168063586,21.295502105,10.5922984963586,22.167723295,3.61452897635864,22.626009005,14.1846671263586,22.8921251536414,17.451815505,22.9808256136414,28.007170245,23.439096555,8.00520174635864,23.675631115,20.2310818163586,24.7548348136414,23.586930655,25.287022805,26.6027315263586,25.686174875,16.9491647963586,25.715741695,10.2522800663586,26.218377635,13.5341970863586,27.016681775,21.1328698263586,28.228921395,26.8688329063586,28.5246043636414,15.722156535,28.628073465,11.4201694563586,29.0568071236414,23.867815445,30.2838301536414,19.610193365,31.865640255,22.9512292563586,31.9395720736414,26.233161045,32.752644855,14.5838191963586,33.950101065,20.4084827363586,34.615354515,25.7896439763586,34.9553877136414,16.919612745,35.4875904736414,22.729492875
4.605032215,15.7960588163586,5.107668155,11.4053860463586,6.379041415,13.9629159763586,6.630359385,9.58702661635864,6.645142795,20.8519850363586,7.960866285,17.9248698563586,8.019999925,7.53213262635864,8.153050615,12.0558560863586,8.93658611364136,24.414801615,9.24703772364136,5.181585205,9.720092075,16.2395611163586,10.193161195,20.7928513963586,10.370562115,8.36000358635864,10.6071114436414,12.883741815,12.395889285,4.60501744635864,12.3811206436414,14.642967605,12.4993879236414,17.895317805,12.750691125,24.4443536663586,12.898525225,10.0009620963586,13.6968441336414,6.763410075,13.903797105,22.2416255763586,14.879502165,11.8045381163586,15.3378026436414,17.230064355,15.456055155,3.00840916635864,16.5204754436414,21.014617315,16.8900606936414,14.909068985,17.274414585,9.14352431635864,17.466598915,23.9860679563586,18.1170837236414,18.442303975,18.427520565,13.0167777363586,18.3388348736414,4.516331755,19.225824705,16.1065104263586,19.299741755,21.6355057663586,20.098045895,26.9427499563586,20.704165705,19.9501970263586,21.2807334636414,23.764331575,21.2955168736414,10.592313265,22.1677380636414,3.614543745,22.640792415,14.1846671263586,22.8921251536414,17.466598915,22.995594255,28.0219388863586,23.453879965,8.00520174635864,23.6756458836414,20.231096585,24.769603455,23.6016992963586,25.2870375736414,26.602746295,25.6861896436414,16.949179565,25.7157564636414,10.252294835,26.233161045,13.5341970863586,27.0166965436414,21.132884595,28.2289361636414,26.868847675,28.539373005,15.7369251763586,28.6280882336414,11.420184225,29.071575765,23.8825840863586,30.298598795,19.6249620063586,31.880423665,22.9512292563586,31.954340715,26.2479296863586,32.7526596236414,14.583833965,33.9501158336414,20.408497505,34.6153692836414,25.789658745,34.970156355,16.9343813863586,35.502359115,22.7442615163586
4.60504698364136,15.796073585,5.10768292364136,11.405400815,6.37905618364136,13.962930745,6.645142795,9.58702661635864,6.659926205,20.8519850363586,7.96088105364136,17.924884625,8.034783335,7.53213262635864,8.167834025,12.0558560863586,8.951354755,24.4295702563586,9.261806365,5.19635384635864,9.734875485,16.2395611163586,10.1931759636414,20.792866165,10.385345525,8.36000358635864,10.621880085,12.8985104563586,12.3959040536414,4.605032215,12.395889285,14.6577362463586,12.514156565,17.9100864463586,12.7507058936414,24.444368435,12.8985399936414,10.000976865,13.711612775,6.77817871635864,13.9038118736414,22.241640345,14.894285575,11.8045381163586,15.352571285,17.2448329963586,15.4560699236414,3.008423935,16.535244085,21.0293859563586,16.904829335,14.9238376263586,17.289197995,9.14352431635864,17.481382325,23.9860679563586,18.1170837236414,18.457087385,18.4275353336414,13.016792505,18.353603515,4.53110039635864,19.240608115,16.1065104263586,19.2997565236414,21.635520535,20.0980606636414,26.942764725,20.718949115,19.9501970263586,21.295502105,23.7791002163586,21.310285515,10.6070819063586,22.182506705,3.62931238635864,22.6408071836414,14.184681895,22.906893795,17.4813675563586,23.010377665,28.0219388863586,23.4538947336414,8.005216515,23.690414525,20.2458652263586,24.7696182236414,23.601714065,25.301806215,26.6175149363586,25.700958285,16.9639482063586,25.730525105,10.2670634763586,26.2331758136414,13.534211855,27.031465185,21.1476532363586,28.243704805,26.8836163163586,28.5393877736414,15.736939945,28.642856875,11.4349528663586,29.086359175,23.8825840863586,30.313382205,19.6249620063586,31.8804384336414,22.951244025,31.9543554836414,26.247944455,32.767428265,14.5986026063586,33.964884475,20.4232661463586,34.630137925,25.8044273863586,34.9701711236414,16.934396155,35.5023738836414,22.744276285
4.619815625,15.8108422263586,5.122451565,11.4201694563586,6.393824825,13.9776993863586,6.64515756364136,9.587041385,6.65994097364136,20.851999805,7.975649695,17.9396532663586,8.03479810364136,7.532147395,8.16784879364136,12.055870855,8.95136952364136,24.429585025,9.276589775,5.19635384635864,9.73489025364136,16.239575885,10.207944605,20.8076348063586,10.400128935,8.36000358635864,10.636663495,12.8985104563586,12.410672695,4.61980085635864,12.410672695,14.6577362463586,12.5141713336414,17.910101215,12.765474535,24.4591370763586,12.913308635,10.0157455063586,13.7116275436414,6.778193485,13.918580515,22.2564089863586,14.8943003436414,11.804552885,15.3525860536414,17.244847765,15.470838565,3.02319257635864,16.550027495,21.0293859563586,16.919612745,14.9238376263586,17.2892127636414,9.143539085,17.4813970936414,23.986082725,18.131852365,18.4718560263586,18.442303975,13.0315611463586,18.3536182836414,4.531115165,19.2406228836414,16.106525195,19.314525165,21.6502891763586,20.112829305,26.9575333663586,20.7189638836414,19.950211795,21.2955168736414,23.779114985,21.3103002836414,10.607096675,22.197290115,3.62931238635864,22.655575825,14.1994505363586,22.9069085636414,17.481382325,23.0103924336414,28.021953655,23.468663375,8.01998515635864,23.6904292936414,20.245879995,24.784386865,23.6164827063586,25.316589625,26.6175149363586,25.715741695,16.9639482063586,25.7305398736414,10.267078245,26.247944455,13.5489804963586,27.046248595,21.1476532363586,28.258488215,26.8836163163586,28.554156415,15.7517085863586,28.6428716436414,11.434967635,29.0863739436414,23.882598855,30.3133969736414,19.624976775,31.895207075,22.9660126663586,31.969124125,26.2627130963586,32.782211675,14.5986026063586,33.9648992436414,20.423280915,34.6301526936414,25.804442155,34.984939765,16.9491647963586,35.517142525,22.7590449263586
4.61983039364136,15.810856995,5.137234975,11.4201694563586,6.39383959364136,13.977714155,6.659926205,9.60181002635864,6.674709615,20.8667684463586,7.990433105,17.9396532663586,8.049566745,7.54691603635864,8.182617435,12.0706394963586,8.966138165,24.4443536663586,9.291373185,5.19635384635864,9.749658895,16.2543445263586,10.2079593736414,20.807649575,10.4001437036414,8.360018355,10.6366782636414,12.898525225,12.425456105,4.61980085635864,12.4106874636414,14.657751015,12.528939975,17.9248698563586,12.7654893036414,24.459151845,12.928092045,10.0157455063586,13.726396185,6.79296212635864,13.933363925,22.2564089863586,14.909068985,11.8193215263586,15.367354695,17.2596164063586,15.485621975,3.02319257635864,16.5500422636414,21.029400725,16.9196275136414,14.923852395,17.303981405,9.15830772635864,17.496165735,24.0008513663586,18.1318671336414,18.471870795,18.457087385,13.0315611463586,18.368386925,4.54588380635864,19.255391525,16.1212938363586,19.329308575,21.6502891763586,20.1128440736414,26.957548135,20.733732525,19.9649804363586,21.310285515,23.7938836263586,21.325068925,10.6218653163586,22.212073525,3.62931238635864,22.670359235,14.1994505363586,22.921677205,17.4961509663586,23.0103924336414,28.036737065,23.4686781436414,8.019999925,23.705197935,20.2606486363586,24.7844016336414,23.616497475,25.331373035,26.6175149363586,25.7157564636414,16.963962975,25.745308515,10.2818468863586,26.262727865,13.5489804963586,27.0462633636414,21.147668005,28.2585029836414,26.883631085,28.5541711836414,15.751723355,28.657640285,11.4497362763586,29.101142585,23.8973674963586,30.328165615,19.6397454163586,31.909990485,22.9660126663586,31.9691388936414,26.262727865,32.796995085,14.5986026063586,33.979667885,20.4380495563586,34.644921335,25.8192107963586,34.9849545336414,16.949179565,35.5171572936414,22.759059695
4.634599035,15.8256256363586,5.13724974364136,11.420184225,6.39383959364136,13.992497565,6.674709615,9.60181002635864,6.689493025,20.8667684463586,7.99044787364136,17.939668035,8.064350155,7.54691603635864,8.197400845,12.0706394963586,8.980921575,24.4443536663586,9.29138795364136,5.196368615,9.764442305,16.2543445263586,10.222728015,20.8224182163586,10.414912345,8.37478699635864,10.651446905,12.9132938663586,12.440239515,4.61980085635864,12.425456105,14.6725196563586,12.543723385,17.9248698563586,12.780257945,24.4739204863586,12.9281068136414,10.015760275,13.741179595,6.79296212635864,13.9333786936414,22.256423755,14.923852395,11.8193215263586,15.382138105,17.2596164063586,15.4856367436414,3.023207345,16.564810905,21.0441693663586,16.934396155,14.9386210363586,17.318764815,9.15830772635864,17.4961805036414,24.000866135,18.146635775,18.4866394363586,18.471870795,13.0315611463586,18.3684016936414,4.545898575,19.2554062936414,16.121308605,19.3293233436414,21.650303945,20.127612715,26.9723167763586,20.748515935,19.9649804363586,21.3103002836414,23.793898395,21.3250836936414,10.621880085,22.2120882936414,3.629327155,22.6703740036414,14.199465305,22.9216919736414,17.496165735,23.025161075,28.0515057063586,23.483446785,8.03476856635864,23.7052127036414,20.260663405,24.799170275,23.6312661163586,25.3313878036414,26.617529705,25.730525105,16.9787316163586,25.760091925,10.2818468863586,26.2627426336414,13.548995265,27.061032005,21.1624366463586,28.273271625,26.8983997263586,28.568939825,15.7664919963586,28.672423695,11.4497362763586,29.115925995,23.8973674963586,30.3281803836414,19.639760185,31.924773895,22.9660126663586,31.983907535,26.2774965063586,32.7970098536414,14.598617375,33.9796826536414,20.438064325,34.6449361036414,25.819225565,34.999723175,16.9639482063586,35.531925935,22.7738283363586
4.649382445,15.8256256363586,5.152018385,11.4349528663586,6.408608235,14.0072662063586,6.689493025,9.60181002635864,6.704276435,20.8667684463586,8.005216515,17.9544366763586,8.079133565,7.54691603635864,8.212184255,12.0706394963586,8.98093634364136,24.444368435,9.306156595,5.21113725635864,9.779225715,16.2543445263586,10.237511425,20.8224182163586,10.429695755,8.37478699635864,10.6514616736414,12.913308635,12.4402542836414,4.619815625,12.4254708736414,14.672534425,12.5437381536414,17.924884625,12.7802727136414,24.473935255,12.942875455,10.0305289163586,13.7411943636414,6.792976895,13.948147335,22.2711923963586,14.9238671636414,11.819336295,15.3821528736414,17.259631175,15.500405385,3.03797598635864,16.579594315,21.0441693663586,16.949179565,14.9386210363586,17.333548225,9.15830772635864,17.510949145,24.0156347763586,18.1466505436414,18.486654205,18.4718855636414,13.031575915,18.383170335,4.56066721635864,19.270174935,16.1360772463586,19.344091985,21.6650725863586,20.1276274836414,26.972331545,20.7485307036414,19.964995205,21.325068925,23.8086670363586,21.339852335,10.6366487263586,22.226856935,3.64409579635864,22.685142645,14.2142339463586,22.936460615,17.5109343763586,23.0251758436414,28.051520475,23.498230195,8.03476856635864,23.719981345,20.2754320463586,24.813953685,23.6312661163586,25.346156445,26.6322983463586,25.745308515,16.9787316163586,25.7601066936414,10.281861655,26.277511275,13.5637639063586,27.075815415,21.1624366463586,28.2732863936414,26.898414495,28.583723235,15.7664919963586,28.6724384636414,11.449751045,29.1159407636414,23.897382265,30.342949025,19.6545288263586,31.939557305,22.9660126663586,31.998690945,26.2774965063586,32.811778495,14.6133860163586,33.994451295,20.4528329663586,34.659704745,25.8339942063586,34.9997379436414,16.963962975,35.5319407036414,22.773843105
