"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32"
2.387520715,7.73910036635864,3.74760920364136,18.013585085,6.719059845,4.42761652635864,8.345234945,17.5848514263586,8.670469965,6.03900821635864,10.769714185,3.54061192635864,11.893253345,19.8319297463586,12.218488365,23.1434135863586,13.075926145,4.84155200635864,13.829880055,13.8298652863586,14.923852395,22.2859758063586,15.781290175,7.76866718635864,17.2892127636414,3.008423935,17.762267115,18.8562246863586,17.939668035,21.5024550763586,18.176202595,16.7569804663586,20.5119961436414,6.305124365,20.881566625,12.1741233663586,20.763299345,25.7157269263586,21.665087355,22.1381417063586,22.714709465,19.7580126963586,24.3704661536414,2.934506885,27.977603425,16.6682800063586,28.8646227936414,29.914230135,29.529861475,19.3292938063586,30.121197875,7.54691603635864,30.535133355,22.4485933163586,33.137013515,15.6482247163586,36.211962795,11.6714874263586,38.385124065,27.4306024863586,38.577308395,8.67045519635864,42.864497295,3.88063035635864
2.402304125,7.73910036635864,3.762377845,18.0283537263586,6.733843255,4.42761652635864,8.360018355,17.5848514263586,8.685253375,6.03900821635864,10.784497595,3.54061192635864,11.908036755,19.8319297463586,12.233271775,23.1434135863586,13.090709555,4.84155200635864,13.844663465,13.8298652863586,14.938635805,22.2859758063586,15.796073585,7.76866718635864,17.303981405,3.02319257635864,17.777050525,18.8562246863586,17.954451445,21.5024550763586,18.190986005,16.7569804663586,20.526764785,6.31989300635864,20.896350035,12.1741233663586,20.7633141136414,25.715741695,21.679870765,22.1381417063586,22.729492875,19.7580126963586,24.385234795,2.94927552635864,27.992386835,16.6682800063586,28.879391435,29.9289987763586,29.544644885,19.3292938063586,30.135981285,7.54691603635864,30.5351481236414,22.448608085,33.1517821563586,15.633456075,36.226746205,11.6714874263586,38.399907475,27.4306024863586,38.592091805,8.67045519635864,42.879280705,3.88063035635864
2.417087535,7.73910036635864,3.777161255,18.0283537263586,6.748626665,4.42761652635864,8.374801765,17.5848514263586,8.700036785,6.03900821635864,10.799281005,3.54061192635864,11.922820165,19.8319297463586,12.248055185,23.1434135863586,13.105492965,4.84155200635864,13.859446875,13.8298652863586,14.953419215,22.2859758063586,15.810856995,7.76866718635864,17.318764815,3.02319257635864,17.791833935,18.8562246863586,17.969234855,21.5024550763586,18.2057546463586,16.742211825,20.541548195,6.31989300635864,20.911133445,12.1741233663586,20.778082755,25.7305103363586,21.694654175,22.1381417063586,22.744276285,19.7580126963586,24.400018205,2.94927552635864,28.007170245,16.6682800063586,28.894174845,29.9289987763586,29.5594135263586,19.314525165,30.150764695,7.54691603635864,30.549916765,22.4633767263586,33.151796925,15.6334413063586,36.241529615,11.6714874263586,38.4146761163586,27.415833845,38.606875215,8.67045519635864,42.894064115,3.88063035635864
2.431870945,7.73910036635864,3.791944665,18.0283537263586,6.74864143364136,4.427631295,8.389585175,17.5848514263586,8.714820195,6.03900821635864,10.814064415,3.54061192635864,11.937603575,19.8319297463586,12.262838595,23.1434135863586,13.120276375,4.84155200635864,13.8594616436414,13.829880055,14.968202625,22.2859758063586,15.8256256363586,7.753898545,17.3187795836414,3.023207345,17.806617345,18.8562246863586,17.984018265,21.5024550763586,18.205769415,16.7421970563586,20.556331605,6.31989300635864,20.925916855,12.1741233663586,20.792866165,25.7305103363586,21.709437585,22.1381417063586,22.759059695,19.7580126963586,24.414801615,2.94927552635864,28.021953655,16.6682800063586,28.8941896136414,29.929013545,29.559428295,19.3145103963586,30.1655333363586,7.532147395,30.564700175,22.4633767263586,33.166580335,15.6334413063586,36.256313025,11.6714874263586,38.414690885,27.4158190763586,38.621658625,8.67045519635864,42.908847525,3.88063035635864
2.446654355,7.73910036635864,3.806728075,18.0283537263586,6.763410075,4.44239993635864,8.38959994364136,17.584866195,8.729603605,6.03900821635864,10.828847825,3.54061192635864,11.952386985,19.8319297463586,12.2776072363586,23.128644945,13.135059785,4.84155200635864,13.874230285,13.8446486963586,14.982986035,22.2859758063586,15.825640405,7.75388377635864,17.333548225,3.03797598635864,17.821400755,18.8562246863586,17.9840330336414,21.502469845,18.220552825,16.7421970563586,20.5563463736414,6.319907775,20.940700265,12.1741233663586,20.807649575,25.7305103363586,21.724220995,22.1381417063586,22.773843105,19.7580126963586,24.429585025,2.94927552635864,28.036737065,16.6682800063586,28.908958255,29.9437821863586,29.574211705,19.3145103963586,30.165548105,7.53213262635864,30.579483585,22.4633767263586,33.181363745,15.6334413063586,36.271096435,11.6714874263586,38.429474295,27.4158190763586,38.636442035,8.67045519635864,42.9088622936414,3.880645125
2.461437765,7.73910036635864,3.821511485,18.0283537263586,6.778193485,4.44239993635864,8.404368585,17.5996348363586,8.744387015,6.03900821635864,10.843631235,3.54061192635864,11.967170395,19.8319297463586,12.277622005,23.1286301763586,13.149843195,4.84155200635864,13.889013695,13.8446486963586,14.9977546763586,22.271207165,15.840423815,7.75388377635864,17.348331635,3.03797598635864,17.836184165,18.8562246863586,17.998801675,21.5172384863586,18.235336235,16.7421970563586,20.571115015,6.33467641635864,20.955483675,12.1741233663586,20.822432985,25.7305103363586,21.739004405,22.1381417063586,22.788626515,19.7580126963586,24.444368435,2.94927552635864,28.051520475,16.6682800063586,28.923741665,29.9437821863586,29.588995115,19.3145103963586,30.180331515,7.53213262635864,30.594266995,22.4633767263586,33.196147155,15.6334413063586,36.285879845,11.6714874263586,38.444257705,27.4158190763586,38.651225445,8.67045519635864,42.923630935,3.89541376635864
2.46145253364136,7.739115135,3.82152625364136,18.028368495,6.792976895,4.44239993635864,8.419151995,17.5996348363586,8.74440178364136,6.039022985,10.858414645,3.54061192635864,11.981953805,19.8319297463586,12.292405415,23.1286301763586,13.1646118363586,4.826783365,13.903797105,13.8446486963586,14.997769445,22.2711923963586,15.855207225,7.75388377635864,17.363115045,3.03797598635864,17.850967575,18.8562246863586,18.0135703163586,21.502469845,18.2501048763586,16.727428415,20.585898425,6.33467641635864,20.9702523163586,12.159354725,20.8224477536414,25.730525105,21.7537730463586,22.123373065,22.803409925,19.7580126963586,24.459151845,2.94927552635864,28.066303885,16.6682800063586,28.9237564336414,29.943796955,29.6037637563586,19.299741755,30.1951001563586,7.517363985,30.609050405,22.4633767263586,33.2109157963586,15.618672665,36.300663255,11.6714874263586,38.4590263463586,27.401050435,38.666008855,8.67045519635864,42.938414345,3.89541376635864
2.476221175,7.75388377635864,3.836294895,18.0431371363586,6.807760305,4.44239993635864,8.433935405,17.5996348363586,8.759170425,6.05379162635864,10.873198055,3.54061192635864,11.996737215,19.8319297463586,12.307188825,23.1286301763586,13.164626605,4.82676859635864,13.918580515,13.8446486963586,15.012552855,22.2711923963586,15.869990635,7.75388377635864,17.377898455,3.03797598635864,17.865750985,18.8562246863586,18.013585085,21.5024550763586,18.250119645,16.7274136463586,20.600681835,6.33467641635864,20.970267085,12.1593399563586,20.837216395,25.7452937463586,21.753787815,22.1233582963586,22.818193335,19.7580126963586,24.473935255,2.94927552635864,28.081087295,16.6682800063586,28.938525075,29.9585655963586,29.603778525,19.2997269863586,30.195114925,7.51734921635864,30.6090651736414,22.463391495,33.210930565,15.6186578963586,36.315446665,11.6714874263586,38.459041115,27.4010356663586,38.680792265,8.67045519635864,42.953197755,3.89541376635864
2.491004585,7.75388377635864,3.851078305,18.0431371363586,6.822543715,4.44239993635864,8.448718815,17.5996348363586,8.773953835,6.05379162635864,10.8879666963586,3.525843285,12.011520625,19.8319297463586,12.3219574663586,23.113861535,13.179410015,4.82676859635864,13.9185952836414,13.844663465,15.027336265,22.2711923963586,15.884774045,7.75388377635864,17.392681865,3.03797598635864,17.8805196263586,18.841456045,18.028368495,21.5024550763586,18.264903055,16.7274136463586,20.615465245,6.33467641635864,20.985050495,12.1593399563586,20.851999805,25.7452937463586,21.768571225,22.1233582963586,22.8329619763586,19.743244055,24.488718665,2.94927552635864,28.095870705,16.6682800063586,28.953308485,29.9585655963586,29.618561935,19.2997269863586,30.209898335,7.51734921635864,30.623833815,22.4781601363586,33.225713975,15.6186578963586,36.3302153063586,11.656718785,38.473824525,27.4010356663586,38.695575675,8.67045519635864,42.967981165,3.89541376635864
2.505787995,7.75388377635864,3.865861715,18.0431371363586,6.837327125,4.44239993635864,8.463502225,17.5996348363586,8.788737245,6.05379162635864,10.887981465,3.52582851635864,12.026304035,19.8319297463586,12.321972235,23.1138467663586,13.194193425,4.82676859635864,13.933363925,13.8594321063586,15.042119675,22.2711923963586,15.899557455,7.75388377635864,17.407465275,3.03797598635864,17.880534395,18.8414412763586,18.043151905,21.5024550763586,18.279686465,16.7274136463586,20.6154800136414,6.334691185,20.9998191363586,12.144571315,20.866783215,25.7452937463586,21.783354635,22.1233582963586,22.832976745,19.7432292863586,24.503502075,2.94927552635864,28.110654115,16.6682800063586,28.968091895,29.9585655963586,29.633345345,19.2997269863586,30.2246669763586,7.502580575,30.638617225,22.4781601363586,33.240497385,15.6186578963586,36.330230075,11.6567040163586,38.4885931663586,27.386267025,38.7103443163586,8.655686555,42.982764575,3.89541376635864
