"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","x49","y49","x50","y50","x51","y51","x52","y52"
4.98938610635864,14.569050555,5.46245522635864,9.794009125,5.44767181635864,7.132995325,5.81725706635864,21.058967545,6.45294369635864,3.289308725,8.43392063635864,20.689382295,8.759170425,5.90595752635864,8.818304065,10.1931464263586,8.80350588635864,27.208866105,9.72007730635864,15.648239485,11.1836348963586,25.420073495,12.2480404163586,8.936571345,12.100221085,20.0388974863586,13.8889989263586,16.638727955,14.8499205763586,3.525843285,15.8995426863586,21.576386895,16.919612745,8.96615293364136,17.2004827663586,27.770635685,18.0579205463586,1.589216575,18.1909712363586,19.861511335,19.151907655,11.7158671936414,19.8762799763586,23.143428355,20.6450172963586,4.146746505,22.0494412463586,24.133916825,22.3746762663586,27.253216335,22.9216624363586,6.423391645,23.5721324763586,16.993529795,24.444368435,10.0600957363586,24.7400218663586,21.901621915,25.4348421363586,6.157290265,25.627041235,14.1255334863586,26.9723167763586,19.196257885,27.4897361263586,27.933253195,27.7410540963586,1.190064505,28.2584734463586,10.178377785,29.3820126063586,24.651336175,29.4263628363586,12.514156565,29.9289987763586,6.319907775,31.6143075163586,20.038912255,31.8656254863586,2.638838685,32.2499941463586,27.814985915,32.5308789363586,23.734764755,32.7674134963586,16.816128875,34.3196715463586,9.320940005,34.526654055,21.0885491336414,35.1623259163586,15.648239485,36.0641139263586,28.598506645,36.8032844263586,19.196257885,37.5424549263586,8.182617435,38.2520586063586,14.761234885,40.1147682663586,24.326101155,41.6818097263586,11.434967635
4.98938610635864,14.554267145,5.462469995,9.79399435635864,5.44767181635864,7.118211915,5.817271835,21.0589527763586,6.45294369635864,3.274525315,8.433935405,20.6893675263586,8.77393906635864,5.891188885,8.83307270635864,10.178377785,8.803520655,27.2088513363586,9.72007730635864,15.633456075,11.1836348963586,25.405290085,12.2480404163586,8.921787935,12.1149897263586,20.024128845,13.8889989263586,16.623944545,14.8499205763586,3.511059875,15.8995426863586,21.561603485,16.9195979763586,8.966138165,17.2004827663586,27.755852275,18.057935315,1.58920180635864,18.1909712363586,19.846727925,19.1518928863586,11.715852425,19.8762799763586,23.128644945,20.645032065,4.14673173635864,22.0494412463586,24.119133415,22.3746762663586,27.238432925,22.9216624363586,6.408608235,23.5721324763586,16.978746385,24.4591370763586,10.045327095,24.740036635,21.9016071463586,25.434856905,6.15727549635864,25.6418098763586,14.110764845,26.9723167763586,19.181474475,27.4897361263586,27.918469785,27.7410540963586,1.175281095,28.2584734463586,10.163594375,29.3820126063586,24.636552765,29.4263628363586,12.499373155,29.9289987763586,6.305124365,31.614322285,20.0388974863586,31.8656254863586,2.624055275,32.2499941463586,27.800202505,32.5308789363586,23.719981345,32.7674134963586,16.801345465,34.3196715463586,9.306156595,34.5266392863586,21.088534365,35.1623259163586,15.633456075,36.0641139263586,28.583723235,36.8032844263586,19.181474475,37.5424549263586,8.167834025,38.2520586063586,14.746451475,40.1147682663586,24.311317745,41.6818097263586,11.420184225
4.98938610635864,14.539483735,5.47723863635864,9.779225715,5.44767181635864,7.103428505,5.83204047635864,21.044184135,6.45294369635864,3.259741905,8.44870404635864,20.674598885,8.773953835,5.89117411635864,8.83307270635864,10.163594375,8.81828929635864,27.194082695,9.720092075,15.6334413063586,11.1836348963586,25.390506675,12.2480404163586,8.907004525,12.1149897263586,20.009345435,13.8889989263586,16.609161135,14.8499205763586,3.496276465,15.899557455,21.5615887163586,16.9195979763586,8.951354755,17.2004827663586,27.741068865,18.0727039563586,1.574433165,18.176202595,19.8319592836414,19.1518928863586,11.701069015,19.8762799763586,23.113861535,20.6598007063586,4.131963095,22.0494412463586,24.104350005,22.3746762663586,27.223649515,22.921677205,6.40859346635864,23.5721324763586,16.963962975,24.4591370763586,10.030543685,24.7548052763586,21.886838505,25.4496255463586,6.142506855,25.6418098763586,14.095981435,26.9723167763586,19.166691065,27.489750895,27.9184550163586,27.7410540963586,1.160497685,28.2584734463586,10.148810965,29.3820126063586,24.621769355,29.4263628363586,12.484589745,29.9289987763586,6.290340955,31.6290909263586,20.024128845,31.8656254863586,2.609271865,32.2499941463586,27.785419095,32.5308789363586,23.705197935,32.752644855,16.7865768236414,34.3196715463586,9.291373185,34.5266392863586,21.073750955,35.1623259163586,15.618672665,36.049345285,28.5689545936414,36.803299195,19.1814597063586,37.5424549263586,8.153050615,38.2520586063586,14.731668065,40.1147682663586,24.296534335,41.667041085,11.4054155836414
4.98938610635864,14.524700325,5.47723863635864,9.764442305,5.44767181635864,7.088645095,5.83204047635864,21.029400725,6.45294369635864,3.244958495,8.448718815,20.6745841163586,8.78872247635864,5.876405475,8.83307270635864,10.148810965,8.81828929635864,27.179299285,9.73486071635864,15.618672665,11.168866255,25.3757380336414,12.248055185,8.90698975635864,12.1149897263586,19.994562025,13.889013695,16.6091463663586,14.8499205763586,3.481493055,15.9143260963586,21.546820075,16.9195979763586,8.936571345,17.2004827663586,27.726285455,18.0727039563586,1.559649755,18.1761878263586,19.831944515,19.1518928863586,11.686285605,19.8762799763586,23.099078125,20.6598007063586,4.117179685,22.049456015,24.1043352363586,22.3746762663586,27.208866105,22.9364458463586,6.393824825,23.5721324763586,16.949179565,24.459151845,10.0305289163586,24.7548052763586,21.872055095,25.4496255463586,6.127723445,25.6418098763586,14.081198025,26.957548135,19.1519224236414,27.5045195363586,27.903686375,27.7410540963586,1.145714275,28.258488215,10.1487961963586,29.3820126063586,24.606985945,29.4263628363586,12.469806335,29.929013545,6.29032618635864,31.6290909263586,20.009345435,31.8656254863586,2.594488455,32.250008915,27.7854043263586,32.516110295,23.6904292936414,32.7526300863586,16.786562055,34.3196715463586,9.276589775,34.511870645,21.0589823136414,35.162340685,15.6186578963586,36.0493305163586,28.568939825,36.8180678363586,19.166691065,37.5424549263586,8.138267205,38.237289965,14.7168994236414,40.114783035,24.2965195663586,41.6670263163586,11.405400815
4.98938610635864,14.509916915,5.47723863635864,9.749658895,5.447686585,7.08863032635864,5.832055245,21.0293859563586,6.45294369635864,3.230175085,8.46348745635864,20.659815475,8.788737245,5.87639070635864,8.83307270635864,10.134027555,8.818304065,27.1792845163586,9.734875485,15.6186578963586,11.1688514863586,25.375723265,12.2628238263586,8.892221115,12.115004495,19.9945472563586,13.9037823363586,16.594377725,14.8499205763586,3.466709645,15.9143260963586,21.532036665,16.9195979763586,8.921787935,17.2004827663586,27.711502045,18.0727039563586,1.544866345,18.1761878263586,19.817161105,19.137124245,11.6715169636414,19.8762799763586,23.084294715,20.6598007063586,4.102396275,22.0642246563586,24.089566595,22.3746762663586,27.194082695,22.9364458463586,6.379041415,23.5721324763586,16.934396155,24.4739204863586,10.015760275,24.754820045,21.8720403263586,25.4496255463586,6.112940035,25.641824645,14.0811832563586,26.9575333663586,19.151907655,27.5045195363586,27.888902965,27.7410540963586,1.130930865,28.2732568563586,10.134027555,29.3820126063586,24.592202535,29.4263628363586,12.455022925,29.9437821863586,6.275557545,31.6290909263586,19.994562025,31.8656254863586,2.579705045,32.2647775563586,27.770635685,32.5160955263586,23.690414525,32.7526300863586,16.771778645,34.3196715463586,9.261806365,34.5118558763586,21.058967545,35.1771093263586,15.603889255,36.0493305163586,28.554156415,36.8180678363586,19.151907655,37.5424549263586,8.123483795,38.2372751963586,14.716884655,40.1295516763586,24.281750925,41.6670263163586,11.390617405
4.98938610635864,14.495133505,5.47723863635864,9.734875485,5.46245522635864,7.073861685,5.84682388635864,21.014617315,6.45294369635864,3.215391675,8.463502225,20.6598007063586,8.80350588635864,5.861622065,8.83307270635864,10.119244145,8.83307270635864,27.164515875,9.74964412635864,15.603889255,11.1688514863586,25.360939855,12.2628238263586,8.877437705,12.1297731363586,19.979778615,13.9037823363586,16.579594315,14.8499205763586,3.451926235,15.9143260963586,21.517253255,16.9195979763586,8.907004525,17.2004827663586,27.696718635,18.0727039563586,1.530082935,18.161419185,19.8023924636414,19.1371094763586,11.671502195,19.8762799763586,23.069511305,20.6598007063586,4.087612865,22.064239425,24.0895518263586,22.3746762663586,27.179299285,22.936460615,6.37902664635864,23.5721324763586,16.919612745,24.4739204863586,10.000976865,24.7695886863586,21.857271685,25.449640315,6.11292526635864,25.6565932863586,14.066414615,26.9575333663586,19.137124245,27.504534305,27.8888881963586,27.7410540963586,1.116147455,28.2732568563586,10.119244145,29.3820126063586,24.577419125,29.4263628363586,12.440239515,29.9437821863586,6.260774135,31.6290909263586,19.979778615,31.8656254863586,2.564921635,32.2647775563586,27.755852275,32.5160955263586,23.675631115,32.7526300863586,16.756995235,34.3196715463586,9.247022955,34.5118558763586,21.044184135,35.1771093263586,15.589105845,36.0493305163586,28.539373005,36.8180678363586,19.137124245,37.542469695,8.12346902635864,38.2372751963586,14.702101245,40.1295516763586,24.266967515,41.6670263163586,11.375833995
