"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19"
2.860589835,17.7327150636414,6.645142795,12.0706690336414,8.655686555,23.3799776836414,13.356810935,9.46878887364136,14.657751015,21.7981528136414,15.086469905,17.4222634536414,16.697861595,8.22698243364136,17.466598915,2.28405161364136,19.270174935,27.1497472336414,22.507741725,1.33791337364136,23.394746325,20.5563463736414,23.926949085,15.0569178536414,25.390506675,10.2523096036414,27.962820015,23.5573786036414,29.352460555,17.0378947936414,32.323925965,23.2321435836414,32.900478955,9.40965523364136,33.092663285,19.6249915436414,35.812810725,6.88169212364136
2.84582119364136,17.747483705,6.63037415364136,12.085437675,8.64091791364136,23.394746325,13.3420422936414,9.483557515,14.6429823736414,21.812921455,15.0717012636414,17.437032095,16.6830929536414,8.241751075,17.4518302736414,2.298820255,19.2554062936414,27.164515875,22.4929730836414,1.352682015,23.3799776836414,20.571115015,23.9121804436414,15.071686495,25.3757380336414,10.267078245,27.9480513736414,23.572147245,29.3376919136414,17.052663435,32.3091573236414,23.246912225,32.8857103136414,9.424423875,33.0778946436414,19.639760185,35.7980420836414,6.896460765
2.84582119364136,17.762267115,6.645142795,12.1002063163586,8.64091791364136,23.409529735,13.3420422936414,9.498340925,14.6429823736414,21.827704865,15.0717012636414,17.451815505,16.6830929536414,8.256534485,17.466598915,2.31358889635864,19.270174935,27.1792845163586,22.4929730836414,1.367465425,23.3799776836414,20.585898425,23.9121804436414,15.086469905,25.3757380336414,10.281861655,27.9480513736414,23.586930655,29.352460555,17.0674320763586,32.323925965,23.2616808663586,32.900478955,9.43919251635864,33.0778946436414,19.654543595,35.7980420836414,6.911244175
2.860589835,17.7770357563586,6.64515756364136,12.100221085,8.64091791364136,23.424313145,13.3420422936414,9.513124335,14.657751015,21.8424735063586,15.0717012636414,17.466598915,16.697861595,8.27130312635864,17.481382325,2.31358889635864,19.2701897036414,27.179299285,22.4929730836414,1.382248835,23.3799776836414,20.600681835,23.9121804436414,15.101253315,25.390506675,10.2966302963586,27.9480513736414,23.601714065,29.3524753236414,17.067446845,32.3239407336414,23.261695635,32.9004937236414,9.439207285,33.0778946436414,19.669327005,35.7980420836414,6.926027585
2.86060460364136,17.777050525,6.659926205,12.1149897263586,8.655686555,23.4390817863586,13.3420422936414,9.527907745,14.672534425,21.8424735063586,15.0717012636414,17.481382325,16.6978763636414,8.271317895,17.4813970936414,2.313603665,19.2701897036414,27.194082695,22.4929730836414,1.397032245,23.3799776836414,20.615465245,23.9121804436414,15.116036725,25.3905214436414,10.296645065,27.9480513736414,23.616497475,29.367243965,17.0822154863586,32.3239407336414,23.276479045,32.900478955,9.43922205364136,33.092663285,19.6840956463586,35.7980420836414,6.940810995
2.875373245,17.7918191663586,6.65994097364136,12.115004495,8.65570132364136,23.439096555,13.3420422936414,9.542691155,14.687317835,21.8424735063586,15.0717012636414,17.496165735,16.6978763636414,8.286101305,17.496165735,2.32837230635864,19.2701897036414,27.208866105,22.4929730836414,1.411815655,23.394746325,20.6302338863586,23.9121804436414,15.130820135,25.3905214436414,10.311428475,27.962820015,23.6312661163586,29.3672587336414,17.082230255,32.3239407336414,23.291262455,32.8857103136414,9.453990695,33.0926780536414,19.684110415,35.7980420836414,6.955594405
2.890156655,17.7918191663586,6.674709615,12.1297731363586,8.670469965,23.4538651963586,13.356810935,9.55745979635864,14.6873326036414,21.842488275,15.086469905,17.5109343763586,16.712645005,8.30086994635864,17.510949145,2.32837230635864,19.2701897036414,27.223649515,22.4929730836414,1.426599065,23.3947610936414,20.630248655,23.9121804436414,15.145603545,25.3905214436414,10.326211885,27.9628347836414,23.631280885,29.367243965,17.0822450236414,32.3239407336414,23.306045865,32.8857103136414,9.468774105,33.107446695,19.6988790563586,35.7980420836414,6.970377815
2.89017142364136,17.791833935,6.67472438364136,12.129787905,8.67048473364136,23.453879965,13.3568257036414,9.557474565,14.6873326036414,21.857271685,15.0864846736414,17.510949145,16.7126597736414,8.300884715,17.525732555,2.32837230635864,19.2701897036414,27.238432925,22.4929730836414,1.441382475,23.409529735,20.6450172963586,23.9121804436414,15.160386955,25.405290085,10.3409805263586,27.9628347836414,23.646064295,29.3524753236414,17.097013665,32.338709375,23.3208145063586,32.8857103136414,9.483557515,33.1074614636414,19.698893825,35.7980420836414,6.985161225
2.904940065,17.8066025763586,6.689493025,12.1445565463586,8.685253375,23.4686486063586,13.3568257036414,9.572257975,14.702101245,21.8720403263586,15.0864846736414,17.525732555,16.727428415,8.31565335635864,17.540515965,2.32837230635864,19.2701897036414,27.253216335,22.4929730836414,1.456165885,23.4095445036414,20.645032065,23.926949085,15.1751555963586,25.420073495,10.3409805263586,27.977603425,23.6608329363586,29.3524753236414,17.111797075,32.3387241436414,23.320829275,32.8857103136414,9.498340925,33.122230105,19.7136624663586,35.7980420836414,6.999944635
2.919723475,17.8066025763586,6.68950779364136,12.144571315,8.68526814364136,23.468663375,13.3568257036414,9.587041385,14.7168698863586,21.857271685,15.0864846736414,17.540515965,16.742211825,8.31565335635864,17.555299375,2.32837230635864,19.2701897036414,27.267999745,22.4929730836414,1.470949295,23.424313145,20.6598007063586,23.9269638536414,15.175170365,25.434856905,10.3409805263586,27.9776181936414,23.660847705,29.367243965,17.1265657163586,32.3387241436414,23.335612685,32.8857103136414,9.513124335,33.1222448736414,19.713677235,35.7980420836414,7.014728045
2.91973824364136,17.806617345,6.704276435,12.1593399563586,8.68526814364136,23.483446785,13.3568257036414,9.601824795,14.716884655,21.8572569163586,15.101253315,17.5552846063586,16.7422265936414,8.315668125,17.5553141436414,2.328387075,19.270174935,27.2680145136414,22.507741725,1.48571793635864,23.439096555,20.6598007063586,23.941732495,15.1899390063586,25.4348716736414,10.340995295,27.9776181936414,23.675631115,29.382027375,17.1265657163586,32.353492785,23.3503813263586,32.900478955,9.52789297635864,33.137013515,19.7284458763586,35.812810725,7.02949668635864
2.91973824364136,17.821400755,6.719059845,12.1593399563586,8.68526814364136,23.498230195,13.3568257036414,9.616608205,14.7168994236414,21.857271685,15.1012680836414,17.555299375,16.742211825,8.31568289364136,17.570082785,2.34315571635864,19.2554062936414,27.282783155,22.5077564936414,1.485732705,23.4391113236414,20.659815475,23.9417472636414,15.189953775,25.449640315,10.3557639363586,27.992386835,23.6903997563586,29.3820421436414,17.126580485,32.3535075536414,23.350396095,32.9004937236414,9.527907745,33.151796925,19.7284458763586,35.8128254936414,7.029511455
