"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
11.296546295361,19.8883024423942,205.673055908006,0.01478341,0.64,2.4,255,0.659709243578463,7.59495840118072,0.000230982388660756
15.5253500665259,23.7333873737717,NA,NA,NA,NA,NA,NA,NA,NA
9.8265917238832,19.0917390342283,NA,NA,NA,NA,NA,NA,NA,NA
10.2863403376636,17.5695885802789,NA,NA,NA,NA,NA,NA,NA,NA
1.44738745573455,23.7835005753245,NA,NA,NA,NA,NA,NA,NA,NA
10.5564391073606,30.7812628902367,NA,NA,NA,NA,NA,NA,NA,NA
11.8384523827714,18.7844392980301,NA,NA,NA,NA,NA,NA,NA,NA
11.636270782674,20.5647522456338,NA,NA,NA,NA,NA,NA,NA,NA
12.7281269221616,24.1275412450437,NA,NA,NA,NA,NA,NA,NA,NA
10.3576601939088,19.689379181832,NA,NA,NA,NA,NA,NA,NA,NA
12.7714398388269,20.2071899766997,NA,NA,NA,NA,NA,NA,NA,NA
7.5236785349661,15.8450771401899,NA,NA,NA,NA,NA,NA,NA,NA
8.22440199832219,39.2930255865681,NA,NA,NA,NA,NA,NA,NA,NA
11.0147478288952,19.3105494966107,NA,NA,NA,NA,NA,NA,NA,NA
13.0783142619505,25.0623466112113,NA,NA,NA,NA,NA,NA,NA,NA
12.085482748215,21.7847814207966,NA,NA,NA,NA,NA,NA,NA,NA
0.659709243578463,7.59495840118072,NA,NA,NA,NA,NA,NA,NA,NA
2.24742592462349,20.3350931367887,NA,NA,NA,NA,NA,NA,NA,NA
