"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18"
5.551170455,6.86690871364136,6.586009155,23.3060606336414,13.696829365,21.0737657236414,14.835151935,11.1097473836414,15.500405385,6.27557231364136,15.648239485,7.07387645364136,17.496165735,20.3493786336414,18.250119645,27.6523831736414,19.063207195,13.3568257036414,23.956515905,17.8214155236414,26.336644915,4.41286265364136,27.164515875,19.9058763336414,28.524589595,1.35269678364136,28.642856875,14.5099316836414,33.210930565,18.5310192036414,38.459041115,9.35052159364136,38.858193185,20.1128440736414,39.272128665,20.2015445336414
5.53640181364136,6.881677355,6.57124051364136,23.320829275,13.6820607236414,21.088534365,14.8203832936414,11.124516025,15.4856367436414,6.290340955,15.6334708436414,7.088645095,17.4813970936414,20.364147275,18.2353510036414,27.667151815,19.0484385536414,13.371594345,23.9417472636414,17.836184165,26.3218762736414,4.427631295,27.1497472336414,19.920644975,28.5098209536414,1.367465425,28.6280882336414,14.524700325,33.1961619236414,18.545787845,38.4442724736414,9.365290235,38.8434245436414,20.127612715,39.2573600236414,20.216313175
5.551170455,6.89644599635864,6.57124051364136,23.335612685,13.6820607236414,21.103317775,14.8203832936414,11.139299435,15.4856367436414,6.305124365,15.6334708436414,7.103428505,17.4813970936414,20.378930685,18.2353510036414,27.681935225,19.0484385536414,13.386377755,23.9417472636414,17.850967575,26.3218762736414,4.442414705,27.1497472336414,19.935428385,28.5098209536414,1.382248835,28.6280882336414,14.539483735,33.210930565,18.5605564863586,38.4442724736414,9.380073645,38.8434245436414,20.142396125,39.272128665,20.2310818163586
5.565953865,6.89644599635864,6.57124051364136,23.350396095,13.6820607236414,21.118101185,14.8203832936414,11.154082845,15.4856367436414,6.319907775,15.648239485,7.11819714635864,17.496165735,20.3936993263586,18.250119645,27.6967038663586,19.0484385536414,13.401161165,23.9417472636414,17.865750985,26.3218762736414,4.457198115,27.1497472336414,19.950211795,28.524589595,1.39701747635864,28.642856875,14.5542523763586,33.2109453336414,18.560571255,38.4442724736414,9.394857055,38.858193185,20.1571647663586,39.2721434336414,20.231096585
5.56596863364136,6.896460765,6.586009155,23.3651647363586,13.6820607236414,21.132884595,14.8203832936414,11.168866255,15.4856367436414,6.334691185,15.6482542536414,7.118211915,17.4961805036414,20.393714095,18.2501344136414,27.696718635,19.0484385536414,13.415944575,23.9417472636414,17.880534395,26.3218762736414,4.471981525,27.1497472336414,19.964995205,28.5246043636414,1.397032245,28.657640285,14.5542523763586,33.2109453336414,18.575354665,38.4442724736414,9.409640465,38.8582079536414,20.157179535,39.2721434336414,20.245879995
5.580737275,6.91122940635864,6.58602392364136,23.365179505,13.6820607236414,21.147668005,14.8203832936414,11.183649665,15.500405385,6.34945982635864,15.663022895,7.13298055635864,17.510949145,20.4084827363586,18.264903055,27.7114872763586,19.0484385536414,13.430727985,23.9417472636414,17.895317805,26.3218762736414,4.486764935,27.1497472336414,19.979778615,28.539373005,1.41180088635864,28.672423695,14.5542523763586,33.2109453336414,18.590138075,38.459041115,9.42440910635864,38.858193185,20.1571943036414,39.286912075,20.2606486363586
5.59550591635864,6.896460765,6.600792565,23.3799481463586,13.6820607236414,21.162451415,14.8203832936414,11.198433075,15.515188795,6.34945982635864,15.677806305,7.13298055635864,17.5109639136414,20.408497505,18.279686465,27.7114872763586,19.0484385536414,13.445511395,23.9417472636414,17.910101215,26.3218762736414,4.501548345,27.1497472336414,19.994562025,28.5393877736414,1.411815655,28.6724384636414,14.554267145,33.2109453336414,18.604921485,38.4590558836414,9.424423875,38.8434245436414,20.171962945,39.3016807163586,20.245879995
5.595520685,6.89644599635864,6.60080733364136,23.379962915,13.6820607236414,21.177234825,14.8203832936414,11.213216485,15.5152035636414,6.349474595,15.692589715,7.13298055635864,17.5109639136414,20.423280915,18.294469875,27.7114872763586,19.063207195,13.4602800363586,23.9417472636414,17.924884625,26.3218762736414,4.516331755,27.1497472336414,20.009345435,28.554156415,1.42658429635864,28.687207105,14.5690357863586,33.2109453336414,18.619704895,38.4590558836414,9.439207285,38.8434245436414,20.186746355,39.3016807163586,20.231096585
5.610304095,6.89644599635864,6.60080733364136,23.394746325,13.6820607236414,21.192018235,14.8203832936414,11.227999895,15.529972205,6.36424323635864,15.707373125,7.13298055635864,17.525732555,20.4380495563586,18.3092385163586,27.696718635,19.0632219636414,13.460294805,23.9417472636414,17.939668035,26.336644915,4.53110039635864,27.1497472336414,20.024128845,28.568939825,1.42658429635864,28.6872218736414,14.569050555,33.2109453336414,18.634488305,38.4590558836414,9.453990695,38.8434245436414,20.201529765,39.286912075,20.2163279436414
5.61031886364136,6.896460765,6.615575975,23.4095149663586,13.6820607236414,21.206801645,14.8203832936414,11.242783305,15.5447408463586,6.349474595,15.722156535,7.13298055635864,17.5257473236414,20.438064325,18.309253285,27.6967038663586,19.077990605,13.4750634463586,23.9417472636414,17.954451445,26.3366596836414,4.531115165,27.1497472336414,20.038912255,28.5689545936414,1.426599065,28.701990515,14.5838191963586,33.2109453336414,18.649271715,38.4590558836414,9.468774105,38.8434245436414,20.216313175,39.2868973063586,20.216313175
5.61031886364136,6.911244175,6.630359385,23.4095149663586,13.6820607236414,21.221585055,14.8203832936414,11.257566715,15.544755615,6.34945982635864,15.7369251763586,7.118211915,17.5257473236414,20.452847735,18.3240219263586,27.681935225,19.092774015,13.4750634463586,23.9417472636414,17.969234855,26.336644915,4.53112993364136,27.1497472336414,20.053695665,28.583723235,1.44136770635864,28.7167591563586,14.569050555,33.225713975,18.6640403563586,38.4590558836414,9.483557515,38.858193185,20.2310818163586,39.286912075,20.2162984063586
5.610304095,6.91125894364136,6.63037415364136,23.409529735,13.6820607236414,21.236368465,14.8203832936414,11.272350125,15.5447703836414,6.349474595,15.736939945,7.11819714635864,17.5257473236414,20.467631145,18.3240219263586,27.667151815,19.0927887836414,13.475078215,23.9417472636414,17.984018265,26.3218762736414,4.545898575,27.1497472336414,20.068479075,28.598506645,1.44136770635864,28.716773925,14.5690357863586,33.2257287436414,18.664055125,38.459041115,9.48357228364136,38.8729618263586,20.216313175,39.3016807163586,20.201529765
5.59553545364136,6.926027585,6.645142795,23.4242983763586,13.6820607236414,21.251151875,14.835151935,11.2871187663586,15.5447703836414,6.364258005,15.751723355,7.11819714635864,17.540515965,20.4823997863586,18.324036695,27.6671370463586,19.107557425,13.4898468563586,23.9417472636414,17.998801675,26.3218762736414,4.560681985,27.1497472336414,20.083262485,28.5985214136414,1.441382475,28.731557335,14.5690357863586,33.2257287436414,18.678838535,38.4442724736414,9.498340925,38.872976595,20.2162984063586,39.301695485,20.2015149963586
5.59553545364136,6.940810995,6.659926205,23.4242983763586,13.6820607236414,21.265935285,14.8351667036414,11.287133535,15.559539025,6.37902664635864,15.766506765,7.11819714635864,17.5405307336414,20.482414555,18.3388053363586,27.652368405,19.1223260663586,13.475078215,23.9417472636414,18.013585085,26.3218762736414,4.575465395,27.1497472336414,20.098045895,28.613290055,1.45615111635864,28.7315721036414,14.569050555,33.2257287436414,18.693621945,38.4442724736414,9.513124335,38.887760005,20.2162984063586,39.3017102536414,20.201529765
