"x1","y1"
13.415944575,15.3821528736414
13.4011759336414,15.396921515
13.4011759336414,15.411704925
13.4011759336414,15.426488335
13.4011759336414,15.441271745
13.415944575,15.4560403863586
13.4159593436414,15.456055155
13.4159593436414,15.470838565
13.430727985,15.4856072063586
13.4307427536414,15.485621975
13.4307427536414,15.500405385
13.4307427536414,15.515188795
13.4307427536414,15.529972205
13.4307427536414,15.544755615
13.4307427536414,15.559539025
13.4307427536414,15.574322435
13.4307427536414,15.589105845
13.4307427536414,15.603889255
13.445511395,15.6186578963586
13.4602800363586,15.603889255
13.460294805,15.6038744863586
13.4750634463586,15.589105845
13.4750634463586,15.574322435
13.475078215,15.5743076663586
13.4898468563586,15.559539025
13.4898468563586,15.544755615
13.489861625,15.5447408463586
13.5046302663586,15.529972205
13.5046302663586,15.515188795
13.504645035,15.5151740263586
13.5194136763586,15.500405385
13.519428445,15.5003906163586
13.534211855,15.5003906163586
13.548995265,15.5003906163586
13.5490100336414,15.500405385
13.563778675,15.5151740263586
13.5637934436414,15.515188795
13.5637934436414,15.529972205
13.5637934436414,15.544755615
13.5637934436414,15.559539025
13.578562085,15.5743076663586
13.5785768536414,15.574322435
13.578562085,15.5743372036414
13.5637934436414,15.589105845
13.5637934436414,15.603889255
13.578562085,15.6186578963586
13.5785768536414,15.618672665
13.5785768536414,15.633456075
13.5785768536414,15.648239485
13.578562085,15.6482542536414
13.5637934436414,15.663022895
13.578562085,15.6777915363586
13.5785768536414,15.677806305
13.5785768536414,15.692589715
13.593345495,15.7073583563586
13.5933602636414,15.707373125
13.608128905,15.7221417663586
13.6081436736414,15.722156535
13.622912315,15.7369251763586
13.637695725,15.7369251763586
13.6377104936414,15.736939945
13.652479135,15.7517085863586
13.6524939036414,15.751723355
13.667262545,15.7664919963586
13.682045955,15.7664919963586
13.6820607236414,15.766506765
13.682045955,15.7665215336414
13.6672773136414,15.781290175
13.667262545,15.7813049436414
13.652479135,15.7813049436414
13.637695725,15.7813049436414
13.6229270836414,15.796073585
13.6229270836414,15.810856995
13.637695725,15.8256256363586
13.652479135,15.8256256363586
13.667262545,15.8256256363586
13.682045955,15.8256256363586
13.696829365,15.8256256363586
13.6968441336414,15.825640405
13.711612775,15.8404090463586
13.726396185,15.8404090463586
13.741179595,15.8404090463586
13.755963005,15.8404090463586
13.770746415,15.8404090463586
13.785529825,15.8404090463586
13.800313235,15.8404090463586
13.8150818763586,15.825640405
13.815096645,15.8256256363586
13.829880055,15.8256256363586
13.8446486963586,15.810856995
13.844663465,15.8108422263586
13.859446875,15.8108422263586
13.8742155163586,15.796073585
13.874230285,15.7960588163586
13.8889989263586,15.781290175
13.889013695,15.7812754063586
13.903797105,15.7812754063586
13.918580515,15.7812754063586
13.9185952836414,15.781290175
13.9185952836414,15.796073585
13.933363925,15.8108422263586
13.9333786936414,15.810856995
13.9333786936414,15.825640405
13.948147335,15.8404090463586
13.9481621036414,15.840423815
13.962930745,15.8551924563586
13.977714155,15.8551924563586
13.9924827963586,15.840423815
13.992497565,15.8404090463586
14.007280975,15.8404090463586
14.0220496163586,15.825640405
14.022064385,15.8256256363586
14.036847795,15.8256256363586
14.0516164363586,15.810856995
14.051631205,15.8108422263586
14.066414615,15.8108422263586
14.0811832563586,15.796073585
14.081198025,15.7960588163586
14.095981435,15.7960588163586
14.1107500763586,15.781290175
14.110764845,15.7812754063586
14.125548255,15.7812754063586
14.140331665,15.7812754063586
14.155115075,15.7812754063586
14.1698837163586,15.766506765
14.169898485,15.7664919963586
14.1846671263586,15.751723355
14.184681895,15.7517085863586
14.1994505363586,15.736939945
14.199465305,15.7369251763586
14.214248715,15.7369251763586
14.2290173563586,15.722156535
14.229032125,15.7221417663586
14.2438007663586,15.707373125
14.243815535,15.7073583563586
14.2585841763586,15.692589715
14.258598945,15.6925749463586
14.2733675863586,15.677806305
14.273382355,15.6777915363586
14.2881509963586,15.663022895
14.288165765,15.6630081263586
14.3029344063586,15.648239485
14.302949175,15.6482247163586
14.317732585,15.6482247163586
14.3325012263586,15.633456075
14.332515995,15.6334413063586
14.347299405,15.6334413063586
14.3620680463586,15.618672665
14.362082815,15.6186578963586
14.3768514563586,15.603889255
14.3768514563586,15.589105845
14.376866225,15.5890910763586
14.3916348663586,15.574322435
14.391649635,15.5743076663586
14.4064182763586,15.559539025
14.406433045,15.5595242563586
14.4212016863586,15.544755615
14.421216455,15.5447408463586
14.4359850963586,15.529972205
14.435999865,15.5299574363586
14.4507685063586,15.515188795
14.450783275,15.5151740263586
14.4655519163586,15.500405385
14.465566685,15.5003906163586
14.4803353263586,15.485621975
14.480350095,15.4856072063586
14.495133505,15.4856072063586
14.5099021463586,15.470838565
14.509916915,15.4708237963586
14.5246855563586,15.456055155
14.524700325,15.4560403863586
14.5394689663586,15.441271745
14.539483735,15.4412569763586
14.5542523763586,15.426488335
14.554267145,15.4264735663586
14.5690357863586,15.411704925
14.569050555,15.4116901563586
14.5838191963586,15.396921515
14.583833965,15.3969067463586
14.5986026063586,15.382138105
14.598617375,15.3821233363586
14.613400785,15.3821233363586
14.6281694263586,15.367354695
14.628184195,15.3673399263586
14.6429528363586,15.352571285
14.642967605,15.3525565163586
14.6577362463586,15.337787875
14.657751015,15.3377731063586
14.6725196563586,15.323004465
14.672534425,15.3229896963586
14.6873030663586,15.308221055
14.687317835,15.3082062863586
14.7020864763586,15.293437645
