"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12"
11.568018325,14.8499501136414,11.701069015,10.1783925536414,16.003041325,11.9376183436414,19.181474475,21.1033325436414,20.556331605,9.64618979364136,23.749548165,14.0959962036414,28.140220935,4.93028200364136,28.288055035,13.0907243236414,29.352460555,23.2469269936414,33.550948995,14.8203832936414,34.556220875,22.3747058036414,35.812810725,5.22595020364136
11.5532496836414,14.864718755,11.6863003736414,10.193161195,15.9882726836414,11.952386985,19.1667058336414,21.118101185,20.5415629636414,9.660958435,23.7347795236414,14.110764845,28.1254522936414,4.945050645,28.2732863936414,13.105492965,29.3376919136414,23.261695635,33.5361803536414,14.835151935,34.5414522336414,22.389474445,35.7980420836414,5.240718845
11.5532496836414,14.879502165,11.6863003736414,10.207944605,15.9882726836414,11.967170395,19.1667058336414,21.132884595,20.556331605,9.67572707635864,23.7347795236414,14.125548255,28.1254522936414,4.959834055,28.2732863936414,13.120276375,29.3376919136414,23.276479045,33.5361803536414,14.849935345,34.5414522336414,22.404257855,35.7980420836414,5.255502255
11.568018325,14.8942708063586,11.6863003736414,10.222728015,15.9882726836414,11.981953805,19.1667058336414,21.147668005,20.5563463736414,9.675741845,23.7347795236414,14.140331665,28.1254522936414,4.974617465,28.288055035,13.1350450163586,29.3376919136414,23.291262455,33.5361803536414,14.864718755,34.5414522336414,22.419041265,35.7980420836414,5.270285665
11.5680330936414,14.894285575,11.6863003736414,10.237511425,15.9882726836414,11.996737215,19.181474475,21.1624366463586,20.5563463736414,9.690525255,23.7347795236414,14.155115075,28.1254522936414,4.989400875,28.2880698036414,13.135059785,29.3376919136414,23.306045865,33.5361803536414,14.879502165,34.5414522336414,22.433824675,35.7980420836414,5.285069075
11.5680330936414,14.909068985,11.701069015,10.2522800663586,15.9882726836414,12.011520625,19.1814892436414,21.162451415,20.5563463736414,9.705308665,23.7347795236414,14.169898485,28.1254522936414,5.004184285,28.288055035,13.1350745536414,29.352460555,23.3208145063586,33.5361803536414,14.894285575,34.5414522336414,22.448608085,35.7980420836414,5.299852485
11.5680330936414,14.923852395,11.715852425,10.2522800663586,16.003041325,12.0262892663586,19.196257885,21.1772200563586,20.5563463736414,9.720092075,23.749548165,14.1846671263586,28.140220935,5.01895292635864,28.2732863936414,13.149843195,29.367243965,23.3208145063586,33.550948995,14.9090542163586,34.556220875,22.4633767263586,35.812810725,5.31462112635864
11.5680330936414,14.938635805,11.730635835,10.2522800663586,16.0030560936414,12.026304035,19.211041295,21.1772200563586,20.5563463736414,9.734875485,23.7495629336414,14.184681895,28.1402357036414,5.018967695,28.288055035,13.1646118363586,29.382027375,23.3208145063586,33.5509637636414,14.909068985,34.5562356436414,22.463391495,35.8128254936414,5.314635895
11.5680330936414,14.953419215,11.7454044763586,10.237511425,16.0030560936414,12.041087445,19.225824705,21.1772200563586,20.5563463736414,9.749658895,23.7495629336414,14.199465305,28.1402357036414,5.033751105,28.2880698036414,13.164626605,29.396810785,23.3208145063586,33.565732405,14.9238376263586,34.5562356436414,22.478174905,35.8128254936414,5.329419305
11.5680330936414,14.968202625,11.7454044763586,10.222728015,16.017824735,12.0558560863586,19.240608115,21.1772200563586,20.5563463736414,9.764442305,23.7495629336414,14.214248715,28.1402357036414,5.048534515,28.288055035,13.1646413736414,29.411594195,23.3208145063586,33.580515815,14.9238376263586,34.571004285,22.4929435463586,35.827594135,5.34418794635864
11.5680330936414,14.982986035,11.745419245,10.2227132463586,16.032608145,12.0558560863586,19.255391525,21.1772200563586,20.5563463736414,9.779225715,23.7495629336414,14.229032125,28.155004345,5.06330315635864,28.2732863936414,13.179410015,29.4263628363586,23.306045865,33.5805305836414,14.923852395,34.5710190536414,22.492958315,35.8276089036414,5.344202715
11.5680330936414,14.997769445,11.7601878863586,10.207944605,16.0326229136414,12.055870855,19.270174935,21.1772200563586,20.5563463736414,9.794009125,23.7495629336414,14.243815535,28.1550191136414,5.063317925,28.2732863936414,13.194193425,29.426377605,23.3060310963586,33.595299225,14.9386210363586,34.5710190536414,22.507741725,35.8276089036414,5.358986125
