"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
5.55287467055221,10.6012437541838,246,0.01478341,0.64,2.4,255,4.73474639652224,9.90747410878439,0.000230982388660756
6.07747126748189,13.0347434326308,NA,NA,NA,NA,NA,NA,NA,NA
4.73474639652224,9.90747410878439,NA,NA,NA,NA,NA,NA,NA,NA
4.91646286074657,10.4014501277045,NA,NA,NA,NA,NA,NA,NA,NA
5.57962751749873,12.3394879796722,NA,NA,NA,NA,NA,NA,NA,NA
5.59459704681455,12.4440224742728,NA,NA,NA,NA,NA,NA,NA,NA
6.12379322039047,14.0505215586369,NA,NA,NA,NA,NA,NA,NA,NA
6.36771029659008,12.8340794402344,NA,NA,NA,NA,NA,NA,NA,NA
5.47691681146403,11.9348278623942,NA,NA,NA,NA,NA,NA,NA,NA
5.752599393306,13.1700756305155,NA,NA,NA,NA,NA,NA,NA,NA
5.51470180863366,13.7692015856781,NA,NA,NA,NA,NA,NA,NA,NA
5.94721681091261,13.1715614380747,NA,NA,NA,NA,NA,NA,NA,NA
6.77025916723527,14.2401694564771,NA,NA,NA,NA,NA,NA,NA,NA
5.82123301551939,12.5491724105153,NA,NA,NA,NA,NA,NA,NA,NA
6.64654721384044,15.3353726797613,NA,NA,NA,NA,NA,NA,NA,NA
6.05704368448258,12.7050509899533,NA,NA,NA,NA,NA,NA,NA,NA
5.19292106303025,10.9919161617875,NA,NA,NA,NA,NA,NA,NA,NA
5.71257475801987,15.5775955457228,NA,NA,NA,NA,NA,NA,NA,NA
5.66476662676507,11.2377260845094,NA,NA,NA,NA,NA,NA,NA,NA
6.03279476524673,11.8290624845094,NA,NA,NA,NA,NA,NA,NA,NA
5.52412475107331,11.6746697126308,NA,NA,NA,NA,NA,NA,NA,NA
6.31034615024797,12.3287268093911,NA,NA,NA,NA,NA,NA,NA,NA
5.74310887741726,11.7980098569503,NA,NA,NA,NA,NA,NA,NA,NA
6.10556291935928,12.5061277293911,NA,NA,NA,NA,NA,NA,NA,NA
5.98175238956128,12.7361036175125,NA,NA,NA,NA,NA,NA,NA,NA
5.48806194791406,11.8102568347905,NA,NA,NA,NA,NA,NA,NA,NA
5.18471433274549,11.6540177379856,NA,NA,NA,NA,NA,NA,NA,NA
5.62017036115755,12.1145849558704,NA,NA,NA,NA,NA,NA,NA,NA
6.10829238286235,12.7728445510332,NA,NA,NA,NA,NA,NA,NA,NA
5.24384433923043,10.9522036131485,NA,NA,NA,NA,NA,NA,NA,NA
5.59471483631603,11.6164064385478,NA,NA,NA,NA,NA,NA,NA,NA
