"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29"
0.657861745,9.36530500364136,2.136202745,21.9164200936414,3.762377845,28.4506873136414,4.368497655,4.33894560364136,4.885917005,16.5352588536414,6.305124365,13.2829086536414,8.951354755,8.92180270364136,9.202672725,23.3651942736414,10.060110505,18.1023003136414,14.125548255,29.1159407636414,14.524700325,2.41710230364136,14.642967605,17.4222634536414,15.988257915,12.4846045136414,17.895317805,9.15833726364136,21.384202565,23.0399592536414,22.138156475,15.4708533336414,22.566875365,10.6662450836414,22.670359235,1.82576590364136,26.913197905,18.5162357936414,27.445400665,28.2141527536414,27.814985915,5.72858614364136,29.130709405,13.3568257036414,32.057824585,1.24921291364136,33.166580335,24.1634984136414,34.423170185,16.7126597736414,35.694543445,9.95664140364136,38.651225445,5.75815296364136,40.247833725,17.2892127636414,41.327022655,23.3504108636414
0.643093103641359,9.380073645,2.12143410364136,21.931188735,3.74760920364136,28.465455955,4.35372901364136,4.353714245,4.87114836364136,16.550027495,6.29035572364136,13.297677295,8.93658611364136,8.936571345,9.18790408364136,23.379962915,10.0453418636414,18.117068955,14.1107796136414,29.130709405,14.5099316836414,2.431870945,14.6281989636414,17.437032095,15.9734892736414,12.499373155,17.8805491636414,9.173105905,21.3694339236414,23.054727895,22.1233878336414,15.485621975,22.5521067236414,10.681013725,22.6555905936414,1.840534545,26.8984292636414,18.531004435,27.4306320236414,28.228921395,27.8002172736414,5.743354785,29.1159407636414,13.371594345,32.0430559436414,1.263981555,33.1518116936414,24.178267055,34.4084015436414,16.727428415,35.6797748036414,9.971410045,38.6364568036414,5.772921605,40.2330650836414,17.303981405,41.3122540136414,23.365179505
0.643093103641359,9.394857055,2.12143410364136,21.945972145,3.74760920364136,28.480239365,4.35372901364136,4.368497655,4.87114836364136,16.564810905,6.29035572364136,13.312460705,8.951354755,8.95133998635864,9.18790408364136,23.394746325,10.060110505,18.1318375963586,14.1107796136414,29.145492815,14.5099316836414,2.446654355,14.6281989636414,17.451815505,15.9734892736414,12.514156565,17.8805491636414,9.187889315,21.3694339236414,23.069511305,22.1233878336414,15.500405385,22.5521067236414,10.695797135,22.6555905936414,1.855317955,26.8984292636414,18.545787845,27.4306320236414,28.243704805,27.8002172736414,5.758138195,29.130709405,13.3863629863586,32.0430559436414,1.278764965,33.1518116936414,24.193050465,34.423170185,16.7421970563586,35.694543445,9.98617868635864,38.6364568036414,5.787705015,40.247833725,17.3187500463586,41.3122540136414,23.379962915
0.643093103641359,9.409640465,2.12143410364136,21.960755555,3.74760920364136,28.495022775,4.35372901364136,4.383281065,4.87114836364136,16.579594315,6.305124365,13.3272293463586,8.95136952364136,8.951354755,9.18790408364136,23.409529735,10.0601252736414,18.131852365,14.1107796136414,29.160276225,14.524700325,2.46142299635864,14.642967605,17.4665841463586,15.9734892736414,12.528939975,17.895317805,9.20265795635864,21.3694339236414,23.084294715,22.1233878336414,15.515188795,22.566875365,10.7105657763586,22.6555905936414,1.870101365,26.8984292636414,18.560571255,27.4306320236414,28.258488215,27.8002172736414,5.772921605,29.1307241736414,13.386377755,32.0430559436414,1.293548375,33.1518116936414,24.207833875,34.4231849536414,16.742211825,35.6945582136414,9.986193455,38.6364568036414,5.802488425,40.2478484936414,17.318764815,41.3122540136414,23.394746325
0.657861745,9.42440910635864,2.136202745,21.9755241963586,3.762377845,28.5097914163586,4.35372901364136,4.398064475,4.87114836364136,16.594377725,6.30513913364136,13.327244115,8.951354755,8.95136952364136,9.18790408364136,23.424313145,10.074893915,18.1466210063586,14.1107796136414,29.175059635,14.5247150936414,2.461437765,14.6429823736414,17.466598915,15.9734892736414,12.543723385,17.8953325736414,9.202672725,21.3694339236414,23.099078125,22.1233878336414,15.529972205,22.5668901336414,10.710580545,22.6555905936414,1.884884775,26.8984292636414,18.575354665,27.445400665,28.2732568563586,27.8002172736414,5.787705015,29.145492815,13.4011463963586,32.0430559436414,1.308331785,33.1518116936414,24.222617285,34.423170185,16.7422265936414,35.6945582136414,10.000976865,38.6364568036414,5.817271835,40.247833725,17.3187795836414,41.3122540136414,23.409529735
0.657876513641359,9.424423875,2.13621751364136,21.975538965,3.76239261364136,28.509806185,4.35372901364136,4.412847885,4.885917005,16.6091463663586,6.30513913364136,13.342027525,8.93658611364136,8.966138165,9.202672725,23.4390817863586,10.0749086836414,18.146635775,14.1107796136414,29.189843045,14.5247150936414,2.476221175,14.6429823736414,17.481382325,15.9734892736414,12.558506795,17.910101215,9.21744136635864,21.384202565,23.1138467663586,22.1233878336414,15.544755615,22.5668901336414,10.725363955,22.6555905936414,1.899668185,26.8984292636414,18.590138075,27.4454154336414,28.273271625,27.8002172736414,5.802488425,29.1455075836414,13.401161165,32.0430559436414,1.323115195,33.1518116936414,24.237400695,34.4084015436414,16.756995235,35.6945582136414,10.015760275,38.6364568036414,5.832055245,40.2330650836414,17.333548225,41.327022655,23.4242983763586
0.657876513641359,9.439207285,2.13621751364136,21.990322375,3.76239261364136,28.524589595,4.35372901364136,4.427631295,4.88593177364136,16.609161135,6.30513913364136,13.356810935,8.93658611364136,8.980921575,9.20268749364136,23.439096555,10.0749086836414,18.161419185,14.1107796136414,29.204626455,14.5247150936414,2.491004585,14.6429823736414,17.496165735,15.9734892736414,12.573290205,17.9248698563586,9.202672725,21.3842173336414,23.113861535,22.1233878336414,15.559539025,22.581658775,10.7401325963586,22.6555905936414,1.914451595,26.8984292636414,18.604921485,27.4454154336414,28.288055035,27.814985915,5.81725706635864,29.160276225,13.4159298063586,32.0430559436414,1.337898605,33.1518116936414,24.252184105,34.4084015436414,16.771778645,35.6945582136414,10.030543685,38.6364568036414,5.846838655,40.2330650836414,17.348331635,41.3270374236414,23.424313145
0.672645155,9.45397592635864,2.136202745,21.9903371436414,3.76239261364136,28.539373005,4.368497655,4.44239993635864,4.88593177364136,16.623944545,6.30513913364136,13.371594345,8.93658611364136,8.995704985,9.202672725,23.4391113236414,10.089677325,18.1761878263586,14.1107796136414,29.219409865,14.5247150936414,2.505787995,14.657751015,17.5109343763586,15.988257915,12.5880588463586,17.924884625,9.20265795635864,21.3842173336414,23.128644945,22.138156475,15.5743076663586,22.596442185,10.7401325963586,22.6555905936414,1.929235005,26.913197905,18.6196901263586,27.460184075,28.3028236763586,27.8150006836414,5.817271835,29.175059635,13.4159298063586,32.0430559436414,1.352682015,33.166580335,24.2669527463586,34.4084015436414,16.786562055,35.6945582136414,10.045327095,38.6364568036414,5.861622065,40.2330650836414,17.363115045,41.3270374236414,23.439096555
0.672659923641359,9.453990695,2.12143410364136,22.005105785,3.777161255,28.5541416463586,4.36851242364136,4.442414705,4.88593177364136,16.638727955,6.319907775,13.3863629863586,8.93658611364136,9.010488395,9.18790408364136,23.453879965,10.104460735,18.1761878263586,14.1107796136414,29.234193275,14.5247150936414,2.520571405,14.6577657836414,17.510949145,15.9882726836414,12.588073615,17.9248993936414,9.202672725,21.3842173336414,23.143428355,22.1381712436414,15.574322435,22.6112108263586,10.725363955,22.6555905936414,1.944018415,26.9132126736414,18.619704895,27.474967485,28.3028236763586,27.8150006836414,5.832055245,29.1898282763586,13.401161165,32.057824585,1.36745065635864,33.1665951036414,24.266967515,34.4084015436414,16.801345465,35.6945582136414,10.060110505,38.6364568036414,5.876405475,40.2330650836414,17.377898455,41.3270374236414,23.453879965
0.672659923641359,9.468774105,2.136202745,22.0198744263586,3.77717602364136,28.554156415,4.36851242364136,4.457198115,4.88593177364136,16.653511365,6.31992254364136,13.386377755,8.93658611364136,9.025271805,9.202672725,23.4686486063586,10.1044755036414,18.176202595,14.1107796136414,29.248976685,14.539483735,2.53534004635864,14.6577657836414,17.525732555,15.9882726836414,12.602857025,17.9248993936414,9.217456135,21.398985975,23.1581969963586,22.1381712436414,15.589105845,22.611225595,10.7253491863586,22.670359235,1.95878705635864,26.9132126736414,18.634488305,27.489750895,28.3028236763586,27.8150006836414,5.846838655,29.189843045,13.4011463963586,32.0578393536414,1.367465425,33.1665951036414,24.281750925,34.4084015436414,16.816128875,35.6945582136414,10.074893915,38.6364568036414,5.891188885,40.2330650836414,17.392681865,41.341806065,23.4686486063586
