"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33"
0.362193545,8.65570132364136,1.603999985,16.5352588536414,1.884884775,26.2627426336414,2.431870945,4.25024514364136,7.354746475,7.05909304364136,8.714820195,11.5236828636414,8.862654295,18.2649178236414,9.306156595,28.6428716436414,10.784497595,5.66945250364136,12.248055185,22.8477749236414,14.022064385,16.5352588536414,17.643999835,11.6419501436414,18.575354665,27.5045490736414,18.782322405,21.4285675636414,19.536276315,7.01474281364136,21.206801645,5.06333269364136,24.296534335,27.9480513736414,25.153972115,14.0959962036414,25.730525105,22.9069085636414,26.366211735,6.34948936364136,28.140220935,19.7728256436414,29.958580365,11.0062635136414,30.062064235,15.0273510336414,32.353492785,2.91973824364136,32.708294625,26.8984292636414,34.851889075,19.3145399336414,37.498119465,10.8732128236414,38.325990425,17.4370468636414,38.592091805,3.02322211364136,39.952165525,28.1698025236414,40.632202385,7.11822668364136,42.140110205,11.9080515236414,42.361861355,22.4486228536414
0.347424903641359,8.670469965,1.58923134364136,16.550027495,1.87011613364136,26.277511275,2.41710230364136,4.265013785,7.33997783364136,7.073861685,8.70005155364136,11.538451505,8.84788565364136,18.279686465,9.29138795364136,28.657640285,10.7697289536414,5.684221145,12.2332865436414,22.862543565,14.0072957436414,16.550027495,17.6292311936414,11.656718785,18.5605860236414,27.519317715,18.7675537636414,21.443336205,19.5215076736414,7.029511455,21.1920330036414,5.078101335,24.2817656936414,27.962820015,25.1392034736414,14.110764845,25.7157564636414,22.921677205,26.3514430936414,6.364258005,28.1254522936414,19.787594285,29.9438117236414,11.021032155,30.0472955936414,15.042119675,32.3387241436414,2.934506885,32.6935259836414,26.913197905,34.8371204336414,19.329308575,37.4833508236414,10.887981465,38.3112217836414,17.451815505,38.5773231636414,3.037990755,39.9373968836414,28.184571165,40.6174337436414,7.132995325,42.1253415636414,11.922820165,42.3470927136414,22.463391495
0.347424903641359,8.685253375,1.58923134364136,16.564810905,1.87011613364136,26.292294685,2.41710230364136,4.279797195,7.33997783364136,7.088645095,8.70005155364136,11.553234915,8.84788565364136,18.294469875,9.306156595,28.6724089263586,10.784497595,5.69898978635864,12.248055185,22.8773122063586,14.0072957436414,16.564810905,17.6292311936414,11.671502195,18.575354665,27.5340863563586,18.7675537636414,21.458119615,19.5215076736414,7.044294865,21.206801645,5.09286997635864,24.296534335,27.9775886563586,25.1392034736414,14.125548255,25.730525105,22.9364458463586,26.3514430936414,6.379041415,28.1254522936414,19.802377695,29.9438117236414,11.035815565,30.0472955936414,15.056903085,32.353492785,2.94927552635864,32.6935259836414,26.927981315,34.8371204336414,19.344091985,37.4833508236414,10.902764875,38.3112217836414,17.466598915,38.5773231636414,3.052774165,39.952165525,28.1993398063586,40.6174337436414,7.147778735,42.140110205,11.9375888063586,42.361861355,22.4781601363586
0.347424903641359,8.700036785,1.58923134364136,16.579594315,1.87011613364136,26.307078095,2.41710230364136,4.294580605,7.33997783364136,7.103428505,8.70005155364136,11.568018325,8.84788565364136,18.309253285,9.30617136364136,28.672423695,10.7845123636414,5.699004555,12.2480699536414,22.877326975,14.0072957436414,16.579594315,17.6292311936414,11.686285605,18.5753694336414,27.534101125,18.7675537636414,21.472903025,19.536276315,7.05906350635864,21.221585055,5.09286997635864,24.2965491036414,27.977603425,25.153972115,14.1403168963586,25.745308515,22.9364458463586,26.3514430936414,6.393824825,28.1254522936414,19.817161105,29.9438117236414,11.050598975,30.0472955936414,15.071686495,32.3535075536414,2.949290295,32.6935259836414,26.942764725,34.8371204336414,19.358875395,37.498119465,10.9175335163586,38.3112217836414,17.481382325,38.592091805,3.06754280635864,39.9521802936414,28.199354575,40.6174337436414,7.162562145,42.154893615,11.9375888063586,42.3618761236414,22.478174905
0.347424903641359,8.714820195,1.58923134364136,16.594377725,1.87011613364136,26.321861505,2.41710230364136,4.309364015,7.33997783364136,7.118211915,8.714820195,11.5827869663586,8.862654295,18.3240219263586,9.30617136364136,28.687207105,10.7845123636414,5.713787965,12.2480699536414,22.892110385,14.0072957436414,16.594377725,17.6292311936414,11.701069015,18.590138075,27.5488697663586,18.782322405,21.4876716663586,19.5362910836414,7.059078275,21.2215998236414,5.092884745,24.2965491036414,27.992386835,25.168755525,14.1403168963586,25.760091925,22.9364458463586,26.3514430936414,6.408608235,28.1254522936414,19.831944515,29.9438117236414,11.065382385,30.0472955936414,15.086469905,32.353492785,2.94930506364136,32.6935259836414,26.957548135,34.8371204336414,19.373658805,37.4981342336414,10.917548285,38.3112217836414,17.496165735,38.5921065736414,3.067557575,39.966948935,28.2141232163586,40.6174337436414,7.177345555,42.1549083836414,11.937603575,42.3618761236414,22.492958315
0.347424903641359,8.729603605,1.58923134364136,16.609161135,1.87011613364136,26.336644915,2.41710230364136,4.324147425,7.33997783364136,7.132995325,8.71483496364136,11.582801735,8.86266906364136,18.324036695,9.30617136364136,28.701990515,10.7845123636414,5.728571375,12.2480699536414,22.906893795,14.0072957436414,16.609161135,17.643999835,11.7158376563586,18.5901528436414,27.548884535,18.797105815,21.4876716663586,19.5362910836414,7.073861685,21.2215998236414,5.107668155,24.2965491036414,28.007170245,25.183538935,14.1403168963586,25.7601066936414,22.936460615,26.3514430936414,6.423391645,28.1254522936414,19.846727925,29.9438117236414,11.080165795,30.0472955936414,15.101253315,32.3387241436414,2.964073705,32.6935259836414,26.972331545,34.8371204336414,19.388442215,37.4981342336414,10.932331695,38.3112217836414,17.510949145,38.5921065736414,3.082340985,39.9669637036414,28.214137985,40.6174337436414,7.192128965,42.154893615,11.9376183436414,42.376644765,22.5077269563586
0.347424903641359,8.744387015,1.58923134364136,16.623944545,1.884884775,26.3514135563586,2.431870945,4.33891606635864,7.33997783364136,7.147778735,8.71483496364136,11.597585145,8.86266906364136,18.338820105,9.30617136364136,28.716773925,10.7845123636414,5.743354785,12.2480699536414,22.921677205,14.0072957436414,16.623944545,17.6440146036414,11.715852425,18.5901528436414,27.563667945,18.811889225,21.4876716663586,19.5362910836414,7.088645095,21.2215998236414,5.122451565,24.2965491036414,28.021953655,25.1983075763586,14.125548255,25.760091925,22.9364753836414,26.3514430936414,6.438175055,28.140220935,19.8614965663586,29.9438117236414,11.094949205,30.0472955936414,15.116036725,32.353492785,2.97884234635864,32.6935259836414,26.987114955,34.8371204336414,19.403225625,37.4981342336414,10.947115105,38.3112217836414,17.525732555,38.5921065736414,3.097124395,39.981732345,28.2289066263586,40.632202385,7.20689760635864,42.1401249736414,11.952386985,42.3766595336414,22.507741725
0.347424903641359,8.759170425,1.58923134364136,16.638727955,1.88489954364136,26.351428325,2.43188571364136,4.338930835,7.354746475,7.16254737635864,8.71483496364136,11.612368555,8.86266906364136,18.353603515,9.30617136364136,28.731557335,10.799281005,5.75812342635864,12.2480699536414,22.936460615,14.022064385,16.6387131863586,17.6440146036414,11.730635835,18.5901528436414,27.578451355,18.826672635,21.4876716663586,19.5362910836414,7.103428505,21.2215998236414,5.137234975,24.2965491036414,28.036737065,25.198322345,14.1255334863586,25.7453232836414,22.951244025,26.366211735,6.45294369635864,28.1402357036414,19.861511335,29.9438117236414,11.109732615,30.0472955936414,15.130820135,32.3682614263586,2.964073705,32.708294625,27.0018835963586,34.8371204336414,19.418009035,37.4981342336414,10.961898515,38.3112217836414,17.540515965,38.592091805,3.09713916364136,39.9817471136414,28.228921395,40.6322171536414,7.206912375,42.154893615,11.9671556263586,42.376644765,22.5077564936414
0.347424903641359,8.773953835,1.58923134364136,16.653511365,1.899668185,26.3661969663586,2.43188571364136,4.353714245,7.35476124364136,7.162562145,8.729603605,11.6271371963586,8.86266906364136,18.368386925,9.320940005,28.7463259763586,10.7992957736414,5.758138195,12.2480699536414,22.951244025,14.0220791536414,16.638727955,17.658783245,11.7454044763586,18.5901528436414,27.593234765,18.841456045,21.4876716663586,19.5362910836414,7.118211915,21.2215998236414,5.152018385,24.2965491036414,28.051520475,25.1983371136414,14.125548255,25.7453232836414,22.966027435,26.3662265036414,6.452958465,28.1402357036414,19.876294745,29.9438117236414,11.124516025,30.0472955936414,15.145603545,32.368276195,2.96405893635864,32.723078035,27.0018835963586,34.8371204336414,19.432792445,37.4981342336414,10.976681925,38.3112217836414,17.555299375,38.5773231636414,3.111907805,39.996515755,28.2436900363586,40.646985795,7.22168101635864,42.1549083836414,11.967170395,42.3618761236414,22.522525135
0.362193545,8.78872247635864,1.58923134364136,16.668294775,1.89968295364136,26.366211735,2.446654355,4.36848288635864,7.369529885,7.17733078635864,8.72961837364136,11.627151965,8.86266906364136,18.383170335,9.335723415,28.7463259763586,10.7992957736414,5.772921605,12.2480699536414,22.966027435,14.0220791536414,16.653511365,17.6587980136414,11.745419245,18.604921485,27.6080034063586,18.856239455,21.4876716663586,19.536276315,7.11822668364136,21.236368465,5.16678702635864,24.2965491036414,28.066303885,25.213105755,14.1403168963586,25.760091925,22.9807960763586,26.3662265036414,6.467741875,28.1402357036414,19.891078155,29.9438117236414,11.139299435,30.062064235,15.1603721863586,32.3682909636414,2.964073705,32.737861445,27.0018835963586,34.8371204336414,19.447575855,37.512902875,10.9914505663586,38.3112217836414,17.570082785,38.592091805,3.12667644635864,39.9965305236414,28.243704805,40.6470005636414,7.221695785,42.169677025,11.9819390363586,42.376644765,22.5372937763586
