"area(mm2)","perimetro(mm)","Umbral.Otsu","1.pix(mm)","area.umbral(mm2)","per.umbral(mm)","int.max","area.min(mm2)","per.min(mm)","pixsd"
6.00340360795781,11.5961149812698,246,0.01478341,0.64,2.4,255,4.5375647919423,9.74826339686124,0.000230982388660756
6.12294696987031,11.9867873888734,NA,NA,NA,NA,NA,NA,NA,NA
6.41173944775674,13.4290028969948,NA,NA,NA,NA,NA,NA,NA,NA
6.69015978966687,14.3569509289179,NA,NA,NA,NA,NA,NA,NA,NA
6.84338767643325,12.2185040088289,NA,NA,NA,NA,NA,NA,NA,NA
5.75458554930526,11.440491326107,NA,NA,NA,NA,NA,NA,NA,NA
7.05688623943033,14.3468052002789,NA,NA,NA,NA,NA,NA,NA,NA
5.87893655720348,11.8974714872314,NA,NA,NA,NA,NA,NA,NA,NA
5.79128915361323,12.7755612418765,NA,NA,NA,NA,NA,NA,NA,NA
6.01473891063299,13.9445012564769,NA,NA,NA,NA,NA,NA,NA,NA
5.51756128815523,12.2212206996722,NA,NA,NA,NA,NA,NA,NA,NA
6.12163261797368,12.1570141953527,NA,NA,NA,NA,NA,NA,NA,NA
5.9132234570095,13.9062745153972,NA,NA,NA,NA,NA,NA,NA,NA
5.80441127617469,11.7260137974679,NA,NA,NA,NA,NA,NA,NA,NA
5.900133647386,11.886094875308,NA,NA,NA,NA,NA,NA,NA,NA
5.34480272162334,11.7944228001899,NA,NA,NA,NA,NA,NA,NA,NA
6.03475821485719,12.2615486899533,NA,NA,NA,NA,NA,NA,NA,NA
4.88365602602823,12.4613423164326,NA,NA,NA,NA,NA,NA,NA,NA
4.5375647919423,13.8220314780747,NA,NA,NA,NA,NA,NA,NA,NA
6.21386169509596,11.982584890471,NA,NA,NA,NA,NA,NA,NA,NA
5.19521910470813,10.6783126779856,NA,NA,NA,NA,NA,NA,NA,NA
5.73557657120305,11.2622200401899,NA,NA,NA,NA,NA,NA,NA,NA
5.68497828052118,11.696192053193,NA,NA,NA,NA,NA,NA,NA,NA
6.12305515282267,11.9566051272314,NA,NA,NA,NA,NA,NA,NA,NA
6.32772845411375,11.6337262807076,NA,NA,NA,NA,NA,NA,NA,NA
4.97668037335181,9.74826339686124,NA,NA,NA,NA,NA,NA,NA,NA
5.52205530181718,10.9163330455448,NA,NA,NA,NA,NA,NA,NA,NA
