"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26"
0.923963125,12.3515538236414,5.078101335,5.63988568364136,5.270285665,20.3345952236414,5.728571375,10.8436460036414,6.881677355,25.4792219036414,9.143539085,17.0378947936414,12.188921545,26.1001251236414,12.839391585,6.97039258364136,14.923852395,18.7527703536414,16.594377725,12.6620054336414,16.875262515,6.64515756364136,17.850967575,25.1539868836414,20.940700265,6.79299166364136,21.073750955,16.8013602336414,21.783354635,25.3166043936414,23.069511305,19.8023924636414,26.247944455,4.47199629364136,27.282783155,8.92180270364136,28.421105725,26.2479592236414,28.598506645,18.1023003136414,28.746340745,11.8341344736414,33.654432865,8.40438335364136,34.349253135,12.8689731736414,34.467520415,16.2987242936414,34.659704745,3.54064146364136,37.926838355,23.8234799836414
0.909194483641359,12.366322465,5.06333269364136,5.654654325,5.25551702364136,20.349363865,5.71380273364136,10.858414645,6.86690871364136,25.493990545,9.12877044364136,17.052663435,12.1741529036414,26.114893765,12.8246229436414,6.985161225,14.9090837536414,18.767538995,16.5796090836414,12.676774075,16.8604938736414,6.659926205,17.8361989336414,25.168755525,20.9259316236414,6.807760305,21.0589823136414,16.816128875,21.7685859936414,25.331373035,23.0547426636414,19.817161105,26.2331758136414,4.486764935,27.2680145136414,8.936571345,28.4063370836414,26.262727865,28.5837380036414,18.117068955,28.7315721036414,11.848903115,33.6396642236414,8.419151995,34.3344844936414,12.883741815,34.4527517736414,16.313492935,34.6449361036414,3.555410105,37.9120697136414,23.838248625
0.923963125,12.3810911063586,5.06333269364136,5.669437735,5.25551702364136,20.364147275,5.71380273364136,10.873198055,6.86690871364136,25.508773955,9.12877044364136,17.067446845,12.1741529036414,26.129677175,12.839391585,6.99992986635864,14.923852395,18.7823076363586,16.5796090836414,12.691557485,16.875262515,6.67469484635864,17.850967575,25.1835241663586,20.940700265,6.82252894635864,21.073750955,16.8308975163586,21.7685859936414,25.346156445,23.0547426636414,19.831944515,26.2331758136414,4.501548345,27.2680145136414,8.951354755,28.4063370836414,26.277511275,28.598506645,18.1318375963586,28.746340745,11.8636717563586,33.6396642236414,8.433935405,34.3344844936414,12.898525225,34.4527517736414,16.328276345,34.6449361036414,3.570193515,37.926838355,23.8530172663586
0.923977893641359,12.381105875,5.06333269364136,5.684221145,5.270285665,20.3789159163586,5.71380273364136,10.887981465,6.86690871364136,25.523557365,9.143539085,17.0822154863586,12.188921545,26.1444458163586,12.854174995,6.99992986635864,14.9238671636414,18.782322405,16.5796090836414,12.706340895,16.8752772836414,6.674709615,17.8509823436414,25.183538935,20.955483675,6.82252894635864,21.0737657236414,16.830912285,21.783354635,25.3609250863586,23.0547426636414,19.846727925,26.2331758136414,4.516331755,27.282783155,8.96612339635864,28.4063370836414,26.292294685,28.6132752863586,18.117068955,28.7463555136414,11.863686525,33.6396642236414,8.448718815,34.3344844936414,12.913308635,34.4527517736414,16.343059755,34.6449361036414,3.584976925,37.9268531236414,23.853032035
0.923977893641359,12.395889285,5.06333269364136,5.699004555,5.27030043364136,20.378930685,5.71380273364136,10.902764875,6.881677355,25.5383260063586,9.14355385364136,17.082230255,12.1889363136414,26.144460585,12.8541897636414,6.999944635,14.9238671636414,18.797105815,16.5796090836414,12.721124305,16.890045925,6.68947825635864,17.8509823436414,25.198322345,20.970267085,6.82252894635864,21.073750955,16.8309270536414,21.7833694036414,25.360939855,23.069511305,19.8614965663586,26.2331758136414,4.531115165,27.2827979236414,8.966138165,28.4063370836414,26.307078095,28.613290055,18.1170541863586,28.746340745,11.8637012936414,33.6396642236414,8.463502225,34.3344844936414,12.928092045,34.4527517736414,16.357843165,34.6449361036414,3.599760335,37.9268531236414,23.867815445
0.923977893641359,12.410672695,5.06333269364136,5.713787965,5.285069075,20.3936993263586,5.71380273364136,10.917548285,6.88169212364136,25.538340775,9.158322495,17.0969988963586,12.1889363136414,26.159243995,12.8541897636414,7.014728045,14.9238671636414,18.811889225,16.5796090836414,12.735907715,16.8900606936414,6.689493025,17.865750985,25.2130909863586,20.9702818536414,6.822543715,21.0589823136414,16.845695695,21.783354635,25.3609546236414,23.0695260736414,19.861511335,26.2331758136414,4.545898575,27.297566565,8.98090680635864,28.4063370836414,26.321861505,28.6133048236414,18.117068955,28.7315721036414,11.878469935,33.6396642236414,8.478285635,34.349253135,12.9428606863586,34.4527517736414,16.372626575,34.6449361036414,3.614543745,37.926838355,23.8678302136414
0.938746535,12.4254413363586,5.06333269364136,5.728571375,5.299852485,20.3936993263586,5.71380273364136,10.932331695,6.88169212364136,25.553124185,9.15833726364136,17.097013665,12.188921545,26.1592587636414,12.854174995,7.01474281364136,14.9238671636414,18.826672635,16.5796090836414,12.750691125,16.8900606936414,6.704276435,17.8657657536414,25.213105755,20.985050495,6.83731235635864,21.0589823136414,16.860479105,21.7685859936414,25.375723265,23.0695260736414,19.876294745,26.2331758136414,4.560681985,27.312349975,8.98090680635864,28.4063370836414,26.336644915,28.6133048236414,18.131852365,28.7315721036414,11.893253345,33.654432865,8.49305427635864,34.3492679036414,12.942875455,34.4527517736414,16.387409985,34.6449361036414,3.629327155,37.9120697136414,23.882598855
0.938761303641359,12.425456105,5.06333269364136,5.743354785,5.31462112635864,20.378930685,5.71380273364136,10.947115105,6.88169212364136,25.567907595,9.15833726364136,17.111797075,12.1741529036414,26.174027405,12.8394063536414,7.029511455,14.938635805,18.8414412763586,16.5796090836414,12.765474535,16.8900606936414,6.719059845,17.880534395,25.2278743963586,20.9850652636414,6.837327125,21.073750955,16.8752477463586,21.7685859936414,25.390506675,23.0695260736414,19.891078155,26.247944455,4.57545062635864,27.327133385,8.98090680635864,28.4063370836414,26.351428325,28.628073465,18.1466210063586,28.7315721036414,11.908036755,33.6544476336414,8.493069045,34.3492679036414,12.957658865,34.4527517736414,16.402193395,34.659704745,3.64409579635864,37.926838355,23.8973674963586
0.938761303641359,12.440239515,5.06333269364136,5.758138195,5.314635895,20.3789159163586,5.71380273364136,10.961898515,6.88169212364136,25.582691005,9.15833726364136,17.126580485,12.188921545,26.1887960463586,12.8394063536414,7.044294865,14.9386505736414,18.841456045,16.594377725,12.7802431763586,16.890045925,6.71907461364136,17.8805491636414,25.227889165,20.9850652636414,6.852110535,21.0737657236414,16.875262515,21.783354635,25.4052753163586,23.0695260736414,19.905861565,26.2479592236414,4.575465395,27.3419020263586,8.966138165,28.421105725,26.3661969663586,28.6280882336414,18.146635775,28.746340745,11.9228053963586,33.6544476336414,8.507852455,34.364036545,12.9724275063586,34.4527517736414,16.416976805,34.6597195136414,3.644110565,37.9268531236414,23.897382265
0.953529945,12.4550081563586,5.078101335,5.77290683635864,5.329419305,20.3789159163586,5.71380273364136,10.976681925,6.881677355,25.5827057736414,9.15833726364136,17.141363895,12.1889363136414,26.188810815,12.854174995,7.05906350635864,14.9386505736414,18.856239455,16.5943924936414,12.780257945,16.8752772836414,6.733843255,17.8805491636414,25.242672575,20.985050495,6.85212530364136,21.0737657236414,16.890045925,21.7833694036414,25.405290085,23.0695260736414,19.920644975,26.2479592236414,4.590248805,27.341916795,8.96612339635864,28.435889135,26.3661969663586,28.6280882336414,18.161419185,28.7463555136414,11.922820165,33.669216275,8.52262109635864,34.378819955,12.9724275063586,34.4527517736414,16.431760215,34.6597195136414,3.658893975,37.9268531236414,23.912165675
