"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34"
1.84054931364136,10.607096675,3.06757234364136,19.063207195,3.230175085,26.3366301463586,4.294580605,3.76236307635864,8.00523128364136,20.822432985,7.25127737364136,10.932331695,8.37481653364136,7.014728045,9.52792251364136,25.686174875,10.887981465,17.7474689363586,12.588073615,3.79192989635864,13.3567961663586,11.287133535,14.864718755,17.3483168663586,16.283926115,29.1011278163586,14.9534339836414,24.621769355,15.8404385836414,14.953419215,19.6397749536414,23.675631115,20.5563168363586,4.915483825,20.4824293236414,18.397953745,20.9702818536414,9.941843225,24.828737095,27.3419020263586,24.355667975,20.6154504763586,24.7548348136414,7.709548315,26.7801619836414,3.407576005,26.1888255836414,14.716884655,30.549916765,8.15303584635864,30.756884505,22.3598928563586,31.909990485,28.4210909563586,32.235225505,12.5437086163586,32.220442095,16.5500127263586,34.807538845,3.30407736635864,36.906783065,29.0124273563586,36.640681685,8.16781925635864,37.823354485,23.4242983763586,40.040865985,16.7421970563586
1.855317955,10.6218653163586,3.082340985,19.0779758363586,3.23018985364136,26.336644915,4.29459537364136,3.762377845,8.019999925,20.8372016263586,7.266046015,10.9471003363586,8.37481653364136,7.029511455,9.52792251364136,25.700958285,10.902764875,17.7474689363586,12.6028422563586,3.777161255,13.356810935,11.2871187663586,14.8647335236414,17.348331635,16.298709525,29.1011278163586,14.9534339836414,24.636552765,15.8404385836414,14.968202625,19.6397749536414,23.690414525,20.541548195,4.90071518364136,20.4824293236414,18.412737155,20.985050495,9.95661186635864,24.843520505,27.3419020263586,24.370451385,20.6154504763586,24.7548348136414,7.724331725,26.794930625,3.42234464635864,26.203594225,14.7316532963586,30.5499315336414,8.153050615,30.7568992736414,22.359907625,31.9247591263586,28.406322315,32.250008915,12.5437086163586,32.2204568636414,16.550027495,34.8223074863586,3.289308725,36.921566475,29.0124273563586,36.6406964536414,8.167834025,37.838137895,23.4242983763586,40.0556346263586,16.727428415
1.870101365,10.6218653163586,3.08235575364136,19.077990605,3.23018985364136,26.351428325,4.309364015,3.77714648635864,8.034783335,20.8372016263586,7.26606078364136,10.947115105,8.389585175,7.04428009635864,9.542691155,25.7157269263586,10.9027796436414,17.747483705,12.602857025,3.77714648635864,13.3715795763586,11.272350125,14.8647335236414,17.363115045,16.313492935,29.1011278163586,14.968202625,24.6513214063586,15.855207225,14.9829712663586,19.6397749536414,23.705197935,20.5415334263586,4.900700415,20.497197965,18.4275057963586,20.9850652636414,9.956626635,24.8582891463586,27.327133385,24.3704661536414,20.615465245,24.7548348136414,7.739115135,26.7949453936414,3.422359415,26.2036089936414,14.731668065,30.564700175,8.16781925635864,30.771667915,22.3746762663586,31.924773895,28.4063075463586,32.2500236836414,12.543723385,32.2204568636414,16.564810905,34.822322255,3.28929395635864,36.936349885,29.0124273563586,36.6406964536414,8.182617435,37.8381526636414,23.424313145,40.055649395,16.7274136463586
1.87011613364136,10.621880085,3.097124395,19.0927592463586,3.244958495,26.3661969663586,4.30937878364136,3.777161255,8.049566745,20.8372016263586,7.26606078364136,10.961898515,8.38959994364136,7.044294865,9.54270592364136,25.715741695,10.9027796436414,17.762267115,12.617640435,3.77714648635864,13.3715795763586,11.257566715,14.879502165,17.3778836863586,16.3282615763586,29.086359175,14.9682173936414,24.651336175,15.8552219936414,14.982986035,19.6397749536414,23.719981345,20.541548195,4.90068564635864,20.4972127336414,18.427520565,20.9850652636414,9.971410045,24.858303915,27.3271186163586,24.385234795,20.6302338863586,24.769603455,7.75388377635864,26.809714035,3.43712805635864,26.203594225,14.7316828336414,30.5647149436414,8.167834025,30.7716826836414,22.374691035,31.939557305,28.4063075463586,32.2500236836414,12.558506795,32.235225505,16.5795795463586,34.8223370236414,3.289308725,36.951133295,29.0124273563586,36.655465095,8.19738607635864,37.852921305,23.4390817863586,40.0704180363586,16.712645005
1.884884775,10.6366487263586,3.09713916364136,19.092774015,3.259741905,26.3661969663586,4.30937878364136,3.791944665,8.064350155,20.8372016263586,7.280829425,10.9766671563586,8.404368585,7.05906350635864,9.54270592364136,25.730525105,10.902764875,17.7622818836414,12.6324090763586,3.762377845,13.371594345,11.2575519463586,14.8795169336414,17.377898455,16.328276345,29.0863444063586,14.9682173936414,24.666119585,15.869990635,14.9977546763586,19.654543595,23.7347499863586,20.556331605,4.90068564635864,20.4972127336414,18.442303975,20.999833905,9.98617868635864,24.873087325,27.3271186163586,24.400018205,20.6302338863586,24.7696182236414,7.753898545,26.8097288036414,3.437142825,26.188810815,14.7316828336414,30.579483585,8.18260266635864,30.786451325,22.3894596763586,31.9543259463586,28.391538905,32.2500236836414,12.573290205,32.2352402736414,16.579594315,34.837105665,3.30407736635864,36.965916705,29.0124273563586,36.6554798636414,8.197400845,37.867704715,23.4390817863586,40.0704180363586,16.697861595
1.88489954364136,10.636663495,3.111907805,19.1075426563586,3.25975667364136,26.366211735,4.30937878364136,3.806728075,8.07911879635864,20.822432985,7.28084419364136,10.976681925,8.40438335364136,7.059078275,9.557474565,25.7452937463586,10.8879962336414,17.777050525,12.632423845,3.76236307635864,13.3863629863586,11.242783305,14.894285575,17.3926670963586,16.343059755,29.0863444063586,14.982986035,24.6808882263586,15.884774045,14.9977546763586,19.6545583636414,23.734764755,20.571115015,4.90068564635864,20.4972127336414,18.457087385,21.014617315,9.98617868635864,24.887870735,27.3271186163586,24.4147868463586,20.615465245,24.7696182236414,7.768681955,26.824497445,3.45191146635864,26.1740421736414,14.746451475,30.5794983536414,8.182617435,30.7864660936414,22.389474445,31.954340715,28.3915241363586,32.264792325,12.5880588463586,32.2352402736414,16.594377725,34.8371204336414,3.304092135,36.980700115,29.0124273563586,36.670248505,8.21216948635864,37.882488125,23.4390817863586,40.070432805,16.6978468263586
1.899668185,10.6514321363586,3.126691215,19.1075426563586,3.25975667364136,26.380995145,4.30937878364136,3.821511485,8.079133565,20.8224182163586,7.28084419364136,10.991465335,8.404368585,7.05909304364136,9.55748933364136,25.745308515,10.8879962336414,17.791833935,12.6324386136414,3.762377845,13.386377755,11.2427685363586,14.8943003436414,17.392681865,16.357843165,29.0863444063586,14.9830008036414,24.680902995,15.899557455,14.9977546763586,19.654543595,23.7347795236414,20.585898425,4.90068564635864,20.511981375,18.4718560263586,21.0146320836414,9.986193455,24.902654145,27.3271186163586,24.4147868463586,20.600681835,24.784386865,7.78345059635864,26.8245122136414,3.451926235,26.188810815,14.7612201163586,30.594266995,8.19738607635864,30.801234735,22.4042430863586,31.969124125,28.3915241363586,32.2648070936414,12.588073615,32.2352402736414,16.609161135,34.851889075,3.31886077635864,36.995483525,29.0124273563586,36.6702632736414,8.212184255,37.8972567663586,23.424313145,40.0852014463586,16.683078185
1.914451595,10.6514321363586,3.141474625,19.1075426563586,3.274525315,26.3957637863586,4.324147425,3.83628012635864,8.093916975,20.8224182163586,7.28084419364136,11.006248745,8.38959994364136,7.073861685,9.55748933364136,25.760091925,10.8879962336414,17.806617345,12.6324386136414,3.777161255,13.4011463963586,11.227999895,14.8943003436414,17.407465275,16.3726118063586,29.071575765,14.9830008036414,24.695686405,15.9143260963586,14.982986035,19.6397749536414,23.749548165,20.5859131936414,4.900700415,20.5119961436414,18.471870795,21.029400725,10.0009620963586,24.917437555,27.3271186163586,24.4147868463586,20.585898425,24.7844016336414,7.783465365,26.8245122136414,3.466709645,26.203594225,14.7612201163586,30.5942817636414,8.197400845,30.8012495036414,22.404257855,31.9838927663586,28.376755495,32.264792325,12.5880883836414,32.250008915,16.6239297763586,34.8666577163586,3.304092135,36.9954982936414,29.012442125,36.685031915,8.22695289635864,37.897271535,23.4242983763586,40.085216215,16.6830634163586
1.91446636364136,10.651446905,3.14148939364136,19.107557425,3.27454008364136,26.395778555,4.32416219364136,3.836294895,8.108700385,20.8224182163586,7.295612835,11.0210173863586,8.404368585,7.08863032635864,9.55748933364136,25.774875335,10.902764875,17.8213859863586,12.647207255,3.79192989635864,13.401161165,11.2279851263586,14.909068985,17.4222339163586,16.372626575,29.0715609963586,14.997769445,24.7104550463586,15.914340865,14.9829712663586,19.654543595,23.7643168063586,20.600681835,4.91546905635864,20.5119961436414,18.486654205,21.0294154936414,10.000976865,24.932220965,27.3271186163586,24.414801615,20.5858836563586,24.7844016336414,7.798248775,26.839280855,3.48147828635864,26.2036089936414,14.761234885,30.609050405,8.21216948635864,30.816018145,22.4190264963586,31.983907535,28.3767407263586,32.2500236836414,12.602857025,32.2500236836414,16.623944545,34.866672485,3.30407736635864,37.010266935,29.0272107663586,36.6850466836414,8.226967665,37.912054945,23.4242983763586,40.0999848563586,16.668294775
1.929235005,10.6662155463586,3.156258035,19.1223260663586,3.289308725,26.4105471963586,4.32416219364136,3.851078305,8.12346902635864,20.807649575,7.29562760364136,11.021032155,8.419151995,7.08863032635864,9.572257975,25.7896439763586,10.9027796436414,17.821400755,12.6619758963586,3.777161255,13.4159298063586,11.213216485,14.923852395,17.4222339163586,16.387409985,29.0715609963586,15.012552855,24.7104550463586,15.9291095063586,14.968202625,19.6545583636414,23.764331575,20.6006966036414,4.915483825,20.5119961436414,18.501437615,21.044184135,10.0157455063586,24.9469896063586,27.312349975,24.4295702563586,20.571115015,24.799170275,7.81301741635864,26.8392956236414,3.481493055,26.218377635,14.7760035263586,30.6090651736414,8.212184255,30.8160329136414,22.419041265,31.998690945,28.3767407263586,32.2500236836414,12.617640435,32.264792325,16.6387131863586,34.8666872536414,3.304092135,37.025050345,29.0272107663586,36.6850466836414,8.241751075,37.926838355,23.4242983763586,40.099999625,16.6682800063586
